start_year,initial_cash,monthly_funding,acquisition,initial_accounts,withdrawal,cadence,amount,headroom,reserve,ongoing,terminal,total,accounts,alive,deaths,peak_live,spend,receipts,contributions,ending_owner_cash,cash_limited_decisions,minimum_owner_cash,copies,signals_loaded,signals_executed,signal_participation,zero_live_signals,pending_replacements,allocation_sha256
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3500,28600.0,306387.0,7500.0,313887.0,100,10,90,20,20000.0,333887.0,16600.0,330487.0,138,0.0,97485,12658,9055,0.715357876441776,333,0,b2095a75d803fe04756f3cddc9b408b24782342e792452151896f619eacfcfda
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3600,28700.0,334150.65,7500.0,341650.65,90,10,80,20,18000.0,359650.65,16600.0,358250.65,139,0.0,97874,12658,9026,0.7130668352030336,365,0,362ce5eb36924f014695dfaf7a95b546aec8a39da0e595c9b9981f014a1662f0
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3700,28800.0,327051.15,7500.0,334551.15,92,10,82,20,18400.0,352951.15,16600.0,351151.15,144,0.0,97314,12658,9046,0.7146468636435456,343,0,0cce72385e30dbb23eb2ae50fbfeded92ea12969c08b926952d739a90800c351
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3800,28900.0,320391.0,7500.0,327891.0,93,10,83,20,18600.0,346491.0,16600.0,344491.0,145,0.0,96897,12658,9049,0.7148838679096223,342,0,579de34c647b7de4847b6197f44e2f2db984eb6346cd04f3d924e5d1052b6a81
2020,1000,200,weekly_one,1,maximum,calendar_month,0,3900,29000.0,306487.9,7500.0,313987.9,95,10,85,20,19000.0,332987.9,16600.0,330587.9,146,0.0,95269,12658,9050,0.714962869331648,341,0,45f0c8ac83731ba3fe49e431b14e3d134b9bacbb4eaf06c7b9dfd927c2fd18c0
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4000,29100.0,304087.9,7500.0,311587.9,95,10,85,20,19000.0,330587.9,16600.0,328187.9,146,0.0,95269,12658,9050,0.714962869331648,341,0,888c4f6ee2e4746b5627eb9bec901c036b939472a10a1f48693461c914db2f8b
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4100,29200.0,296853.1,7500.0,304353.1,96,10,86,20,19200.0,323553.1,16600.0,320953.1,148,0.0,93909,12658,9050,0.714962869331648,341,0,02e336d9a8d32e22a790b823b536627b21f459203449f0e27cade009a6bad87e
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4200,29300.0,294877.8,7500.0,302377.8,96,10,86,20,19200.0,321577.8,16600.0,318977.8,148,0.0,93446,12658,9050,0.714962869331648,340,0,3d2deae4223b9b36f1486de55557b6e87f18b99f1ddb266101941674431b1a3b
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4300,29400.0,286176.6,7500.0,293676.6,96,10,86,20,19200.0,312876.6,16600.0,310276.6,153,0.0,91698,12658,9057,0.7155158792858272,333,0,c1374c5de91290763c17f99cf9d5f483515a1d722a15146154d1964b17909fa3
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4400,29500.0,283976.6,7500.0,291476.6,95,10,85,20,19000.0,310476.6,16600.0,308076.6,153,0.0,91690,12658,9031,0.7134618423131617,363,0,3281a282fc685f99c5ea8be8d15c73946c764c5cb225475f3220c9b87a12f03f
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4500,29600.0,275076.5,7500.0,282576.5,96,10,86,20,19200.0,301776.5,16600.0,299176.5,155,0.0,90199,12658,9031,0.7134618423131617,363,0,f8245b3fc1531d92ffa041b19d86703a5cbb221be753a75e089618566648acc1
2020,1000,200,weekly_one,1,maximum,calendar_month,0,4900,30000.0,258245.85,7500.0,265745.85,96,10,86,20,19200.0,284945.85,16600.0,282345.85,158,0.0,88362,12658,9033,0.7136198451572129,360,0,e9be4141fba1309b4648fdf6ee1540bb9f7e6b7136b1fed1b00ee0dc53f690d6
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5500,30600.0,245355.1,7500.0,252855.1,93,10,83,20,18600.0,271455.1,16600.0,269455.1,161,0.0,87405,12658,9050,0.714962869331648,341,0,89d4cd057fe7c9de309b9bf13f41773073ff5c78ebe468d769841c62c1c5092f
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5600,30700.0,243679.8,7500.0,251179.8,93,10,83,20,18600.0,269779.8,16600.0,267779.8,161,0.0,87425,12658,9051,0.7150418707536735,340,0,901faf0927b8ee8f5c3c06f66f9465849698ec1bcda99bea68771f4a36d5423c
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5700,30800.0,241779.8,7500.0,249279.8,92,10,82,20,18400.0,267679.8,16600.0,265879.8,162,0.0,87410,12658,9057,0.7155158792858272,333,0,bc08fdd51146a9f69ea3bec5b54a94797eb517c6a2fcac99bbcc411e72f712e8
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5800,30900.0,243404.55,6000.0,249404.55,90,9,81,20,18000.0,267404.55,16600.0,266004.55,161,0.0,87614,12658,9032,0.7135408437351872,364,0,710f205f137c7efbadb686a3e159c6496d3947755df05fe3b23477b9bb50fa90
2020,1000,200,weekly_one,1,maximum,calendar_month,0,5900,31000.0,260451.55,128402.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,67d48fe0a9eec47a31cd6b58151560327b72c6df177e488bf40871704bb7341c
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6000,31100.0,258451.55,130402.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,e2ba29f379dc2ef6ea10bf764fa348df4fc4bb7d030558373a25319c3ce81bed
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6100,31200.0,245874.3,132826.85,378701.15,78,20,58,20,15600.0,394301.15,16600.0,395301.15,164,0.0,93096,12658,9057,0.7155158792858272,333,0,298e31883343e1b6fe8e25b37290c50318a779a1d19b7064d74668455f176b2e
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6200,31300.0,248628.95,134402.15,383031.1,76,20,56,20,15200.0,398231.1,16600.0,399631.1,164,0.0,93227,12658,9057,0.7155158792858272,333,0,2de1e9546d219838f94530a5e217368f9eda6072ad91178b4b3c637e1a464219
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6300,31400.0,248665.0,136402.15,385067.15,74,20,54,20,14800.0,399867.15,16600.0,401667.15,164,0.0,92857,12658,9057,0.7155158792858272,333,0,fa7e47f98180f96395ed02217e9bb35624bd0a527cc4c4b9c1e1daaf04f7ffeb
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6400,31500.0,246665.0,138402.15,385067.15,74,20,54,20,14800.0,399867.15,16600.0,401667.15,164,0.0,92857,12658,9057,0.7155158792858272,333,0,45ed0d7d6f0cc0253d73850914d84525b6d36fef68f95587fc38606d1c4b595b
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6500,31600.0,233072.45,140402.15,373474.6,77,20,57,20,15400.0,388874.6,16600.0,390074.6,167,0.0,91960,12658,9057,0.7155158792858272,333,0,160985e2731c788a874db14f656916152fd9d5cc14e73c01cabcf53f1f692a25
2020,1000,200,weekly_one,1,maximum,calendar_month,0,6800,31900.0,227072.45,146402.15,373474.6,77,20,57,20,15400.0,388874.6,16600.0,390074.6,167,0.0,91960,12658,9057,0.7155158792858272,333,0,5fb037e8ab9a16dce403888f7eb0b3462946ef5c0987942354a114b98534cb76
2020,1000,200,weekly_one,1,maximum,calendar_month,0,10000,35100.0,148214.85,147178.22,295393.07,71,20,51,20,14200.0,309593.07,16600.0,311993.07,178,0.0,89168,12658,9054,0.7152788750197504,333,0,1310056c69b97932fea2df78a62b2154af1c307156f8b0d683503f2862faf7fc
2020,1000,200,weekly_one,1,maximum,calendar_month,0,15000,40100.0,57457.25,142018.27,199475.52,83,20,63,20,16600.0,216075.52,16600.0,216075.52,199,0.0,85883,12658,9057,0.7155158792858272,333,0,3acaeb1faca85a2cd16bc50cd5b14648d1e74bbb25f604c8cb920dbb5bf08a08
2020,1000,200,weekly_one,1,maximum,daily,0,0,25100.0,219238.79,0,219238.79,279,8,271,20,55800.0,275038.79,16600.0,235838.79,31,0.0,90267,12658,9170,0.7244430399747196,203,0,c7ee090b18223bd3da1f87498b7fe9bcf2d28f90dedc5653eae2580c001bd487
2020,1000,200,weekly_one,1,maximum,daily,0,2000,27100.0,242874.85,1173.65,244048.5,180,7,173,20,36000.0,280048.5,16600.0,260648.5,75,0.0,99109,12658,9174,0.7247590456628219,186,0,f35598ed8fd1cbe9fb5427ad87d4b0b58ff0894900bd6479eddb9bee81aae92c
2020,1000,200,weekly_one,1,maximum,daily,0,3500,28600.0,225553.6,2863.3,228416.9,133,10,123,20,26600.0,255016.9,16600.0,245016.9,127,0.0,90503,12658,9052,0.7151208721756992,337,0,f9d97d0a9990083dde2bc937d96054df8c0e4f3e0dcce7c0a91755a2e20645bb
2020,1000,200,weekly_one,1,maximum,daily,0,3600,28700.0,209986.7,2963.3,212950.0,135,10,125,20,27000.0,239950.0,16600.0,229550.0,131,0.0,88205,12658,9024,0.7129088323589825,370,0,b18ed0b0db2da2594b722281c7307b23c45de64233bed42c4dff4bab729f16fe
2020,1000,200,weekly_one,1,maximum,daily,0,3700,28800.0,207038.3,3000.0,210038.3,135,10,125,20,27000.0,237038.3,16600.0,226638.3,131,0.0,88316,12658,9024,0.7129088323589825,370,0,62fd32b9a07e027f6e3812fa5f7d30489e05ca7060cf98658842741dfec95a39
2020,1000,200,weekly_one,1,maximum,daily,0,3800,28900.0,202947.65,9000.0,211947.65,135,10,125,20,27000.0,238947.65,16600.0,228547.65,136,0.0,87818,12658,9024,0.7129088323589825,370,0,2f191a94c35b1021dbc1872450eb60f2158e8c5574c2e805624681a9bed229b8
2020,1000,200,weekly_one,1,maximum,daily,0,3900,29000.0,201276.75,9000.0,210276.75,135,10,125,20,27000.0,237276.75,16600.0,226876.75,136,0.0,87859,12658,9024,0.7129088323589825,370,0,d616a14699ad6995f3cf4ce605be79aa2980f5a26f821e7a5f9bbdf976602930
2020,1000,200,weekly_one,1,maximum,daily,0,4000,29100.0,334593.6,9000.0,343593.6,89,10,79,20,17800.0,361393.6,16600.0,360193.6,138,0.0,97974,12658,9046,0.7146468636435456,342,0,2a3e27c11d9f18f8d77a712a4fc3fbc1efb37a2bfab31a20cf27846b5874ebe0
2020,1000,200,weekly_one,1,maximum,daily,0,4100,29200.0,328445.1,9000.0,337445.1,90,10,80,20,18000.0,355445.1,16600.0,354045.1,139,0.0,97740,12658,9046,0.7146468636435456,342,0,44ecf8a2322f7a7d91eb52e8eea62d5bb4cf485e9081dd198772865f6690ce45
2020,1000,200,weekly_one,1,maximum,daily,0,4200,29300.0,316894.1,9000.0,325894.1,92,10,82,20,18400.0,344294.1,16600.0,342494.1,141,0.0,96275,12658,9047,0.7147258650655712,341,0,9229f22b8cc4081f1d327c994e5212f8549b5a3c3c202cc02cc2fd13e35e7507
2020,1000,200,weekly_one,1,maximum,daily,0,4300,29400.0,304294.4,9000.0,313294.4,95,10,85,20,19000.0,332294.4,16600.0,329894.4,142,0.0,94658,12658,9047,0.7147258650655712,341,0,d2094c24f2d6c83b0b29422f3cf47a804c7a8064f0c8a15f1df861162ed5713e
2020,1000,200,weekly_one,1,maximum,daily,0,4400,29500.0,298959.2,9000.0,307959.2,96,10,86,20,19200.0,327159.2,16600.0,324559.2,145,0.0,93995,12658,9050,0.714962869331648,340,0,5f49ef3ec789187c00462e086ceb7654ecfc89fd0b681a36327cc3fe5bd01840
2020,1000,200,weekly_one,1,maximum,daily,0,4500,29600.0,292373.55,7500.0,299873.55,97,10,87,20,19400.0,319273.55,16600.0,316473.55,146,0.0,93437,12658,9057,0.7155158792858272,333,0,8267ddb6a978b7ef4e0704044567001af3da4b05b04c1ef2f077428126cd975a
2020,1000,200,weekly_one,1,maximum,daily,0,4900,30000.0,280267.95,7500.0,287767.95,94,10,84,20,18800.0,306567.95,16600.0,304367.95,152,0.0,90926,12658,9032,0.7135408437351872,361,0,321c2a7b5c331a72a03080bd5556475af4345ad2a201e88cdb0be7b17e53f8b0
2020,1000,200,weekly_one,1,maximum,daily,0,6000,31100.0,252436.05,6000.0,258436.05,91,9,82,20,18200.0,276636.05,16600.0,275036.05,157,0.0,88854,12658,9032,0.7135408437351872,364,0,2f46877b39ed512018b176c254e5ab4e8e110a81dde8d429c2d5780b74dc0019
2020,1000,200,weekly_one,1,maximum,daily,0,6300,31400.0,265842.6,128781.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,ff85dbef472a8892c722030d0d3e2d36b611851336ffa768a113e848ee62c21c
2020,1000,200,weekly_one,1,maximum,daily,0,6400,31500.0,263842.6,130781.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,a2e4cf0c621f0faa78902701f4379eabf8a462145243730d24c88165ad680b76
2020,1000,200,weekly_one,1,maximum,daily,0,6500,31600.0,261842.6,132781.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,63e71c32ef456451b2d6e15e5f8ea7b2fe6f1effd0d35746044ce478b36eb002
2020,1000,200,weekly_one,1,maximum,daily,0,6600,31700.0,254072.55,134781.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,739a5bdc48c23ec4c89a12338036ad600898ae694d6125ad2ac04fdf48fe55d2
2020,1000,200,weekly_one,1,maximum,daily,0,6700,31800.0,252072.55,136781.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,cf4ff0805a5118a700050876fbd324614d2c3652ff01c157e35c8255599a2ef4
2020,1000,200,weekly_one,1,maximum,daily,0,6800,31900.0,250072.55,138781.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,49fe5a6a0db55e86a798b6c2120e53544d33704c74bd21c5824321dc051316d2
2020,1000,200,weekly_one,1,maximum,daily,0,6900,32000.0,248272.55,140781.15,389053.7,74,20,54,20,14800.0,403853.7,16600.0,405653.7,162,0.0,93714,12658,9055,0.715357876441776,333,0,634b3c494a12b92f1296fb7413b54dc1947664b4096401c677d447fb2497aa76
2020,1000,200,weekly_one,1,maximum,daily,0,7000,32100.0,246072.55,142781.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,7881e639507b87212e092d60dcab93494512b4acaf8f9f334231d505f5025366
2020,1000,200,weekly_one,1,maximum,daily,0,7100,32200.0,244072.55,144781.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,62feeaeb7a9e8d2fa9f91a565f4aedb63c6161d25be6ac54859651eaffc8b0e8
2020,1000,200,weekly_one,1,maximum,daily,0,7200,32300.0,242272.55,146781.15,389053.7,74,20,54,20,14800.0,403853.7,16600.0,405653.7,162,0.0,93626,12658,9057,0.7155158792858272,333,0,744f15132c12fc17aaf380fc9787736ec6c9b7194c7c3832036cd32ecf8491ac
2020,1000,200,weekly_one,1,maximum,daily,0,7300,32400.0,236286.0,148781.15,385067.15,74,20,54,20,14800.0,399867.15,16600.0,401667.15,164,0.0,93037,12658,9054,0.7152788750197504,333,0,34d03802fb6a4067b74b5a111a1b335d267f96a33ad7ae8570f6dffc4ca9cbc0
2020,1000,200,weekly_one,1,maximum,daily,0,10000,35100.0,157348.85,159526.45,316875.3,73,20,53,20,14600.0,331475.3,16600.0,333475.3,175,0.0,89612,12658,9054,0.7152788750197504,333,0,27867d8dd1d77cec0a68e6bfb9d6e754cca15ee50319038fc597092d918119e8
2020,1000,200,weekly_one,1,maximum,daily,0,15000,40100.0,62229.85,152620.81,214850.66,82,20,62,20,16400.0,231250.66,16600.0,231450.66,194,0.0,86262,12658,9057,0.7155158792858272,333,0,f3356f0aa4dfd5aa41a2b9ceb1030e7f3c537a278ddadb281b03342105649848
2020,1000,200,weekly_one,1,maximum,weekly,0,0,25100.0,226302.74,0,226302.74,265,8,257,20,53000.0,279302.74,16600.0,242902.74,36,0.0,91387,12658,9176,0.7249170485068731,193,0,2d2271d00a796ca6d22736c8cbfec350f0b9964844957c5fe9ecb068424d8189
2020,1000,200,weekly_one,1,maximum,weekly,0,2000,27100.0,270913.6,1173.65,272087.25,168,6,162,20,33600.0,305687.25,16600.0,288687.25,98,0.0,90479,12658,9007,0.7115658081845473,409,0,2c778cc306a3475c3ea21c4f691331cd50588ab9cf58f4f04c2ee51829ab3f6e
2020,1000,200,weekly_one,1,maximum,weekly,0,3500,28600.0,210662.3,8863.3,219525.6,135,10,125,20,27000.0,246525.6,16600.0,236125.6,131,0.0,88225,12658,9024,0.7129088323589825,370,0,5200ef80d32caab42e76b8c73e54a68d4779b25421c21e0c3da32ac884136f4a
2020,1000,200,weekly_one,1,maximum,weekly,0,3600,28700.0,207567.05,8963.3,216530.35,135,10,125,20,27000.0,243530.35,16600.0,233130.35,131,0.0,88236,12658,9024,0.7129088323589825,370,0,33c29096c106c7c97731f4d14e9b99353a0ff7abd8a132eecdecbe31b9081fc1
2020,1000,200,weekly_one,1,maximum,weekly,0,3700,28800.0,204767.05,9000.0,213767.05,135,10,125,20,27000.0,240767.05,16600.0,230367.05,135,0.0,87826,12658,9024,0.7129088323589825,370,0,fab1c9fd2d679b5f5e4063ed6013b183f93ba88153330b9f0b181f462fd0852e
2020,1000,200,weekly_one,1,maximum,weekly,0,3800,28900.0,347348.5,9000.0,356348.5,88,10,78,20,17600.0,373948.5,16600.0,372948.5,135,0.0,98741,12658,9025,0.712987833781008,366,0,055158c043537d3eaa9e0853987d2faefb7965380c0a563145dcfbc7829b55c5
2020,1000,200,weekly_one,1,maximum,weekly,0,3900,29000.0,342267.7,9000.0,351267.7,89,10,79,20,17800.0,369067.7,16600.0,367867.7,136,0.0,97751,12658,9026,0.7130668352030336,365,0,1eb901b3250c680d1da07ce4fdfe529536f8c49285c5346968fb55c98ba86672
2020,1000,200,weekly_one,1,maximum,weekly,0,4000,29100.0,338159.6,9000.0,347159.6,89,10,79,20,17800.0,364959.6,16600.0,363759.6,137,0.0,97983,12658,9045,0.71456786222152,343,0,3cda2ae640d0f8289329736dd8c22557093fd118a50944dee73ab65959e30e22
2020,1000,200,weekly_one,1,maximum,weekly,0,4100,29200.0,323041.7,9000.0,332041.7,92,10,82,20,18400.0,350441.7,16600.0,348641.7,141,0.0,96255,12658,9046,0.7146468636435456,342,0,e792c44339e690dd58ea279dde5b3dd0608183d5eade218f0edccf8dbd690f1d
2020,1000,200,weekly_one,1,maximum,weekly,0,4200,29300.0,320384.75,9000.0,329384.75,92,10,82,20,18400.0,347784.75,16600.0,345984.75,142,0.0,96006,12658,9045,0.71456786222152,342,0,3a067357a54594f2f62888f1858183e01806e4d2d47bab2267191402a330db40
2020,1000,200,weekly_one,1,maximum,weekly,0,4300,29400.0,307573.65,9000.0,316573.65,95,10,85,20,19000.0,335573.65,16600.0,333173.65,144,0.0,94270,12658,9047,0.7147258650655712,341,0,6ccbb0acb2b7ffe709ab69ff98cf58890270aba029c707f443438f6150170792
2020,1000,200,weekly_one,1,maximum,weekly,0,4400,29500.0,302016.4,7500.0,309516.4,96,10,86,20,19200.0,328716.4,16600.0,326116.4,145,0.0,93863,12658,9049,0.7148838679096223,341,0,f8342a8ea64cd2e5149453276ddd456c36c2bda1870e3b2b718ea21a6921e59e
2020,1000,200,weekly_one,1,maximum,weekly,0,4500,29600.0,295183.55,7500.0,302683.55,97,10,87,20,19400.0,322083.55,16600.0,319283.55,147,0.0,92561,12658,9050,0.714962869331648,340,0,e6ee9c50604ff6272ba755ae8c75200c48d84f0a99661bf2b443d426befd2590
2020,1000,200,weekly_one,1,maximum,weekly,0,4900,30000.0,279646.5,7500.0,287146.5,97,10,87,20,19400.0,306546.5,16600.0,303746.5,152,0.0,90493,12658,9032,0.7135408437351872,361,0,8295deba2727b4fecd7f9a0853e4774cba506b8201be2b1b1ce2514b282bc22b
2020,1000,200,weekly_one,1,maximum,weekly,0,6000,31100.0,260093.5,7500.0,267593.5,88,10,78,20,17600.0,285193.5,16600.0,284193.5,158,0.0,89409,12658,9057,0.7155158792858272,333,0,f46c28ad1e39565c4ef2bb070f24f64b7e3161f60cd5f456a2af2dc5d88ce27d
2020,1000,200,weekly_one,1,maximum,weekly,0,6300,31400.0,291595.6,103028.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,e11e4a2ed1730b6c5ad81c9c1885872182b15f9b49225dbd858cb5056d5d3ded
2020,1000,200,weekly_one,1,maximum,weekly,0,6400,31500.0,289595.6,105028.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,fb6e2cf9615e8452e1c48ac90a090a9dc0fda7d5b7539435346f3b1b811cf0ae
2020,1000,200,weekly_one,1,maximum,weekly,0,6500,31600.0,287595.6,107028.15,394623.75,74,20,54,20,14800.0,409423.75,16600.0,411223.75,159,0.0,94705,12658,9057,0.7155158792858272,333,0,ac61533a32358280494e25e606e5f83e161670df7edce01c971fc676878bbb54
2020,1000,200,weekly_one,1,maximum,weekly,0,6600,31700.0,279825.55,109028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,9d0b7f596396fe37e8d6ba40ae3219c4caa0cad3c2149db861be400838943895
2020,1000,200,weekly_one,1,maximum,weekly,0,6700,31800.0,277825.55,111028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,beba7c03d58487895dca45a2ef0c20ebb625959d928700610626a9eff41754dc
2020,1000,200,weekly_one,1,maximum,weekly,0,6800,31900.0,275825.55,113028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,e4bac7c234381ce04e7c86e77a2f0953168cf7283353f128b98ea56942e511fc
2020,1000,200,weekly_one,1,maximum,weekly,0,6900,32000.0,273825.55,115028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,da49af26a3df841ee98c86a83d7c913864b65a8036c19b18ad390eb759ea5d59
2020,1000,200,weekly_one,1,maximum,weekly,0,7000,32100.0,271825.55,117028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,30dfd69a655fbc11fa42192057b43bb0fc650deb6e84fc45ecfedea2062bf86e
2020,1000,200,weekly_one,1,maximum,weekly,0,7100,32200.0,269825.55,119028.15,388853.7,75,20,55,20,15000.0,403853.7,16600.0,405453.7,161,0.0,93819,12658,9057,0.7155158792858272,333,0,4b41adcb87cd0d84302b1b826980bfff6455138579784107f23c5f303f438a55
2020,1000,200,weekly_one,1,maximum,weekly,0,7200,32300.0,262002.95,121028.15,383031.1,76,20,56,20,15200.0,398231.1,16600.0,399631.1,164,0.0,93227,12658,9057,0.7155158792858272,333,0,869a72c574d73651ff8034875c0ab54268bca9500f521cfe998503f1ed96eb16
2020,1000,200,weekly_one,1,maximum,weekly,0,7300,32400.0,258190.0,123028.15,381218.15,76,20,56,20,15200.0,396418.15,16600.0,397818.15,164,0.0,92944,12658,9055,0.715357876441776,333,0,f25a7f22ddbc35e907328c8477540eb86e71d347ade9642412e1debb0313a448
2020,1000,200,weekly_one,1,maximum,weekly,0,10000,35100.0,178828.3,140872.2,319700.5,73,20,53,20,14600.0,334300.5,16600.0,336300.5,175,0.0,89612,12658,9054,0.7152788750197504,333,0,547b5389695ce1458840da21f8b8bda0038e92fb5f9d5cb2e8dcd26371956345
2020,1000,200,weekly_one,1,maximum,weekly,0,15000,40100.0,74297.55,142003.01,216300.56,81,20,61,20,16200.0,232500.56,16600.0,232900.56,195,0.0,86369,12658,9054,0.7152788750197504,333,0,d4353f6af4afa77cb53e72d50c226b1fe36926ce5de24de77ed4dda9132cf201
2020,1000,200,weekly_one,1,minimum,calendar_month,0,0,25100.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,100,25200.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,200,25300.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,300,25400.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,400,25500.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,500,25600.0,283200.0,146040.45,429240.45,139,20,119,20,27800.0,457040.45,16600.0,445840.45,59,0.0,119248,12658,9210,0.7276030968557434,141,0,8eadb0f4d46fdc1f4aeb2a37e20cac36fa41989acb0b4e6f1971451b8c45ff58
2020,1000,200,weekly_one,1,minimum,calendar_month,0,1500,26600.0,265900.0,157996.95,423896.95,93,20,73,20,18600.0,442496.95,16600.0,440496.95,108,0.0,107698,12658,9049,0.7148838679096223,348,0,041a4f740394903c1702dab42102a313fc2fd7f364a72c683f24dec33f095aae
2020,1000,200,weekly_one,1,minimum,calendar_month,0,1600,26700.0,268700.0,160650.9,429350.9,89,20,69,20,17800.0,447150.9,16600.0,445950.9,110,0.0,107829,12658,9049,0.7148838679096223,348,0,be98195a77f86e7e9440da0d5137abf34a7e3c3a1f2b01f1ed750c347085591a
2020,1000,200,weekly_one,1,minimum,calendar_month,0,1700,26800.0,266100.0,163150.9,429250.9,87,20,67,20,17400.0,446650.9,16600.0,445850.9,112,0.0,108077,12658,9045,0.71456786222152,348,0,beb2a70cc7293c3215ddf7157356a77179e9e716060b9962b4f5c43176769ea9
2020,1000,200,weekly_one,1,minimum,calendar_month,0,1800,26900.0,264100.0,165150.9,429250.9,87,20,67,20,17400.0,446650.9,16600.0,445850.9,112,0.0,108077,12658,9045,0.71456786222152,348,0,a59f5a7cd02571cd600d4f19d1441f98bc03d61b7b71d257d9c283ce549a5ca2
2020,1000,200,weekly_one,1,minimum,calendar_month,0,1900,27000.0,267100.0,166568.35,433668.35,82,20,62,20,16400.0,450068.35,16600.0,450268.35,115,0.0,108650,12658,9055,0.715357876441776,338,0,71059f7dab3e855204def43eb9205aa0c01d454460fc703f0a0eb27a14056516
