initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
5000,200,monthly_one,maximum,calendar_month,4600,29700.0,54700.0,320189.31,312370.82,-7818.49,320189.31,312370.82,-7818.49
5000,200,monthly_one,maximum,calendar_month,4700,29800.0,54800.0,373417.36,427285.55,53868.19,373417.36,427285.55,53868.19
5000,200,monthly_one,maximum,calendar_month,4800,29900.0,54900.0,371487.36,425365.55,53878.19,371487.36,425365.55,53878.19
5000,200,monthly_one,maximum,calendar_month,4900,30000.0,55000.0,369557.36,423445.55,53888.19,369557.36,423445.55,53888.19
5000,200,monthly_one,maximum,calendar_month,5000,30100.0,55100.0,368628.31,421525.55,52897.24,370128.31,421525.55,51397.24
5000,200,monthly_one,maximum,calendar_month,5100,30200.0,55200.0,366791.69,419598.93,52807.24,368291.69,419598.93,51307.24
5000,200,monthly_one,maximum,calendar_month,5200,30300.0,55300.0,364951.7,417668.94,52717.24,366451.7,417668.94,51217.24
5000,200,monthly_one,maximum,calendar_month,5300,30400.0,55400.0,363111.7,415738.94,52627.24,364611.7,415738.94,51127.24
5000,200,monthly_one,maximum,calendar_month,5400,30500.0,55500.0,361271.7,413808.94,52537.24,362771.7,413808.94,51037.24
5000,200,monthly_one,maximum,calendar_month,5500,30600.0,55600.0,359431.7,411878.94,52447.24,360931.7,411878.94,50947.24
5000,200,monthly_one,maximum,calendar_month,5600,30700.0,55700.0,357498.8,409948.94,52450.14,358998.8,409948.94,50950.14
5000,200,monthly_one,maximum,calendar_month,5700,30800.0,55800.0,355558.8,408018.94,52460.14,357058.8,408018.94,50960.14
5000,200,monthly_one,maximum,calendar_month,5800,30900.0,55900.0,353618.8,406088.94,52470.14,355118.8,406088.94,50970.14
5000,200,monthly_one,maximum,calendar_month,5900,31000.0,56000.0,351204.9,404152.45,52947.55,352704.9,404152.45,51447.55
5000,200,monthly_one,maximum,calendar_month,6000,31100.0,56100.0,365770.74,422654.2,56883.46,448868.94,518827.05,69958.11
5000,200,monthly_one,maximum,calendar_month,6100,31200.0,56200.0,363834.78,420728.24,56893.46,448568.93,518827.04,70258.11
5000,200,monthly_one,maximum,calendar_month,6200,31300.0,56300.0,361894.78,418798.24,56903.46,448268.93,518827.04,70558.11
5000,200,monthly_one,maximum,calendar_month,6300,31400.0,56400.0,359954.78,416868.24,56913.46,447968.93,518827.04,70858.11
5000,200,monthly_one,maximum,calendar_month,6400,31500.0,56500.0,358014.78,414938.24,56923.46,447668.93,518827.04,71158.11
5000,200,monthly_one,maximum,calendar_month,6500,31600.0,56600.0,357940.38,413008.24,55067.86,460286.01,518827.04,58541.03
5000,200,monthly_one,maximum,calendar_month,6600,31700.0,56700.0,356000.38,411078.24,55077.86,451934.53,518827.04,66892.51
5000,200,monthly_one,maximum,calendar_month,6700,31800.0,56800.0,354060.38,409148.24,55087.86,451634.53,518827.04,67192.51
5000,200,monthly_one,maximum,calendar_month,6800,31900.0,56900.0,352120.38,407218.24,55097.86,451334.53,518827.04,67492.51
5000,200,monthly_one,maximum,calendar_month,6900,32000.0,57000.0,350180.38,405282.43,55102.05,451034.53,518827.04,67792.51
5000,200,monthly_one,maximum,calendar_month,7000,32100.0,57100.0,348240.38,403342.43,55102.05,450734.53,518827.04,68092.51
5000,200,monthly_one,maximum,calendar_month,8000,33100.0,58100.0,328834.28,383936.33,55102.05,442208.79,518827.04,76618.25
5000,200,monthly_one,maximum,calendar_month,9000,34100.0,59100.0,309334.28,364436.33,55102.05,438208.79,518827.04,80618.25
5000,200,monthly_one,maximum,calendar_month,10000,35100.0,60100.0,289672.72,344781.87,55109.15,434201.69,518827.04,84625.35
5000,200,monthly_one,maximum,calendar_month,12500,37600.0,62600.0,243553.75,294903.8,51350.05,427960.79,518827.04,90866.25
5000,200,monthly_one,maximum,calendar_month,15000,40100.0,65100.0,203553.75,244903.8,41350.05,415435.05,494775.56,79340.51
5000,200,monthly_one,maximum,daily,0,25100.0,50100.0,65116.1,102341.1,37225.0,65116.1,102341.1,37225.0
5000,200,monthly_one,maximum,daily,1000,26100.0,51100.0,63891.35,98356.65,34465.3,63891.35,98356.65,34465.3
5000,200,monthly_one,maximum,daily,2000,27100.0,52100.0,60960.25,90108.8,29148.55,60960.25,90108.8,29148.55
5000,200,monthly_one,maximum,daily,3000,28100.0,53100.0,146837.05,211036.15,64199.1,146837.05,211036.15,64199.1
5000,200,monthly_one,maximum,daily,4000,29100.0,54100.0,176487.9,249052.8,72564.9,176487.9,249052.8,72564.9
5000,200,monthly_one,maximum,daily,4900,30000.0,55000.0,229208.75,328242.05,99033.3,229208.75,328242.05,99033.3
5000,200,monthly_one,maximum,daily,5000,30100.0,55100.0,228391.74,326818.74,98427.0,228391.74,326818.74,98427.0
5000,200,monthly_one,maximum,daily,5500,30600.0,55600.0,294236.15,372801.35,78565.2,294236.15,374542.45,80306.3
5000,200,monthly_one,maximum,daily,5600,30700.0,55700.0,266925.92,370247.23,103321.31,266925.92,370247.23,103321.31
5000,200,monthly_one,maximum,daily,5700,30800.0,55800.0,368769.22,423259.38,54490.16,368769.22,423259.38,54490.16
5000,200,monthly_one,maximum,daily,5800,30900.0,55900.0,366839.22,421339.38,54500.16,366839.22,421339.38,54500.16
5000,200,monthly_one,maximum,daily,5900,31000.0,56000.0,364901.63,419411.79,54510.16,364901.63,419411.79,54510.16
5000,200,monthly_one,maximum,daily,6000,31100.0,56100.0,362961.63,417481.79,54520.16,362961.63,417481.79,54520.16
5000,200,monthly_one,maximum,daily,6100,31200.0,56200.0,361021.63,415551.79,54530.16,361021.63,415551.79,54530.16
5000,200,monthly_one,maximum,daily,6200,31300.0,56300.0,359081.63,413621.79,54540.16,359081.63,413621.79,54540.16
5000,200,monthly_one,maximum,daily,6300,31400.0,56400.0,357141.63,411691.79,54550.16,357141.63,411691.79,54550.16
5000,200,monthly_one,maximum,daily,6400,31500.0,56500.0,355201.63,409761.79,54560.16,355201.63,409761.79,54560.16
5000,200,monthly_one,maximum,daily,6500,31600.0,56600.0,353261.63,407831.79,54570.16,353261.63,407831.79,54570.16
5000,200,monthly_one,maximum,daily,6600,31700.0,56700.0,351321.63,405901.79,54580.16,351321.63,405901.79,54580.16
5000,200,monthly_one,maximum,daily,6700,31800.0,56800.0,349381.62,403964.32,54582.7,349381.62,403964.32,54582.7
5000,200,monthly_one,maximum,daily,6800,31900.0,56900.0,357934.02,413627.82,55693.8,458189.01,518827.09,60638.08
5000,200,monthly_one,maximum,daily,6900,32000.0,57000.0,355994.02,411697.82,55703.8,458089.01,518827.09,60738.08
5000,200,monthly_one,maximum,daily,7000,32100.0,57100.0,354054.02,409767.82,55713.8,457989.01,518827.09,60838.08
5000,200,monthly_one,maximum,daily,7100,32200.0,57200.0,352743.17,407837.82,55094.65,460018.16,518827.09,58808.93
5000,200,monthly_one,maximum,daily,7200,32300.0,57300.0,350803.16,405905.21,55102.05,459918.15,518827.08,58908.93
5000,200,monthly_one,maximum,daily,7300,32400.0,57400.0,348863.14,403965.19,55102.05,459818.13,518827.06,59008.93
5000,200,monthly_one,maximum,daily,7500,32600.0,57600.0,344983.14,400085.19,55102.05,459618.13,518827.06,59208.93
5000,200,monthly_one,maximum,daily,7600,32700.0,57700.0,343043.14,398145.19,55102.05,459518.13,518827.06,59308.93
5000,200,monthly_one,maximum,daily,7700,32800.0,57800.0,341103.14,396205.19,55102.05,459418.13,518827.06,59408.93
5000,200,monthly_one,maximum,daily,7800,32900.0,57900.0,339163.14,394265.19,55102.05,459318.13,518827.06,59508.93
5000,200,monthly_one,maximum,daily,7900,33000.0,58000.0,337223.14,392325.19,55102.05,459218.13,518827.06,59608.93
5000,200,monthly_one,maximum,daily,8000,33100.0,58100.0,335283.14,390385.19,55102.05,459118.13,518827.06,59708.93
5000,200,monthly_one,maximum,daily,8100,33200.0,58200.0,333343.14,388445.19,55102.05,459018.13,518827.06,59808.93
5000,200,monthly_one,maximum,daily,8200,33300.0,58300.0,331403.14,386505.19,55102.05,458918.13,518827.06,59908.93
5000,200,monthly_one,maximum,daily,8300,33400.0,58400.0,329460.25,384562.3,55102.05,458818.13,518827.06,60008.93
5000,200,monthly_one,maximum,daily,8400,33500.0,58500.0,327510.25,382612.3,55102.05,458718.13,518827.06,60108.93
5000,200,monthly_one,maximum,daily,8500,33600.0,58600.0,325560.25,380662.3,55102.05,458618.13,518827.06,60208.93
5000,200,monthly_one,maximum,daily,9000,34100.0,59100.0,315810.24,370912.29,55102.05,445730.84,518827.05,73096.21
5000,200,monthly_one,maximum,daily,10000,35100.0,60100.0,296707.95,351357.45,54649.5,435989.74,518827.04,82837.3
5000,200,monthly_one,maximum,daily,12500,37600.0,62600.0,249500.95,301545.8,52044.85,428594.39,518827.04,90232.65
5000,200,monthly_one,maximum,daily,15000,40100.0,65100.0,208867.35,251545.8,42678.45,427960.79,518827.04,90866.25
5000,200,monthly_one,maximum,weekly,0,25100.0,50100.0,60751.7,87343.7,26592.0,60751.7,87343.7,26592.0
5000,200,monthly_one,maximum,weekly,1000,26100.0,51100.0,59200.85,86503.6,27302.75,59200.85,86503.6,27302.75
5000,200,monthly_one,maximum,weekly,2000,27100.0,52100.0,62190.85,87759.35,25568.5,62190.85,87759.35,25568.5
5000,200,monthly_one,maximum,weekly,3000,28100.0,53100.0,190853.75,261628.25,70774.5,190853.75,261628.25,70774.5
5000,200,monthly_one,maximum,weekly,4000,29100.0,54100.0,174070.4,246665.1,72594.7,174070.4,246665.1,72594.7
5000,200,monthly_one,maximum,weekly,4400,29500.0,54500.0,165944.65,235892.0,69947.35,165944.65,235892.0,69947.35
5000,200,monthly_one,maximum,weekly,4500,29600.0,54600.0,189224.67,254713.87,65489.2,189224.67,254713.87,65489.2
5000,200,monthly_one,maximum,weekly,4600,29700.0,54700.0,165895.8,235385.1,69489.3,165895.8,235385.1,69489.3
5000,200,monthly_one,maximum,weekly,4700,29800.0,54800.0,163895.8,232412.5,68516.7,163895.8,232412.5,68516.7
5000,200,monthly_one,maximum,weekly,4800,29900.0,54900.0,216893.53,315595.63,98702.1,216893.53,315595.63,98702.1
5000,200,monthly_one,maximum,weekly,4900,30000.0,55000.0,375549.86,358977.05,-16572.81,375549.86,358977.05,-16572.81
5000,200,monthly_one,maximum,weekly,5000,30100.0,55100.0,373619.86,431640.3,58020.44,373619.86,431640.3,58020.44
5000,200,monthly_one,maximum,weekly,5100,30200.0,55200.0,371689.84,429620.28,57930.44,371689.84,429620.28,57930.44
5000,200,monthly_one,maximum,weekly,5200,30300.0,55300.0,371434.88,427600.27,56165.39,371434.88,427600.27,56165.39
5000,200,monthly_one,maximum,weekly,5300,30400.0,55400.0,369504.88,425580.27,56075.39,369504.88,425580.27,56075.39
5000,200,monthly_one,maximum,weekly,5400,30500.0,55500.0,367574.91,423560.3,55985.39,367574.91,423560.3,55985.39
5000,200,monthly_one,maximum,weekly,5500,30600.0,55600.0,366203.26,421540.3,55337.04,366203.26,423281.4,57078.14
5000,200,monthly_one,maximum,weekly,6000,31100.0,56100.0,357821.49,411375.19,53553.7,359321.49,411375.19,52053.7
5000,200,monthly_one,maximum,weekly,6100,31200.0,56200.0,355881.49,409445.19,53563.7,357381.49,409445.19,52063.7
5000,200,monthly_one,maximum,weekly,6200,31300.0,56300.0,353941.49,407515.19,53573.7,355441.49,407515.19,52073.7
5000,200,monthly_one,maximum,weekly,6300,31400.0,56400.0,352001.49,405585.19,53583.7,353501.49,405585.19,52083.7
5000,200,monthly_one,maximum,weekly,6400,31500.0,56500.0,350061.49,403646.09,53584.6,351561.49,403646.09,52084.6
5000,200,monthly_one,maximum,weekly,6500,31600.0,56600.0,373130.03,428119.43,54989.4,461070.58,518826.96,57756.38
5000,200,monthly_one,maximum,weekly,6600,31700.0,56700.0,371200.03,426199.43,54999.4,460970.58,518826.96,57856.38
5000,200,monthly_one,maximum,weekly,6700,31800.0,56800.0,369270.02,424279.42,55009.4,460870.57,518826.95,57956.38
5000,200,monthly_one,maximum,weekly,6800,31900.0,56900.0,367340.02,422359.42,55019.4,460770.57,518826.95,58056.38
5000,200,monthly_one,maximum,weekly,6900,32000.0,57000.0,365402.54,420431.94,55029.4,460670.58,518826.96,58156.38
5000,200,monthly_one,maximum,weekly,7000,32100.0,57100.0,363462.54,418501.94,55039.4,460570.58,518826.96,58256.38
5000,200,monthly_one,maximum,weekly,8000,33100.0,58100.0,344062.53,399164.58,55102.05,459570.57,518826.95,59256.38
5000,200,monthly_one,maximum,weekly,9000,34100.0,59100.0,324634.92,379736.97,55102.05,458570.6,518826.98,60256.38
5000,200,monthly_one,maximum,weekly,10000,35100.0,60100.0,305134.93,360236.98,55102.05,444088.43,518826.99,74738.56
5000,200,monthly_one,maximum,weekly,12000,37100.0,62100.0,266223.3,320596.8,54373.5,430075.94,518827.04,88751.1
5000,200,monthly_one,maximum,weekly,12100,37200.0,62200.0,263994.3,318596.8,54602.5,429446.94,518827.04,89380.1
5000,200,monthly_one,maximum,weekly,12200,37300.0,62300.0,262294.3,316596.8,54302.5,429346.94,518827.04,89480.1
5000,200,monthly_one,maximum,weekly,12300,37400.0,62400.0,260594.3,314596.8,54002.5,429246.94,518827.04,89580.1
5000,200,monthly_one,maximum,weekly,12400,37500.0,62500.0,258894.3,312596.8,53702.5,429146.94,518827.04,89680.1
5000,200,monthly_one,maximum,weekly,12500,37600.0,62600.0,257194.3,310596.8,53402.5,429046.94,518827.04,89780.1
5000,200,monthly_one,maximum,weekly,12600,37700.0,62700.0,255494.3,308596.8,53102.5,428946.94,518827.04,89880.1
5000,200,monthly_one,maximum,weekly,12700,37800.0,62800.0,253794.3,306596.8,52802.5,428846.94,518827.04,89980.1
5000,200,monthly_one,maximum,weekly,12800,37900.0,62900.0,252094.3,304596.8,52502.5,428746.94,518827.04,90080.1
5000,200,monthly_one,maximum,weekly,12900,38000.0,63000.0,250394.3,302596.8,52202.5,428646.94,518827.04,90180.1
5000,200,monthly_one,maximum,weekly,13000,38100.0,63100.0,248694.3,300596.8,51902.5,428546.94,518827.04,90280.1
5000,200,monthly_one,maximum,weekly,15000,40100.0,65100.0,216108.15,260596.8,44488.65,427960.79,518827.04,90866.25
5000,200,monthly_one,minimum,calendar_month,0,25100.0,50100.0,140650.0,272000.0,131350.0,205768.52,421847.43,216078.91
5000,200,monthly_one,minimum,calendar_month,1000,26100.0,51100.0,140650.0,272000.0,131350.0,205768.52,421847.43,216078.91
5000,200,monthly_one,minimum,calendar_month,2000,27100.0,52100.0,197200.0,272000.0,74800.0,299829.54,421847.43,122017.89
5000,200,monthly_one,minimum,calendar_month,2500,27600.0,52600.0,251100.0,306500.0,55400.0,386116.59,472503.86,86387.27
5000,200,monthly_one,minimum,calendar_month,2600,27700.0,52700.0,248100.0,303000.0,54900.0,385616.59,472503.86,86887.27
5000,200,monthly_one,minimum,calendar_month,2700,27800.0,52800.0,247100.0,301000.0,53900.0,375125.71,472503.86,97378.15
5000,200,monthly_one,minimum,calendar_month,2800,27900.0,52900.0,271300.0,317750.0,46450.0,409492.52,499920.67,90428.15
5000,200,monthly_one,minimum,calendar_month,2900,28000.0,53000.0,270800.0,317750.0,46950.0,408992.52,499920.67,90928.15
5000,200,monthly_one,minimum,calendar_month,3000,28100.0,53100.0,269800.0,316750.0,46950.0,408992.52,499920.67,90928.15
5000,200,monthly_one,minimum,calendar_month,3100,28200.0,53200.0,266800.0,314250.0,47450.0,408492.52,499920.67,91428.15
5000,200,monthly_one,minimum,calendar_month,3200,28300.0,53300.0,266300.0,313750.0,47450.0,408492.52,499920.67,91428.15
5000,200,monthly_one,minimum,calendar_month,3300,28400.0,53400.0,285200.0,321000.0,35800.0,438160.79,510384.55,72223.76
5000,200,monthly_one,minimum,calendar_month,3400,28500.0,53500.0,285200.0,321000.0,35800.0,438160.79,510384.55,72223.76
5000,200,monthly_one,minimum,calendar_month,3500,28600.0,53600.0,284200.0,319500.0,35300.0,438160.79,510384.55,72223.76
5000,200,monthly_one,minimum,calendar_month,3600,28700.0,53700.0,284700.0,316000.0,31300.0,447693.63,510384.55,62690.92
5000,200,monthly_one,minimum,calendar_month,3700,28800.0,53800.0,283700.0,314500.0,30800.0,447693.63,510384.55,62690.92
5000,200,monthly_one,minimum,calendar_month,3800,28900.0,53900.0,283200.0,313000.0,29800.0,453020.87,509884.55,56863.68
5000,200,monthly_one,minimum,calendar_month,3900,29000.0,54000.0,282200.0,312500.0,30300.0,452520.87,509884.55,57363.68
5000,200,monthly_one,minimum,calendar_month,4000,29100.0,54100.0,280200.0,311000.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4100,29200.0,54200.0,277700.0,308500.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4200,29300.0,54300.0,276700.0,307500.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4300,29400.0,54400.0,276700.0,307500.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4400,29500.0,54500.0,276200.0,307000.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4500,29600.0,54600.0,274700.0,305500.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4600,29700.0,54700.0,270700.0,301500.0,30800.0,452020.87,509884.55,57863.68
5000,200,monthly_one,minimum,calendar_month,4700,29800.0,54800.0,269700.0,307250.0,37550.0,452020.87,518827.04,66806.17
5000,200,monthly_one,minimum,calendar_month,4800,29900.0,54900.0,269600.0,306750.0,37150.0,458141.66,518827.04,60685.38
5000,200,monthly_one,minimum,calendar_month,4900,30000.0,55000.0,270000.0,306250.0,36250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,5000,30100.0,55100.0,268500.0,305250.0,36750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,5100,30200.0,55200.0,266000.0,302250.0,36250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,5200,30300.0,55300.0,264500.0,300750.0,36250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,5300,30400.0,55400.0,263000.0,299750.0,36750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,5400,30500.0,55500.0,262000.0,298750.0,36750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,6000,31100.0,56100.0,254500.0,291250.0,36750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,calendar_month,6500,31600.0,56600.0,245500.0,282250.0,36750.0,458778.91,518827.04,60048.13
5000,200,monthly_one,minimum,calendar_month,6800,31900.0,56900.0,241500.0,278750.0,37250.0,458778.91,518827.04,60048.13
5000,200,monthly_one,minimum,calendar_month,7000,32100.0,57100.0,239500.0,277250.0,37750.0,458278.91,518827.04,60548.13
5000,200,monthly_one,minimum,calendar_month,8000,33100.0,58100.0,227000.0,264250.0,37250.0,458278.91,518827.04,60548.13
5000,200,monthly_one,minimum,calendar_month,9000,34100.0,59100.0,212500.0,250250.0,37750.0,442288.03,518827.04,76539.01
5000,200,monthly_one,minimum,calendar_month,10000,35100.0,60100.0,198500.0,235750.0,37250.0,432960.79,518827.04,85866.25
5000,200,monthly_one,minimum,calendar_month,12500,37600.0,62600.0,166000.0,203250.0,37250.0,427960.79,518827.04,90866.25
5000,200,monthly_one,minimum,calendar_month,15000,40100.0,65100.0,140500.0,170750.0,30250.0,427960.79,518827.04,90866.25
5000,200,monthly_one,minimum,daily,0,25100.0,50100.0,59200.0,174250.0,115050.0,59200.0,174250.0,115050.0
5000,200,monthly_one,minimum,daily,1000,26100.0,51100.0,59200.0,174250.0,115050.0,59200.0,174250.0,115050.0
5000,200,monthly_one,minimum,daily,2000,27100.0,52100.0,118200.0,174250.0,56050.0,118200.0,174250.0,56050.0
5000,200,monthly_one,minimum,daily,3000,28100.0,53100.0,224950.0,330750.0,105800.0,224950.0,330750.0,105800.0
5000,200,monthly_one,minimum,daily,3500,28600.0,53600.0,281900.0,383200.0,101300.0,281900.0,383200.0,101300.0
5000,200,monthly_one,minimum,daily,3600,28700.0,53700.0,360150.0,439600.0,79450.0,360150.0,439600.0,79450.0
5000,200,monthly_one,minimum,daily,3700,28800.0,53800.0,359200.0,438650.0,79450.0,359200.0,438650.0,79450.0
5000,200,monthly_one,minimum,daily,3800,28900.0,53900.0,355900.0,434850.0,78950.0,355900.0,434850.0,78950.0
5000,200,monthly_one,minimum,daily,3900,29000.0,54000.0,352950.0,431900.0,78950.0,352950.0,431900.0,78950.0
5000,200,monthly_one,minimum,daily,4000,29100.0,54100.0,382800.0,442800.0,60000.0,382800.0,442800.0,60000.0
5000,200,monthly_one,minimum,daily,4100,29200.0,54200.0,387000.0,441300.0,54300.0,387000.0,441300.0,54300.0
5000,200,monthly_one,minimum,daily,4200,29300.0,54300.0,385600.0,439900.0,54300.0,385600.0,439900.0,54300.0
5000,200,monthly_one,minimum,daily,4300,29400.0,54400.0,382300.0,436600.0,54300.0,382300.0,436600.0,54300.0
5000,200,monthly_one,minimum,daily,4400,29500.0,54500.0,379850.0,433150.0,53300.0,379850.0,433150.0,53300.0
5000,200,monthly_one,minimum,daily,4500,29600.0,54600.0,382850.0,432650.0,49800.0,382850.0,432650.0,49800.0
5000,200,monthly_one,minimum,daily,4900,30000.0,55000.0,376200.0,423000.0,46800.0,376200.0,423000.0,46800.0
5000,200,monthly_one,minimum,daily,5000,30100.0,55100.0,374700.0,422500.0,47800.0,374700.0,422500.0,47800.0
5000,200,monthly_one,minimum,daily,6000,31100.0,56100.0,357350.0,411850.0,54500.0,357350.0,411850.0,54500.0
5000,200,monthly_one,minimum,daily,6300,31400.0,56400.0,354900.0,408950.0,54050.0,373610.12,422627.28,49017.16
5000,200,monthly_one,minimum,daily,6400,31500.0,56500.0,357350.0,411400.0,54050.0,401276.64,455464.19,54187.55
5000,200,monthly_one,minimum,daily,6500,31600.0,56600.0,358350.0,411900.0,53550.0,412464.98,461098.14,48633.16
5000,200,monthly_one,minimum,daily,6600,31700.0,56700.0,358350.0,412350.0,54000.0,412464.98,466378.97,53913.99
5000,200,monthly_one,minimum,daily,6700,31800.0,56800.0,360750.0,414250.0,53500.0,440748.1,488941.3,48193.2
5000,200,monthly_one,minimum,daily,6800,31900.0,56900.0,361600.0,415550.0,53950.0,464311.75,512702.0,48390.25
5000,200,monthly_one,minimum,daily,6900,32000.0,57000.0,358650.0,413350.0,54700.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7000,32100.0,57100.0,358150.0,412850.0,54700.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7100,32200.0,57200.0,357150.0,412400.0,55250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7200,32300.0,57300.0,354750.0,409500.0,54750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7300,32400.0,57400.0,352400.0,406650.0,54250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7400,32500.0,57500.0,348950.0,403700.0,54750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,7500,32600.0,57600.0,348450.0,403200.0,54750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,8000,33100.0,58100.0,338750.0,393500.0,54750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,daily,9000,34100.0,59100.0,319300.0,374050.0,54750.0,458278.91,518827.04,60548.13
5000,200,monthly_one,minimum,daily,10000,35100.0,60100.0,299800.0,354550.0,54750.0,457278.91,518827.04,61548.13
5000,200,monthly_one,minimum,daily,12500,37600.0,62600.0,252500.0,305250.0,52750.0,428960.79,518827.04,89866.25
5000,200,monthly_one,minimum,daily,15000,40100.0,65100.0,211500.0,255250.0,43750.0,427960.79,518827.04,90866.25
5000,200,monthly_one,minimum,weekly,0,25100.0,50100.0,105200.0,179250.0,74050.0,105200.0,179250.0,74050.0
5000,200,monthly_one,minimum,weekly,1000,26100.0,51100.0,105200.0,179250.0,74050.0,105200.0,179250.0,74050.0
5000,200,monthly_one,minimum,weekly,2000,27100.0,52100.0,129200.0,179250.0,50050.0,129200.0,179250.0,50050.0
5000,200,monthly_one,minimum,weekly,3000,28100.0,53100.0,249100.0,350650.0,101550.0,249100.0,350650.0,101550.0
5000,200,monthly_one,minimum,weekly,3500,28600.0,53600.0,374650.0,428950.0,54300.0,374650.0,428950.0,54300.0
5000,200,monthly_one,minimum,weekly,3600,28700.0,53700.0,371700.0,426500.0,54800.0,371700.0,426500.0,54800.0
5000,200,monthly_one,minimum,weekly,3700,28800.0,53800.0,371200.0,425000.0,53800.0,371200.0,426757.0,55557.0
5000,200,monthly_one,minimum,weekly,3800,28900.0,53900.0,370200.0,423000.0,52800.0,370200.0,424757.0,54557.0
5000,200,monthly_one,minimum,weekly,3900,29000.0,54000.0,368800.0,421600.0,52800.0,368800.0,423357.0,54557.0
5000,200,monthly_one,minimum,weekly,4000,29100.0,54100.0,365500.0,418300.0,52800.0,365500.0,420057.0,54557.0
5000,200,monthly_one,minimum,weekly,4100,29200.0,54200.0,366550.0,415850.0,49300.0,366550.0,417607.0,51057.0
5000,200,monthly_one,minimum,weekly,4200,29300.0,54300.0,365050.0,415350.0,50300.0,365050.0,417107.0,52057.0
5000,200,monthly_one,minimum,weekly,4300,29400.0,54400.0,363550.0,413350.0,49800.0,363550.0,415107.0,51557.0
5000,200,monthly_one,minimum,weekly,4400,29500.0,54500.0,362650.0,412450.0,49800.0,362650.0,414207.0,51557.0
5000,200,monthly_one,minimum,weekly,4500,29600.0,54600.0,364800.0,409100.0,44300.0,369332.84,410857.0,41524.16
5000,200,monthly_one,minimum,weekly,4900,30000.0,55000.0,358450.0,411500.0,53050.0,362982.84,413257.0,50274.16
5000,200,monthly_one,minimum,weekly,5000,30100.0,55100.0,359750.0,413300.0,53550.0,376610.12,427384.28,50774.16
5000,200,monthly_one,minimum,weekly,5500,30600.0,55600.0,365500.0,419450.0,53950.0,429251.11,484922.1,55670.99
5000,200,monthly_one,minimum,weekly,5600,30700.0,55700.0,364550.0,419500.0,54950.0,434380.35,488294.34,53913.99
5000,200,monthly_one,minimum,weekly,5700,30800.0,55800.0,362050.0,417500.0,55450.0,434380.35,494295.33,59914.98
5000,200,monthly_one,minimum,weekly,5800,30900.0,55900.0,363050.0,420800.0,57750.0,440270.64,512654.05,72383.41
5000,200,monthly_one,minimum,weekly,5900,31000.0,56000.0,362650.0,419650.0,57000.0,446193.63,518827.04,72633.41
5000,200,monthly_one,minimum,weekly,6000,31100.0,56100.0,360300.0,416800.0,56500.0,451914.42,518827.04,66912.62
5000,200,monthly_one,minimum,weekly,6100,31200.0,56200.0,360650.0,415850.0,55200.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6200,31300.0,56300.0,358650.0,413350.0,54700.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6300,31400.0,56400.0,358150.0,412400.0,54250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6400,31500.0,56500.0,356750.0,410000.0,53250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6500,31600.0,56600.0,353400.0,407150.0,53750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6600,31700.0,56700.0,350950.0,406200.0,55250.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6700,31800.0,56800.0,348950.0,403700.0,54750.0,464311.75,518827.04,54515.29
5000,200,monthly_one,minimum,weekly,6800,31900.0,56900.0,348450.0,402700.0,54250.0,464311.75,518827.04,54515.29
