product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_25k,full,7400,32500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,162330.15,150600.15,312930.3,183808.15,153019.0,95,20,158,291,126,9603.0,11875.0,21478.0,20600.0,333530.3,0,43,0,23.5,0,68,0,9151.93,49,0,2024-07-26T20:00:00,10,75,75,0,0.0533,109.9,750.23,17079.02,0,43.67,9.68,15,15,13,43,19,196,213,2384.5694,23048.9025,9.6659,24642.49,40283.01,40469.96,4167.56,41423.55,4285.55,blocking,89916,9132,0.7214409859377469,3a7548d3597393754116695c7a022b8c0a975ae7de410d5d778d0ad4faacdc41,"[""legacy_25k"", ""full"", 7400]"
legacy_25k,full,7500,32600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,167656.0,146449.21,314105.21,189023.0,155019.0,92,20,162,299,130,9867.0,11500.0,21367.0,20600.0,334705.21,0,52,0,23.5,0,65,0,9387.93,46,0,2025-04-04T03:47:40,7,72,72,0,0.0556,72.4,766.44,17088.6,0,43.67,9.67,17,17,13,52,17,180,205,2384.5694,23039.3308,9.6618,24652.06,41612.43,41770.98,4306.88,42580.03,4407.03,blocking,89766,9139,0.721993995891926,7c1fcf38b755b4160a65464a489e8c10ecf6d80fcd99e89f5dbd53f149a7d39a,"[""legacy_25k"", ""full"", 7500]"
legacy_25k,full,7600,32700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,165809.45,148349.21,314158.66,187327.45,157019.0,94,20,161,296,128,9768.0,11750.0,21518.0,20600.0,334758.66,0,45,0,23.5,0,67,0,9402.93,48,0,2025-04-04T03:47:40,11,74,74,0,0.0541,70.4,767.44,17031.03,0,43.67,9.7,15,15,13,45,21,184,205,2384.5694,23096.8981,9.686,24594.49,42127.31,42286.95,4349.31,43128.29,4452.65,blocking,89998,9139,0.721993995891926,bc9b032a91b91e82e29d4d5d66ee104026cf14500b3a123a39c74887a2c0d859,"[""legacy_25k"", ""full"", 7600]"
legacy_25k,full,7700,32800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,163908.45,150249.21,314157.66,185327.45,159019.0,94,20,160,293,126,9669.0,11750.0,21419.0,20600.0,334757.66,0,45,0,23.5,0,67,0,9402.93,48,0,2025-04-04T03:47:40,11,74,74,0,0.0541,70.4,767.44,17031.03,0,43.67,9.7,15,15,13,45,20,191,211,2384.5694,23096.8981,9.686,24594.49,42571.3,42730.95,4395.15,43572.29,4498.49,blocking,89998,9139,0.721993995891926,dfd08aef9b1211cb744da10a57389c205bdb7f0aabd8e1ebb62b82d18e2b40e6,"[""legacy_25k"", ""full"", 7700]"
legacy_25k,full,7800,32900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,152381.25,158600.15,310981.4,173755.25,161019.0,91,20,163,303,133,9999.0,11375.0,21374.0,20600.0,331581.4,0,54,0,23.5,0,64,0,9065.93,45,0,2024-07-26T20:00:00,11,71,71,0,0.0563,74.9,807.44,17530.77,0,43.67,9.49,18,18,13,54,17,170,193,2384.5694,22597.1537,9.4764,25094.24,41936.21,42091.18,4425.33,42895.71,4526.58,blocking,88028,9132,0.7214409859377469,647d6a11e19f2e9f03589aa2a67f14199a2fa069661d71a30b790aec26c9e177,"[""legacy_25k"", ""full"", 7800]"
legacy_25k,full,7900,33000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,152849.15,160600.15,313449.3,173808.15,163019.0,89,20,160,298,131,9834.0,11125.0,20959.0,20600.0,334049.3,0,51,0,23.5,0,62,0,9151.93,43,0,2024-07-26T20:00:00,10,69,69,0,0.058,91.26,812.15,17541.7,0,43.67,9.48,17,17,13,51,19,182,202,2384.5694,22586.2248,9.4718,25105.16,42574.47,42726.57,4494.85,43509.39,4593.56,blocking,87969,9132,0.7214409859377469,d4969d42efd65819b5e9c311d5c002ed277492e524ef785daddbb5dd207582c3,"[""legacy_25k"", ""full"", 7900]"
legacy_25k,full,8000,33100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,150948.15,162600.15,313548.3,171808.15,165019.0,89,20,160,295,128,9735.0,11125.0,20860.0,20600.0,334148.3,0,48,0,23.5,0,62,0,9151.93,43,0,2024-07-26T20:00:00,10,69,69,0,0.058,91.26,812.15,17541.7,0,43.67,9.48,16,16,13,48,22,182,204,2384.5694,22586.2248,9.4718,25105.16,42970.2,43122.3,4536.63,43905.13,4635.34,blocking,87969,9132,0.7214409859377469,c4075ab0df64b12d5ec9b81efd26cb794e490df8fdc7aa87945aee72f1a5dac3,"[""legacy_25k"", ""full"", 8000]"
legacy_25k,full,9000,34100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,121478.7,159647.33,281126.03,142159.7,183780.85,91,20,155,282,120,9306.0,11375.0,20681.0,20600.0,301726.03,0,48,0,23.5,0,64,0,8780.93,45,0,2025-04-04T03:47:40,7,71,71,0,0.0563,84.9,812.44,17753.37,0,43.67,9.39,15,15,13,48,15,243,263,2384.5694,22374.5512,9.3831,25316.84,45902.45,46059.54,4892.06,46868.63,4995.03,blocking,87158,9135,0.7216779902038236,838d13bae525cd2c90ba6c04fb106ea937236f2bf85bbcfea2e60bc0bf500616,"[""legacy_25k"", ""full"", 9000]"
legacy_25k,full,10000,35100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,112606.3,159345.45,271951.75,132240.3,203731.35,85,20,151,273,115,9009.0,10625.0,19634.0,20600.0,292551.75,0,50,0,23.5,0,58,0,9065.93,39,0,2025-04-04T03:47:40,6,65,65,0,0.0615,103.9,818.23,17715.39,0,43.67,9.41,15,15,13,50,15,258,279,2384.5694,22412.5324,9.399,25278.86,50625.58,50776.95,5386.28,51505.8,5479.93,blocking,87311,9135,0.7216779902038236,374ee1e8496f8710967783beaa9dcbfcd8e9d2d84e4076bb6335ffba0a8ee975,"[""legacy_25k"", ""full"", 10000]"
legacy_25k,start_2021,0,25100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,179602.95,0,179602.95,215809.95,10231.45,183,4,192,404,211,13332.0,22875.0,36207.0,18200.0,197802.95,0,0,0,23.5,0,164,0,0,132,0,2026-06-29T20:30:00,10,179,163,16,0.0112,84.08,159.22,14857.79,38.2,140.78,8.07,15,15,11,0,0,0,0,2016.6745,16226.1405,8.046,24107.35,7527.97,7844.83,935.62,10202.26,1267.99,blocking,64131,7310,0.5775003950071101,d904707c06a3e7c666b7271685828dbc9924227824e7dcd5e0c7af2bbb951689,"[""legacy_25k"", ""start_2021"", 0]"
legacy_25k,start_2021,1000,26100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,170109.05,0,170109.05,205934.05,10231.45,181,4,190,400,209,13200.0,22625.0,35825.0,18200.0,188309.05,0,0,0,23.5,0,162,0,0,130,0,2026-06-29T20:30:00,11,177,161,16,0.0113,85.08,159.22,14847.12,38.2,140.78,8.07,15,15,11,0,0,0,0,2016.6745,16236.8042,8.0513,24096.69,7537.38,7853.0,936.17,10198.31,1266.67,blocking,64209,7310,0.5775003950071101,29bb4424114e3fb4400e2a9c48f8f5702b1badc066f54595bc91bcc33c925ee8,"[""legacy_25k"", ""start_2021"", 1000]"
legacy_25k,start_2021,2000,27100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,239047.85,0,239047.85,265803.85,0.0,133,0,141,307,165,10131.0,16625.0,26756.0,18200.0,257247.85,0,0,0,23.5,0,126,17,5514.38,98,0,2026-06-29T20:30:00,18,133,113,20,0.015,71.21,158.02,9045.44,38.2,118.67,11.12,12,12,10,0,0,0,0,2016.6745,22398.4852,11.1066,17935.01,16705.15,16939.77,1504.07,17931.93,1614.52,blocking,87667,7395,0.5842155158792858,12876df6b4681b1258e073925bca50f9150c8a6a3dd33d0a61d539e5bb6a8db5,"[""legacy_25k"", ""start_2021"", 2000]"
legacy_25k,start_2021,3000,28100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,296038.9,12000.0,308038.9,319092.9,31893.45,115,12,123,263,139,8679.0,14375.0,23054.0,18200.0,326238.9,0,0,0,23.5,0,96,20,9454.13,68,0,2026-06-29T20:30:00,20,103,95,8,0.0194,65.15,160.02,7037.9,38.2,120.78,12.11,12,12,10,0,0,0,0,2016.6745,24406.0306,12.1021,15927.46,26186.95,26394.61,2163.83,27000.4,2231.05,blocking,95672,7387,0.583583504503081,995ef8220da24b9b6756d0edb9f72a49be7ff1dc5bc745c5efcac3e422dece8e,"[""legacy_25k"", ""start_2021"", 3000]"
legacy_25k,start_2021,4000,29100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,368788.35,4500.0,373288.35,383905.35,12752.85,75,3,95,174,78,5742.0,9375.0,15117.0,18200.0,391488.35,0,7,0,23.5,0,65,20,15366.54,37,0,2026-06-25T23:30:00,20,72,55,17,0.0278,47.22,99.12,4075.64,116.27,57.78,13.46,9,9,10,7,3,23,26,2016.6745,27131.2866,13.4535,13202.2,39993.34,40164.37,2972.71,40367.97,3000.56,blocking,106494,7657,0.604913888449992,2360b9b01e6af4c9a7dce04f62cab7cc1328124080ad0b5f0f1607165040177d,"[""legacy_25k"", ""start_2021"", 4000]"
legacy_25k,start_2021,5000,30100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,347774.95,4500.0,352274.95,363275.95,22213.1,72,6,100,197,96,6501.0,9000.0,15501.0,18200.0,370474.95,0,18,0,23.5,0,59,20,15487.13,31,0,2026-06-25T23:30:00,20,66,52,14,0.0303,43.83,117.12,3888.88,112.54,53.78,13.05,9,9,10,18,4,54,61,2016.6745,26295.0461,13.0388,14038.44,48483.92,48609.6,3718.43,48466.31,3717.08,blocking,102811,7668,0.6057829040922736,5a5dba205f3422f1dbe8ca1b2dafe757c91b5434971b19c65bc795644e02d0df,"[""legacy_25k"", ""start_2021"", 5000]"
legacy_25k,start_2021,5500,30600.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,339253.1,4500.0,343753.1,354294.1,13332.05,67,3,100,202,101,6666.0,8375.0,15041.0,18200.0,361953.1,0,19,0,23.5,0,57,20,15545.52,29,0,2026-06-25T23:30:00,20,64,47,17,0.0312,43.31,117.12,4039.09,109.52,50.78,12.98,9,9,10,19,4,57,64,2016.6745,26144.8361,12.9643,14188.65,52134.29,52255.52,4021.36,52083.98,4017.48,blocking,102247,7683,0.6069679254226577,cc4e0bc73b8fe73c865581943c2501ea70e82e96e656d71eea85eb3123b5997f,"[""legacy_25k"", ""start_2021"", 5500]"
legacy_25k,start_2021,5600,30700.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,311636.5,4500.0,316136.5,327764.5,14074.45,72,3,115,216,100,7128.0,9000.0,16128.0,18200.0,334336.5,0,25,0,23.5,0,62,20,14641.88,34,0,2026-06-25T23:30:00,20,69,52,17,0.029,43.31,117.12,4329.25,109.2,50.78,12.61,9,9,10,25,8,137,144,2016.6745,25410.6752,12.6003,14922.82,50592.86,50717.82,4015.22,50640.96,4019.03,blocking,99425,7685,0.6071259282667087,2cf6ff84f23c25abeddc8c46885aa8b86a565cc6f66240dc0069057dd323cf4f,"[""legacy_25k"", ""start_2021"", 5600]"
legacy_25k,start_2021,5700,30800.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,309436.5,4500.0,313936.5,325564.5,14274.45,72,3,115,216,100,7128.0,9000.0,16128.0,18200.0,332136.5,0,25,0,23.5,0,62,20,14641.88,34,0,2026-06-25T23:30:00,20,69,52,17,0.029,43.31,117.12,4329.25,109.2,50.78,12.61,9,9,10,25,8,137,144,2016.6745,25410.6752,12.6003,14922.82,51402.6,51527.56,4079.48,51450.69,4083.3,blocking,99425,7685,0.6071259282667087,a92065927323d7b01bc87a48baa79035007dbbcf3a623476489f9b7e74460fcb,"[""legacy_25k"", ""start_2021"", 5700]"
legacy_25k,start_2021,5800,30900.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,304132.4,4500.0,308632.4,320484.4,14474.45,73,3,117,219,101,7227.0,9125.0,16352.0,18200.0,326832.4,0,26,0,23.5,0,63,20,14506.87,35,0,2026-06-25T23:30:00,20,70,53,17,0.0286,43.31,117.12,4400.87,109.05,50.78,12.53,9,9,10,26,8,141,149,2016.6745,25256.0572,12.5236,15077.43,51833.56,51959.1,4138.87,51867.32,4141.56,blocking,98893,7686,0.6072049296887344,92b39c9ce0257c92537337bf62505135360de2781206c4dd2734a64823680f05,"[""legacy_25k"", ""start_2021"", 5800]"
legacy_25k,start_2021,5900,31000.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,301173.3,3000.0,304173.3,317650.3,14237.55,74,4,117,219,101,7227.0,9250.0,16477.0,18200.0,322373.3,0,26,0,23.5,0,63,20,14520.91,35,0,2026-06-25T23:30:00,20,70,54,16,0.0286,44.02,117.12,4382.23,108.05,49.78,12.54,9,9,10,26,8,142,150,2016.6745,25273.6949,12.5324,15059.8,52446.05,52576.95,4184.85,52491.8,4188.5,blocking,99037,7693,0.6077579396429136,2c590ed0d82bb455ab58513b31e910e242bf8c497dec03418561f0cfbf5c8d94,"[""legacy_25k"", ""start_2021"", 5900]"
legacy_25k,start_2021,6000,31100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,298841.25,3000.0,301841.25,315403.25,17908.35,76,5,116,214,97,7062.0,9500.0,16562.0,18200.0,320041.25,0,26,0,23.5,0,64,20,14569.0,36,20,2026-06-25T23:30:00,20,71,56,15,0.0282,43.67,117.12,4269.12,105.65,46.78,12.6,9,9,10,26,8,142,150,2016.6745,25386.8095,12.5885,14946.68,53285.42,53413.21,4232.88,53323.28,4235.89,blocking,99306,7694,0.6078369410649391,c8b06560c14c4de6768f98f391a9a2d87d3c08c034d2a42e7bea5ff519fdd0fb,"[""legacy_25k"", ""start_2021"", 6000]"
legacy_25k,start_2021,6100,31200.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,317063.45,123823.96,440887.41,331300.45,127019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,57996.86,58114.83,4310.96,57889.93,4303.01,blocking,106267,7704,0.6086269552851952,9fc4362ce90f347ce38d01945988eef973848063916d79c115292e0ac5c1d80c,"[""legacy_25k"", ""start_2021"", 6100]"
legacy_25k,start_2021,6200,31300.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,315063.45,125823.96,440887.41,329300.45,129019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,58806.75,58924.72,4371.16,58699.82,4363.21,blocking,106267,7704,0.6086269552851952,d6070e95b5ac52e003bc8624a9c150416abbd4fab04f630593d579a66c69acd6,"[""legacy_25k"", ""start_2021"", 6200]"
legacy_25k,start_2021,6300,31400.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,313063.45,127823.96,440887.41,327300.45,131019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,59505.42,59623.39,4423.09,59398.49,4415.14,blocking,106267,7704,0.6086269552851952,0fd78b026a5483f7fb019669f534076a2ceb4c6a1187105bf94951e3753926dd,"[""legacy_25k"", ""start_2021"", 6300]"
legacy_25k,start_2021,6400,31500.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,311063.45,129823.96,440887.41,325300.45,133019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,60256.01,60373.99,4478.88,60149.08,4470.93,blocking,106267,7704,0.6086269552851952,8bed851df3725eee83a466606e98ad361494fd357df8c4227b0785809ade6a6a,"[""legacy_25k"", ""start_2021"", 6400]"
legacy_25k,start_2021,6500,31600.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,309063.45,131823.96,440887.41,323300.45,135019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,60993.36,61111.33,4533.69,60886.43,4525.74,blocking,106267,7704,0.6086269552851952,95313e39ef15999a123267740d42c832127f97fb058fe18530ba8b0d516f211d,"[""legacy_25k"", ""start_2021"", 6500]"
legacy_25k,start_2021,6600,31700.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,307063.45,133823.96,440887.41,321300.45,137019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,61848.62,61966.6,4597.26,61741.69,4589.31,blocking,106267,7704,0.6086269552851952,9e3e536955fccefe5eead10f2437c5aeb1ee93a594a7847018c47adb24e1db4c,"[""legacy_25k"", ""start_2021"", 6600]"
legacy_25k,start_2021,6700,31800.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,305063.45,135823.96,440887.41,319300.45,139019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,62593.91,62711.89,4652.66,62486.98,4644.71,blocking,106267,7704,0.6086269552851952,22a0fa1cc2075f50ebafe77c6e9d2635ce1d29bc5eb9cdbd9a035cf5b9111e64,"[""legacy_25k"", ""start_2021"", 6700]"
legacy_25k,start_2021,6800,31900.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,303063.45,137823.96,440887.41,317300.45,141019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,63150.25,63268.23,4694.01,63043.32,4686.07,blocking,106267,7704,0.6086269552851952,4d5bc859039d4ec5595e5f2a9f843317d8ca58b935490c685f3b6f61c830f5d5,"[""legacy_25k"", ""start_2021"", 6800]"
legacy_25k,start_2021,6900,32000.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,301063.45,139823.96,440887.41,315300.45,143019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,63841.31,63959.28,4745.38,63734.38,4737.43,blocking,106267,7704,0.6086269552851952,a8a217aecca213c4c8563cb9f3f51394acd4254ae3c4c12dede8f3d40860e793,"[""legacy_25k"", ""start_2021"", 6900]"
legacy_25k,start_2021,7000,32100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,299063.45,141823.96,440887.41,313300.45,145019.0,64,20,100,189,88,6237.0,8000.0,14237.0,18200.0,459087.41,0,26,0,23.5,0,37,0,16691.93,9,0,2024-04-19T09:30:00,5,44,44,0,0.0455,43.23,117.12,2499.88,0,45.78,13.46,9,9,10,26,8,154,162,2016.6745,27131.0463,13.4534,13202.44,64711.04,64829.01,4810.03,64604.11,4802.08,blocking,106267,7704,0.6086269552851952,f05ab35f5a675dd0435c4d2f4b1feb7551cf0a08d58a5e00332ee522eb1c0946,"[""legacy_25k"", ""start_2021"", 7000]"
legacy_25k,start_2021,7100,32200.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,296905.45,143823.96,440729.41,311300.45,147019.0,65,20,102,190,87,6270.0,8125.0,14395.0,18200.0,458929.41,0,27,0,23.5,0,38,0,16691.93,10,0,2024-04-19T02:17:40,6,45,45,0,0.0444,43.31,147.22,2581.08,0,45.78,13.44,9,9,10,27,8,155,164,2016.6745,27083.8417,13.43,13249.65,65485.97,65604.68,4876.11,65363.0,4866.96,blocking,106143,7704,0.6086269552851952,92edeeb4e826b4dc71b1e3dae8c2f4bedd139c4de79503f4ecd0a86c08a926f1,"[""legacy_25k"", ""start_2021"", 7100]"
legacy_25k,start_2021,7200,32300.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,294905.45,145823.96,440729.41,309300.45,149019.0,65,20,102,190,87,6270.0,8125.0,14395.0,18200.0,458929.41,0,27,0,23.5,0,38,0,16691.93,10,0,2024-04-19T02:17:40,6,45,45,0,0.0444,43.31,147.22,2581.08,0,45.78,13.44,9,9,10,27,8,155,164,2016.6745,27083.8417,13.43,13249.65,66129.0,66247.71,4923.99,66006.03,4914.84,blocking,106143,7704,0.6086269552851952,8320526669f10d0f2cdad2880387c99444c643c8660a4710ea0bf0c77905dc8f,"[""legacy_25k"", ""start_2021"", 7200]"
legacy_25k,start_2021,7300,32400.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,292905.45,147823.96,440729.41,307300.45,151019.0,65,20,102,190,87,6270.0,8125.0,14395.0,18200.0,458929.41,0,27,0,23.5,0,38,0,16691.93,10,0,2024-04-19T02:17:40,6,45,45,0,0.0444,43.31,147.22,2581.08,0,45.78,13.44,9,9,10,27,8,155,164,2016.6745,27083.8417,13.43,13249.65,66816.97,66935.68,4975.22,66694.0,4966.06,blocking,106143,7704,0.6086269552851952,171dc844eff2188235f160b9da6db936502d30be69c379808c19be32b9839237,"[""legacy_25k"", ""start_2021"", 7300]"
legacy_25k,start_2021,7400,32500.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,291512.8,149823.96,441336.76,305690.8,153019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,67713.3,67832.62,5049.45,67573.5,5039.03,blocking,105971,7704,0.6086269552851952,1f5d85032edfecfacf30c207412866d5f68da981e7473a365fd28bbef9554c05,"[""legacy_25k"", ""start_2021"", 7400]"
legacy_25k,start_2021,7500,32600.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,289512.8,151823.96,441336.76,303690.8,155019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,68438.96,68558.28,5103.57,68299.16,5093.14,blocking,105971,7704,0.6086269552851952,a1825f7e3fed994e7d5844b93d53d970b03332187e072edfbfbd7a194855036a,"[""legacy_25k"", ""start_2021"", 7500]"
legacy_25k,start_2021,7600,32700.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,287512.8,153823.96,441336.76,301690.8,157019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,69174.21,69293.52,5158.4,69034.4,5147.97,blocking,105971,7704,0.6086269552851952,0892a3c5748fd1c66370ee1a738f0ba4bf87282c135d35d573ce90ea51e8bb66,"[""legacy_25k"", ""start_2021"", 7600]"
legacy_25k,start_2021,7700,32800.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,285512.8,155823.96,441336.76,299690.8,159019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,69933.82,70053.13,5215.04,69794.01,5204.62,blocking,105971,7704,0.6086269552851952,85068d958cf91d42e1c74cd60abba30e55630f2da19b65e7ba3ec22fd0e2d370,"[""legacy_25k"", ""start_2021"", 7700]"
legacy_25k,start_2021,7800,32900.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,283512.8,157823.96,441336.76,297690.8,161019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,70604.78,70724.09,5265.08,70464.97,5254.65,blocking,105971,7704,0.6086269552851952,b5789abb8d894b82584a320ce04df897db25ed95447122c0ee62b5d204906c6d,"[""legacy_25k"", ""start_2021"", 7800]"
legacy_25k,start_2021,7900,33000.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,281512.8,159823.96,441336.76,295690.8,163019.0,63,20,102,191,88,6303.0,7875.0,14178.0,18200.0,459536.76,0,29,0,23.5,0,36,0,16711.93,8,0,2024-04-19T02:17:40,5,43,43,0,0.0465,37.44,159.22,2481.28,0,45.78,13.42,9,9,10,29,8,162,172,2016.6745,27043.6505,13.41,13289.84,71245.38,71364.7,5312.85,71105.58,5302.42,blocking,105971,7704,0.6086269552851952,621f3ec4d40c0213119af31a74cf5e1fc4b909c70a3ebb3e32cf999d794d836c,"[""legacy_25k"", ""start_2021"", 7900]"
