product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,job
legacy_25k,full,minimum,6900,32000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,531923.0,97997.29,629920.29,542850.0,110497.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,97393.56,97664.97,6083.2,97255.04,6074.55,2208.541,586.4231,2184.9727,10.174,0.0,1911.313,457.5673,1672.5395,10.6883,0.0,1,0,20,12,411.6,821.35,"[""legacy_25k"", ""full"", ""minimum"", 6900]"
legacy_25k,full,minimum,7000,32100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,530123.0,99797.29,629920.29,541050.0,112497.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,98954.76,99226.17,6180.71,98816.24,6172.06,2208.541,588.2783,2198.3927,10.174,0.0,1911.313,459.7162,1688.0464,10.6883,0.0,1,0,20,12,489.25,911.6,"[""legacy_25k"", ""full"", ""minimum"", 7000]"
legacy_25k,full,minimum,7100,32200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,526423.0,103497.29,629920.29,537350.0,116497.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,100262.79,100534.2,6262.41,100124.26,6253.76,2208.541,591.2304,2249.7606,10.174,0.0,1911.313,463.5122,1747.4026,10.6883,0.0,1,0,20,12,637.9,1033.55,"[""legacy_25k"", ""full"", ""minimum"", 7100]"
legacy_25k,full,minimum,7200,32300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,525973.0,103947.29,629920.29,536900.0,116997.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,101233.38,101504.79,6323.03,101094.86,6314.38,2208.541,598.5589,2286.908,10.174,0.0,1911.313,471.9804,1790.3267,10.6883,0.0,1,0,20,12,654.15,1137.9,"[""legacy_25k"", ""full"", ""minimum"", 7200]"
legacy_25k,full,minimum,7300,32400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,524173.0,105747.29,629920.29,535100.0,118997.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,102236.2,102507.61,6385.67,102097.68,6377.02,2208.541,602.6644,2297.2096,10.174,0.0,1911.313,476.7243,1802.2304,10.6883,0.0,1,0,20,12,821.35,1244.7,"[""legacy_25k"", ""full"", ""minimum"", 7300]"
legacy_25k,full,minimum,7400,32500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,522823.0,107097.29,629920.29,533750.0,120497.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,103196.68,103468.1,6445.66,103058.16,6437.01,2208.541,612.5487,2322.4432,10.174,0.0,1911.313,488.1458,1831.388,10.6883,0.0,1,0,20,12,911.6,1321.35,"[""legacy_25k"", ""full"", ""minimum"", 7400]"
legacy_25k,full,minimum,7500,32600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,521023.0,108897.29,629920.29,531950.0,122497.15,56,20,58,119,55,3927.0,7000.0,10927.0,20600.0,650520.29,0,0,0,23.5,0,24,0,28538.93,5,0,2022-06-30T12:11:40,6,36,36,0,0.0556,27.48,126.04,1538.35,0,43.67,16.01,15,15,13,0,0,0,0,2384.5694,38177.5729,16.0103,9513.82,104743.21,105014.62,6542.26,104604.69,6533.6,2208.541,610.4134,2303.461,10.174,0.0,1911.313,485.6941,1809.4539,10.6883,0.0,1,0,20,12,989.25,1411.6,"[""legacy_25k"", ""full"", ""minimum"", 7500]"
legacy_25k,full,minimum,8000,33100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,510607.0,118133.3,628740.3,521350.0,132481.6,54,20,57,121,58,3993.0,6750.0,10743.0,20600.0,649340.3,0,1,0,23.5,0,22,0,28516.93,3,0,2022-06-15T21:04:40,6,34,34,0,0.0588,36.62,126.04,1597.79,0,43.67,15.97,15,15,13,1,0,3,3,2384.5694,38079.1391,15.969,9612.25,110212.22,110480.16,6901.65,110060.59,6892.15,2208.541,663.9113,2385.551,9.4748,0.0,1911.313,554.6757,1933.6079,9.9075,0.0,1,0,20,11,1489.25,1911.6,"[""legacy_25k"", ""full"", ""minimum"", 8000]"
legacy_25k,full,minimum,9000,34100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,492207.0,136533.3,628740.3,502950.0,152481.6,54,20,57,121,58,3993.0,6750.0,10743.0,20600.0,649340.3,0,1,0,23.5,0,22,0,28516.93,3,0,2022-06-15T21:04:40,6,34,34,0,0.0588,36.62,126.04,1597.79,0,43.67,15.97,15,15,13,1,0,3,3,2384.5694,38079.1391,15.969,9612.25,121073.27,121341.21,7581.78,120921.64,7572.28,2208.541,735.4917,2699.5609,9.4748,0.0,1911.313,637.6811,2296.4494,9.9075,0.0,1,0,20,11,2489.25,2911.6,"[""legacy_25k"", ""full"", ""minimum"", 9000]"
legacy_25k,full,minimum,10000,35100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,473457.0,155283.3,628740.3,484200.0,172481.6,54,20,57,121,58,3993.0,6750.0,10743.0,20600.0,649340.3,0,1,0,23.5,0,22,0,28516.93,3,0,2022-06-15T21:04:40,6,34,34,0,0.0588,36.62,126.04,1597.79,0,43.67,15.97,15,15,13,1,0,3,3,2384.5694,38079.1391,15.969,9612.25,131083.86,131351.79,8208.66,130932.22,8199.16,2208.541,797.1291,2995.5983,9.4748,0.0,1911.313,709.2126,2638.5236,9.9075,0.0,1,0,20,11,3489.25,3911.6,"[""legacy_25k"", ""full"", ""minimum"", 10000]"
legacy_25k,full,maximum,0,25100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,226389.97,0,226389.97,274775.97,29211.05,244,9,255,542,280,17886.0,30500.0,48386.0,20600.0,246989.97,0,0,0,23.5,0,221,0,96.9,185,0,2026-06-25T23:30:00,13,235,224,11,0.0085,93.21,160.08,21673.05,94.33,251.67,7.3,16,16,14,0,0,0,0,2384.5694,17325.878,7.2658,30365.51,7623.16,8127.17,1049.18,10289.88,1416.2,1813.8072,772.2202,2212.8726,4.921,0.0517,1036.962,494.6278,1419.7217,3.726,0.1787,13,4,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 0]"
legacy_25k,full,maximum,1000,26100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,211443.95,0,211443.95,260060.95,25870.65,244,8,254,549,288,18117.0,30500.0,48617.0,20600.0,232043.95,0,0,0,23.5,0,222,0,96.9,186,0,2026-06-25T23:30:00,13,236,224,12,0.0085,87.8,160.08,21446.62,94.33,265.67,7.39,16,16,14,0,0,0,0,2384.5694,17552.3028,7.3608,30139.09,7532.17,8032.07,1023.28,10203.43,1386.19,1855.8053,745.1673,2111.11,4.8085,0.0572,1134.2734,581.7721,1502.4108,3.522,0.1823,14,3,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 1000]"
legacy_25k,full,maximum,2000,27100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,211430.9,0,211430.9,253763.9,29211.05,213,9,224,476,246,15708.0,26625.0,42333.0,20600.0,232030.9,0,0,0,23.5,0,192,6,630.76,172,0,2026-06-25T23:30:00,20,204,193,11,0.0098,87.11,158.31,17175.31,94.33,214.67,9.13,16,16,14,0,0,0,0,2384.5694,21698.6181,9.0996,25992.77,12415.85,12868.64,1364.44,14574.01,1601.61,1958.2653,822.7737,2359.4508,4.9412,0.0248,1381.459,507.1582,1327.806,3.673,0.0397,10,3,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 2000]"
legacy_25k,full,maximum,3000,28100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,414429.0,0,414429.0,447726.0,28053.45,165,10,173,384,205,12672.0,20625.0,33297.0,20600.0,435029.0,0,0,0,23.5,0,143,28,4792.74,123,0,2026-06-29T16:56:40,19,155,145,10,0.0194,81.44,173.37,12792.84,42.02,60.67,11.3,17,17,13,0,0,0,0,2384.5694,26884.0903,11.2742,20807.3,23877.71,24253.07,2117.91,25150.83,2230.83,2095.228,866.48,2684.0252,5.1864,0.0133,1611.7405,552.8614,1627.4157,4.3122,0.0248,4,1,1,1,1018.55,1018.55,"[""legacy_25k"", ""full"", ""maximum"", 3000]"
legacy_25k,full,maximum,3100,28200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,412572.15,0,412572.15,445105.15,28153.45,161,10,169,376,201,12408.0,20125.0,32533.0,20600.0,433172.15,0,0,0,23.5,0,139,29,5623.94,119,0,2026-06-29T20:30:00,20,151,141,10,0.0199,81.44,186.16,12558.03,42.02,66.67,11.39,17,17,13,0,0,0,0,2384.5694,27118.8961,11.3727,20572.49,24910.64,25283.36,2190.4,26143.95,2298.84,2081.3215,863.7013,2652.9416,5.0804,0.0366,1611.9398,552.785,1610.9444,4.2077,0.0548,5,2,1,1,1018.55,1018.55,"[""legacy_25k"", ""full"", ""maximum"", 3100]"
legacy_25k,full,maximum,3200,28300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,398525.15,0,398525.15,430801.15,22563.15,160,8,171,372,195,12276.0,20000.0,32276.0,20600.0,419125.15,0,0,0,23.5,0,140,29,5749.94,121,0,2026-06-25T23:30:00,17,152,140,12,0.0132,85.34,161.37,13025.13,94.33,149.67,11.21,15,15,13,0,0,0,0,2384.5694,26690.7917,11.1931,21000.6,24384.74,24764.79,2178.55,25674.96,2293.81,2056.1708,633.8515,2019.0539,5.0492,0.0492,1585.3944,366.0179,1106.3566,4.212,0.0559,12,2,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 3200]"
legacy_25k,full,maximum,3300,28400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,419101.1,0,419101.1,449052.1,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,439701.1,0,0,0,23.5,0,126,21,10318.2,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.3,167.16,11371.06,94.33,59.67,11.9,15,15,13,0,0,0,0,2384.5694,28344.8639,11.8868,19346.52,27340.3,27708.14,2300.06,28347.9,2384.82,2090.8912,778.6401,2446.1211,4.4295,0.1597,1624.5486,459.896,1367.4897,3.5934,0.2178,4,2,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3300]"
legacy_25k,full,maximum,3400,28500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,415595.45,0,415595.45,445546.45,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,436195.45,0,0,0,23.5,0,126,21,10318.28,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.3,167.16,11434.67,94.33,59.67,11.88,15,15,13,0,0,0,0,2384.5694,28281.2516,11.8601,19410.14,27919.15,28286.99,2354.04,28929.42,2439.22,2091.119,788.1866,2514.9327,4.7001,0.157,1624.7764,467.1751,1435.2909,3.9418,0.198,4,2,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3400]"
legacy_25k,full,maximum,3500,28600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,413194.55,0,413194.55,443145.55,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,433794.55,0,0,0,23.5,0,126,21,10319.52,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.92,167.1,11596.13,94.33,59.67,11.81,15,15,13,0,0,0,0,2384.5694,28119.7998,11.7924,19571.59,28595.74,28963.59,2424.93,29612.78,2511.17,2091.1745,805.9419,2561.6314,4.715,0.1597,1624.8319,485.7845,1477.8283,3.9611,0.2178,4,2,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3500]"
legacy_25k,full,maximum,3600,28700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,410273.6,0,410273.6,440224.6,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,430873.6,0,0,0,23.5,0,126,21,10319.52,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.27,167.1,11334.69,94.33,59.67,11.92,15,15,13,0,0,0,0,2384.5694,28381.235,11.902,19310.15,29441.44,29809.29,2473.65,30447.52,2558.18,2091.231,820.8915,2630.6674,4.7626,0.1447,1624.8884,512.7826,1556.6961,4.0224,0.1823,4,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3600]"
legacy_25k,full,maximum,3700,28800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,408916.65,0,408916.65,438867.65,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,429516.65,0,0,0,23.5,0,126,21,10319.59,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.27,167.1,11466.81,94.33,58.67,11.86,15,15,13,0,0,0,0,2384.5694,28249.1194,11.8466,19442.27,30051.57,30419.42,2536.72,31063.19,2622.11,2090.9468,847.0772,2719.7185,4.9162,0.1566,1624.6042,544.9371,1655.399,4.2199,0.1975,4,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3700]"
legacy_25k,full,maximum,3800,28900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,405927.95,0,405927.95,435878.95,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,426527.95,0,0,0,23.5,0,126,21,10319.59,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.95,167.1,11595.12,94.33,58.67,11.81,15,15,13,0,0,0,0,2384.5694,28120.8035,11.7928,19570.59,30423.51,30791.35,2579.83,31440.51,2666.07,2092.1301,847.8531,2717.6392,4.8644,0.157,1625.7875,537.2107,1640.5068,4.1537,0.198,4,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3800]"
legacy_25k,full,maximum,3900,29000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,400331.55,0,400331.55,430282.55,29530.2,148,10,157,347,184,11451.0,18500.0,29951.0,20600.0,420931.55,0,0,0,23.5,0,126,21,10320.96,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.62,167.04,11553.95,94.33,58.67,11.82,15,15,13,0,0,0,0,2384.5694,28161.9715,11.8101,19529.42,31098.02,31465.87,2633.17,32113.29,2719.14,2092.185,858.6914,2784.9808,4.9366,0.1569,1625.8424,548.23,1715.0994,4.2467,0.1979,4,2,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 3900]"
legacy_25k,full,maximum,4000,29100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,384608.85,0,384608.85,414658.85,29530.2,148,10,157,350,187,11550.0,18500.0,30050.0,20600.0,405208.85,0,0,0,23.5,0,126,21,9868.7,107,0,2026-06-24T21:49:40,20,138,128,10,0.0145,81.92,167.04,11496.09,94.33,52.67,11.85,15,15,13,0,0,0,0,2384.5694,28219.8368,11.8344,19471.55,31513.06,31889.07,2662.85,32587.55,2753.64,2077.5789,899.7738,2890.2019,5.2081,0.1468,1609.9641,587.272,1825.7129,4.5546,0.1894,3,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 4000]"
legacy_25k,full,maximum,4100,29200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,380139.55,0,380139.55,410189.55,29530.2,148,10,157,350,187,11550.0,18500.0,30050.0,20600.0,400739.55,0,0,0,23.5,0,126,21,9911.45,107,0,2026-06-24T21:49:40,19,138,128,10,0.0145,81.62,164.79,11427.08,94.33,49.67,11.88,15,15,13,0,0,0,0,2384.5694,28288.8484,11.8633,19402.54,32174.72,32550.74,2712.12,33246.32,2802.45,2085.8528,919.5366,2987.6878,5.3972,0.0266,1626.0391,610.0944,1934.8439,4.7835,0.0389,3,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 4100]"
legacy_25k,full,maximum,4200,29300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,378570.8,0,378570.8,408620.8,29530.2,148,10,157,350,187,11550.0,18500.0,30050.0,20600.0,399170.8,0,0,0,23.5,0,126,21,9911.73,107,0,2026-06-24T21:49:40,19,138,128,10,0.0145,81.62,164.79,11444.79,94.33,49.67,11.88,15,15,13,0,0,0,0,2384.5694,28271.1319,11.8559,19420.26,32604.17,32980.18,2750.05,33676.51,2840.49,2081.2391,931.5457,3038.8366,5.3314,0.0241,1613.4463,628.9935,1994.5826,4.7154,0.0311,3,1,1,1,707.15,707.15,"[""legacy_25k"", ""full"", ""maximum"", 4200]"
legacy_25k,full,maximum,4300,29400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,377468.25,0,377468.25,407723.25,33968.4,147,12,155,360,199,11880.0,18375.0,30255.0,20600.0,398068.25,0,0,0,23.5,0,123,21,9913.04,104,0,2026-06-24T21:49:40,20,135,127,8,0.0148,83.0,190.79,11466.44,42.02,50.67,11.87,17,17,13,0,0,0,0,2384.5694,28249.4845,11.8468,19441.9,33263.75,33640.22,2807.83,34327.52,2897.62,2097.5167,973.064,3107.3999,5.324,0.1098,1647.6775,681.8434,2066.2507,4.6493,0.1445,3,1,1,1,1018.55,1018.55,"[""legacy_25k"", ""full"", ""maximum"", 4300]"
legacy_25k,full,maximum,4400,29500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,373496.25,0,373496.25,403751.25,34466.75,147,12,155,360,199,11880.0,18375.0,30255.0,20600.0,394096.25,0,0,0,23.5,0,123,21,9913.39,104,0,2026-06-24T21:49:40,20,135,127,8,0.0148,83.0,190.79,11465.61,42.02,50.67,11.87,17,17,13,0,0,0,0,2384.5694,28250.3113,11.8471,19441.08,33866.4,34242.88,2858.62,34930.14,2948.4,2097.6947,992.7347,3167.3511,5.3925,0.1093,1647.8556,708.8674,2130.2121,4.7365,0.144,3,1,1,1,1018.55,1018.55,"[""legacy_25k"", ""full"", ""maximum"", 4400]"
legacy_25k,full,maximum,4500,29600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,479425.84,0,479425.84,499244.84,12556.5,101,5,107,218,105,7194.0,12625.0,19819.0,20600.0,500025.84,0,0,0,23.5,0,84,21,16694.71,65,0,2026-06-24T21:49:40,20,96,81,15,0.0208,53.21,154.87,6567.81,118.92,74.67,13.91,15,15,13,0,0,0,0,2384.5694,33148.112,13.9011,14543.28,43249.05,43583.26,3111.2,43849.66,3154.41,2135.647,683.88,2309.3008,4.9353,0.2857,1809.5231,444.2714,1399.556,4.1787,0.3372,5,2,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 4500]"
legacy_25k,full,maximum,5000,30100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,450534.0,0,450534.0,472027.0,6938.0,107,2,117,246,123,8118.0,13375.0,21493.0,20600.0,471134.0,0,0,0,23.5,0,93,21,15273.13,74,0,2026-06-24T21:49:40,20,105,87,18,0.019,57.12,146.49,7324.26,116.12,65.67,13.6,15,15,13,0,0,0,0,2384.5694,32391.6653,13.5839,15299.72,45273.97,45613.3,3332.92,46069.05,3391.45,2152.9285,788.6326,2539.5271,5.1618,0.2313,1825.8046,496.574,1559.8908,4.2605,0.2731,4,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 5000]"
legacy_25k,full,maximum,5700,30800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,538435.18,0,538435.18,551621.18,13858.15,68,5,74,142,62,4686.0,8500.0,13186.0,20600.0,559035.18,0,0,0,23.5,0,51,20,26288.13,32,0,2026-06-24T21:49:40,20,63,48,15,0.0317,35.64,124.02,3407.74,112.54,57.67,15.24,15,15,13,0,0,0,0,2384.5694,36308.1829,15.2263,11383.21,65726.83,66004.6,4316.66,65708.21,4315.44,2175.8977,475.7801,1724.9575,3.2397,0.4322,1865.503,314.1702,1087.6121,2.6408,0.5041,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 5700]"
legacy_25k,full,maximum,6000,31100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,532975.08,0,532975.08,546161.08,13858.15,68,5,74,142,62,4686.0,8500.0,13186.0,20600.0,553575.08,0,0,0,23.5,0,51,20,26296.51,32,0,2026-06-24T21:49:40,20,63,48,15,0.0317,35.22,124.02,3399.37,112.12,57.67,15.24,15,15,13,0,0,0,0,2384.5694,36316.5579,15.2298,11374.83,70034.63,70312.39,4598.52,70015.65,4597.27,2176.3164,513.0861,1872.1865,3.4125,0.3022,1865.9218,354.643,1255.897,2.8424,0.3525,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6000]"
legacy_25k,full,maximum,6100,31200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,531530.08,0,531530.08,544341.08,8675.45,65,3,74,142,62,4686.0,8125.0,12811.0,20600.0,552130.08,0,0,0,23.5,0,50,20,26314.88,31,0,2026-06-25T23:30:00,20,62,45,17,0.0323,31.31,124.02,3423.59,111.2,65.67,15.23,15,15,13,0,0,0,0,2384.5694,36292.3384,15.2197,11399.05,70887.01,71166.96,4657.59,70866.62,4656.25,2171.2352,505.4982,1857.3888,3.4321,0.3034,1866.2988,354.2291,1264.4345,2.8696,0.3529,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6100]"
legacy_25k,full,maximum,6200,31300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529710.08,0,529710.08,542521.08,8675.45,65,3,74,142,62,4686.0,8125.0,12811.0,20600.0,550310.08,0,0,0,23.5,0,50,20,26314.88,31,0,2026-06-25T23:30:00,20,62,45,17,0.0323,31.31,124.02,3423.59,111.2,65.67,15.23,15,15,13,0,0,0,0,2384.5694,36292.3384,15.2197,11399.05,71896.9,72176.86,4723.95,71876.51,4722.61,2171.2352,506.3653,1835.3723,3.2737,0.3034,1866.2988,355.403,1237.6281,2.6853,0.3529,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6200]"
legacy_25k,full,maximum,6300,31400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,527890.08,0,527890.08,540701.08,8675.45,65,3,74,142,62,4686.0,8125.0,12811.0,20600.0,548490.08,0,0,0,23.5,0,50,20,26317.81,31,0,2026-06-25T23:30:00,20,62,45,17,0.0323,31.16,124.02,3420.66,111.06,65.67,15.23,15,15,13,0,0,0,0,2384.5694,36295.269,15.2209,11396.12,72736.0,73015.95,4778.7,72715.48,4777.35,2171.3817,502.1374,1859.2905,3.6115,0.3034,1866.4454,349.7708,1264.3084,3.0784,0.353,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6300]"
legacy_25k,full,maximum,6400,31500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,526070.08,0,526070.08,538881.08,8675.45,65,3,74,142,62,4686.0,8125.0,12811.0,20600.0,546670.08,0,0,0,23.5,0,50,20,26317.81,31,0,2026-06-25T23:30:00,20,62,45,17,0.0323,31.16,124.02,3420.66,111.06,65.67,15.23,15,15,13,0,0,0,0,2384.5694,36295.269,15.2209,11396.12,73836.89,74116.85,4851.02,73816.38,4849.68,2171.3817,486.1319,1789.9133,3.4955,0.4338,1866.4454,329.8379,1182.404,2.9434,0.5046,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6400]"
legacy_25k,full,maximum,6500,31600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,524276.12,0,524276.12,537061.12,7646.45,64,2,74,145,65,4785.0,8000.0,12785.0,20600.0,544876.12,0,0,0,23.5,0,50,20,26354.88,31,0,2026-06-24T21:49:40,20,62,44,18,0.0323,29.72,124.02,3493.71,109.2,51.67,15.2,15,15,13,0,0,0,0,2384.5694,36222.2194,15.1903,11469.17,74942.53,75217.67,4933.59,74916.51,4931.88,2179.2352,509.4022,1845.8554,3.436,0.433,1868.8405,347.5597,1228.3312,2.8832,0.505,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6500]"
legacy_25k,full,maximum,6600,31700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,522456.12,0,522456.12,535241.12,7646.45,64,2,74,145,65,4785.0,8000.0,12785.0,20600.0,543056.12,0,0,0,23.5,0,50,20,26357.87,31,0,2026-06-24T21:49:40,20,62,44,18,0.0323,29.64,124.02,3490.72,109.05,51.67,15.2,15,15,13,0,0,0,0,2384.5694,36225.2056,15.1915,11466.18,76214.4,76489.53,5016.91,76188.25,5015.19,2179.3845,529.7713,1961.9918,3.4969,0.3032,1868.9898,372.281,1362.6135,2.9543,0.3536,3,1,0,0,,,"[""legacy_25k"", ""full"", ""maximum"", 6600]"
legacy_25k,full,maximum,6700,31800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,520426.12,0,520426.12,533421.12,10713.8,67,4,73,140,61,4620.0,8375.0,12995.0,20600.0,541026.12,0,0,0,23.5,0,51,20,26426.0,32,20,2026-06-24T21:49:40,20,63,47,16,0.0317,31.75,124.02,3349.77,105.65,50.67,15.26,15,15,13,0,0,0,0,2384.5694,36366.1523,15.2506,11325.24,77711.06,77988.53,5095.6,77683.89,5093.82,2176.791,541.9646,2006.5934,3.5797,0.3052,1871.8546,388.208,1403.5405,3.0387,0.3549,3,1,20,1,101.4,101.4,"[""legacy_25k"", ""full"", ""maximum"", 6700]"
