case,experiment,phase,start_year,path_order,portfolio,nominal_sleeves,rr_count,rr_width,mean_target,net_operating_cash,receipts,total_costs,copies,prior_control_reproduced,max_same_signal_deaths,same_signal_multi_death_events,worst_1d_cohort_deaths,worst_1d_fraction,worst_1d_at,half_loss_1d_episodes_min5,peak_1d_replacement_demand,possible_1d_death_cluster,worst_5d_cohort_deaths,worst_5d_fraction,worst_5d_at,half_loss_5d_episodes_min5,peak_5d_replacement_demand,possible_5d_death_cluster,worst_20d_cohort_deaths,worst_20d_fraction,worst_20d_at,half_loss_20d_episodes_min5,peak_20d_replacement_demand,possible_20d_death_cluster,book_wipeouts,days_empty_after_first_activation,deaths,accounts,alive,largest_within_sleeve_signal_loss,max_sleeves_lost_same_signal,multi_sleeve_signal_events,max_sleeves_lost_same_day,multi_sleeve_day_events,sleeve_loss_events,full_copier_sleeve_loss_events,observed_live_days,mean_live_accounts,mean_occupied_sleeves,mean_equal_headroom_fraction,mean_effective_headroom_groups,mean_total_headroom,mean_total_positive_equity,march1_alive,march_cohort_deaths,march_total_deaths,march31_alive
primary__operating__2020__mae_first__rr_1.17,primary,operating,2020,mae_first,rr_1.17,1,1,0.0,6800.0,407520.0,422800.0,15280.0,123455,False,6,13,6,1.0,2020-03-12T00:00:00,1,6,6,7,1.0,2020-03-06T00:00:00,3,7,7,10,1.0,2020-03-02T00:00:00,4,10,10,2,0.4664,60,80,20,6,1,0,1,0,26,2,2326,14.020206362854687,1.0,0.232692572402348,9.115236855975924,69609.43518916595,69601.71171539124,20,0,0,20
primary__operating__2020__mae_first__rr_1.25,primary,operating,2020,mae_first,rr_1.25,1,1,0.0,6800.0,370314.0,384000.0,13686.0,125786,True,5,14,6,1.0,2020-03-12T00:00:00,0,6,6,6,1.0,2020-03-06T00:00:00,0,6,6,9,1.0,2020-03-02T00:00:00,4,9,9,2,0.4664,52,72,20,5,1,0,1,0,26,2,2326,14.51633705932932,1.0,0.2140016130114267,11.65630469733448,71143.56614359414,71363.52687016338,20,0,0,20
primary__operating__2020__mae_first__rr_1.29,primary,operating,2020,mae_first,rr_1.29,1,1,0.0,6800.0,410942.0,422600.0,11658.0,128340,False,4,11,4,1.0,2020-03-12T00:00:00,0,4,4,5,1.0,2020-03-06T00:00:00,0,5,5,6,1.0,2020-03-02T00:00:00,0,6,6,2,0.4664,40,60,20,4,1,0,1,0,24,2,2326,14.913155631986243,1.0,0.21183700720973214,10.094709447549441,75020.982566638,75474.45670679277,20,0,0,20
primary__operating__2020__mae_first__rr_1.45,primary,operating,2020,mae_first,rr_1.45,1,1,0.0,6800.0,389637.0,402500.0,12863.0,117902,False,7,9,7,1.0,2020-03-12T00:00:00,1,7,7,7,1.0,2020-03-06T00:00:00,2,7,7,8,1.0,2020-03-02T00:00:00,3,9,9,2,0.4664,47,67,20,7,1,0,1,0,29,2,2326,14.063628546861565,1.0,0.20557365001245792,10.149181893809114,70473.0497205503,70818.72628976784,20,0,0,20
primary__operating__2020__mae_first__rr_1.50,primary,operating,2020,mae_first,rr_1.50,1,1,0.0,6800.0,397579.0,410850.0,13271.0,117474,True,7,12,7,1.0,2020-03-12T00:00:00,1,7,7,8,1.0,2020-03-06T00:00:00,2,8,8,8,1.0,2020-03-02T00:00:00,3,10,10,2,0.4664,50,70,20,7,1,0,1,0,25,2,2326,14.119088564058469,1.0,0.20775655141404484,10.159860963456577,71768.632072227,72079.11829320723,20,0,0,20
primary__operating__2020__mae_first__rr_1.61,primary,operating,2020,mae_first,rr_1.61,1,1,0.0,6800.0,401349.0,413000.0,11651.0,125010,False,4,11,4,1.0,2020-03-12T00:00:00,0,4,4,6,1.0,2020-03-06T00:00:00,0,6,6,9,1.0,2020-03-02T00:00:00,0,9,9,2,0.3088,41,61,20,4,1,0,1,0,28,2,2326,15.245915735167669,1.0,0.185125287131332,11.659874728288909,78937.40640584694,79492.72317282889,20,0,0,20
primary__operating__2020__mae_first__rr_1.75,primary,operating,2020,mae_first,rr_1.75,1,1,0.0,6800.0,419567.0,431850.0,12283.0,120441,False,4,12,5,1.0,2020-03-12T00:00:00,0,5,5,9,1.0,2020-03-06T00:00:00,0,9,9,9,1.0,2020-03-02T00:00:00,0,9,9,2,0.3088,45,65,20,4,1,0,1,0,29,2,2326,14.976784178847808,1.0,0.18270236790750624,12.257835951418745,82574.39178847807,83129.86539122958,20,0,0,20
primary__operating__2020__mae_first__rr_1.76,primary,operating,2020,mae_first,rr_1.76,1,1,0.0,6800.0,420200.0,432450.0,12250.0,120518,False,4,12,5,1.0,2020-03-12T00:00:00,0,5,5,9,1.0,2020-03-06T00:00:00,0,9,9,9,1.0,2020-03-02T00:00:00,0,9,9,2,0.3088,45,65,20,4,1,0,1,0,29,2,2326,15.006878761822872,1.0,0.1828996590740932,11.688160604471195,83006.59243336199,83554.61044711951,20,0,0,20
primary__operating__2020__mae_first__rr_1.83,primary,operating,2020,mae_first,rr_1.83,1,1,0.0,6800.0,426008.0,438100.0,12092.0,121467,False,4,12,5,1.0,2020-03-12T00:00:00,0,5,5,8,1.0,2020-03-06T00:00:00,0,8,8,8,1.0,2020-03-02T00:00:00,0,8,8,2,0.3088,44,64,20,4,1,0,1,0,27,2,2326,15.276010318142735,1.0,0.20020996975512692,10.681906090283748,83420.1171539123,83970.04211092004,20,0,0,20
primary__operating__2020__mae_first__rr_1.92,primary,operating,2020,mae_first,rr_1.92,1,1,0.0,6800.0,384920.0,398250.0,13330.0,119619,False,7,11,8,1.0,2020-03-12T00:00:00,0,8,8,9,1.0,2020-03-06T00:00:00,0,9,9,9,1.0,2020-03-02T00:00:00,0,9,9,2,0.3088,51,71,20,7,1,0,1,0,25,2,2326,15.227429062768701,1.0,0.18016115480585304,11.770661842648323,81806.3018916595,82281.59189595873,20,0,0,20
primary__operating__2020__mae_first__rr_2.00,primary,operating,2020,mae_first,rr_2.00,1,1,0.0,6800.0,379572.0,393100.0,13528.0,115393,True,7,10,8,1.0,2020-03-12T00:00:00,0,8,8,8,1.0,2020-03-06T00:00:00,0,8,8,8,1.0,2020-03-02T00:00:00,0,8,8,2,0.3088,51,71,20,7,1,0,1,0,28,2,2326,14.887790197764403,1.0,0.23632478256838363,8.919555459157351,82717.80070937231,83110.14331470335,20,0,0,20
primary__operating__2020__mae_first__rr_2.08,primary,operating,2020,mae_first,rr_2.08,1,1,0.0,6800.0,399919.0,412400.0,12481.0,111907,False,5,13,7,1.0,2020-03-12T00:00:00,0,7,7,8,1.0,2020-03-06T00:00:00,0,8,8,8,1.0,2020-03-02T00:00:00,0,8,8,2,0.3088,45,65,20,5,1,0,1,0,23,2,2326,14.598882201203784,1.0,0.2123923850357303,9.8122805855546,81955.14434651763,82400.89759243336,20,0,0,20
primary__operating__2020__mae_first__rr_2.17,primary,operating,2020,mae_first,rr_2.17,1,1,0.0,6800.0,374750.0,388700.0,13950.0,111766,False,8,10,8,1.0,2020-03-12T00:00:00,0,8,8,9,1.0,2020-03-06T00:00:00,1,9,9,9,1.0,2020-03-02T00:00:00,1,9,9,2,0.4664,52,72,20,8,1,0,1,0,26,2,2326,14.73645743766122,1.0,0.20289851161274683,10.538408224419605,79791.46294067068,80198.14165950129,20,0,0,20
primary__operating__2020__mae_first__rr_2.24,primary,operating,2020,mae_first,rr_2.24,1,1,0.0,6800.0,393346.0,406400.0,13054.0,113029,False,6,12,6,1.0,2020-03-12T00:00:00,0,6,6,9,1.0,2020-03-06T00:00:00,1,9,9,9,1.0,2020-03-02T00:00:00,1,9,9,2,0.4664,48,68,20,6,1,0,1,0,25,2,2326,14.990111779879621,1.0,0.22202067755935861,9.980120332760103,83581.64226139295,84101.4097377472,20,0,0,20
primary__operating__2020__mae_first__rr_2.25,primary,operating,2020,mae_first,rr_2.25,1,1,0.0,6800.0,401196.0,414250.0,13054.0,112821,False,6,12,6,1.0,2020-03-12T00:00:00,0,6,6,9,1.0,2020-03-06T00:00:00,1,9,9,9,1.0,2020-03-02T00:00:00,1,9,9,2,0.4664,48,68,20,6,1,0,1,0,25,2,2326,14.99183147033534,1.0,0.22220740239366005,9.960879936801375,84161.08957437662,84685.48933791916,20,0,0,20
primary__operating__2020__mae_first__rr_2.39,primary,operating,2020,mae_first,rr_2.39,1,1,0.0,6800.0,418308.0,433800.0,15492.0,98904,False,7,12,7,1.0,2020-03-12T00:00:00,1,7,7,7,1.0,2020-03-06T00:00:00,3,7,7,8,1.0,2020-03-02T00:00:00,4,9,9,2,0.4664,58,78,20,7,1,0,1,0,29,2,2326,13.35511607910576,1.0,0.23232982584045678,8.270505223129836,79349.60616938952,79675.67330180567,20,0,0,20
primary__operating__2020__mae_first__rr_2.50,primary,operating,2020,mae_first,rr_2.50,1,1,0.0,6800.0,437322.0,452300.0,14978.0,103326,True,7,11,7,1.0,2020-03-12T00:00:00,0,7,7,7,1.0,2020-03-06T00:00:00,1,7,7,8,1.0,2020-03-02T00:00:00,2,8,8,2,0.4664,56,76,20,7,1,0,1,0,27,2,2326,14.142734307824592,1.0,0.21927511938002117,8.89074384565778,83988.36040412725,84317.64458297506,20,0,0,20
primary__operating__2020__mae_first__rr_2.55,primary,operating,2020,mae_first,rr_2.55,1,1,0.0,6800.0,445619.0,460050.0,14431.0,105328,False,7,11,7,1.0,2020-03-12T00:00:00,0,7,7,7,1.0,2020-03-06T00:00:00,0,7,7,8,1.0,2020-03-02T00:00:00,1,8,8,2,0.4664,54,74,20,7,1,0,1,0,26,2,2326,14.495700773860705,1.0,0.20735200654691655,9.2887973783319,84538.39539982802,84949.24099312125,20,0,0,20
primary__operating__2020__mae_first__rr_2.71,primary,operating,2020,mae_first,rr_2.71,1,1,0.0,6800.0,426165.0,441400.0,15235.0,97652,False,7,11,7,1.0,2020-03-12T00:00:00,2,7,7,7,1.0,2020-03-06T00:00:00,3,7,7,7,1.0,2020-03-02T00:00:00,4,7,7,2,0.6102,57,77,20,7,1,0,1,0,26,2,2326,13.647033533963887,1.0,0.22304150145361287,9.13038447377472,79330.21769131556,79595.75346087704,20,0,0,20
primary__operating__2020__mae_first__rr_2.75,primary,operating,2020,mae_first,rr_2.75,1,1,0.0,6800.0,389582.0,404850.0,15268.0,96772,False,7,13,7,1.0,2020-03-12T00:00:00,1,7,7,7,1.0,2020-03-06T00:00:00,2,7,7,7,1.0,2020-03-02T00:00:00,2,7,7,2,0.6102,57,77,20,7,1,0,1,0,29,2,2326,13.55073086844368,1.0,0.21360535907351885,9.275950057179706,76070.1383061049,76408.7928632846,20,0,0,20
primary__operating__2020__mae_first__rr_2.83,primary,operating,2020,mae_first,rr_2.83,1,1,0.0,6800.0,405663.0,420450.0,14787.0,98203,False,7,12,7,1.0,2020-03-12T00:00:00,2,7,7,7,1.0,2020-03-06T00:00:00,3,7,7,7,1.0,2020-03-02T00:00:00,3,7,7,2,0.6102,55,75,20,7,1,0,1,0,24,2,2326,13.819432502149613,1.0,0.2231255411663186,9.304807991401548,79260.896216681,79594.79909716251,20,0,0,20
primary__operating__2020__mae_first__rr_2.87,primary,operating,2020,mae_first,rr_2.87,1,1,0.0,6800.0,403114.0,418000.0,14886.0,94640,False,7,13,7,1.0,2020-03-12T00:00:00,3,7,7,7,1.0,2020-03-06T00:00:00,4,7,7,7,1.0,2020-03-02T00:00:00,4,7,7,2,0.6102,55,75,20,7,1,0,1,0,27,2,2326,13.362854686156492,1.0,0.23119177499200472,8.958350227429063,79350.60709372313,79656.95849097164,20,0,0,20
primary__operating__2020__mae_first__rr_3.03,primary,operating,2020,mae_first,rr_3.03,1,1,0.0,6800.0,403697.0,419050.0,15353.0,95491,False,6,13,6,1.0,2020-03-11T00:00:00,2,6,6,7,1.0,2020-03-05T00:00:00,2,7,7,7,1.0,2020-03-02T00:00:00,3,7,7,2,0.3984,59,79,20,6,1,0,1,0,31,2,2326,13.675408426483234,1.0,0.2053165729879231,10.240872707222701,79646.97618228718,79975.22476354257,20,0,0,20
primary__operating__2020__mae_first__rr_3.17,primary,operating,2020,mae_first,rr_3.17,1,1,0.0,6800.0,394666.0,410500.0,15834.0,92807,False,6,15,6,1.0,2020-03-11T00:00:00,1,6,6,7,1.0,2020-03-05T00:00:00,4,7,7,7,1.0,2020-03-02T00:00:00,5,7,7,2,0.3984,61,81,20,6,1,0,1,0,30,2,2326,13.42347377472055,1.0,0.2539917452788078,8.315506841788478,77943.92325881342,78214.20264402407,20,0,0,20
primary__operating__2020__mae_first__rr_3.18,primary,operating,2020,mae_first,rr_3.18,1,1,0.0,6800.0,400690.0,416550.0,15860.0,93711,False,6,15,6,1.0,2020-03-12T00:00:00,1,6,6,7,1.0,2020-03-06T00:00:00,3,7,7,7,1.0,2020-03-02T00:00:00,4,7,7,2,1.0595,62,82,20,6,1,0,1,0,30,2,2326,13.567067927773001,1.0,0.2314542938177468,9.055544088134136,79173.98469475495,79448.63785468615,20,0,0,20
primary__operating__2020__mae_first__rr_3.25,primary,operating,2020,mae_first,rr_3.25,1,1,0.0,6800.0,434097.0,447000.0,12903.0,100112,False,5,11,5,1.0,2020-03-12T00:00:00,1,5,5,5,1.0,2020-03-06T00:00:00,2,5,5,5,1.0,2020-03-02T00:00:00,2,5,5,2,1.0595,46,66,20,5,1,0,1,0,27,2,2326,14.581685296646604,1.0,0.23198396870955895,9.927103642304386,88786.8818572657,89350.86782029235,20,0,0,20
primary__operating__2020__mae_first__rr_3.34,primary,operating,2020,mae_first,rr_3.34,1,1,0.0,6800.0,405607.0,418800.0,13193.0,98893,False,4,12,5,1.0,2020-03-12T00:00:00,1,5,5,5,1.0,2020-03-06T00:00:00,1,5,5,6,1.0,2020-03-02T00:00:00,2,6,6,2,1.0595,47,67,20,4,1,0,1,0,29,2,2326,14.484522785898537,1.0,0.24101518481283568,9.273118880481514,83776.53686586414,84349.7367583835,20,0,0,20
primary__operating__2020__mae_first__rr_3.50,primary,operating,2020,mae_first,rr_3.50,1,1,0.0,6800.0,356135.0,372950.0,16815.0,89614,True,6,16,6,1.0,2020-03-12T00:00:00,0,6,6,10,1.0,2020-03-06T00:00:00,6,10,10,10,1.0,2020-03-02T00:00:00,6,10,10,2,1.0595,67,87,20,6,1,0,1,0,35,2,2326,13.294926913155631,1.0,0.22623544778428728,9.513999540412726,74696.664144454,74846.3899828031,20,0,0,20
primary__operating__2020__mae_first__wide4,primary,operating,2020,mae_first,wide4,4,4,3.0,6800.0,375816.0,389200.0,13384.0,119205,True,3,10,3,0.5,2020-06-26T00:00:00,0,3,3,4,0.5,2020-06-22T00:00:00,0,4,4,7,0.5,2020-06-01T00:00:00,0,7,7,0,0.0,48,68,20,3,2,3,2,6,39,3,2326,14.520206362854687,3.9062768701633708,0.15990660091895553,12.72364590283749,75236.88521066208,75269.42214101461,20,0,0,20
primary__operating__2020__mae_first__center4,primary,operating,2020,mae_first,center4,4,4,1.5,6800.0,393989.0,407550.0,13561.0,114106,False,5,9,7,1.0,2020-03-12T00:00:00,0,7,7,8,1.0,2020-03-06T00:00:00,0,8,8,8,1.0,2020-03-02T00:00:00,0,8,8,2,0.4664,51,71,20,3,3,5,4,11,44,4,2326,14.493981083404988,3.8654342218400686,0.13125805770536955,13.828302118658641,78446.10879191746,78835.29604471195,20,0,0,20
primary__operating__2020__mae_first__edge4,primary,operating,2020,mae_first,edge4,4,4,3.0,6800.0,310474.0,326900.0,16426.0,114827,False,4,14,4,0.4,2021-05-17T00:00:00,0,4,4,6,0.666667,2021-05-11T00:00:00,3,6,6,10,0.777778,2021-05-10T00:00:00,5,10,11,0,0.0,66,86,20,4,2,7,2,10,52,8,2326,13.588134135855546,3.844368013757524,0.1869419012641642,11.454452311263973,66146.26951848668,65631.83572656922,20,0,0,20
primary__operating__2020__mae_first__without050,primary,operating,2020,mae_first,without050,4,4,2.75,6800.0,352422.0,368400.0,15978.0,107500,False,4,11,6,1.0,2020-03-12T00:00:00,2,6,6,9,1.0,2020-03-06T00:00:00,3,9,9,9,1.0,2020-03-02T00:00:00,6,9,9,2,0.3088,64,84,20,3,3,4,3,9,54,10,2326,13.312123817712811,3.8198624247635427,0.15082260538930195,12.551156969475494,68972.35696474634,68945.2736027515,20,0,0,20
primary__operating__2020__mae_first__extremes2,primary,operating,2020,mae_first,extremes2,2,2,3.0,6800.0,282575.0,301550.0,18975.0,109825,False,7,15,7,0.571429,2021-05-13T00:00:00,3,7,7,7,0.666667,2021-05-07T00:00:00,5,7,7,12,0.777778,2021-05-10T00:00:00,7,12,12,0,0.0,79,99,20,7,2,2,2,4,46,2,2326,12.825021496130697,1.9724849527085124,0.23572403549807658,9.069428632416166,61221.06442390369,60416.717089423895,20,0,0,20
primary__operating__2020__mae_first__grid5,primary,operating,2020,mae_first,grid5,5,5,3.0,6800.0,335225.0,351750.0,16525.0,110169,False,3,11,6,0.555556,2022-01-10T00:00:00,1,6,6,7,0.6,2022-01-04T00:00:00,2,7,7,8,0.7,2021-12-28T00:00:00,3,8,8,0,0.0,66,86,20,3,3,7,4,13,58,8,2326,13.459587274290628,4.825021496130696,0.13844991013844118,12.801949860705072,69222.56248925193,69052.9176483233,20,0,0,20
primary__operating__2020__mae_first__grid10,primary,operating,2020,mae_first,grid10,10,10,3.0,6800.0,382065.0,395100.0,13035.0,117411,False,3,8,3,0.375,2022-01-10T00:00:00,0,3,3,6,0.545455,2022-01-04T00:00:00,1,6,6,6,0.545455,2021-12-13T00:00:00,1,6,6,0,0.0,46,66,20,2,3,6,3,9,44,29,2326,14.38134135855546,8.948409286328461,0.11899023642862307,14.074060553740326,75587.88174978504,75873.90513757523,20,0,0,20
primary__operating__2020__mae_first__grid20,primary,operating,2020,mae_first,grid20,20,20,3.0,6800.0,382552.0,396950.0,14398.0,124300,False,4,8,5,0.3125,2022-03-04T00:00:00,0,5,5,6,0.384615,2022-01-04T00:00:00,0,6,6,6,0.461538,2021-05-14T00:00:00,0,6,6,0,0.0,54,74,20,1,4,8,5,10,54,54,2326,15.098452278589853,15.098452278589853,0.11314235573445966,14.626735120808254,77452.63475924333,77744.96177987962,20,0,0,20
primary__operating__2020__mae_first__ladder4,primary,operating,2020,mae_first,ladder4,4,1,0.0,6800.0,317666.0,334500.0,16834.0,119077,False,7,16,8,1.0,2020-03-12T00:00:00,4,8,8,11,1.0,2020-03-06T00:00:00,6,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,71,89,18,2,4,14,4,17,61,14,2326,13.07609630266552,3.7884780739466897,0.28999397283453676,9.946228333619947,61252.18763972484,61065.51285468616,20,7,7,13
primary__operating__2020__mae_first__ladder20,primary,operating,2020,mae_first,ladder20,20,1,0.0,6800.0,318324.0,335000.0,16676.0,119271,False,7,15,8,1.0,2020-03-12T00:00:00,4,8,8,11,1.0,2020-03-06T00:00:00,6,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,70,88,18,1,7,15,8,18,70,70,2326,13.09372312983663,13.09372312983663,0.30657330609188926,8.456261669389509,60905.963907996564,60722.39346517626,20,6,6,14
primary__operating__2020__mae_first__uniform_low,primary,operating,2020,mae_first,uniform_low,1,1,0.0,5300.0,334027.0,351500.0,17473.0,113347,False,8,19,11,1.0,2020-03-12T00:00:00,5,11,11,20,1.0,2020-03-06T00:00:00,7,20,20,20,1.0,2020-03-02T00:00:00,6,20,20,3,7.4681,86,92,6,8,1,0,1,0,37,3,2319,12.495903406640794,1.0,0.3307766337385869,7.249303489866322,49607.12686502803,49344.62878395861,20,20,20,0
primary__operating__2020__mae_first__uniform_high,primary,operating,2020,mae_first,uniform_high,1,1,0.0,8300.0,276114.0,292000.0,15886.0,115498,False,7,15,8,1.0,2020-03-12T00:00:00,4,8,8,11,1.0,2020-03-06T00:00:00,6,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,63,83,20,7,1,0,1,0,31,2,2326,12.686586414445399,1.0,0.29733417561551334,7.872598128116939,69116.80975924333,68978.88136285469,20,0,0,20
primary__operating__2020__mae_first__grid20_reverse,primary,operating,2020,mae_first,grid20_reverse,20,20,3.0,6800.0,428932.0,439350.0,10418.0,128011,False,3,5,3,1.0,2020-03-12T00:00:00,0,3,3,6,1.0,2020-03-06T00:00:00,0,6,6,6,1.0,2020-03-02T00:00:00,0,7,7,2,1.0595,38,58,20,1,3,5,3,9,38,38,2326,16.291487532244197,16.291487532244197,0.10689997737208032,15.967038945399826,87057.83432932073,87814.43447979364,20,0,0,20
primary__operating__2020__mae_first__ladder20_reverse,primary,operating,2020,mae_first,ladder20_reverse,20,1,0.0,6800.0,298652.0,316000.0,17348.0,114437,False,7,17,8,1.0,2020-03-12T00:00:00,4,8,8,11,1.0,2020-03-06T00:00:00,6,11,11,12,1.0,2020-03-02T00:00:00,5,13,13,2,0.3088,73,91,18,1,7,17,8,20,73,73,2326,12.572226999140154,12.572226999140154,0.29810928495327027,8.324850732158213,60592.14907566638,60406.54475494411,20,6,6,14
primary__isolation__2021__mae_first__rr_0.50,primary,isolation,2021,mae_first,rr_0.50,1,1,0.0,6800.0,-4000.0,0.0,4000.0,5700,True,20,1,20,1.0,2021-03-08T00:00:00,1,20,20,20,1.0,2021-03-02T00:00:00,1,20,20,20,1.0,2021-02-09T00:00:00,1,20,20,1,1953.2505,20,20,0,20,1,0,1,0,1,1,67,20.0,1.0,1.0,1.0,17472.44776119403,1458.089552238806,0,0,0,0
primary__isolation__2021__mae_first__rr_0.66,primary,isolation,2021,mae_first,rr_0.66,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4380,False,20,1,20,1.0,2021-02-23T00:00:00,1,20,20,20,1.0,2021-02-17T00:00:00,1,20,20,20,1.0,2021-01-27T00:00:00,1,20,20,1,1965.9588,20,20,0,20,1,0,1,0,1,1,54,20.0,1.0,1.0,1.0,18680.40740740741,1350.7962962962963,0,0,0,0
primary__isolation__2021__mae_first__rr_0.75,primary,isolation,2021,mae_first,rr_0.75,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4320,True,20,1,20,1.0,2021-02-23T00:00:00,1,20,20,20,1.0,2021-02-17T00:00:00,1,20,20,20,1.0,2021-01-27T00:00:00,1,20,20,1,1966.2056,20,20,0,20,1,0,1,0,1,1,54,20.0,1.0,1.0,1.0,16638.61111111111,2270.962962962963,0,0,0,0
primary__isolation__2021__mae_first__rr_0.82,primary,isolation,2021,mae_first,rr_0.82,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4180,False,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1967.2002,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,15571.358490566037,2181.169811320755,0,0,0,0
primary__isolation__2021__mae_first__rr_0.83,primary,isolation,2021,mae_first,rr_0.83,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4140,False,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1967.0421,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,16006.452830188678,2181.169811320755,0,0,0,0
primary__isolation__2021__mae_first__rr_0.97,primary,isolation,2021,mae_first,rr_0.97,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3800,False,20,1,20,1.0,2021-02-18T00:00:00,1,20,20,20,1.0,2021-02-12T00:00:00,1,20,20,20,1.0,2021-01-22T00:00:00,1,20,20,1,1971.0005,20,20,0,20,1,0,1,0,1,1,49,20.0,1.0,1.0,1.0,16988.448979591838,4650.244897959184,0,0,0,0
primary__isolation__2021__mae_first__rr_1.00,primary,isolation,2021,mae_first,rr_1.00,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4000,True,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1967.2002,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,16428.77358490566,4297.207547169812,0,0,0,0
primary__isolation__2021__mae_first__rr_1.13,primary,isolation,2021,mae_first,rr_1.13,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3840,False,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1967.2056,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,16172.075471698114,4860.962264150943,0,0,0,0
primary__isolation__2021__mae_first__rr_1.17,primary,isolation,2021,mae_first,rr_1.17,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3820,False,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1967.2002,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,16655.01886792453,3021.6603773584907,0,0,0,0
primary__isolation__2021__mae_first__rr_1.25,primary,isolation,2021,mae_first,rr_1.25,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3800,True,20,1,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-16T00:00:00,1,20,20,20,1.0,2021-01-26T00:00:00,1,20,20,1,1966.9625,20,20,0,20,1,0,1,0,1,1,53,20.0,1.0,1.0,1.0,17177.32075471698,3106.566037735849,0,0,0,0
primary__isolation__2021__mae_first__rr_1.29,primary,isolation,2021,mae_first,rr_1.29,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3840,False,20,1,20,1.0,2021-02-23T00:00:00,1,20,20,20,1.0,2021-02-17T00:00:00,1,20,20,20,1.0,2021-01-27T00:00:00,1,20,20,1,1966.2056,20,20,0,20,1,0,1,0,1,1,54,20.0,1.0,1.0,1.0,17377.11111111111,3895.814814814815,0,0,0,0
primary__isolation__2021__mae_first__rr_1.45,primary,isolation,2021,mae_first,rr_1.45,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3740,False,20,1,20,1.0,2021-02-23T00:00:00,1,20,20,20,1.0,2021-02-17T00:00:00,1,20,20,20,1.0,2021-01-27T00:00:00,1,20,20,1,1965.9171,20,20,0,20,1,0,1,0,1,1,54,20.0,1.0,1.0,1.0,20059.59259259259,8322.518518518518,0,0,0,0
primary__isolation__2021__mae_first__rr_1.50,primary,isolation,2021,mae_first,rr_1.50,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3660,True,20,1,20,1.0,2021-02-23T00:00:00,1,20,20,20,1.0,2021-02-17T00:00:00,1,20,20,20,1.0,2021-01-27T00:00:00,1,20,20,1,1965.9171,20,20,0,20,1,0,1,0,1,1,54,20.0,1.0,1.0,1.0,19404.425925925927,7009.555555555556,0,0,0,0
primary__isolation__2021__mae_first__rr_1.61,primary,isolation,2021,mae_first,rr_1.61,1,1,0.0,6800.0,-4000.0,0.0,4000.0,3880,False,20,1,20,1.0,2021-02-26T00:00:00,1,20,20,20,1.0,2021-02-22T00:00:00,1,20,20,20,1.0,2021-02-01T00:00:00,1,20,20,1,1963.8139,20,20,0,20,1,0,1,0,1,1,57,20.0,1.0,1.0,1.0,20055.98245614035,11310.771929824561,0,0,0,0
primary__isolation__2021__mae_first__rr_1.75,primary,isolation,2021,mae_first,rr_1.75,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4260,False,20,1,20,1.0,2021-03-05T00:00:00,1,20,20,20,1.0,2021-03-01T00:00:00,1,20,20,20,1.0,2021-02-08T00:00:00,1,20,20,1,1956.2088,20,20,0,20,1,0,1,0,1,1,64,20.0,1.0,1.0,1.0,22466.671875,17221.578125,0,0,0,0
