months,budget,left,right,periods,left_failed,right_failed,both,left_only,right_only,neither,jaccard,reciprocal,both_cases,left_only_cases,right_only_cases,early_both,early_left_only,early_right_only,later_both,later_left_only,later_right_only
1,1500,RR:3.50,GG:3.00,78,14,20,12,2,8,56,0.5454545454545454,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-02-01;1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:3.25,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:3.50,78,14,18,11,3,7,57,0.5238095238095238,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2022-06-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:0.50,RR:2.50,78,8,13,6,2,7,63,0.4,True,1m_2022-06-01;1m_2024-07-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-06-01,1m_2021-05-01;1m_2023-10-01,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-11-01;1m_2024-08-01;1m_2025-11-01;1m_2026-03-01,,,,,,
1,6800,RR:0.50,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.75,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.00,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.25,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.50,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:1.75,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.00,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.25,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.50,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:2.75,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.00,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.25,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:0.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:0.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:1.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:1.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:1.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:1.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:2.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:2.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:2.75,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:3.00,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:3.25,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:3.50,GG:3.50,78,0,0,0,0,0,78,,False,,,,,,,,,
1,6800,RR:0.50,RR:2.50,78,0,0,0,0,0,78,,False,,,,,,,,,
3,1500,RR:0.50,GG:0.50,26,5,9,3,2,6,15,0.2727272727272727,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2021-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-10-01;3m_2026-01-01,1,1,2,2,1,4
3,1500,RR:0.50,GG:0.75,26,5,9,3,2,6,15,0.2727272727272727,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-07-01;3m_2026-01-01,1,1,2,2,1,4
3,1500,RR:0.50,GG:1.00,26,5,6,3,2,3,18,0.375,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2022-01-01;3m_2026-01-01,1,1,2,2,1,1
3,1500,RR:0.50,GG:1.25,26,5,5,3,2,2,19,0.42857142857142855,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2026-01-01,1,1,1,2,1,1
3,1500,RR:0.50,GG:1.50,26,5,5,3,2,2,19,0.42857142857142855,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2026-01-01,1,1,1,2,1,1
3,1500,RR:0.50,GG:1.75,26,5,7,3,2,4,17,0.3333333333333333,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01;3m_2026-01-01,1,1,2,2,1,2
3,1500,RR:0.50,GG:2.00,26,5,8,3,2,5,16,0.3,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2023-07-01;3m_2026-01-01,1,1,3,2,1,2
3,1500,RR:0.50,GG:2.25,26,5,8,3,2,5,16,0.3,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2023-07-01;3m_2026-01-01,1,1,3,2,1,2
3,1500,RR:0.50,GG:2.50,26,5,9,3,2,6,15,0.2727272727272727,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2026-01-01,1,1,3,2,1,3
3,1500,RR:0.50,GG:2.75,26,5,9,3,2,6,15,0.2727272727272727,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2026-01-01,1,1,3,2,1,3
3,1500,RR:0.50,GG:3.00,26,5,8,3,2,5,16,0.3,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2025-01-01;3m_2026-01-01,1,1,3,2,1,2
3,1500,RR:0.50,GG:3.25,26,5,7,3,2,4,17,0.3333333333333333,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2022-01-01;3m_2025-01-01;3m_2026-01-01,1,1,2,2,1,2
3,1500,RR:0.50,GG:3.50,26,5,7,3,2,4,17,0.3333333333333333,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01,3m_2021-04-01;3m_2023-10-01,3m_2020-01-01;3m_2022-01-01;3m_2025-01-01;3m_2026-01-01,1,1,2,2,1,2
3,1500,RR:0.75,GG:0.50,26,6,9,5,1,4,16,0.5,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-10-01,2,1,1,3,0,3
3,1500,RR:0.75,GG:0.75,26,6,9,4,2,5,15,0.36363636363636365,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01;3m_2025-07-01,1,2,2,3,0,3
3,1500,RR:0.75,GG:1.00,26,6,6,4,2,2,18,0.5,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2020-01-01;3m_2022-01-01,1,2,2,3,0,0
3,1500,RR:0.75,GG:1.25,26,6,5,4,2,1,19,0.5714285714285714,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2022-01-01,1,2,1,3,0,0
3,1500,RR:0.75,GG:1.50,26,6,5,4,2,1,19,0.5714285714285714,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2022-01-01,1,2,1,3,0,0
3,1500,RR:0.75,GG:1.75,26,6,7,4,2,3,17,0.4444444444444444,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01,1,2,2,3,0,1
3,1500,RR:0.75,GG:2.00,26,6,8,5,1,3,17,0.5555555555555556,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01,2,1,2,3,0,1
3,1500,RR:0.75,GG:2.25,26,6,8,5,1,3,17,0.5555555555555556,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01,2,1,2,3,0,1
3,1500,RR:0.75,GG:2.50,26,6,9,5,1,4,16,0.5,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01,2,1,2,3,0,2
3,1500,RR:0.75,GG:2.75,26,6,9,5,1,4,16,0.5,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2023-07-01;3m_2025-01-01,2,1,2,3,0,2
3,1500,RR:0.75,GG:3.00,26,6,8,5,1,3,17,0.5555555555555556,True,3m_2021-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2025-01-01,2,1,2,3,0,1
3,1500,RR:0.75,GG:3.25,26,6,7,4,2,3,17,0.4444444444444444,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2025-01-01,1,2,2,3,0,1
3,1500,RR:0.75,GG:3.50,26,6,7,4,2,3,17,0.4444444444444444,True,3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01,3m_2020-01-01;3m_2022-01-01;3m_2025-01-01,1,2,2,3,0,1
3,1500,RR:1.00,GG:0.50,26,7,9,4,3,5,14,0.3333333333333333,True,3m_2021-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-10-01,2,2,1,2,1,4
3,1500,RR:1.00,GG:0.75,26,7,9,4,3,5,14,0.3333333333333333,True,3m_2020-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-07-01,2,2,1,2,1,4
3,1500,RR:1.00,GG:1.00,26,7,6,4,3,2,17,0.4444444444444444,True,3m_2020-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2024-07-01,2,2,1,2,1,1
3,1500,RR:1.00,GG:1.25,26,7,5,3,4,2,17,0.3333333333333333,True,3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01;3m_2021-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2024-07-01,1,3,1,2,1,1
3,1500,RR:1.00,GG:1.50,26,7,5,3,4,2,17,0.3333333333333333,True,3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2020-01-01;3m_2021-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2024-07-01,1,3,1,2,1,1
3,1500,RR:1.00,GG:1.75,26,7,7,4,3,3,16,0.4,True,3m_2020-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01,2,2,1,2,1,2
3,1500,RR:1.00,GG:2.00,26,7,8,5,2,3,16,0.5,True,3m_2020-01-01;3m_2021-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01,3,1,1,2,1,2
3,1500,RR:1.00,GG:2.25,26,7,8,5,2,3,16,0.5,True,3m_2020-01-01;3m_2021-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01,3,1,1,2,1,2
3,1500,RR:1.00,GG:2.50,26,7,9,5,2,4,15,0.45454545454545453,True,3m_2020-01-01;3m_2021-01-01;3m_2022-04-01;3m_2025-04-01;3m_2026-01-01,3m_2021-04-01;3m_2023-10-01,3m_2022-01-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01,3,1,1,2,1,3
