case,start,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,left_pnl,right_pnl,left_mdd,right_mdd
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:1.50,1273.7,1253.65,2025-08-01,28,38,True,7,-531.725,-956.825,-616.275,2049.65,497.75,1117.7,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:1.75,1522.775,1203.625,2025-08-01,26,38,True,8,-531.725,-906.8,-581.4000000000001,2049.65,995.9,1117.7,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:2.00,1555.7,1192.8249999999998,2025-08-01,25,35,True,7,-531.7249999999999,-896.0,-574.275,2049.65,1061.75,1117.7,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:2.25,1676.95,1127.275,2025-08-01,17,23,True,10,-531.725,-830.45,-452.225,2049.65,1304.25,1117.7,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:2.50,1594.975,1141.225,2025-08-01,17,23,True,10,-531.7249999999999,-844.4,-416.15,2049.65,1140.3,1117.7,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:2.75,1384.15,1127.725,2025-08-01,21,29,True,8,-531.7249999999999,-830.9,-505.62499999999994,2049.65,718.65,1117.7,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:3.00,1466.4,1147.25,2025-08-01,21,29,True,8,-531.725,-850.425,-521.075,2049.65,883.15,1117.7,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:3.25,1165.525,1207.9499999999998,2025-08-01,23,33,True,9,-531.7249999999999,-911.1249999999999,-544.6999999999999,2049.65,281.4,1117.7,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,GG:3.50,1443.6,1207.4499999999998,2025-08-01,20,28,True,9,-531.7249999999999,-910.625,-556.1999999999999,2049.65,837.55,1117.7,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:0.50,1003.1,1065.6,2025-08-01,28,38,True,7,-495.025,-902.4749999999999,-532.6,2268.9,-262.7,1077.65,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:0.75,724.725,1104.1750000000002,2025-08-01,29,41,True,7,-478.025,-890.05,-636.775,2268.9,-819.45,1077.65,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:1.00,1328.7250000000001,1155.075,2025-08-01,23,33,True,9,-467.025,-930.975,-444.02500000000003,2268.9,388.55,1077.65,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:1.25,1293.9,1310.975,2025-08-01,29,41,True,9,-531.725,-1031.175,-568.375,2268.9,318.9,1077.65,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:1.50,1383.325,1236.625,2025-08-01,28,38,True,9,-531.725,-956.825,-512.4499999999999,2268.9,497.75,1077.65,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:1.75,1632.4,1186.6,2025-08-01,22,30,True,10,-531.725,-906.8000000000001,-476.25000000000006,2268.9,995.9,1077.65,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:2.00,1665.325,1175.8,2025-08-01,24,34,True,9,-531.725,-896.0,-469.125,2268.9,1061.75,1077.65,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:2.25,1786.575,1110.25,2025-08-01,17,23,True,10,-531.725,-830.45,-347.07500000000005,2268.9,1304.25,1077.65,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:2.50,1704.6,1124.2,2025-08-01,17,23,True,10,-531.725,-844.4,-311.0,2268.9,1140.3,1077.65,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:2.75,1493.775,1110.7,2025-08-01,20,28,True,9,-531.725,-830.9,-400.475,2268.9,718.65,1077.65,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:3.00,1576.025,1130.225,2025-08-01,20,28,True,9,-531.725,-850.425,-415.92500000000007,2268.9,883.15,1077.65,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:3.25,1275.15,1190.925,2025-08-01,23,33,True,9,-531.7249999999999,-911.125,-439.54999999999995,2268.9,281.4,1077.65,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,GG:3.50,1553.225,1190.425,2025-08-01,20,28,True,9,-531.725,-910.625,-451.04999999999995,2268.9,837.55,1077.65,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:0.50,1183.625,1127.625,2025-08-01,27,37,True,7,-495.025,-921.75,-428.09999999999997,2629.95,-262.7,1146.15,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:0.75,905.2499999999999,1166.2,2025-08-01,29,41,True,7,-478.025,-909.325,-511.2500000000001,2629.95,-819.45,1146.15,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:1.00,1509.25,1217.1,2025-08-01,23,33,True,9,-467.025,-950.25,-339.52500000000003,2629.95,388.55,1146.15,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:1.25,1474.425,1373.0,2025-08-01,27,37,True,9,-531.725,-1050.45,-442.85000000000014,2629.95,318.9,1146.15,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:1.50,1563.85,1298.65,2025-08-01,24,34,True,10,-531.725,-976.1,-386.92500000000007,2629.95,497.75,1146.15,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:1.75,1812.925,1248.625,2025-08-01,20,28,True,10,-531.725,-926.075,-371.75000000000006,2629.95,995.9,1146.15,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:2.00,1845.85,1237.825,2025-08-01,22,32,True,7,-531.725,-915.275,-364.625,2629.95,1061.75,1146.15,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:2.25,1967.1,1172.275,2025-08-01,17,23,True,9,-531.725,-849.7250000000001,-242.57500000000005,2629.95,1304.25,1146.15,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:2.50,1885.125,1186.225,2025-08-01,12,16,True,10,-531.725,-863.675,-206.5,2629.95,1140.3,1146.15,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:2.75,1674.3,1172.725,2025-08-01,19,27,True,8,-531.725,-850.175,-295.975,2629.95,718.65,1146.15,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:3.00,1756.55,1192.25,2025-08-01,18,26,True,8,-531.725,-869.7,-311.42500000000007,2629.95,883.15,1146.15,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:3.25,1455.675,1252.95,2025-08-01,19,27,True,10,-531.7249999999999,-930.4,-335.04999999999995,2629.95,281.4,1146.15,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,GG:3.50,1733.75,1252.45,2025-08-01,18,26,True,9,-531.7249999999999,-929.9,-346.54999999999995,2629.95,837.55,1146.15,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:0.50,1027.825,1127.625,2025-08-01,27,37,True,7,-495.025,-921.75,-459.775,2318.35,-262.7,1146.15,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:0.75,749.4499999999999,1166.1999999999998,2025-08-01,28,40,True,7,-478.025,-909.325,-576.7249999999999,2318.35,-819.45,1146.15,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:1.00,1353.45,1217.1,2025-08-01,23,33,True,9,-467.025,-950.25,-371.2,2318.35,388.55,1146.15,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:1.25,1318.625,1373.0,2025-08-01,27,37,True,9,-531.7249999999999,-1050.4499999999998,-508.32500000000005,2318.35,318.9,1146.15,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:1.50,1408.05,1298.65,2025-08-01,26,36,True,9,-531.725,-976.1,-452.39999999999986,2318.35,497.75,1146.15,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:1.75,1657.125,1248.625,2025-08-01,21,29,True,10,-531.725,-926.075,-403.42500000000007,2318.35,995.9,1146.15,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:2.00,1690.05,1237.8249999999998,2025-08-01,20,28,True,9,-531.7249999999999,-915.275,-396.29999999999995,2318.35,1061.75,1146.15,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:2.25,1811.3,1172.275,2025-08-01,17,23,True,10,-531.725,-849.725,-274.25,2318.35,1304.25,1146.15,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:2.50,1729.3249999999998,1186.225,2025-08-01,16,22,True,10,-531.7249999999999,-863.675,-238.17499999999998,2318.35,1140.3,1146.15,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:2.75,1518.5,1172.725,2025-08-01,19,27,True,9,-531.7249999999999,-850.175,-327.65,2318.35,718.65,1146.15,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:3.00,1600.75,1192.25,2025-08-01,20,28,True,9,-531.725,-869.7,-343.1,2318.35,883.15,1146.15,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:3.25,1299.875,1252.9499999999998,2025-08-01,23,33,True,9,-531.7249999999999,-930.3999999999999,-366.7249999999999,2318.35,281.4,1146.15,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,GG:3.50,1577.9499999999998,1252.4499999999998,2025-08-01,19,27,True,9,-531.7249999999999,-929.8999999999999,-378.22499999999997,2318.35,837.55,1146.15,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:0.50,952.3249999999999,1111.625,2025-08-01,27,37,True,6,-495.025,-905.75,-500.4,2167.35,-262.7,1114.15,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:0.75,673.9499999999999,1150.1999999999998,2025-08-01,28,40,True,7,-478.025,-893.325,-529.15,2167.35,-819.45,1114.15,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:1.00,1277.95,1201.1,2025-08-01,23,33,True,9,-467.025,-934.25,-411.825,2167.35,388.55,1114.15,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:1.25,1243.125,1357.0,2025-08-01,27,37,True,8,-531.725,-1034.4499999999998,-460.75,2167.35,318.9,1114.15,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:1.50,1332.55,1282.65,2025-08-01,24,34,True,9,-531.725,-960.1,-404.82499999999993,2167.35,497.75,1114.15,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:1.75,1581.625,1232.625,2025-08-01,21,29,True,9,-531.725,-910.075,-444.05000000000007,2167.35,995.9,1114.15,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:2.00,1614.55,1221.8249999999998,2025-08-01,19,27,True,9,-531.7249999999999,-899.275,-436.92499999999995,2167.35,1061.75,1114.15,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:2.25,1735.8,1156.275,2025-08-01,17,23,True,10,-531.725,-833.725,-314.875,2167.35,1304.25,1114.15,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:2.50,1653.8249999999998,1170.225,2025-08-01,15,21,True,10,-531.725,-847.675,-278.79999999999995,2167.35,1140.3,1114.15,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:2.75,1443.0,1156.725,2025-08-01,18,26,True,9,-531.725,-834.175,-368.275,2167.35,718.65,1114.15,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:3.00,1525.25,1176.25,2025-08-01,19,27,True,9,-531.725,-853.7,-383.725,2167.35,883.15,1114.15,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:3.25,1224.375,1236.9499999999998,2025-08-01,23,33,True,9,-531.7249999999999,-914.3999999999999,-407.3499999999999,2167.35,281.4,1114.15,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,GG:3.50,1502.4499999999998,1236.4499999999998,2025-08-01,18,26,True,9,-531.7249999999999,-913.8999999999999,-418.84999999999997,2167.35,837.55,1114.15,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:0.50,1088.25,1106.125,2025-08-01,26,36,True,6,-495.025,-900.25,-480.54999999999995,2439.2,-262.7,1088.6499999999999,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:0.75,809.8749999999999,1144.6999999999998,2025-08-01,28,40,True,7,-478.025,-887.825,-570.625,2439.2,-819.45,1088.6499999999999,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:1.00,1413.875,1195.6,2025-08-01,23,33,True,9,-467.025,-928.75,-391.97499999999997,2439.2,388.55,1088.6499999999999,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:1.25,1379.05,1351.5,2025-08-01,27,37,True,8,-531.7249999999999,-1028.9499999999998,-502.22500000000014,2439.2,318.9,1088.6499999999999,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:1.50,1468.475,1277.15,2025-08-01,24,34,True,9,-531.725,-954.6,-446.29999999999995,2439.2,497.75,1088.6499999999999,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:1.75,1717.55,1227.125,2025-08-01,20,28,True,10,-531.725,-904.575,-424.20000000000005,2439.2,995.9,1088.6499999999999,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:2.00,1750.475,1216.3249999999998,2025-08-01,20,28,True,10,-531.7249999999999,-893.775,-417.07499999999993,2439.2,1061.75,1088.6499999999999,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:2.25,1871.725,1150.775,2025-08-01,17,23,True,11,-531.725,-828.225,-295.025,2439.2,1304.25,1088.6499999999999,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:2.50,1789.75,1164.725,2025-08-01,16,22,True,11,-531.7249999999999,-842.175,-258.94999999999993,2439.2,1140.3,1088.6499999999999,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:2.75,1578.925,1151.225,2025-08-01,19,27,True,10,-531.7249999999999,-828.675,-348.42499999999995,2439.2,718.65,1088.6499999999999,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:3.00,1661.175,1170.75,2025-08-01,19,27,True,10,-531.725,-848.2,-363.875,2439.2,883.15,1088.6499999999999,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:3.25,1360.3,1231.4499999999998,2025-08-01,21,29,True,10,-531.7249999999999,-908.8999999999999,-387.4999999999999,2439.2,281.4,1088.6499999999999,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,GG:3.50,1638.375,1230.9499999999998,2025-08-01,19,27,True,10,-531.7249999999999,-908.3999999999999,-398.99999999999994,2439.2,837.55,1088.6499999999999,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:0.50,925.15,1106.125,2025-08-01,27,37,True,6,-495.025,-900.25,-547.025,2113.0,-262.7,1079.65,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:0.75,646.775,1144.7,2025-08-01,28,40,True,7,-478.02500000000003,-887.825,-604.875,2113.0,-819.45,1079.65,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:1.00,1250.775,1195.6000000000001,2025-08-01,23,33,True,9,-467.025,-928.75,-458.45,2113.0,388.55,1079.65,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:1.25,1215.95,1351.5,2025-08-01,27,37,True,8,-531.7249999999999,-1028.95,-536.4750000000001,2113.0,318.9,1079.65,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:1.50,1305.375,1277.15,2025-08-01,26,36,True,8,-531.725,-954.5999999999999,-480.54999999999995,2113.0,497.75,1079.65,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:1.75,1554.45,1227.125,2025-08-01,21,29,True,10,-531.7250000000001,-904.575,-490.67500000000007,2113.0,995.9,1079.65,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:2.00,1587.375,1216.325,2025-08-01,20,28,True,10,-531.725,-893.775,-483.55000000000007,2113.0,1061.75,1079.65,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:2.25,1708.625,1150.775,2025-08-01,17,23,True,11,-531.725,-828.225,-361.5,2113.0,1304.25,1079.65,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:2.50,1626.65,1164.725,2025-08-01,16,22,True,11,-531.7249999999999,-842.175,-325.42499999999995,2113.0,1140.3,1079.65,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:2.75,1415.825,1151.225,2025-08-01,19,27,True,10,-531.725,-828.675,-414.90000000000003,2113.0,718.65,1079.65,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:3.00,1498.075,1170.75,2025-08-01,20,28,True,10,-531.7250000000001,-848.2,-430.3500000000001,2113.0,883.15,1079.65,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:3.25,1197.2,1231.45,2025-08-01,23,33,True,9,-531.725,-908.9,-453.975,2113.0,281.4,1079.65,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,GG:3.50,1475.275,1230.95,2025-08-01,19,27,True,10,-531.725,-908.4,-465.475,2113.0,837.55,1079.65,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:0.50,1101.4250000000002,1075.85,2025-08-01,23,33,True,7,-495.025,-869.9749999999999,-530.875,2465.55,-262.7,1198.0,1269.85
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:0.75,823.0500000000001,1114.425,2025-08-01,27,37,True,7,-478.025,-857.55,-631.3499999999999,2465.55,-819.45,1198.0,1490.75
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:1.00,1427.0500000000002,1165.325,2025-08-01,23,33,True,9,-467.025,-898.475,-362.125,2465.55,388.55,1198.0,1336.1
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:1.25,1392.2250000000001,1321.225,2025-08-01,23,33,True,10,-531.7249999999999,-998.675,-520.5,2465.55,318.9,1198.0,1647.9
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:1.50,1481.65,1246.875,2025-08-01,23,33,True,9,-531.725,-924.325,-461.30000000000007,2465.55,497.75,1198.0,1499.2
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:1.75,1730.7250000000001,1196.85,2025-08-01,19,27,True,11,-531.725,-874.3000000000001,-394.35,2465.55,995.9,1198.0,1399.15
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:2.00,1763.65,1186.05,2025-08-01,19,27,True,10,-531.7249999999999,-863.5,-387.225,2465.55,1061.75,1198.0,1377.55
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:2.25,1884.9,1120.5,2025-08-01,16,22,True,11,-531.725,-797.95,-265.17500000000007,2465.55,1304.25,1198.0,1246.45
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:2.50,1802.9250000000002,1134.4499999999998,2025-08-01,15,21,True,11,-531.7249999999999,-811.9,-314.07500000000005,2465.55,1140.3,1198.0,1274.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:2.75,1592.1000000000001,1120.9499999999998,2025-08-01,16,22,True,11,-531.7249999999999,-798.4,-318.575,2465.55,718.65,1198.0,1247.35
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:3.00,1674.3500000000001,1140.475,2025-08-01,18,26,True,10,-531.725,-817.925,-334.02500000000003,2465.55,883.15,1198.0,1286.4
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:3.25,1373.4750000000001,1201.175,2025-08-01,19,27,True,10,-531.7249999999999,-878.625,-378.72499999999997,2465.55,281.4,1198.0,1407.8
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,GG:3.50,1651.5500000000002,1200.675,2025-08-01,18,26,True,10,-531.7249999999999,-878.125,-369.15,2465.55,837.55,1198.0,1406.8
3m_2025-07-01,2025-07-01T00:00:00,RR:0.50,RR:2.50,1311.075,1096.8,2025-08-01,34,46,True,8,-428.07500000000005,-638.75,-339.12500000000006,303.8,2318.35,1047.45,1146.15
3m_2025-07-01,2025-07-01T00:00:00,RR:0.50,RR:0.50,303.8,1047.45,2025-08-01,51,71,True,3,-391.35,-667.4000000000001,-698.25,303.8,303.8,1047.45,1047.45
3m_2025-07-01,2025-07-01T00:00:00,RR:0.75,RR:0.75,194.5,1087.9,2025-08-05,51,71,False,2,-413.75000000000006,-629.8,-809.5999999999999,194.5,194.5,1087.9,1087.9
3m_2025-07-01,2025-07-01T00:00:00,RR:1.00,RR:1.00,-493.35,1280.25,2025-08-01,51,71,True,3,-436.29999999999995,-716.5500000000001,-922.5,-493.35,-493.35,1280.25,1280.25
3m_2025-07-01,2025-07-01T00:00:00,RR:1.25,RR:1.25,484.0,1112.7,2025-08-01,24,32,True,7,-436.3,-666.0,-684.1999999999999,484.0,484.0,1112.7,1112.7
3m_2025-07-01,2025-07-01T00:00:00,RR:1.50,RR:1.50,1473.4,1073.7,2025-08-01,15,21,True,10,-413.75,-640.0,-487.1,1473.4,1473.4,1073.7,1073.7
3m_2025-07-01,2025-07-01T00:00:00,RR:1.75,RR:1.75,2049.65,1117.7,2025-08-01,13,17,True,9,-464.79999999999995,-684.0,-323.15,2049.65,2049.65,1117.7,1117.7
3m_2025-07-01,2025-07-01T00:00:00,RR:2.00,RR:2.00,2268.9,1077.65,2025-08-01,13,17,True,11,-464.8,-684.0,-112.85,2268.9,2268.9,1077.65,1077.65
3m_2025-07-01,2025-07-01T00:00:00,RR:2.25,RR:2.25,2629.95,1146.15,2025-08-01,13,17,True,11,-464.8,-722.5500000000001,96.14999999999999,2629.95,2629.95,1146.15,1146.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.50,RR:2.50,2318.35,1146.15,2025-08-01,14,18,True,10,-464.80000000000007,-722.55,-104.60000000000014,2318.35,2318.35,1146.15,1146.15
3m_2025-07-01,2025-07-01T00:00:00,RR:2.75,RR:2.75,2167.35,1114.15,2025-08-01,13,17,True,9,-443.30000000000007,-690.55,-48.45,2167.35,2167.35,1114.15,1114.15
3m_2025-07-01,2025-07-01T00:00:00,RR:3.00,RR:3.00,2439.2,1088.6499999999999,2025-08-01,13,17,True,11,-443.29999999999995,-679.55,-8.750000000000004,2439.2,2439.2,1088.6499999999999,1088.6499999999999
3m_2025-07-01,2025-07-01T00:00:00,RR:3.25,RR:3.25,2113.0,1079.65,2025-08-01,14,18,True,11,-443.29999999999995,-679.55,-141.70000000000002,2113.0,2113.0,1079.65,1079.65
3m_2025-07-01,2025-07-01T00:00:00,RR:3.50,RR:3.50,2465.55,1198.0,2025-08-01,17,23,True,10,-425.30000000000007,-670.1,-486.54999999999995,2465.55,2465.55,1198.0,1198.0
3m_2025-07-01,2025-07-01T00:00:00,GG:0.50,GG:0.50,-262.7,1269.85,2025-09-11,35,49,True,3,-729.8999999999999,-1120.9499999999998,-1037.95,-262.7,-262.7,1269.85,1269.85
3m_2025-07-01,2025-07-01T00:00:00,GG:0.75,GG:0.75,-819.45,1490.75,2025-09-10,35,49,True,2,-695.9,-1096.1,-1370.8000000000002,-819.45,-819.45,1490.75,1490.75
3m_2025-07-01,2025-07-01T00:00:00,GG:1.00,GG:1.00,388.55,1336.1,2025-08-01,29,41,True,6,-673.9,-1177.95,-973.1,388.55,388.55,1336.1,1336.1
3m_2025-07-01,2025-07-01T00:00:00,GG:1.25,GG:1.25,318.9,1647.9,2025-08-01,35,49,True,6,-803.3,-1378.35,-1232.4,318.9,318.9,1647.9,1647.9
3m_2025-07-01,2025-07-01T00:00:00,GG:1.50,GG:1.50,497.75,1499.2,2025-08-01,35,49,True,5,-803.3000000000001,-1229.65,-1104.4,497.75,497.75,1499.2,1499.2
3m_2025-07-01,2025-07-01T00:00:00,GG:1.75,GG:1.75,995.9,1399.15,2025-08-01,27,37,True,5,-803.3000000000001,-1129.6000000000001,-839.6500000000001,995.9,995.9,1399.15,1399.15
3m_2025-07-01,2025-07-01T00:00:00,GG:2.00,GG:2.00,1061.75,1377.55,2025-08-01,26,38,True,4,-803.3,-1108.0,-825.4,1061.75,1061.75,1377.55,1377.55
3m_2025-07-01,2025-07-01T00:00:00,GG:2.25,GG:2.25,1304.25,1246.45,2025-08-01,17,23,True,6,-803.3000000000001,-976.9000000000001,-581.3000000000001,1304.25,1304.25,1246.45,1246.45
3m_2025-07-01,2025-07-01T00:00:00,GG:2.50,GG:2.50,1140.3,1274.35,2025-08-01,15,21,True,7,-803.3,-1004.8,-509.15,1140.3,1140.3,1274.35,1274.35
3m_2025-07-01,2025-07-01T00:00:00,GG:2.75,GG:2.75,718.65,1247.35,2025-08-01,24,34,True,5,-803.3,-977.8,-688.0999999999999,718.65,718.65,1247.35,1247.35
3m_2025-07-01,2025-07-01T00:00:00,GG:3.00,GG:3.00,883.15,1286.4,2025-08-01,23,33,True,5,-803.3000000000001,-1016.85,-719.0,883.15,883.15,1286.4,1286.4
3m_2025-07-01,2025-07-01T00:00:00,GG:3.25,GG:3.25,281.4,1407.8,2025-08-01,28,40,True,4,-803.3,-1138.25,-766.2499999999999,281.4,281.4,1407.8,1407.8
3m_2025-07-01,2025-07-01T00:00:00,GG:3.50,GG:3.50,837.55,1406.8,2025-08-01,23,33,True,6,-803.3,-1137.25,-789.2499999999999,837.55,837.55,1406.8,1406.8
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:0.50,299.90000000000003,1973.775,2025-12-31,36,51,True,6,-766.05,-999.8000000000001,-1095.9750000000001,1582.65,-982.85,1610.85,3289.75
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:0.75,1009.8000000000001,1379.3249999999998,2025-12-31,13,20,True,9,-719.2750000000001,-887.6750000000002,-998.9499999999999,1582.65,436.95,1610.85,2472.75
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:1.00,1414.85,1285.3749999999998,2025-11-20,36,51,True,6,-513.9750000000001,-840.75,-730.7750000000001,1582.65,1247.05,1610.85,2555.0
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:1.25,1703.9250000000002,1106.9499999999998,2025-12-31,13,20,True,8,-553.6249999999998,-808.4499999999998,-620.5999999999995,1582.65,1825.2,1610.85,2105.75
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:1.50,1725.125,986.4000000000001,2025-12-31,13,20,True,7,-553.625,-909.8500000000001,-294.4000000000001,1582.65,1867.6,1610.85,1700.1000000000001
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:1.75,1740.6750000000002,909.8500000000001,2025-11-04,13,20,True,7,-553.625,-909.8500000000001,-291.52499999999964,1582.65,1898.7,1610.85,1729.3000000000002
3m_2025-10-01,2025-10-01T00:00:00,RR:0.50,GG:2.00,1830.075,905.8499999999999,2025-11-04,13,20,True,7,-553.6249999999998,-905.8499999999999,-261.07500000000005,1582.65,2077.5,1610.85,1611.5
