case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,696,696
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,666,666
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,666,666
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,628,628
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,628,628
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,601,601
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,601,601
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,574,574
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,574,574
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,561,561
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,561,561
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,547,547
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,547,547
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,535,535
6m_2020-07-01,6,2020-07-01T00:00:00,2021-01-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,535,535
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:22-23:110:423,2021-05-18T22:31:40,2021-05-18T22:53:40,792,792
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,792,792
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:17-18:80:365,2021-03-08T17:30:40,2021-03-08T18:50:40,744,744
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,744,744
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,705,705
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,705,705
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:13-14:111:411,2021-03-08T13:51:40,2021-03-08T15:30:00,672,672
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,672,672
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,634,634
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,634,634
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,601,601
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,601,601
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,575,575
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,575,575
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,562,562
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,562,562
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,550,550
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,550,550
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,538,538
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,538,538
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,526,526
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,526,526
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,521,521
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,521,521
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,507,507
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,507,507
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:21-22:188:430,2021-03-04T21:44:40,2021-03-04T23:30:00,1056,1056
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,1056,1056
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,932,932
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,932,932
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,837,837
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,837,837
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,784,784
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,784,784
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,724,724
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,724,724
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,695,695
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,695,695
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:17-18:184:433,2021-03-04T17:33:40,2021-03-04T19:50:40,672,672
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,672,672
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:21-22:188:429,2021-03-04T21:44:40,2021-03-04T23:30:00,641,641
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,641,641
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:13-14:164:399,2021-03-04T13:40:40,2021-03-04T17:00:20,613,613
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,613,613
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:21-22:187:427,2021-03-04T21:44:40,2021-03-04T23:30:00,597,597
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,597,597
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:4-5:170:408,2021-03-09T04:45:40,2021-03-09T17:00:00,576,576
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,576,576
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,560,560
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,560,560
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,544,544
6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,544,544
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,790,790
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,790,790
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,736,736
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,736,736
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,694,694
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,694,694
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,672,672
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,672,672
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,644,644
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,644,644
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,631,631
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,631,631
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,618,618
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,618,618
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,602,602
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,602,602
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,591,591
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,591,591
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,580,580
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,580,580
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,571,571
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,571,571
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,561,561
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,561,561
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,553,553
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,553,553
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,1107,1107
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,1107,1107
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,966,966
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,966,966
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,862,862
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,862,862
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,790,790
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,790,790
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,744,744
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,744,744
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,702,702
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,702,702
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,666,666
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,666,666
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,631,631
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,631,631
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,612,612
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,612,612
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,598,598
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,598,598
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,576,576
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,576,576
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,567,567
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,567,567
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,566,566
6m_2021-07-01,6,2021-07-01T00:00:00,2022-01-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,566,566
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,825,825
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,825,825
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,766,766
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,766,766
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,710,710
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,710,710
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:16-17:357:986,2022-06-17T16:31:40,2022-06-17T17:33:40,680,680
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,680,680
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,657,657
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,657,657
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,636,636
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,636,636
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,621,621
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,621,621
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:16-17:357:986,2022-06-17T16:31:40,2022-06-17T17:33:40,598,598
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,598,598
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,585,585
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,585,585
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,574,574
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,574,574
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,565,565
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,565,565
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,547,547
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,547,547
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,541,541
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,541,541
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,1021,1021
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,1021,1021
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,897,897
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,897,897
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,831,831
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,831,831
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,758,758
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,758,758
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:13-14:286:701,2022-01-24T13:01:40,2022-01-24T14:52:20,719,719
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,719,719
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,682,682
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,682,682
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:3-4:318:756,2022-01-21T03:34:40,2022-01-21T04:47:40,657,657
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,657,657
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,632,632
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,632,632
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:18-19:322:752,2022-01-21T18:21:40,2022-01-21T19:49:40,615,615
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,615,615
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:6-7:275:687,2022-01-21T06:32:20,2022-01-21T17:01:40,603,603
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,603,603
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:18-19:320:748,2022-01-21T18:21:40,2022-01-21T19:49:40,584,584
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,584,584
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:19-20:328:742,2022-01-19T19:00:40,2022-01-19T22:34:40,570,570
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,570,570
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:8-9:311:733,2022-01-19T08:00:40,2022-01-19T11:00:00,558,558
6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,558,558
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,814,814
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,814,814
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,769,769
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,769,769
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,724,724
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,724,724
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,695,695
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,695,695
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,666,666
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,666,666
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,638,638
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,638,638
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,616,616
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,616,616
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,603,603
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,603,603
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,588,588
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,588,588
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,581,581
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,581,581
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,567,567
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,567,567
6m_2022-07-01,6,2022-07-01T00:00:00,2023-01-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,559,559
