product,window,minimum_reserve,maximum_reserve,per_pa_capital_gap_pct,book_capital_gap_pct,within_tolerance,minimum_ongoing,maximum_ongoing,minimum_total,maximum_total,minimum_alive,maximum_alive,minimum_deaths,maximum_deaths,minimum_frozen_std,maximum_frozen_std,minimum_per_pa_capital,maximum_per_pa_capital,minimum_book_capital,maximum_book_capital
legacy_50k,start_2023,7100,7500,2.775,2.775,True,251380.0,242771.7,251380.0,395790.5,20,20,0,0,432.5073,358.1707,6020.14,5853.09,84373.52,82032.37
legacy_50k,start_2023,7200,8000,2.03,2.03,True,250880.0,232771.7,250880.0,395790.5,20,20,0,0,444.9371,384.2404,6085.63,6209.18,85291.47,87023.01
legacy_50k,start_2023,7300,8000,0.579,0.579,True,249380.0,232771.7,249380.0,395790.5,20,20,0,0,468.4049,384.2404,6173.43,6209.18,86521.94,87023.01
legacy_50k,start_2023,7400,8000,0.561,0.561,True,247380.0,232771.7,247380.0,395790.5,20,20,0,0,468.8484,384.2404,6244.21,6209.18,87513.94,87023.01
legacy_50k,start_2023,7500,8000,1.68,1.68,True,242380.0,232771.7,242380.0,395790.5,20,20,0,0,476.2396,384.2404,6315.3,6209.18,88510.35,87023.01
legacy_50k,start_2023,8000,9000,4.215,4.215,True,232380.0,212771.7,232380.0,395790.5,20,20,0,0,504.6684,438.9623,6601.96,6880.2,92527.89,96427.55
legacy_50k,start_2023,9000,10000,3.568,3.569,True,212380.0,192771.7,212380.0,395790.5,20,20,0,0,593.4929,528.5574,7255.51,7514.42,101687.55,105316.28
legacy_50k,start_2023,10000,10000,4.492,4.492,True,192380.0,192771.7,192380.0,395790.5,20,20,0,0,668.9427,528.5574,7867.83,7514.42,110269.38,105316.28
legacy_50k,start_2024,0,3600,0.864,3.092,True,112335.0,87472.7,112335.0,87472.7,15,15,46,44,945.875,706.6773,2429.64,2408.66,25036.37,25810.41
legacy_50k,start_2024,1000,3600,0.864,3.092,True,112335.0,87472.7,112335.0,87472.7,15,15,46,44,945.875,706.6773,2429.64,2408.66,25036.37,25810.41
legacy_50k,start_2024,2000,3600,0.864,3.092,True,112335.0,87472.7,112335.0,87472.7,15,15,46,44,945.875,706.6773,2429.64,2408.66,25036.37,25810.41
legacy_50k,start_2024,3000,4100,4.421,7.492,False,148815.0,149409.4,149685.8,169336.0,16,15,33,28,852.6034,623.5733,3143.58,3282.55,36517.04,39252.93
legacy_50k,start_2024,3100,4100,2.371,5.789,False,146275.0,149409.4,146275.0,169336.0,16,15,33,28,842.3221,623.5733,3206.51,3282.55,37104.82,39252.93
legacy_50k,start_2024,3200,4100,0.831,4.083,True,144775.0,149409.4,144775.0,169336.0,16,15,33,28,825.8277,623.5733,3255.5,3282.55,37713.16,39252.93
legacy_50k,start_2024,3300,4100,0.575,2.497,True,143275.0,149409.4,143275.0,169336.0,16,15,33,28,818.0777,623.5733,3301.55,3282.55,38296.72,39252.93
legacy_50k,start_2024,3400,5000,2.047,0.634,True,155040.0,127698.35,155040.0,141561.65,16,14,28,27,863.0854,734.0604,3667.11,3742.18,44419.08,44700.79
legacy_50k,start_2024,3500,5000,2.514,1.879,True,153755.0,127698.35,153755.0,141561.65,16,14,29,27,829.7676,734.0604,3650.42,3742.18,43876.54,44700.79
legacy_50k,start_2024,3600,5000,0.608,0.282,True,149125.0,127698.35,149125.0,141561.65,16,14,27,27,831.3518,734.0604,3719.57,3742.18,44827.0,44700.79
legacy_50k,start_2024,3700,5000,0.355,1.076,True,146125.0,127698.35,148882.9,141561.65,16,14,27,27,853.3059,734.0604,3755.52,3742.18,45187.09,44700.79
legacy_50k,start_2024,3800,5000,1.472,2.239,True,145625.0,127698.35,148382.9,141561.65,16,14,27,27,851.0124,734.0604,3798.07,3742.18,45724.59,44700.79
legacy_50k,start_2024,3900,5000,2.207,4.486,True,144865.0,127698.35,147622.9,141561.65,17,14,26,27,842.479,734.0604,3826.64,3742.18,46800.02,44700.79
legacy_50k,start_2024,4000,5700,4.844,2.249,True,144365.0,120359.7,147122.9,132359.7,17,12,26,29,843.9622,828.0899,3858.0,4044.87,47199.07,48260.55
legacy_50k,start_2024,4100,5000,2.115,2.55,True,141045.0,127698.35,143802.9,141561.65,15,14,28,27,785.7373,734.0604,3823.03,3742.18,45870.51,44700.79
legacy_50k,start_2024,4200,5700,4.795,2.637,True,143615.0,120359.7,152372.9,132359.7,16,12,25,29,762.8452,828.0899,3859.8,4044.87,47020.79,48260.55
legacy_50k,start_2024,4300,5700,1.9,0.209,True,142115.0,120359.7,150872.9,132359.7,16,12,25,29,783.4388,828.0899,3969.46,4044.87,48361.82,48260.55
legacy_50k,start_2024,4400,5700,1.248,0.88,True,140615.0,120359.7,149372.9,132359.7,16,12,25,29,785.1959,828.0899,3995.01,4044.87,48688.88,48260.55
legacy_50k,start_2024,4500,5700,0.432,1.708,True,140115.0,120359.7,148872.9,132359.7,16,12,25,29,789.5317,828.0899,4027.46,4044.87,49099.1,48260.55
legacy_50k,start_2024,5000,6000,0.71,1.446,True,130705.0,114211.5,132705.0,128211.5,14,12,25,29,830.2145,871.1819,4223.73,4193.74,50882.78,50146.78
legacy_50k,start_2024,5700,6100,3.584,0.969,True,118910.0,123044.5,130910.0,191302.96,14,18,24,16,933.3038,851.4379,4509.37,4347.75,54603.13,55132.13
legacy_50k,start_2024,6000,6400,2.722,0.242,True,118480.0,118667.05,130480.0,198727.39,15,18,21,14,986.6645,881.949,4648.96,4522.41,57260.83,57399.45
legacy_50k,start_2024,6100,6700,0.307,0.17,True,120625.0,113961.75,130625.0,197322.09,18,18,17,13,1007.5088,927.3225,4720.76,4706.28,59843.66,59742.0
legacy_50k,start_2024,6200,6800,0.301,0.251,True,120955.0,112561.75,126955.0,197022.09,18,18,15,13,1013.255,946.2148,4774.27,4759.89,60574.64,60422.62
legacy_50k,start_2024,6300,6900,0.201,0.186,True,121120.0,111161.75,125120.0,196722.09,18,18,14,13,1033.7948,971.795,4828.97,4819.27,61290.33,61176.39
legacy_50k,start_2024,6400,7000,0.173,0.173,True,120285.0,109761.75,122285.0,196422.09,18,18,13,13,1045.917,993.7814,4885.35,4876.88,62015.17,61907.62
legacy_50k,start_2024,6500,7100,0.262,0.262,True,118285.0,108361.75,120285.0,196122.09,18,18,13,13,1058.9713,1018.1083,4920.34,4933.24,62459.4,62623.13
legacy_50k,start_2024,6600,7200,0.344,0.344,True,116285.0,106961.75,118285.0,195822.09,18,18,13,13,1074.4978,1039.9025,4969.62,4986.73,63084.97,63302.13
legacy_50k,start_2024,6700,7300,0.253,0.253,True,114785.0,105561.75,116785.0,195522.09,18,18,13,13,1090.8759,1060.7942,5028.5,5041.21,63832.4,63993.71
legacy_50k,start_2024,6800,7300,0.515,0.515,True,114285.0,105561.75,116285.0,195522.09,18,18,13,13,1104.6351,1060.7942,5067.31,5041.21,64324.97,63993.71
legacy_50k,start_2024,6900,7400,0.465,0.465,True,112785.0,104161.75,114785.0,195222.09,18,18,13,13,1141.6666,1083.9952,5124.06,5100.23,65045.33,64742.88
legacy_50k,start_2024,7000,7500,0.102,0.102,True,111785.0,102761.75,113785.0,194922.09,18,18,13,13,1158.9192,1106.2215,5159.66,5154.38,65497.25,65430.23
legacy_50k,start_2024,7100,7500,1.448,1.448,True,108785.0,102761.75,110785.0,194922.09,18,18,13,13,1185.7807,1106.2215,5230.12,5154.38,66391.76,65430.23
legacy_50k,start_2024,7200,7500,2.21,2.21,True,107785.0,102761.75,109785.0,194922.09,18,18,13,13,1207.2806,1106.2215,5270.84,5154.38,66908.63,65430.23
legacy_50k,start_2024,7300,8000,2.322,2.322,True,107285.0,95761.75,109285.0,193422.09,18,18,13,13,1222.7665,1229.6327,5304.95,5428.14,67341.65,68905.38
legacy_50k,start_2024,7400,8000,1.143,1.143,True,105785.0,95761.75,107785.0,193422.09,18,18,13,13,1258.2258,1229.6327,5366.82,5428.14,68126.98,68905.38
legacy_50k,start_2024,7500,8000,0.448,0.448,True,104785.0,95761.75,106785.0,193422.09,18,18,13,13,1276.2376,1229.6327,5403.95,5428.14,68598.38,68905.38
legacy_50k,start_2024,8000,8000,3.476,3.476,True,97785.0,95761.75,101785.0,193422.09,18,18,13,13,1373.4957,1229.6327,5623.6,5428.14,71386.61,68905.38
legacy_50k,start_2024,9000,9000,2.599,2.599,True,83785.0,81761.75,87785.0,176120.21,18,18,13,13,1606.6859,1483.7382,6107.25,5948.52,77526.08,75511.19
legacy_50k,start_2024,10000,10000,2.012,2.013,True,70785.0,69049.4,74785.0,164256.92,18,18,13,13,1818.9722,1727.3595,6532.73,6401.26,82927.26,81258.33
legacy_50k,two_years_2020,0,0,4.707,4.737,True,18260.0,19345.15,18260.0,19345.15,1,1,39,39,153.7044,189.9654,810.04,771.91,7727.26,7361.25
legacy_50k,two_years_2020,1000,0,4.707,4.737,True,18260.0,19345.15,18260.0,19345.15,1,1,39,39,153.7044,189.9654,810.04,771.91,7727.26,7361.25
legacy_50k,two_years_2020,2000,0,4.707,4.737,True,18260.0,19345.15,18260.0,19345.15,1,1,39,39,153.7044,189.9654,810.04,771.91,7727.26,7361.25
legacy_50k,two_years_2020,3000,3100,0.258,2.112,True,1335.0,1341.1,1335.0,1341.1,2,2,35,35,183.9175,177.8149,993.06,995.62,9737.72,9943.36
legacy_50k,two_years_2020,3100,3300,0.43,0.468,True,-45.0,893.85,-45.0,893.85,2,2,35,35,201.6833,205.6955,1005.37,1001.05,9998.72,10045.54
legacy_50k,two_years_2020,3200,3400,0.294,0.003,True,-965.0,-89.7,-965.0,-89.7,2,1,35,35,217.5728,210.3741,1013.83,1010.85,10179.08,10179.34
legacy_50k,two_years_2020,3300,3500,0.127,0.18,True,-965.0,-364.85,-965.0,-364.85,2,1,35,35,217.9907,212.2944,1015.2,1013.91,10192.79,10211.16
legacy_50k,two_years_2020,3400,3700,0.219,0.215,True,-1300.0,-998.25,-1300.0,-998.25,1,1,35,35,218.3181,222.1663,1019.84,1022.07,10274.36,10296.4
legacy_50k,two_years_2020,3500,3700,0.125,0.121,True,-1300.0,-998.25,-1300.0,-998.25,1,1,35,35,219.7117,222.1663,1020.79,1022.07,10283.95,10296.4
legacy_50k,two_years_2020,3600,3700,0.045,0.041,True,-1300.0,-998.25,-1300.0,-998.25,1,1,35,35,221.0693,222.1663,1021.61,1022.07,10292.17,10296.4
legacy_50k,two_years_2020,3700,3700,0.214,0.218,True,-1300.0,-998.25,-1300.0,-998.25,1,1,35,35,225.7455,222.1663,1024.26,1022.07,10318.9,10296.4
legacy_50k,two_years_2020,3800,3800,0.179,0.184,True,-5440.0,-5178.55,-5440.0,-5178.55,1,1,35,35,240.0686,244.9847,1049.33,1047.45,10773.26,10753.4
legacy_50k,two_years_2020,3900,3900,0.049,0.062,True,-6820.0,-6734.55,-6820.0,-6734.55,4,4,32,32,243.8774,245.9018,1059.12,1058.6,10940.34,10933.58
legacy_50k,two_years_2020,4000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,4100,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,4200,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,4300,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,4400,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,4500,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,5000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,5700,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6100,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6200,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6300,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6400,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6500,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6600,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6700,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6800,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,6900,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7100,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7200,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7300,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7400,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,7500,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,8000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,9000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2020,10000,4000,0.0,0.0,True,-7615.0,-7615.0,-7615.0,-7615.0,5,5,30,30,250.5416,250.5416,1067.42,1067.42,11055.32,11055.32
legacy_50k,two_years_2022,0,2000,4.024,4.024,True,64900.0,73120.95,67688.64,77637.39,20,20,0,0,84.6126,89.9261,1679.07,1611.51,13418.88,12878.97
legacy_50k,two_years_2022,1000,2000,4.024,4.024,True,64900.0,73120.95,67688.64,77637.39,20,20,0,0,84.6126,89.9261,1679.07,1611.51,13418.88,12878.97
legacy_50k,two_years_2022,2000,2000,4.024,4.024,True,64900.0,73120.95,67688.64,77637.39,20,20,0,0,84.6126,89.9261,1679.07,1611.51,13418.88,12878.97
legacy_50k,two_years_2022,3000,3100,0.407,0.407,True,44900.0,51570.7,48461.5,55187.14,20,20,0,0,161.8471,174.0991,2253.59,2244.42,18010.33,17937.1
legacy_50k,two_years_2022,3100,3200,0.842,0.843,True,44900.0,42824.45,44900.0,78257.33,20,20,0,0,182.6212,208.2794,2283.89,2264.65,18252.53,18098.74
legacy_50k,two_years_2022,3200,3300,0.863,0.863,True,36400.0,40824.45,76226.22,76457.33,20,20,0,0,248.6336,229.7767,2330.35,2350.47,18623.8,18784.59
legacy_50k,two_years_2022,3300,3400,0.302,0.302,True,35900.0,44671.2,67985.54,54420.53,20,20,0,0,254.9047,259.242,2397.14,2404.38,19157.57,19215.49
legacy_50k,two_years_2022,3400,3600,0.263,0.263,True,35400.0,40750.6,37400.0,46867.04,20,20,0,0,281.6385,325.4931,2452.94,2459.39,19603.51,19655.12
legacy_50k,two_years_2022,3500,3700,0.125,0.125,True,34900.0,32087.6,38900.0,70520.48,20,20,0,0,321.5782,357.4602,2475.68,2478.77,19785.29,19809.94
legacy_50k,two_years_2022,3600,3800,0.379,0.379,True,34900.0,30824.45,36900.0,67457.33,20,20,0,0,347.9037,387.3149,2494.83,2504.29,19938.3,20013.91
legacy_50k,two_years_2022,3700,3900,0.078,0.078,True,26400.0,28824.45,69726.22,65657.33,20,20,0,0,401.1635,408.1823,2525.14,2523.16,20180.58,20164.75
legacy_50k,two_years_2022,3800,3900,0.783,0.783,True,25900.0,28824.45,58485.54,65657.33,20,20,0,0,412.6389,408.1823,2543.08,2523.16,20323.94,20164.75
legacy_50k,two_years_2022,3900,4000,0.149,0.149,True,25900.0,27623.95,53900.0,38656.83,20,20,0,0,449.3843,450.1533,2559.31,2563.12,20453.62,20484.11
legacy_50k,two_years_2022,4000,4200,0.617,0.617,True,25400.0,28376.4,27400.0,41809.28,20,20,0,0,495.8763,556.5639,2597.59,2613.62,20759.59,20887.66
legacy_50k,two_years_2022,4100,4200,0.081,0.081,True,24900.0,28376.4,28900.0,41809.28,20,20,0,0,512.8738,556.5639,2611.5,2613.62,20870.71,20887.66
legacy_50k,two_years_2022,4200,4300,0.046,0.046,True,23400.0,26555.8,42226.22,38188.68,20,20,0,0,570.2921,581.3372,2634.32,2633.1,21053.11,21043.36
legacy_50k,two_years_2022,4300,4400,0.257,0.257,True,22900.0,18442.55,29985.54,58275.43,20,20,0,0,590.1786,583.7989,2651.66,2644.85,21191.67,21137.24
legacy_50k,two_years_2022,4400,4500,0.248,0.248,True,15900.0,17557.3,45900.0,52573.74,20,20,0,0,622.9712,616.3282,2673.66,2667.04,21367.5,21314.58
legacy_50k,two_years_2022,4500,4500,1.01,1.011,True,15900.0,17557.3,45900.0,52573.74,20,20,0,0,661.1499,616.3282,2694.26,2667.04,21532.17,21314.58
legacy_50k,two_years_2022,5000,5000,0.755,0.755,True,6400.0,7145.5,38400.0,46661.94,20,20,0,0,784.9097,746.4238,2769.9,2748.99,22136.65,21969.55
legacy_50k,two_years_2022,5700,5700,0.353,0.353,True,2900.0,4795.25,45337.89,38795.25,20,20,0,0,909.9288,895.7917,2833.14,2823.14,22642.07,22562.12
legacy_50k,two_years_2022,6000,6200,0.022,0.022,True,2400.0,1895.75,34400.0,39895.75,20,20,0,0,946.8778,948.6779,2857.01,2857.63,22832.78,22837.8
legacy_50k,two_years_2022,6100,6300,0.122,0.121,True,2400.0,2395.25,34400.0,36395.25,20,20,0,0,957.8112,961.572,2863.87,2867.35,22887.67,22915.43
legacy_50k,two_years_2022,6200,6300,0.055,0.055,True,900.0,2395.25,43837.89,36395.25,20,20,0,0,964.3339,961.572,2868.93,2867.35,22928.04,22915.43
legacy_50k,two_years_2022,6300,6500,0.06,0.06,True,400.0,1145.5,41485.54,42161.94,20,20,0,0,974.8145,978.5834,2876.99,2878.71,22992.5,23006.26
legacy_50k,two_years_2022,6400,6600,0.048,0.048,True,400.0,745.5,34400.0,41861.94,20,20,0,0,980.4356,983.5824,2880.85,2882.23,23023.38,23034.39
legacy_50k,two_years_2022,6500,6700,0.031,0.031,True,400.0,345.5,32400.0,41561.94,20,20,0,0,988.4226,990.3977,2886.18,2887.07,23065.91,23073.07
legacy_50k,two_years_2022,6600,6700,0.011,0.011,True,400.0,345.5,32400.0,41561.94,20,20,0,0,990.1514,990.3977,2887.38,2887.07,23075.52,23073.07
legacy_50k,two_years_2022,6700,6800,0.071,0.071,True,-600.0,-504.25,35400.0,42812.19,20,20,0,0,998.385,995.9202,2893.12,2891.06,23121.42,23104.96
legacy_50k,two_years_2022,6800,7000,0.046,0.045,True,-1600.0,-325.35,41985.54,31674.65,20,20,0,0,1005.3579,1008.8046,2898.09,2899.41,23161.14,23171.67
legacy_50k,two_years_2022,6900,7100,0.001,0.001,True,-1600.0,-804.75,34400.0,33195.25,20,20,0,0,1012.6319,1012.4936,2901.96,2901.98,23192.02,23192.21
legacy_50k,two_years_2022,7000,7100,0.085,0.085,True,-1600.0,-804.75,30400.0,33195.25,20,20,0,0,1015.8384,1012.4936,2904.45,2901.98,23211.92,23192.21
legacy_50k,two_years_2022,7100,7100,0.12,0.12,True,-1600.0,-804.75,30400.0,33195.25,20,20,0,0,1017.0643,1012.4936,2905.48,2901.98,23220.15,23192.21
legacy_50k,two_years_2022,7200,7300,0.039,0.039,True,-2100.0,-2054.5,31900.0,33945.5,20,20,0,0,1031.7142,1030.2832,2914.92,2913.77,23295.59,23286.46
legacy_50k,two_years_2022,7300,7500,0.033,0.032,True,-3100.0,-2702.7,38985.54,31297.3,20,20,0,0,1038.6729,1040.0304,2919.8,2920.75,23334.62,23342.19
legacy_50k,two_years_2022,7400,7500,0.076,0.076,True,-3600.0,-2702.7,32400.0,31297.3,20,20,0,0,1043.0966,1040.0304,2922.97,2920.75,23359.97,23342.19
legacy_50k,two_years_2022,7500,7500,0.105,0.105,True,-3600.0,-2702.7,30400.0,31297.3,20,20,0,0,1044.4422,1040.0304,2923.83,2920.75,23366.84,23342.19
legacy_50k,two_years_2022,8000,8000,0.085,0.085,True,-5100.0,-4209.95,30900.0,31790.05,20,20,0,0,1059.019,1055.2509,2933.6,2931.11,23444.95,23424.99
legacy_50k,two_years_2022,9000,9000,0.007,0.008,True,-7100.0,-7030.9,32900.0,32969.1,20,20,0,0,1074.3154,1073.9646,2943.03,2942.81,23520.28,23518.5
legacy_50k,two_years_2022,10000,10000,0.0,0.0,True,-7600.0,-7581.15,30400.0,30418.85,20,20,0,0,1079.0834,1079.0783,2945.86,2945.86,23542.88,23542.86
legacy_50k,two_years_2024,0,3400,1.938,8.881,False,47635.0,55201.25,47635.0,55201.25,12,11,37,35,1161.0999,791.9675,2664.71,2716.36,20472.26,22290.41
legacy_50k,two_years_2024,1000,3400,1.938,8.881,False,47635.0,55201.25,47635.0,55201.25,12,11,37,35,1161.0999,791.9675,2664.71,2716.36,20472.26,22290.41
legacy_50k,two_years_2024,2000,3400,1.938,8.881,False,47635.0,55201.25,47635.0,55201.25,12,11,37,35,1161.0999,791.9675,2664.71,2716.36,20472.26,22290.41
legacy_50k,two_years_2024,3000,4100,3.308,9.155,False,53525.0,62167.95,53525.0,62167.95,15,16,32,30,1113.8389,819.3679,2984.16,3082.89,25993.41,28373.05
legacy_50k,two_years_2024,3100,4100,2.47,8.209,False,52525.0,62167.95,52525.0,62167.95,15,16,32,30,1097.1417,819.3679,3008.57,3082.89,26220.64,28373.05
legacy_50k,two_years_2024,3200,4100,1.186,6.656,False,51025.0,62167.95,51025.0,62167.95,15,16,32,30,1106.9494,819.3679,3046.75,3082.89,26602.43,28373.05
legacy_50k,two_years_2024,3300,4100,0.347,5.668,False,50025.0,62167.95,50025.0,62167.95,15,16,32,30,1102.093,819.3679,3072.24,3082.89,26851.16,28373.05
legacy_50k,two_years_2024,3400,6100,2.893,2.564,True,58510.0,43613.55,62510.0,64770.37,17,16,29,25,1082.6263,929.2736,3549.6,3652.29,33892.55,34761.41
legacy_50k,two_years_2024,3500,5700,1.252,3.707,True,58225.0,45542.85,62225.0,45542.85,17,14,30,30,1063.8553,921.7971,3497.28,3453.5,32936.71,31715.86
legacy_50k,two_years_2024,3600,6100,1.741,4.581,True,54685.0,43613.55,56685.0,64770.37,15,16,28,25,1019.3223,929.2736,3589.79,3652.29,33238.9,34761.41
legacy_50k,two_years_2024,3700,6100,1.294,4.169,True,51685.0,43613.55,59685.0,64770.37,15,16,28,25,1025.1911,929.2736,3605.64,3652.29,33370.23,34761.41
legacy_50k,two_years_2024,3800,6100,0.863,3.726,True,51685.0,43613.55,59685.0,64770.37,15,16,28,25,1026.5262,929.2736,3621.04,3652.29,33512.7,34761.41
legacy_50k,two_years_2024,3900,6100,0.753,2.456,True,51140.0,43613.55,59140.0,64770.37,16,16,28,25,1020.4579,929.2736,3625.0,3652.29,33928.01,34761.41
legacy_50k,two_years_2024,4000,6100,0.609,2.31,True,51140.0,43613.55,59140.0,64770.37,16,16,28,25,1034.6008,929.2736,3630.2,3652.29,33976.64,34761.41
legacy_50k,two_years_2024,4100,5700,1.148,1.894,True,50730.0,45542.85,58730.0,45542.85,16,14,30,30,962.9134,921.7971,3493.59,3453.5,32328.12,31715.86
legacy_50k,two_years_2024,4200,6000,0.853,3.019,True,50060.0,38079.35,70102.33,38079.35,16,12,28,30,934.4676,961.601,3505.78,3535.7,32507.47,31525.92
legacy_50k,two_years_2024,4300,6000,0.732,4.544,True,50060.0,38079.35,59507.55,38079.35,16,12,28,30,929.1797,961.601,3561.78,3535.7,33026.69,31525.92
legacy_50k,two_years_2024,4400,6000,0.891,4.714,True,49560.0,38079.35,59007.55,38079.35,16,12,28,30,927.5822,961.601,3567.47,3535.7,33085.43,31525.92
legacy_50k,two_years_2024,4500,6100,1.836,4.51,True,49560.0,43613.55,53560.0,64770.37,16,16,28,25,941.5201,929.2736,3586.45,3652.29,33261.47,34761.41
legacy_50k,two_years_2024,5000,6100,0.322,2.08,True,46140.0,43613.55,54140.0,64770.37,16,16,28,25,947.7997,929.2736,3640.55,3652.29,34052.97,34761.41
legacy_50k,two_years_2024,5700,6400,0.495,0.146,True,41925.0,41036.1,59211.97,75130.8,16,16,27,23,992.1714,955.7315,3796.8,3778.01,36065.96,36013.36
legacy_50k,two_years_2024,6000,6600,0.271,0.567,True,40090.0,39476.8,65037.16,76571.5,16,16,26,22,1057.976,981.9732,3866.0,3876.48,36752.89,36961.31
legacy_50k,two_years_2024,6100,6700,0.184,0.038,True,39420.0,38130.8,77094.24,77725.5,16,16,24,22,1067.4019,1003.3142,3928.75,3921.53,37404.92,37390.84
legacy_50k,two_years_2024,6200,6800,0.396,0.396,True,38750.0,37330.8,89182.32,77425.5,16,16,22,22,1067.0109,1017.4715,3977.01,3961.26,37919.9,37769.73
legacy_50k,two_years_2024,6300,6900,0.28,0.28,True,38750.0,36530.8,89182.32,77125.5,16,16,22,22,1071.572,1030.0551,3988.51,3999.67,38029.5,38135.91
legacy_50k,two_years_2024,6400,6900,0.475,0.475,True,38250.0,36530.8,89182.32,77125.5,16,16,22,22,1079.279,1030.0551,4018.75,3999.67,38317.87,38135.91
legacy_50k,two_years_2024,6500,7000,0.065,0.065,True,36750.0,35730.8,89182.32,76825.5,16,16,22,22,1086.0439,1048.2903,4037.64,4040.27,38497.98,38523.04
legacy_50k,two_years_2024,6600,7100,0.143,0.143,True,35750.0,34930.8,89182.32,76525.5,16,16,22,22,1110.4176,1065.9681,4074.28,4080.1,38847.3,38902.76
