product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_25k,full,minimum,5700,30800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,184275.0,3000.0,187275.0,209500.0,27185.8,116,6,175,325,143,10725.0,14500.0,25225.0,20600.0,207875.0,0,39,0,23.5,0,103,19,7326.88,84,0,2026-06-25T23:30:00,14,110,96,14,0.0364,89.92,501.15,16625.21,109.47,43.67,9.87,15,15,13,39,12,140,160,2384.5694,23502.7164,9.8562,24188.67,33783.82,34019.17,3427.68,35538.05,3605.67,1994.8579,1263.6763,4048.5811,8.6352,0.0,1321.4336,1096.8753,3338.3197,9.522,0.0,1,0,1,1,1419.0,1419.0,blocking,92060,9139,0.721993995891926,23c3a9fb3f275d46bea52f4d73e0a0288c9918bf71d21fffefb1b88d59255e14,"[""legacy_25k"", ""full"", ""minimum"", 5700]"
legacy_25k,full,minimum,6000,31100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,196822.0,4500.0,201322.0,221000.0,41249.9,110,7,170,316,139,10428.0,13750.0,24178.0,20600.0,221922.0,0,39,0,23.5,0,96,16,8226.92,77,7,2026-06-25T23:30:00,13,103,90,13,0.0388,89.21,522.15,16227.6,108.05,43.67,10.04,15,15,13,39,12,163,181,2384.5694,23900.3264,10.0229,23791.06,36796.64,37019.08,3671.25,38402.88,3831.51,1962.8787,1172.6595,3685.2161,8.415,0.0,1314.0769,921.8353,2716.3892,9.0275,0.0,1,0,11,7,118.55,301.8,blocking,93591,9132,0.7214409859377469,91f4217cd759c662ac6104d358f5f8cdfc0de4321a07c9814aa11418e5ecd3c9,"[""legacy_25k"", ""full"", ""minimum"", 6000]"
legacy_25k,full,minimum,6100,31200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,191072.0,4500.0,195572.0,215500.0,60758.25,112,10,171,316,138,10428.0,14000.0,24428.0,20600.0,216172.0,0,38,0,23.5,0,95,13,8258.64,76,8,2026-06-25T23:30:00,13,102,92,10,0.0392,84.75,501.31,15883.86,105.65,43.67,10.18,15,15,13,38,12,176,194,2384.5694,24244.0623,10.1671,23447.33,37387.68,37602.68,3677.33,38996.29,3835.55,1962.8787,1228.6226,4029.8178,7.6132,0.0,1356.2102,1031.3489,3154.4018,7.7555,0.0,1,0,15,9,118.55,1419.0,blocking,95010,9135,0.7216779902038236,d92a1d9a6ae36db82ca55abba3821e7ed5688eaff3698dd9e0e941633b7a1ac3,"[""legacy_25k"", ""full"", ""minimum"", 6100]"
legacy_25k,full,minimum,6200,31300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,183664.0,3000.0,186664.0,208000.0,91191.35,111,15,171,317,139,10461.0,13875.0,24336.0,20600.0,207264.0,0,39,0,23.5,0,89,8,8455.54,70,5,2026-06-25T23:30:00,12,96,91,5,0.0417,91.26,532.1,16059.83,38.2,43.67,10.11,15,15,13,39,15,168,186,2384.5694,24068.0965,10.0933,23623.29,37131.88,37352.71,3678.88,38723.93,3836.61,1933.8787,1204.5485,3790.5858,8.9859,0.0,1287.9667,978.7572,2851.5989,9.9817,0.0,1,0,17,14,102.3,406.2,blocking,94264,9132,0.7214409859377469,35dfcf37399e21baa7f1cf1356f1aabfaedcc2f6ceb48927e7d3ca922464a931,"[""legacy_25k"", ""full"", ""minimum"", 6200]"
legacy_25k,full,minimum,6300,31400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,179225.0,3000.0,182225.0,203000.0,114432.0,111,18,167,300,126,9900.0,13875.0,23775.0,20600.0,202825.0,0,38,0,23.5,0,86,4,8643.34,67,4,2026-06-25T23:30:00,14,93,91,2,0.043,109.9,520.15,15900.02,17.92,43.67,10.17,15,15,13,38,15,167,185,2384.5694,24227.9056,10.1603,23463.48,37529.85,37766.04,3693.78,39146.48,3852.89,1933.8787,1212.2883,3826.0507,8.994,0.0,1287.9667,984.3112,2831.7218,10.0097,0.0,1,0,20,16,129.05,602.3,blocking,94911,9132,0.7214409859377469,8977cf9ea9728f0b1fd66df1f83797c9526dfc7a8d393749bbd52a63877de888,"[""legacy_25k"", ""full"", ""minimum"", 6300]"
legacy_25k,full,minimum,6400,31500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,182654.0,0,182654.0,205000.0,131827.15,103,20,157,287,123,9471.0,12875.0,22346.0,20600.0,203254.0,0,38,0,23.5,0,76,0,9151.93,57,0,2024-07-26T20:00:00,14,83,83,0,0.0482,121.35,520.15,15723.79,0,43.67,10.24,15,15,13,38,15,172,190,2384.5694,24404.1396,10.2342,23287.25,38647.43,38877.36,3776.31,40201.67,3928.17,1933.8787,1179.6617,3649.3875,8.2225,0.0,1287.9667,959.5415,2711.7187,9.0018,0.0,1,0,20,14,253.5,698.4,blocking,95609,9132,0.7214409859377469,9f67deb1ab5adb8a154f7e9626c7396b836d24f80d4976fe54ae69154c19b3c3,"[""legacy_25k"", ""full"", ""minimum"", 6400]"
legacy_25k,full,minimum,6500,31600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,187001.0,0,187001.0,209500.0,133254.75,100,20,161,303,135,9999.0,12500.0,22499.0,20600.0,207601.0,0,47,0,23.5,0,73,0,9344.93,54,0,2024-07-26T20:00:00,11,80,80,0,0.05,106.9,655.31,15921.76,0,43.67,10.16,17,17,14,47,13,168,191,2384.5694,24206.1704,10.1512,23485.22,39548.29,39750.54,3895.93,40927.24,4031.78,1962.8787,1228.9654,3738.4623,8.9229,0.0,1314.0769,987.2097,2822.75,10.07,0.0,1,0,20,16,313.3,753.5,blocking,94726,9132,0.7214409859377469,7cfbca209a2b442a39da3956211267563f7c6fcacea97dfbf325930c4dd38035,"[""legacy_25k"", ""full"", ""minimum"", 6500]"
legacy_25k,full,minimum,6600,31700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,164690.0,1500.0,166190.0,188500.0,133982.9,106,20,167,320,146,10560.0,13250.0,23810.0,20600.0,186790.0,0,47,0,23.5,0,79,0,8565.03,60,0,2026-03-13T09:37:40,9,86,86,0,0.0465,96.72,666.23,16438.08,0,43.67,9.95,17,17,14,47,13,176,199,2384.5694,23689.8468,9.9346,24001.54,37817.04,38030.61,3806.58,39290.89,3954.94,1962.8787,1439.0222,4762.4245,7.8239,0.0,1314.0769,1146.8185,3673.9026,8.4295,0.0,1,0,19,13,465.95,1419.0,blocking,92770,9140,0.7220729973139517,d56a7fa63f5a11c65afeee6830ba10403cd436428447d87333d724e31f7fa4d3,"[""legacy_25k"", ""full"", ""minimum"", 6600]"
legacy_25k,full,minimum,6700,31800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,182864.0,0,182864.0,205000.0,136078.5,100,20,158,292,127,9636.0,12500.0,22136.0,20600.0,203464.0,0,38,0,23.5,0,73,0,9307.93,54,0,2024-07-26T20:00:00,11,80,80,0,0.05,106.9,662.87,15958.76,0,43.67,10.15,15,15,13,38,19,189,205,2384.5694,24169.1704,10.1357,23522.22,40251.04,40453.46,3971.23,41636.87,4107.96,1933.8787,1227.6933,3789.038,9.0226,0.0,1287.9667,999.404,2875.9168,10.2219,0.0,1,0,20,16,515.85,906.2,blocking,94571,9132,0.7214409859377469,2cd7b69e3b84769f69be8c96432d4614a99fdf28e4f581f8fbe08a06fe93a642,"[""legacy_25k"", ""full"", ""minimum"", 6700]"
legacy_25k,full,minimum,6800,31900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,174331.0,0,174331.0,196500.0,138274.25,100,20,161,293,125,9669.0,12500.0,22169.0,20600.0,194931.0,0,39,0,23.5,0,73,0,9065.93,54,0,2024-07-26T20:00:00,11,80,80,0,0.05,110.9,672.31,16542.76,0,43.67,9.9,15,15,13,39,21,179,201,2384.5694,23585.1704,9.8907,24106.22,39952.6,40152.43,4039.39,41282.51,4173.85,1890.8787,1236.731,3778.1691,9.0616,0.0,1287.9667,1029.6395,2928.0637,10.0532,0.0,1,0,20,16,629.05,1102.3,blocking,92153,9132,0.7214409859377469,499833873105fc1de9d42e0602ff65c8ac5792098d832055cd82c006ff09b5df,"[""legacy_25k"", ""full"", ""minimum"", 6800]"
legacy_25k,full,minimum,6900,32000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,173154.0,0,173154.0,195000.0,141827.15,99,20,159,287,121,9471.0,12375.0,21846.0,20600.0,193754.0,0,40,0,23.5,0,72,0,9151.93,53,0,2024-07-26T20:00:00,10,79,79,0,0.0506,118.9,672.23,16502.9,0,43.67,9.92,15,15,13,40,19,186,207,2384.5694,23625.0211,9.9075,24066.37,40537.39,40741.57,4091.6,41871.35,4226.25,1890.8787,1239.3333,3772.8875,8.2837,0.0,1287.9667,1029.1488,2925.533,9.0018,0.0,1,0,20,14,753.5,1198.4,blocking,92309,9132,0.7214409859377469,a00e90ff38dfb5b3a849df066e16287e5557a6975cb531b8e91c1d63b26f1371,"[""legacy_25k"", ""full"", ""minimum"", 6900]"
legacy_25k,full,minimum,7000,32100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,177001.0,0,177001.0,199000.0,143495.05,96,20,162,303,134,9999.0,12000.0,21999.0,20600.0,197601.0,0,50,0,23.5,0,69,0,9376.93,50,0,2024-07-26T20:00:00,11,76,76,0,0.0526,96.72,743.23,16668.87,0,43.67,9.85,17,17,13,50,15,170,191,2384.5694,23459.0519,9.8379,24232.34,41566.43,41746.92,4225.15,42747.03,4345.16,1938.8787,1317.2552,3863.0665,8.9371,0.0,1314.8236,1059.409,3026.925,10.0602,0.0,1,0,20,16,813.3,1253.5,blocking,91540,9136,0.7217569916258493,ec323a4579fc89ec1b208f1771b3e8c23e013095bcbeb13324dfaa9d082223b9,"[""legacy_25k"", ""full"", ""minimum"", 7000]"
legacy_25k,full,minimum,7100,32200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,155190.0,1500.0,156690.0,178500.0,143723.2,102,20,168,320,145,10560.0,12750.0,23310.0,20600.0,177290.0,0,50,0,23.5,0,75,0,8597.03,56,0,2026-03-13T09:37:40,8,82,82,0,0.0488,73.4,743.23,17185.2,0,43.67,9.63,17,17,13,50,15,178,199,2384.5694,22942.7282,9.6213,24748.66,39427.58,39619.39,4097.94,40703.08,4230.51,1938.8787,1541.8568,4964.7134,7.8244,0.0,1314.8236,1237.1908,3978.9252,8.4205,0.0,1,0,19,13,1015.85,1919.0,blocking,89584,9144,0.722389003002054,e4db0284c846b994549a9240d2fde5183c221579b99bea4795041e37d094b316,"[""legacy_25k"", ""full"", ""minimum"", 7100]"
legacy_25k,full,minimum,7200,32300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,176647.0,0,176647.0,198500.0,145846.45,98,20,160,291,124,9603.0,12250.0,21853.0,20600.0,197247.0,0,42,0,23.5,0,71,0,9402.93,52,0,2025-04-04T03:47:40,11,78,78,0,0.0513,83.08,729.31,16537.91,0,43.67,9.9,15,15,13,42,19,191,211,2384.5694,23590.0167,9.8928,24101.37,42492.67,42671.47,4295.32,43673.86,4414.72,1938.8787,1384.948,4287.3492,9.3568,0.0,1314.8236,1139.0513,3564.7608,10.6552,0.0,1,0,20,17,1015.85,1919.0,blocking,92059,9139,0.721993995891926,2c24151834aa2f8c8d098911b2ae623c23641805471394d258509fd092f70ae8,"[""legacy_25k"", ""full"", ""minimum"", 7200]"
legacy_25k,full,minimum,7300,32400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,164838.0,0,164838.0,186500.0,148274.25,97,20,160,289,122,9537.0,12125.0,21662.0,20600.0,185438.0,0,44,0,23.5,0,70,0,9065.93,51,0,2024-07-26T20:00:00,11,77,77,0,0.0519,103.9,743.23,17080.09,0,43.67,9.68,15,15,13,44,18,191,211,2384.5694,23047.8315,9.6654,24643.56,41583.0,41779.09,4302.25,42755.83,4423.59,1837.8787,1267.931,3853.0901,9.1393,0.0,1287.9667,1083.0087,3125.5004,10.0532,0.0,1,0,20,16,1129.05,1602.3,blocking,89926,9132,0.7214409859377469,1c796a1787ce44dd6cf57410d38cec5b553e84d3bdf45bc38154747f7e2daefd,"[""legacy_25k"", ""full"", ""minimum"", 7300]"
legacy_25k,full,minimum,7400,32500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,163654.0,0,163654.0,185000.0,151827.15,95,20,158,287,122,9471.0,11875.0,21346.0,20600.0,184254.0,0,44,0,23.5,0,68,0,9151.93,49,0,2024-07-26T20:00:00,10,75,75,0,0.0533,109.9,750.23,17091.02,0,43.67,9.67,15,15,13,44,18,196,216,2384.5694,23036.9025,9.6608,24654.49,42267.21,42460.44,4375.11,43415.47,4493.97,1837.8787,1273.0486,3842.2696,8.3389,0.0,1287.9667,1083.6382,3115.2834,9.0018,0.0,1,0,20,14,1253.5,1698.4,blocking,89867,9132,0.7214409859377469,f0146654f44bc1f839321ace175f69c06bd1da74ebf12e603f350346ef1002f4,"[""legacy_25k"", ""full"", ""minimum"", 7400]"
legacy_25k,full,minimum,7500,32600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,167501.0,0,167501.0,189000.0,153495.05,92,20,163,303,133,9999.0,11500.0,21499.0,20600.0,188101.0,0,53,0,23.5,0,65,0,9376.93,46,0,2024-07-26T20:00:00,11,72,72,0,0.0556,72.9,784.44,17161.99,0,43.67,9.64,17,17,13,53,17,163,188,2384.5694,22965.9333,9.6311,24725.46,43413.83,43575.15,4507.69,44414.21,4611.56,1863.8787,1338.3284,3906.8545,9.062,0.0,1314.8236,1124.3759,3244.4165,10.0602,0.0,1,0,20,16,1313.3,1753.5,blocking,89479,9136,0.7217569916258493,56b3508590cc01b396643d74def5111478ac724843f8d10433f1d27669a8c0a6,"[""legacy_25k"", ""full"", ""minimum"", 7500]"
legacy_25k,full,minimum,8000,33100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,152640.0,0,152640.0,173500.0,163327.15,89,20,160,295,128,9735.0,11125.0,20860.0,20600.0,173240.0,0,48,0,23.5,0,62,0,9151.93,43,0,2024-07-26T20:00:00,10,69,69,0,0.058,91.26,812.15,17541.7,0,43.67,9.48,16,16,13,48,22,182,204,2384.5694,22586.2248,9.4718,25105.16,44618.43,44770.53,4710.65,45553.36,4809.35,1739.0991,1234.2023,3832.9128,8.5826,0.0,1287.9667,1159.9044,3379.1488,9.0018,0.0,1,0,20,14,1813.3,2301.8,blocking,87969,9132,0.7214409859377469,29774ad81d63e3b5947da9e7a4ca5f997ac02654f3d8549881be71c152282c44,"[""legacy_25k"", ""full"", ""minimum"", 8000]"
legacy_25k,full,minimum,9000,34100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,121819.0,1500.0,123319.0,142500.0,183440.55,91,20,155,282,120,9306.0,11375.0,20681.0,20600.0,143919.0,0,48,0,23.5,0,64,0,8780.93,45,0,2025-04-04T03:47:40,7,71,71,0,0.0563,84.9,812.44,17753.37,0,43.67,9.39,15,15,13,48,15,243,263,2384.5694,22374.5512,9.3831,25316.84,47229.38,47386.47,5033.47,48195.56,5136.45,1739.0991,1432.6692,4718.1783,8.4934,0.0,1287.9667,1415.8289,4441.4629,8.7969,0.0,1,0,20,14,2419.0,3253.5,blocking,87158,9135,0.7216779902038236,4ac6ddbaeff8cdf1fd2620bd5f37b6aae4c5a209efe2cb801250fcb81c5b31ea,"[""legacy_25k"", ""full"", ""minimum"", 9000]"
legacy_25k,full,minimum,10000,35100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,113866.0,1500.0,115366.0,133500.0,202471.65,85,20,151,273,115,9009.0,10625.0,19634.0,20600.0,135966.0,0,50,0,23.5,0,58,0,9065.93,39,0,2025-04-04T03:47:40,6,65,65,0,0.0615,103.9,818.23,17715.39,0,43.67,9.41,15,15,13,50,15,258,279,2384.5694,22412.5324,9.399,25278.86,51888.3,52039.68,5520.63,52768.52,5614.28,1739.0991,1517.9234,5178.1036,8.929,0.0,1287.9667,1532.5949,5124.3536,9.5222,0.0,1,0,20,15,2419.0,4253.5,blocking,87311,9135,0.7216779902038236,ddc19d6d332658fe20a307172a6d9b01d2035a04010d22beedd0de933393f272,"[""legacy_25k"", ""full"", ""minimum"", 10000]"
legacy_25k,full,maximum,0,25100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,189770.1,0,189770.1,232570.1,10231.45,217,4,226,475,243,15675.0,27125.0,42800.0,20600.0,210370.1,0,0,0,23.5,0,205,0,0,172,0,2026-06-29T20:30:00,13,213,197,16,0.0141,87.31,159.26,18337.21,38.2,179.67,8.47,15,15,14,0,0,0,0,2384.5694,20140.7183,8.4463,27550.67,7260.6,7603.12,859.62,10330.92,1223.13,1907.4463,620.449,1799.4952,5.2265,0.0436,1086.7836,449.2481,1151.1716,3.3542,0.1659,14,2,0,0,,,blocking,79391,8570,0.6770421867593617,8910d3ff01063b79c293834139676a8421906e817b54bc243254399a7f86a8d9,"[""legacy_25k"", ""full"", ""maximum"", 0]"
legacy_25k,full,maximum,1000,26100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,180276.2,0,180276.2,222694.2,10231.45,215,4,224,471,241,15543.0,26875.0,42418.0,20600.0,200876.2,0,0,0,23.5,0,203,0,0,170,0,2026-06-29T20:30:00,14,211,195,16,0.0142,88.11,159.26,18326.54,38.2,179.67,8.47,15,15,14,0,0,0,0,2384.5694,20151.3819,8.4507,27540.01,7268.56,7610.02,860.11,10327.58,1222.09,1926.4463,615.8181,1781.9769,5.1923,0.0432,1091.0336,446.2147,1141.8936,3.3283,0.1653,14,2,0,0,,,blocking,79469,8570,0.6770421867593617,7631eaad1fc896a33d476f48d3a7166008a37e17e167e9fdc74eb2ed4d57f418,"[""legacy_25k"", ""full"", ""maximum"", 1000]"
legacy_25k,full,maximum,2000,27100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,245867.65,0,245867.65,278110.65,0.0,160,0,167,371,196,12243.0,20000.0,32243.0,20600.0,266467.65,0,0,0,23.5,0,153,19,6506.76,132,0,2026-06-29T20:30:00,18,160,140,20,0.025,88.31,167.84,12572.04,38.2,173.57,11.35,15,15,13,0,0,0,0,2384.5694,27026.8882,11.3341,20664.5,16016.75,16289.67,1413.15,17725.96,1563.95,2061.4701,627.0924,2091.2644,5.2245,0.0196,1622.7067,430.3165,1252.778,3.8101,0.0118,9,1,0,0,,,blocking,105464,8590,0.6786222151998736,3f2b995b00a0e6b167af04bd58b69eb132128f3c434df5c296f9c48ffa407e45,"[""legacy_25k"", ""full"", ""maximum"", 2000]"
legacy_25k,full,maximum,3000,28100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,217073.45,12000.0,229073.45,249436.45,31893.45,157,12,190,386,188,12738.0,19625.0,32363.0,20600.0,249673.45,0,18,0,23.5,0,138,17,3172.27,117,0,2026-06-29T20:30:00,20,145,137,8,0.0276,81.02,389.31,16039.39,38.2,149.67,9.83,15,15,13,18,8,104,114,2384.5694,23414.5384,9.8192,24276.85,16470.86,16765.95,1677.42,18841.47,1918.84,2088.1356,613.2656,1799.8484,5.2463,0.0426,1611.2843,314.4148,844.1693,3.48,0.0979,7,1,0,0,,,blocking,91598,8676,0.6854163374940749,936a06f280f7bd19188222fa48051f3bf4d291cbaf2c9fc3b2d31add42af16b5,"[""legacy_25k"", ""full"", ""maximum"", 3000]"
legacy_25k,full,maximum,3100,28200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,216583.4,12000.0,228583.4,248979.4,37220.05,157,14,186,387,193,12771.0,19625.0,32396.0,20600.0,249183.4,0,12,0,23.5,0,136,17,3434.27,115,0,2026-06-25T23:30:00,20,143,137,6,0.028,81.02,401.23,16044.71,38.2,147.67,9.83,15,15,13,12,10,143,147,2384.5694,23409.2123,9.817,24282.18,17214.68,17518.69,1753.57,19552.99,1991.76,2089.3912,643.1242,1844.9919,4.9768,0.0657,1613.4356,288.1465,784.8554,3.3542,0.1001,7,1,0,0,,,blocking,91461,8684,0.6860483488702797,c5000df14ec28a91bd9e208be8802dca2213a02c6596f57d488e5ae7d92ddbdc,"[""legacy_25k"", ""full"", ""maximum"", 3100]"
legacy_25k,full,maximum,3200,28300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,203535.0,10500.0,214035.0,235259.0,39188.25,154,14,186,378,184,12474.0,19250.0,31724.0,20600.0,234635.0,0,15,0,23.5,0,133,16,3179.87,112,0,2026-06-25T23:30:00,20,140,134,6,0.0286,81.06,395.1,15677.64,38.2,118.67,9.99,15,15,13,15,10,116,125,2384.5694,23788.2861,9.9759,23903.1,17840.13,18133.11,1788.32,20203.36,2025.21,2106.5451,744.4526,2349.9681,5.2275,0.0735,1636.6937,476.7931,1384.0554,3.4716,0.1867,6,1,0,0,,,blocking,93117,8801,0.6952915152472745,95e2828ff45f7a806c8635af8e231898c02fd2821b7b8b3722a61a8f79faa729,"[""legacy_25k"", ""full"", ""maximum"", 3200]"
legacy_25k,full,maximum,3300,28400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,141353.55,12826.6,154180.15,175298.55,40588.25,162,14,210,415,197,13695.0,20250.0,33945.0,20600.0,174780.15,0,30,0,23.5,0,141,8,1320.87,120,0,2026-06-25T23:30:00,20,148,142,6,0.027,87.02,413.1,18118.49,38.2,98.67,8.84,15,15,13,30,11,141,163,2384.5694,21033.4375,8.8206,26657.95,14682.31,14978.53,1664.54,17102.18,1938.88,1859.8706,881.0656,2938.5051,5.7825,0.0075,1188.7681,707.7129,2141.3052,4.4244,0.0003,6,1,0,0,,,blocking,82404,8892,0.7024806446516038,967f4dfb0a4ba55f468e3949a1bd65ac637d658e326f52f6ca39515429335226,"[""legacy_25k"", ""full"", ""maximum"", 3300]"
legacy_25k,full,maximum,3400,28500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,217086.85,7026.6,224113.45,247822.85,45196.45,149,14,178,367,182,12111.0,18625.0,30736.0,20600.0,244713.45,0,16,0,23.5,0,128,18,5391.15,109,0,2026-06-25T23:30:00,20,135,129,6,0.0296,87.02,346.31,14383.16,38.2,58.67,10.81,15,15,13,16,6,102,108,2384.5694,25744.7644,10.7964,21946.62,21470.14,21753.95,1988.64,23582.39,2184.28,2168.7113,813.0281,2585.7819,5.458,0.0715,1688.7338,528.64,1566.6738,3.9167,0.0982,4,1,0,0,,,blocking,100810,9076,0.7170169063043135,1aece5a2cba4c5f92140ff93e11178520c93f79188358076233ba86bf8ccda9f,"[""legacy_25k"", ""full"", ""maximum"", 3400]"
legacy_25k,full,maximum,3500,28600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,210746.25,12742.4,223488.65,241871.25,42443.85,150,14,181,375,187,12375.0,18750.0,31125.0,20600.0,244088.65,0,18,0,23.5,0,129,18,4828.37,110,0,2026-06-25T23:30:00,20,136,130,6,0.0294,87.02,365.02,15089.31,38.2,57.67,10.51,15,15,13,18,6,104,114,2384.5694,25038.6187,10.5003,22652.77,20994.03,21286.51,1999.38,23147.33,2204.45,2168.7113,813.8316,2572.6626,5.3082,0.0716,1688.7338,523.7834,1548.8889,3.7629,0.1052,4,1,0,0,,,blocking,97963,9077,0.717095907726339,140ff99241f07868ceb8653bba94d3494481004b33f0002e71f32320b7ce5865,"[""legacy_25k"", ""full"", ""maximum"", 3500]"
legacy_25k,full,maximum,3600,28700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,210467.45,14779.8,225247.25,242066.45,46830.15,153,15,182,378,189,12474.0,19125.0,31599.0,20600.0,245847.25,0,16,0,23.5,0,131,18,4879.92,112,0,2026-06-25T23:30:00,20,138,133,5,0.029,87.02,365.02,15626.63,38.2,62.67,10.29,15,15,13,16,7,112,119,2384.5694,24501.2933,10.2749,23190.1,20744.27,21038.32,2018.92,22912.21,2229.91,2185.9644,843.0911,2501.9756,5.1646,0.0682,1690.9868,524.7148,1403.7804,3.7225,0.1064,3,1,0,0,,,blocking,95688,9048,0.7148048664875968,ec988dba93331198ae87d6d9fa4952e900a845a2524f801548f3b188d3a13f08,"[""legacy_25k"", ""full"", ""maximum"", 3600]"
legacy_25k,full,maximum,3700,28800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,203558.25,9000.0,212558.25,235058.25,51538.35,153,15,181,375,187,12375.0,19125.0,31500.0,20600.0,233158.25,0,13,0,23.5,0,131,18,4880.05,112,0,2026-06-25T23:30:00,20,138,133,5,0.029,87.02,365.02,15621.97,38.2,59.67,10.3,15,15,13,13,9,119,126,2384.5694,24505.9532,10.2769,23185.44,21191.52,21485.57,2062.06,23359.26,2272.99,2185.9644,858.7034,2543.6098,5.1292,0.0681,1690.9868,536.3392,1432.6884,3.6767,0.1064,3,1,0,0,,,blocking,95691,9049,0.7148838679096223,4c9a3e98a15772cc612316ee58bab7d8e464a4b1a197edd7954581a430c5d999,"[""legacy_25k"", ""full"", ""maximum"", 3700]"
legacy_25k,full,maximum,3800,28900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,190068.45,22500.0,212568.45,222009.45,53038.35,156,15,182,377,188,12441.0,19500.0,31941.0,20600.0,233168.45,0,11,0,23.5,0,134,17,4241.8,115,0,2026-06-25T23:30:00,20,141,136,5,0.0284,87.31,389.31,16342.75,38.2,59.67,9.99,15,15,13,11,9,147,150,2384.5694,23785.1789,9.9746,23906.21,20511.19,20816.54,2056.34,22749.05,2280.69,2185.9644,892.1809,2605.5866,5.1117,0.0677,1690.9868,542.5474,1441.0108,3.5196,0.1898,3,1,0,0,,,blocking,92776,9050,0.714962869331648,b16a4ba608793ead27254be8206d326c8081eafb0e609aba18eeffc5f7d72401,"[""legacy_25k"", ""full"", ""maximum"", 3800]"
