product,window,headroom,minimum_ongoing,maximum_ongoing,minimum_minus_maximum_ongoing,minimum_total,maximum_total,minimum_minus_maximum_total,minimum_terminal,maximum_terminal,minimum_minus_maximum_terminal,minimum_deaths,maximum_deaths,minimum_minus_maximum_deaths,minimum_alive,maximum_alive,minimum_minus_maximum_alive,minimum_unfilled_account_days,maximum_unfilled_account_days,minimum_minus_maximum_unfilled_account_days,minimum_average_retained_profit_per_live_pa,maximum_average_retained_profit_per_live_pa,minimum_minus_maximum_average_retained_profit_per_live_pa,minimum_average_retained_profit_book,maximum_average_retained_profit_book,minimum_minus_maximum_average_retained_profit_book,minimum_frozen_mean_balance_std_usd,maximum_frozen_mean_balance_std_usd,minimum_minus_maximum_frozen_mean_balance_std_usd,minimum_largest_simultaneous_deaths,maximum_largest_simultaneous_deaths,minimum_minus_maximum_largest_simultaneous_deaths
legacy_25k,two_years_2024,4200,45905.0,54747.05,-8842.05,63999.78,56247.05,7752.73,18094.78,1500.0,16594.78,32,34,-2,9,7,2,1066.15,1304.51,-238.36,3775.24,3354.94,420.3,30972.65,26428.9,4543.75,1212.483,1039.5942,172.8888,2,4,-2
legacy_25k,two_years_2024,4300,45405.0,53526.55,-8121.55,52905.0,55026.55,-2121.55,7500.0,1500.0,6000.0,32,34,-2,9,7,2,1066.15,1291.13,-224.98,3837.44,3423.99,413.45,31482.96,27035.63,4447.33,1242.2745,1041.4971,200.7774,2,5,-3
legacy_25k,two_years_2024,4400,44905.0,51497.4,-6592.4,52405.0,58997.4,-6592.4,7500.0,7500.0,0.0,32,34,-2,9,7,2,1064.94,1290.13,-225.19,3843.16,3455.91,387.25,31536.22,27292.39,4243.83,1241.204,1053.1633,188.0407,2,5,-3
legacy_25k,two_years_2024,4500,44405.0,50644.55,-6239.55,50405.0,56644.55,-6239.55,6000.0,6000.0,0.0,32,34,-2,9,7,2,1063.73,1286.91,-223.18,3853.28,3495.42,357.86,31625.67,27619.78,4005.89,1246.7637,1066.1604,180.6033,2,5,-3
legacy_25k,two_years_2024,5000,41905.0,46267.4,-4362.4,44905.0,49267.4,-4362.4,3000.0,3000.0,0.0,32,34,-2,9,7,2,1053.79,1260.54,-206.75,3905.7,3559.61,346.09,32109.07,28255.57,3853.5,1259.0592,1121.7428,137.3164,3,6,-3
legacy_25k,two_years_2024,5700,38504.0,38773.0,-269.0,62983.16,40273.0,22710.16,24479.16,1500.0,22979.16,30,34,-4,11,7,4,850.12,1236.84,-386.72,4031.73,3717.79,313.94,34270.15,29631.96,4638.19,1331.3496,1197.1925,134.1571,2,4,-2
legacy_25k,two_years_2024,6000,36070.0,35225.2,844.8,68709.35,36725.2,31984.15,32639.35,1500.0,31139.35,29,34,-5,12,7,5,750.56,1212.1,-461.54,4090.16,3786.86,303.3,35324.68,30310.84,5013.84,1388.2118,1233.7964,154.4154,2,6,-4
legacy_25k,two_years_2024,6100,36544.0,39289.3,-2745.3,75546.89,60946.12,14600.77,39002.89,21656.82,17346.07,25,29,-4,13,12,1,685.07,750.56,-65.49,4136.08,3861.54,274.54,36092.36,33350.21,2742.15,1390.7612,1231.2531,159.5081,2,2,0
legacy_25k,two_years_2024,6200,35610.0,38633.3,-3023.3,83986.68,69409.06,14577.62,48376.68,30775.76,17600.92,24,25,-1,14,13,1,588.94,685.8,-96.86,4151.26,3920.74,230.52,36771.57,34209.3,2562.27,1391.5915,1245.3988,146.1927,2,2,0
legacy_25k,two_years_2024,6300,35676.0,37633.3,-1957.3,90555.67,68809.06,21746.61,54879.67,31175.76,23703.91,23,25,-2,15,13,2,493.8,684.07,-190.27,4175.58,3951.61,223.97,37531.19,34488.02,3043.17,1398.8464,1255.7414,143.105,2,2,0
legacy_25k,two_years_2024,6400,34676.0,36224.6,-1548.6,91555.67,69300.36,22255.31,56879.67,33075.76,23803.91,23,25,-2,15,13,2,493.8,679.26,-185.46,4202.4,3987.28,215.12,37772.28,34825.66,2946.62,1409.9092,1276.248,133.6612,2,2,0
legacy_25k,two_years_2024,6500,32676.0,36623.7,-3947.7,91555.67,73099.46,18456.21,58879.67,36475.76,22403.91,23,23,0,15,15,0,493.8,493.8,0.0,4235.85,4046.99,188.86,38072.93,36375.38,1697.55,1420.8985,1298.2173,122.6812,2,2,0
legacy_25k,two_years_2024,6600,32176.0,35835.4,-3659.4,91555.67,72711.16,18844.51,59379.67,36875.76,22503.91,23,23,0,15,15,0,493.8,493.8,0.0,4257.42,4085.29,172.13,38266.77,36719.65,1547.12,1432.539,1318.5216,114.0174,2,2,0
legacy_25k,two_years_2024,6700,31176.0,34504.15,-3328.15,92555.67,73279.91,19275.76,61379.67,38775.76,22603.91,23,23,0,15,15,0,493.8,493.8,0.0,4291.4,4130.09,161.31,38572.25,37122.33,1449.92,1460.621,1349.6969,110.9241,2,2,0
legacy_25k,two_years_2024,6800,30676.0,33704.15,-3028.15,92555.67,72879.91,19675.76,61879.67,39175.76,22703.91,23,23,0,15,15,0,493.8,493.8,0.0,4319.3,4163.52,155.78,38822.94,37422.83,1400.11,1474.6271,1367.5857,107.0414,2,2,0
legacy_25k,two_years_2024,6900,30176.0,32904.15,-2728.15,92555.67,72479.91,20075.76,62379.67,39575.76,22803.91,23,23,0,15,15,0,493.8,493.8,0.0,4336.36,4184.96,151.4,38976.36,37615.52,1360.84,1486.1169,1378.5371,107.5798,2,2,0
legacy_25k,two_years_2024,7000,29176.0,32104.15,-2928.15,81171.29,72079.91,9091.38,51995.29,39975.76,12019.53,23,23,0,15,15,0,493.8,493.8,0.0,4374.39,4220.2,154.19,39318.14,37932.25,1385.89,1506.326,1398.7578,107.5682,2,2,0
legacy_25k,two_years_2024,7100,27676.0,31304.15,-3628.15,81171.29,71679.91,9491.38,53495.29,40375.76,13119.53,23,23,0,15,15,0,493.8,493.8,0.0,4421.94,4273.0,148.94,39745.53,38406.85,1338.68,1527.8679,1412.9257,114.9422,2,2,0
legacy_25k,two_years_2024,7200,27176.0,30504.15,-3328.15,81171.29,71279.91,9891.38,53995.29,40775.76,13219.53,23,23,0,15,15,0,493.8,493.8,0.0,4438.63,4310.85,127.78,39895.53,38747.06,1148.47,1534.8437,1432.8005,102.0432,2,2,0
legacy_25k,two_years_2024,7300,26676.0,29704.15,-3028.15,81171.29,70879.91,10291.38,54495.29,41175.76,13319.53,23,23,0,15,15,0,493.8,493.8,0.0,4463.01,4350.96,112.05,40114.72,39107.55,1007.17,1547.2982,1456.489,90.8092,2,2,0
legacy_25k,two_years_2024,7400,26176.0,28904.15,-2728.15,81171.29,70479.91,10691.38,54995.29,41575.76,13419.53,23,23,0,15,15,0,493.8,493.8,0.0,4493.72,4397.86,95.86,40390.75,39529.13,861.62,1578.4725,1492.1906,86.2819,2,2,0
legacy_25k,two_years_2024,7500,25176.0,28104.15,-2928.15,80171.29,70079.91,10091.38,54995.29,41975.76,13019.53,23,23,0,15,15,0,493.8,493.8,0.0,4532.66,4437.03,95.63,40740.75,39881.19,859.56,1599.3052,1514.3061,84.9991,2,2,0
legacy_25k,two_years_2024,8000,22176.0,24104.15,-1928.15,80171.29,68079.91,12091.38,57995.29,43975.76,14019.53,23,23,0,15,15,0,493.8,493.8,0.0,4676.69,4626.48,50.21,42035.3,41583.99,451.31,1686.1299,1624.0334,62.0965,2,2,0
legacy_25k,two_years_2024,9000,14176.0,16104.15,-1928.15,63576.51,49842.03,13734.48,49400.51,33737.88,15662.63,23,23,0,15,15,0,493.8,493.8,0.0,5012.6,4975.4,37.2,45054.51,44720.21,334.3,1890.5595,1855.1034,35.4561,2,2,0
legacy_25k,two_years_2024,10000,8176.0,10679.45,-2503.45,41709.98,35298.39,6411.59,33533.98,24618.94,8915.04,23,23,0,15,15,0,493.8,493.8,0.0,5273.44,5231.79,41.65,47399.06,47024.71,374.35,2092.963,2058.7808,34.1822,2,2,0
legacy_50k,full,0,351495.0,335443.25,16051.75,351495.0,335443.25,16051.75,0,0,0,93,150,-57,12,5,7,5859.49,7964.68,-2105.19,1662.81,1214.0,448.81,24815.15,16956.89,7858.26,367.6149,473.8394,-106.2245,12,19,-7
legacy_50k,full,1000,351495.0,337153.1,14341.9,351495.0,337153.1,14341.9,0,0,0,93,144,-51,12,6,6,5859.49,7876.36,-2016.87,1662.81,1325.54,337.27,24815.15,18564.06,6251.09,367.6149,444.1671,-76.5522,12,19,-7
legacy_50k,full,2000,351495.0,328188.25,23306.75,351495.0,328188.25,23306.75,0,0,0,93,130,-37,12,6,6,5859.49,6846.73,-987.24,1662.81,1387.1,275.71,24815.15,20025.08,4790.07,367.6149,313.3891,54.2258,12,20,-8
legacy_50k,full,3000,440140.0,329748.9,110391.1,440140.0,329748.9,110391.1,0,0,0,68,101,-33,16,11,5,3477.19,5391.31,-1914.12,2501.8,1977.79,524.01,39096.75,29320.25,9776.5,173.8687,320.311,-146.4423,11,20,-9
legacy_50k,full,3100,434760.0,322503.4,112256.6,434760.0,322503.4,112256.6,0,0,0,68,96,-28,16,16,0,3379.54,5180.44,-1800.9,2548.97,2011.11,537.86,39938.24,29992.09,9946.15,174.5883,330.5949,-156.0066,11,20,-9
legacy_50k,full,3200,431420.0,313395.2,118024.8,431420.0,313395.2,118024.8,0,0,0,68,90,-22,16,15,1,3230.96,5209.56,-1978.6,2598.18,2064.91,533.27,40871.24,30769.18,10102.06,178.5575,313.2672,-134.7097,11,20,-9
legacy_50k,full,3300,431420.0,308862.7,122557.3,431420.0,308862.7,122557.3,0,0,0,68,90,-22,16,15,1,3230.96,4944.52,-1713.56,2651.63,2090.57,561.06,41712.06,31383.9,10328.16,175.1642,333.2546,-158.0904,11,20,-9
legacy_50k,full,3400,431420.0,300684.3,130735.7,431420.0,300684.3,130735.7,0,0,0,68,90,-22,16,15,1,3230.96,4922.43,-1691.47,2700.15,2136.57,563.58,42475.3,32094.18,10381.12,181.8178,333.3081,-151.4903,11,20,-9
legacy_50k,full,3500,428000.0,298645.55,129354.45,430757.9,298645.55,132112.35,2757.9,0,2757.9,68,90,-22,16,15,1,3124.5,4854.55,-1730.05,2772.18,2182.54,589.64,43732.1,32846.89,10885.21,187.3573,298.196,-110.8387,11,20,-9
legacy_50k,full,3600,423495.0,297943.9,125551.1,426252.9,297943.9,128309.0,2757.9,0,2757.9,65,89,-24,16,15,1,3120.52,4821.12,-1700.6,2828.06,2230.39,597.67,44618.34,33598.22,11020.12,186.1419,351.2263,-165.0844,11,20,-9
legacy_50k,full,3700,416750.0,289465.75,127284.25,419507.9,291155.65,128352.25,2757.9,1689.9,1068.0,64,88,-24,14,15,-1,3158.14,4730.05,-1571.91,2872.79,2271.53,601.26,45149.87,34202.81,10947.06,195.1161,355.4418,-160.3257,11,20,-9
legacy_50k,full,3800,394410.0,276737.25,117672.75,397167.9,290432.85,106735.05,2757.9,13695.6,-10937.7,64,88,-24,14,15,-1,4707.01,4966.99,-259.98,2943.8,2330.0,613.8,43740.18,34366.12,9374.06,198.8414,368.1117,-169.2703,11,20,-9
legacy_50k,full,3900,336635.0,205227.75,131407.25,340263.7,219517.65,120746.05,3628.7,14289.9,-10661.2,63,88,-25,14,15,-1,9170.32,10795.57,-1625.25,2803.01,2065.79,737.22,36401.78,25419.75,10982.03,161.9839,302.6156,-140.6317,11,20,-9
legacy_50k,full,4000,239750.0,235070.65,4679.35,243378.7,253660.55,-10281.85,3628.7,18589.9,-14961.2,63,63,0,15,14,1,14380.77,14512.34,-131.57,2689.96,2425.92,264.04,28832.46,25792.18,3040.28,290.616,478.3232,-187.7072,14,19,-5
legacy_50k,full,4100,227600.0,260729.2,-33129.2,230357.9,279507.4,-49149.5,2757.9,18778.2,-16020.3,62,63,-1,14,14,0,14625.11,13631.28,993.83,2756.09,2444.32,311.77,29145.63,26992.49,2153.14,533.9711,205.9644,328.0067,11,20,-9
legacy_50k,full,4200,227255.0,257991.55,-30736.55,236012.9,276118.15,-40105.25,8757.9,18126.6,-9368.7,63,63,0,14,14,0,14575.93,13628.3,947.63,2776.25,2488.04,288.21,29524.35,27478.42,2045.93,377.667,206.1935,171.4735,12,20,-8
legacy_50k,full,4300,262035.0,234212.4,27822.6,270792.9,252539.0,18253.9,8757.9,18326.6,-9568.7,63,63,0,14,14,0,13501.07,14206.3,-705.23,2885.5,2541.55,343.95,32023.1,27347.77,4675.33,304.3373,367.6143,-63.277,13,20,-7
legacy_50k,full,4400,255535.0,223590.75,31944.25,264292.9,242117.35,22175.55,8757.9,18526.6,-9768.7,63,63,0,14,14,0,13485.34,14486.07,-1000.73,2925.0,2601.5,323.5,32480.83,27687.63,4793.2,310.6944,414.1823,-103.4879,13,20,-7
legacy_50k,full,4500,228975.0,231915.65,-2940.65,237732.9,248732.15,-10999.25,8757.9,16816.5,-8058.6,63,63,0,14,14,0,14322.74,14187.77,134.97,2958.52,2635.71,322.81,31783.05,28381.4,3401.65,420.9659,419.4494,1.5165,12,17,-5
legacy_50k,full,5000,217275.0,210348.0,6927.0,225275.0,230211.3,-4936.3,8000.0,19863.3,-11863.3,63,63,0,14,14,0,14121.19,14258.68,-137.49,3149.79,2818.1,331.69,34104.16,30261.68,3842.48,438.5273,391.6696,46.8577,16,20,-4
legacy_50k,full,5700,194595.0,204851.0,-10256.0,214595.0,224851.0,-10256.0,20000.0,20000.0,0.0,63,63,0,14,12,2,14231.83,14211.73,20.1,3379.46,3087.89,291.57,36327.78,33219.51,3108.27,471.4979,401.6307,69.8672,11,20,-9
legacy_50k,full,6000,190410.0,189597.75,812.25,200410.0,201597.75,-1187.75,10000.0,12000.0,-2000.0,56,66,-10,14,10,4,14099.05,14518.46,-419.41,3508.28,3174.28,334.0,37873.98,33740.62,4133.36,625.4734,436.552,188.9214,11,20,-9
legacy_50k,full,6100,190140.0,205339.35,-15199.35,200140.0,330225.14,-130085.14,10000.0,124885.79,-114885.79,52,41,11,16,20,-4,14003.12,13373.4,629.72,3534.35,3338.33,196.02,38297.67,37087.36,1210.31,606.1636,363.1785,242.9851,11,11,0
legacy_50k,full,6200,195200.0,202619.4,-7419.4,201200.0,329505.19,-128305.19,6000.0,126885.79,-120885.79,46,41,5,18,20,-2,13758.75,13297.4,461.35,3586.55,3364.32,222.23,39306.08,37483.3,1822.78,482.0234,379.4811,102.5423,11,11,0
legacy_50k,full,6300,194530.0,197238.4,-2708.4,196530.0,326124.19,-129594.19,2000.0,128885.79,-126885.79,44,41,3,18,20,-2,13757.44,13473.4,284.04,3623.74,3401.55,222.19,39674.51,37647.14,2027.37,497.4216,385.4117,112.0099,11,11,0
legacy_50k,full,6400,202235.0,208408.5,-6173.5,202235.0,339294.29,-137059.29,0,130885.79,-130885.79,41,41,0,20,20,0,13293.4,13028.4,265.0,3711.32,3487.39,223.93,41464.63,39247.94,2216.69,454.8388,336.729,118.1098,11,11,0
legacy_50k,full,6500,200235.0,196939.8,3295.2,200235.0,329825.59,-129590.59,0,132885.79,-132885.79,41,41,0,20,20,0,13293.4,13363.4,-70.0,3744.31,3494.93,249.38,41833.16,38841.83,2991.33,462.633,385.3298,77.3032,11,11,0
legacy_50k,full,6600,195735.0,194953.1,781.9,195735.0,329838.89,-134103.89,0,134885.79,-134885.79,41,41,0,20,20,0,13434.4,13364.4,70.0,3771.31,3536.35,234.96,41911.9,39300.61,2611.29,490.4153,389.9003,100.515,11,11,0
legacy_50k,full,6700,180395.0,175530.6,4864.4,180395.0,312416.39,-132021.39,0,136885.79,-136885.79,41,41,0,20,20,0,13936.4,13970.4,-34.0,3754.56,3519.52,235.04,40867.58,38219.22,2648.36,494.164,405.229,88.935,11,11,0
legacy_50k,full,6800,173695.0,176765.6,-3070.6,173695.0,315651.39,-141956.39,0,138885.79,-138885.79,41,41,0,20,20,0,14071.4,13904.4,167.0,3752.71,3574.59,178.12,40612.93,38916.13,1696.8,542.739,398.4167,144.3223,11,11,0
legacy_50k,full,6900,172935.0,172312.15,622.85,172935.0,313197.94,-140262.94,0,140885.79,-140885.79,41,41,0,20,20,0,14035.4,13963.4,72.0,3824.25,3597.73,226.52,41454.58,39079.08,2375.5,553.4972,402.1069,151.3903,11,11,0
legacy_50k,full,7000,161960.0,170392.15,-8432.15,161960.0,313277.94,-151317.94,0,142885.79,-142885.79,44,41,3,20,20,0,14227.86,13963.4,264.46,3785.81,3638.22,147.59,40481.47,39518.85,962.62,682.4294,408.2963,274.1331,11,11,0
legacy_50k,full,7100,142250.0,171847.1,-29597.1,142250.0,316732.89,-174482.89,0,144885.79,-144885.79,47,41,6,19,20,-1,14916.35,13797.4,1118.95,3672.79,3677.97,-5.18,38278.68,40206.65,-1927.97,834.7261,380.57,454.1561,11,11,0
legacy_50k,full,7200,170915.0,169033.35,1881.65,170915.0,315919.14,-145004.14,0,146885.79,-146885.79,41,41,0,20,20,0,13936.4,13877.4,59.0,3906.74,3724.17,182.57,42524.04,40586.75,1937.29,525.864,421.0809,104.7831,11,11,0
legacy_50k,full,7300,165915.0,166812.95,-897.95,165915.0,315698.74,-149783.74,0,148885.79,-148885.79,41,41,0,20,20,0,13947.4,13881.4,66.0,3911.97,3763.12,148.85,42549.83,41004.9,1544.93,546.9957,429.0047,117.991,11,11,0
legacy_50k,full,7400,138770.0,162916.25,-24146.25,138770.0,313802.04,-175032.04,0,150885.79,-150885.79,47,41,6,19,20,-1,14901.86,13935.4,966.46,3774.61,3807.96,-33.35,39294.81,41407.29,-2112.48,841.8896,457.7104,384.1792,11,11,0
legacy_50k,full,7500,137970.0,158517.05,-20547.05,137970.0,311402.84,-173432.84,0,152885.79,-152885.79,47,41,6,19,20,-1,14829.35,14064.4,764.95,3822.42,3843.48,-21.06,39977.67,41629.12,-1651.45,874.2169,466.9319,407.285,11,11,0
legacy_50k,full,8000,121970.0,149414.1,-27444.1,121970.0,312299.89,-190329.89,0,162885.79,-162885.79,47,41,6,19,20,-1,15056.35,14005.4,1050.95,3931.25,4033.34,-102.09,40741.66,43785.36,-3043.7,992.2114,468.7542,523.4572,11,11,0
legacy_50k,full,9000,100095.0,104712.1,-4617.1,100095.0,280446.95,-180351.95,0,175734.85,-175734.85,41,41,0,20,20,0,14930.4,14704.4,226.0,4354.97,4284.24,70.73,45437.84,45105.89,331.95,763.845,615.0538,148.7912,11,11,0
legacy_50k,full,10000,49155.0,49147.1,7.9,51155.0,148221.61,-97066.61,2000.0,99074.51,-97074.51,50,53,-3,19,19,0,16293.53,16242.02,51.51,4073.75,4047.42,26.33,40053.62,39860.13,193.49,1416.669,1288.7222,127.9468,11,11,0
legacy_50k,start_2021,0,334550.0,317651.19,16898.81,334550.0,317651.19,16898.81,0,0,0,70,124,-54,12,4,8,4577.61,7053.7,-2476.09,1838.82,1293.1,545.72,26204.75,16821.55,9383.2,376.1018,489.6012,-113.4994,12,14,-2
legacy_50k,start_2021,1000,334550.0,317321.65,17228.35,334550.0,317321.65,17228.35,0,0,0,70,119,-49,12,6,6,4577.61,6675.89,-2098.28,1838.82,1439.72,399.1,26204.75,19015.69,7189.06,376.1018,468.1073,-92.0055,12,16,-4
legacy_50k,start_2021,2000,334550.0,315480.3,19069.7,334550.0,315480.3,19069.7,0,0,0,70,106,-36,12,6,6,4577.61,5621.38,-1043.77,1838.82,1514.6,324.22,26204.75,20800.37,5404.38,376.1018,339.1383,36.9635,12,19,-7
legacy_50k,start_2021,3000,438530.0,325322.85,113207.15,438530.0,325322.85,113207.15,0,0,0,46,79,-33,16,11,5,2412.85,4323.32,-1910.47,2811.21,2192.69,618.52,43079.74,31524.17,11555.57,180.1465,306.6836,-126.5371,8,20,-12
legacy_50k,start_2021,3100,434030.0,321131.5,112898.5,434030.0,321131.5,112898.5,0,0,0,46,74,-28,16,16,0,2391.79,4157.76,-1765.97,2875.26,2236.88,638.38,44091.32,32343.07,11748.25,180.9578,322.5582,-141.6004,10,20,-10
legacy_50k,start_2021,3200,430230.0,311848.25,118381.75,430230.0,311848.25,118381.75,0,0,0,46,69,-23,16,15,1,2197.78,4053.9,-1856.12,2929.68,2287.17,642.51,45207.67,33188.1,12019.57,185.18,335.6709,-150.4909,10,20,-10
legacy_50k,start_2021,3300,430230.0,306969.85,123260.15,430230.0,306969.85,123260.15,0,0,0,46,68,-22,16,15,1,2197.78,3920.07,-1722.29,2993.58,2331.39,662.19,46193.7,33984.5,12209.2,182.2581,356.5144,-174.2563,10,20,-10
legacy_50k,start_2021,3400,429770.0,298768.15,131001.85,429770.0,298768.15,131001.85,0,0,0,46,68,-22,16,15,1,2170.87,3863.76,-1692.89,3046.0,2382.55,663.45,47043.17,34796.74,12246.43,198.8649,360.5405,-161.6756,11,20,-9
legacy_50k,start_2021,3500,427270.0,296830.5,130439.5,430027.9,296830.5,133197.4,2757.9,0,2757.9,46,68,-22,16,15,1,2133.67,3855.31,-1721.64,3128.57,2431.89,696.68,48376.18,35527.51,12848.67,208.0221,343.4303,-135.4082,7,20,-13
legacy_50k,start_2021,3600,422305.0,296048.65,126256.35,425062.9,296048.65,129014.25,2757.9,0,2757.9,43,67,-24,16,15,1,2097.44,3821.88,-1724.44,3196.35,2487.46,708.89,49481.73,36380.54,13101.19,206.4386,360.1179,-153.6793,7,20,-13
legacy_50k,start_2021,3700,414935.0,288038.7,126896.3,417692.9,289728.6,127964.3,2757.9,1689.9,1068.0,43,67,-24,14,15,-1,2225.21,3806.04,-1580.83,3246.15,2535.66,710.49,50047.01,37105.44,12941.57,217.548,378.0936,-160.5456,7,20,-13
legacy_50k,start_2021,3800,416595.0,285613.3,130981.7,419352.9,299308.9,120044.0,2757.9,13695.6,-10937.7,43,67,-24,14,15,-1,2071.83,3647.64,-1575.81,3324.62,2606.58,718.04,51509.64,38347.99,13161.65,210.8737,383.7866,-172.9129,10,20,-10
legacy_50k,start_2021,3900,414135.0,282053.8,132081.2,416892.9,296343.7,120549.2,2757.9,14289.9,-11532.0,43,67,-24,14,15,-1,2048.33,3622.66,-1574.33,3390.08,2667.37,722.71,52563.27,39275.32,13287.95,225.563,389.672,-164.109,10,20,-10
legacy_50k,start_2021,4000,413045.0,412220.75,824.25,416673.7,430810.65,-14136.95,3628.7,18589.9,-14961.2,41,41,0,14,14,0,1975.58,1843.57,132.01,3491.06,3063.7,427.36,54254.85,47813.89,6440.96,266.85,220.9302,45.9198,8,20,-12
legacy_50k,start_2021,4100,409045.0,409232.45,-187.45,412673.7,428010.65,-15336.95,3628.7,18778.2,-15149.5,41,41,0,14,14,0,1945.76,1843.57,102.19,3543.65,3129.82,413.83,55124.66,48845.8,6278.86,265.6539,222.2738,43.3801,11,20,-9
legacy_50k,start_2021,4200,403705.0,406414.8,-2709.8,412462.9,424541.4,-12078.5,8757.9,18126.6,-9368.7,41,41,0,14,14,0,1840.4,1840.59,-0.19,3600.59,3193.34,407.25,56198.52,49841.83,6356.69,273.2482,241.4204,31.8278,15,20,-5
legacy_50k,start_2021,4300,403705.0,403414.8,290.2,412462.9,421741.4,-9278.5,8757.9,18326.6,-9568.7,41,41,0,14,14,0,1840.4,1840.59,-0.19,3649.77,3256.63,393.14,56966.12,50829.61,6136.51,275.7652,249.3543,26.4109,15,20,-5
legacy_50k,start_2021,4400,403705.0,400414.8,3290.2,412462.9,418941.4,-6478.5,8757.9,18526.6,-9768.7,41,41,0,14,14,0,1840.4,1837.36,3.04,3710.15,3311.73,398.42,57908.51,51694.84,6213.67,294.5128,253.7211,40.7917,15,20,-5
legacy_50k,start_2021,4500,401205.0,401605.55,-400.55,409962.9,420422.05,-10459.15,8757.9,18816.5,-10058.6,41,41,0,14,14,0,1825.54,1750.36,75.18,3786.08,3377.15,408.93,59121.52,52861.86,6259.66,311.0753,263.7848,47.2905,12,20,-8
legacy_50k,start_2021,5000,389525.0,386572.05,2952.95,397525.0,406435.35,-8910.35,8000.0,19863.3,-11863.3,41,41,0,14,14,0,1608.61,1609.97,-1.36,4077.1,3672.85,404.25,64104.59,57746.02,6358.57,347.3474,298.7088,48.6386,8,20,-12
legacy_50k,start_2021,5700,369235.0,377381.8,-8146.8,389235.0,397381.8,-8146.8,20000.0,20000.0,0.0,41,41,0,12,12,0,1675.23,1681.02,-5.79,4442.95,4045.31,397.64,69710.04,63459.5,6250.54,372.2423,328.7042,43.5381,8,20,-12
legacy_50k,start_2021,6000,370970.0,363858.6,7111.4,384970.0,375858.6,9111.4,14000.0,12000.0,2000.0,36,44,-8,14,10,4,1398.91,1890.76,-491.85,4597.41,4181.24,416.17,72763.41,65156.9,7606.51,401.4811,346.9275,54.5536,8,20,-12
legacy_50k,start_2021,6100,375520.0,379938.75,-4418.75,385520.0,503004.36,-117484.36,10000.0,123065.61,-113065.61,26,19,7,18,20,-2,940.03,699.69,240.34,4668.7,4287.57,381.13,74954.14,69346.13,5608.01,378.9284,301.4934,77.435,6,6,0
legacy_50k,start_2021,6200,377665.0,377938.75,-273.75,377665.0,503004.36,-125339.36,0,125065.61,-125065.61,19,19,0,20,20,0,699.69,699.69,0.0,4739.23,4349.62,389.61,76651.31,70349.73,6301.58,355.314,306.7172,48.5968,6,6,0
legacy_50k,start_2021,6300,377665.0,375938.75,1726.25,377665.0,503004.36,-125339.36,0,127065.61,-127065.61,19,19,0,20,20,0,699.69,699.69,0.0,4777.86,4407.25,370.61,77276.1,71281.92,5994.18,346.8644,309.0177,37.8467,6,6,0
legacy_50k,start_2021,6400,377665.0,373938.75,3726.25,377665.0,503004.36,-125339.36,0,129065.61,-129065.61,19,19,0,20,20,0,699.69,699.69,0.0,4812.0,4463.24,348.76,77828.25,72187.36,5640.89,354.9281,311.3964,43.5317,6,6,0
legacy_50k,start_2021,6500,375165.0,371938.75,3226.25,375165.0,503004.36,-127839.36,0,131065.61,-131065.61,19,19,0,20,20,0,699.69,699.69,0.0,4887.95,4506.05,381.9,79056.63,72879.84,6176.79,377.0298,318.7261,58.3037,6,6,0
legacy_50k,start_2021,6600,371165.0,369938.75,1226.25,371165.0,503004.36,-131839.36,0,133065.61,-133065.61,19,19,0,20,20,0,699.69,699.69,0.0,4939.52,4561.08,378.44,79890.71,73769.83,6120.88,376.612,321.9777,54.6343,6,6,0
legacy_50k,start_2021,6700,367665.0,367938.75,-273.75,367665.0,503004.36,-135339.36,0,135065.61,-135065.61,19,19,0,20,20,0,699.69,699.69,0.0,5004.98,4616.74,388.24,80949.46,74670.08,6279.38,371.8182,325.7933,46.0249,6,6,0
legacy_50k,start_2021,6800,367665.0,365938.75,1726.25,367665.0,503004.36,-135339.36,0,137065.61,-137065.61,19,19,0,20,20,0,699.69,699.69,0.0,5040.38,4660.27,380.11,81521.93,75374.21,6147.72,362.56,322.8985,39.6615,6,6,0
legacy_50k,start_2021,6900,367665.0,363938.75,3726.25,367665.0,503004.36,-135339.36,0,139065.61,-139065.61,19,19,0,20,20,0,699.69,699.69,0.0,5070.85,4721.43,349.42,82014.82,76363.28,5651.54,373.4491,329.9054,43.5437,6,6,0
legacy_50k,start_2021,7000,365165.0,361938.75,3226.25,365165.0,503004.36,-137839.36,0,141065.61,-141065.61,19,19,0,20,20,0,699.69,699.69,0.0,5141.99,4784.0,357.99,83165.35,77375.34,5790.01,395.1863,325.7476,69.4387,6,6,0
legacy_50k,start_2021,7100,361165.0,359938.75,1226.25,361165.0,503004.36,-141839.36,0,143065.61,-143065.61,19,19,0,20,20,0,699.69,699.69,0.0,5198.66,4832.64,366.02,84082.0,78162.0,5920.0,391.8483,330.1574,61.6909,6,6,0
legacy_50k,start_2021,7200,357665.0,357938.75,-273.75,357665.0,503004.36,-145339.36,0,145065.61,-145065.61,19,19,0,20,20,0,699.69,699.69,0.0,5263.88,4883.44,380.44,85136.78,78983.57,6153.21,387.5876,340.7717,46.8159,6,6,0
