product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256,objective,tested_count,tied_best,boundary_best
legacy_50k,5000,0,monthly_one,0,1,minimum,calendar_month,0,50100.0,250.0,46,20,0,0,280000.0,169929.83,449929.83,5000.0,454929.83,blocking,115619,9229,0.7291041238742297,f04356afb91329d55d3d042725dc23b8649d166a9eb53998fad7cea3a14b8df1,total,90,13,True
legacy_50k,5000,0,weekly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,174,388500.0,0,388500.0,5000.0,393500.0,blocking,108729,9138,0.7219149944699005,baa569e5c1e37affb62d5d01b4530a73f1f654e1a0643928a474c1019e2d7483,ongoing,90,13,True
legacy_50k,5000,0,weekly_one,0,1,minimum,calendar_month,0,50100.0,250.0,45,20,0,146,284250.0,170523.26,454773.26,5000.0,459773.26,blocking,117646,9296,0.7343972191499447,a67ed19d1c71531bf74ce2fedcc145dec8c3db373403565eed3a65b891ecef73,total,90,17,True
legacy_50k,5000,0,weekly_one,0,2,minimum,weekly,0,50100.0,250.0,77,6,0,78,422750.0,0,422750.0,5000.0,427750.0,blocking,139466,9241,0.7300521409385369,5880fdb19ca41ac2e8076809ca26788bda13003561a8e2c77fe87579b59d81a3,ongoing,82,9,True
legacy_50k,5000,0,weekly_one,0,2,minimum,weekly,0,50100.0,250.0,77,6,0,78,422750.0,0,422750.0,5000.0,427750.0,blocking,139466,9241,0.7300521409385369,5880fdb19ca41ac2e8076809ca26788bda13003561a8e2c77fe87579b59d81a3,total,82,9,True
legacy_50k,5000,0,weekly_one,0,3,minimum,weekly,0,50100.0,250.0,85,8,0,31,441750.0,0,441750.0,5000.0,446750.0,blocking,152296,9274,0.7326591878653815,a2d9582d36828e08b79eae0d27729e6ad1fd0016871cc247c157803981215512,ongoing,82,9,True
legacy_50k,5000,0,weekly_one,0,3,minimum,weekly,0,50100.0,250.0,85,8,0,31,441750.0,0,441750.0,5000.0,446750.0,blocking,152296,9274,0.7326591878653815,a2d9582d36828e08b79eae0d27729e6ad1fd0016871cc247c157803981215512,total,82,9,True
legacy_50k,5000,0,weekly_one,0,5,minimum,weekly,0,50100.0,250.0,92,12,0,0,454500.0,0,454500.0,5000.0,459500.0,blocking,160169,9273,0.732580186443356,c55519b0a263b32fdb7afb7e20e0a8ee4bd4125f2feab0bc7326dccae16960f7,ongoing,82,13,True
legacy_50k,5000,0,weekly_one,0,5,minimum,weekly,0,50100.0,250.0,92,12,0,0,454500.0,0,454500.0,5000.0,459500.0,blocking,160169,9273,0.732580186443356,c55519b0a263b32fdb7afb7e20e0a8ee4bd4125f2feab0bc7326dccae16960f7,total,82,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,20600.0,401850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,94,9,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,1,maximum,weekly,6200,56300.0,250.0,48,20,0,848,356305.95,100493.32,456799.27,20600.0,477399.27,blocking,123447,9310,0.7355032390583031,1b063383d41f025ac31bb49b55fb506e1e04e7a96127dea3d1ac44ffa2bf86d3,total,94,29,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,2,minimum,weekly,0,50100.0,250.0,72,6,0,750,418000.0,0,418000.0,20600.0,438600.0,blocking,127930,9263,0.7317901722231,aea5e56b47e001d8b7640d5780e1362a0822fd86e4548311fb7c50ebdc756741,ongoing,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,0,50100.0,250.0,61,20,0,595,307250.0,172433.26,479683.26,20600.0,500283.26,blocking,138595,9301,0.7347922262600727,d4f884390d10b4d9f187b1ecf30fe6733e0c458e2da76235b2e7c333d8ae6c11,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,3,minimum,weekly,2100,52200.0,250.0,81,9,0,545,432250.0,0,432250.0,20600.0,452850.0,blocking,138402,9263,0.7317901722231,d9a96a1891e1d5a3f96e5f96e56e24f39f8ea0d91895c0c92fc1aa4901a64d23,ongoing,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,0,50100.0,250.0,66,20,0,382,317000.0,172750.99,489750.99,20600.0,510350.99,blocking,147794,9301,0.7347922262600727,a781f8fe70487b79370c91cafc9b008e0f3ca68e6177d2576d5b2c9ba600e827,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,5,minimum,weekly,2100,52200.0,250.0,101,15,0,381,449750.0,0,449750.0,20600.0,470350.0,blocking,147511,9259,0.7314741665349976,c1b630e2016d1422c4166107375bdae6f82360d4bcf05a38c9db628ea59e9754,ongoing,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,0,50100.0,250.0,73,20,0,220,326750.0,173105.95,499855.95,20600.0,520455.95,blocking,152766,9297,0.7344762205719703,131641795d1e16f8a1acfa997c060dfe92eb0e572430c3cf00d325057e3b62c1,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,10,minimum,weekly,0,50100.0,250.0,130,20,0,176,489500.0,0,489500.0,20600.0,510100.0,blocking,157155,9259,0.7314741665349976,561f81813165fd3c8b239ae7bfccc47f7478ce884850ed76e8eb07d65c9710ba,ongoing,82,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,0,50100.0,250.0,81,20,0,70,350750.0,171079.92,521829.92,20600.0,542429.92,blocking,157185,9301,0.7347922262600727,489ed7f8329ac3634864c2019540cd8c82c5d87f2a6be43c7cfe43dca64f47e3,total,82,9,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,20600.0,401850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,94,9,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,1,maximum,weekly,6200,56300.0,250.0,48,20,0,848,356305.95,100493.32,456799.27,20600.0,477399.27,blocking,123447,9310,0.7355032390583031,1b063383d41f025ac31bb49b55fb506e1e04e7a96127dea3d1ac44ffa2bf86d3,total,94,29,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,2,minimum,weekly,0,50100.0,250.0,79,6,0,723,418250.0,0,418250.0,20600.0,438850.0,blocking,130586,9263,0.7317901722231,2e0b478f26b11654cf50ce95b72226c042c496f88c15229826328cfd99aae40b,ongoing,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,0,50100.0,250.0,67,20,0,562,306750.0,172433.26,479183.26,20600.0,499783.26,blocking,141254,9301,0.7347922262600727,80aeee005e44dcef4460460d5e1e26958ae15c15a80cf83ae043d73c016f8b85,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,3,minimum,weekly,0,50100.0,250.0,90,9,0,534,434500.0,0,434500.0,20600.0,455100.0,blocking,140021,9263,0.7317901722231,733b86cff3706dab1223f2f55cde52afdd7859ca61d040389a200079dd9b7fd6,ongoing,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,3700,53800.0,250.0,55,20,0,460,292750.0,203915.41,496665.41,20600.0,517265.41,blocking,148179,9305,0.7351082319481751,2ef9628d110f2850011967f8fa1af9d59923d5e02243de8fa91085c57744aeec,total,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,5,5,minimum,weekly,2100,52200.0,250.0,108,15,0,370,451000.0,0,451000.0,20600.0,471600.0,blocking,149270,9259,0.7314741665349976,620318cd3b85ec3b2d2ab51c6af2e70df68d5f5e00d5510749cecc6dfeee12cb,ongoing,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,0,50100.0,250.0,74,20,0,223,325500.0,173105.95,498605.95,20600.0,519205.95,blocking,152753,9297,0.7344762205719703,7aaaf26ae1c1fd7481229404e8a8ff097c95fb782337afba5ba50e9fa128dc48,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,10,minimum,weekly,0,50100.0,250.0,132,20,0,149,488000.0,0,488000.0,20600.0,508600.0,blocking,158223,9259,0.7314741665349976,0613e4c946929ea3686fb069b07e0ac0e9498c69bb35c347fb65790950f7346d,ongoing,82,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,0,50100.0,250.0,81,20,0,70,350750.0,171079.92,521829.92,20600.0,542429.92,blocking,157185,9301,0.7347922262600727,489ed7f8329ac3634864c2019540cd8c82c5d87f2a6be43c7cfe43dca64f47e3,total,82,9,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,20600.0,401850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,94,9,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,1,maximum,weekly,6200,56300.0,250.0,48,20,0,848,356305.95,100493.32,456799.27,20600.0,477399.27,blocking,123447,9310,0.7355032390583031,1b063383d41f025ac31bb49b55fb506e1e04e7a96127dea3d1ac44ffa2bf86d3,total,94,29,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,2,minimum,weekly,0,50100.0,250.0,80,6,0,719,418500.0,0,418500.0,20600.0,439100.0,blocking,130942,9263,0.7317901722231,17ba0fd1d7a26ee2067857f552446baff208b82ca032b8486d140f202c87d71b,ongoing,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,0,50100.0,250.0,67,20,0,526,307750.0,172433.26,480183.26,20600.0,500783.26,blocking,142645,9301,0.7347922262600727,593d5b03ec0e9cdb819ba62c0d958986e9de98e46afea0a3865f058f039788cf,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,3,minimum,weekly,0,50100.0,250.0,92,9,0,555,434000.0,0,434000.0,20600.0,454600.0,blocking,140054,9263,0.7317901722231,cc12ae1d5b5227bfb637d38b6b2d4bd5ea010a2fca782cb4938b777c85195c83,ongoing,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,3600,53700.0,250.0,56,20,0,468,290000.0,201681.46,491681.46,20600.0,512281.46,blocking,147127,9305,0.7351082319481751,82b0f9e1b243674be85cb69c4091a384099ec1e8f1cfdb7f9aed11a053e60292,total,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,10,5,minimum,weekly,2100,52200.0,250.0,108,15,0,367,451000.0,0,451000.0,20600.0,471600.0,blocking,149359,9259,0.7314741665349976,36750c191bc5106b2bca94107a5ee6c24b10c0d06c8a9f0cb2373af3eeb4f6f6,ongoing,90,1,False
legacy_50k,5000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,0,50100.0,250.0,74,20,0,223,325500.0,173105.95,498605.95,20600.0,519205.95,blocking,152753,9297,0.7344762205719703,7aaaf26ae1c1fd7481229404e8a8ff097c95fb782337afba5ba50e9fa128dc48,total,90,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,10,minimum,weekly,0,50100.0,250.0,132,20,0,149,488000.0,0,488000.0,20600.0,508600.0,blocking,158223,9259,0.7314741665349976,0613e4c946929ea3686fb069b07e0ac0e9498c69bb35c347fb65790950f7346d,ongoing,82,13,True
legacy_50k,5000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,0,50100.0,250.0,81,20,0,70,350750.0,171079.92,521829.92,20600.0,542429.92,blocking,157185,9301,0.7347922262600727,489ed7f8329ac3634864c2019540cd8c82c5d87f2a6be43c7cfe43dca64f47e3,total,82,9,True
legacy_50k,5000,200,monthly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,0,381500.0,0,381500.0,20600.0,402100.0,blocking,106360,9122,0.7206509717174909,45ada39fd284a866310f43887db2abfa746a2d3960301f1f1415629cd2da2f1b,ongoing,94,9,True
legacy_50k,5000,200,monthly_one,0,1,maximum,weekly,6200,56300.0,250.0,48,20,0,0,356305.95,100493.32,456799.27,20600.0,477399.27,blocking,123447,9310,0.7355032390583031,1b063383d41f025ac31bb49b55fb506e1e04e7a96127dea3d1ac44ffa2bf86d3,total,94,29,True
legacy_50k,5000,200,weekly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,174,388500.0,0,388500.0,20600.0,409100.0,blocking,108729,9138,0.7219149944699005,baa569e5c1e37affb62d5d01b4530a73f1f654e1a0643928a474c1019e2d7483,ongoing,94,9,True
legacy_50k,5000,200,weekly_one,0,1,maximum,weekly,6200,56300.0,250.0,47,20,0,154,360165.65,100501.4,460667.05,20600.0,481267.05,blocking,124729,9296,0.7343972191499447,a7830da5ae4a4558a1b39dc679358beb9f860b1eb229f86f6fd12a63c43419ef,total,94,29,True
legacy_50k,5000,200,weekly_one,0,2,minimum,weekly,0,50100.0,250.0,77,6,0,80,422750.0,0,422750.0,20600.0,443350.0,blocking,139570,9241,0.7300521409385369,eed9ea9881150b4a6199af74febdec184f858f6df7fc5b6f6c0118f63f5606e7,ongoing,90,13,True
legacy_50k,5000,200,weekly_one,0,2,minimum,calendar_month,0,50100.0,250.0,66,20,0,66,309000.0,173227.31,482227.31,20600.0,502827.31,blocking,150345,9292,0.7340812134618423,b7f50b06826ea5df1fb8749355e785d7469c861db2f8bc171ace82b0e9f6e2f9,total,90,14,True
legacy_50k,5000,200,weekly_one,0,3,minimum,weekly,0,50100.0,250.0,85,8,0,31,441750.0,0,441750.0,20600.0,462350.0,blocking,152296,9274,0.7326591878653815,a2d9582d36828e08b79eae0d27729e6ad1fd0016871cc247c157803981215512,ongoing,90,13,True
legacy_50k,5000,200,weekly_one,0,3,minimum,calendar_month,0,50100.0,250.0,69,20,0,24,317750.0,172624.12,490374.12,20600.0,510974.12,blocking,161177,9293,0.734160214883868,46ac028b052fef2c73b0b8895696b06c142abbdc007981f685fda6bd9a5d0bfc,total,90,17,True
legacy_50k,5000,200,weekly_one,0,5,minimum,weekly,0,50100.0,250.0,92,12,0,0,454500.0,0,454500.0,20600.0,475100.0,blocking,160169,9273,0.732580186443356,c55519b0a263b32fdb7afb7e20e0a8ee4bd4125f2feab0bc7326dccae16960f7,ongoing,90,13,True
legacy_50k,5000,200,weekly_one,0,5,minimum,calendar_month,0,50100.0,250.0,70,20,0,0,328500.0,172590.23,501090.23,20600.0,521690.23,blocking,170301,9292,0.7340812134618423,68ab0a69b4d5cee67563803988d1d3b3fbaa4efcf3ec22b97d0289eba805bcb1,total,90,13,True
