case,at,alive,alive_rr050,alive_rr250,purchased,deaths,retained_profit
2020-09__daily_minimum,2025-05-01T00:00:00,18,8,10,57,39,152054.25
2020-09__daily_minimum,2025-06-01T00:00:00,19,8,11,58,39,157188.75
2020-09__daily_minimum,2025-07-01T00:00:00,20,9,11,59,39,167573.1
2020-09__daily_minimum,2025-08-01T00:00:00,20,9,11,59,39,153578.75
2020-09__daily_minimum,2025-09-01T00:00:00,20,9,11,59,39,155102.7
2020-09__daily_minimum,2025-10-01T00:00:00,20,9,11,59,39,162309.15
2020-09__daily_minimum,2025-11-01T00:00:00,20,9,11,59,39,176351.6
2020-09__daily_minimum,2025-12-01T00:00:00,20,9,11,59,39,174181.1
2020-09__daily_minimum,2026-01-01T00:00:00,20,9,11,59,39,138032.4
2020-09__daily_minimum,2026-02-01T00:00:00,20,9,11,59,39,155347.2
2020-09__daily_minimum,2026-03-01T00:00:00,20,9,11,59,39,127259.4
2020-09__daily_minimum,2026-04-01T00:00:00,20,9,11,59,39,100285.9
2020-09__daily_minimum,2026-05-01T00:00:00,20,9,11,59,39,142923.55
2020-09__daily_minimum,2026-06-01T00:00:00,20,9,11,59,39,188679.9
2020-09__daily_minimum,2026-07-01T00:00:00,20,9,11,59,39,165454.55
2020-09__daily_minimum,2026-07-13T21:30:40,20,9,11,59,39,163798.35
2020-09__daily_maximum,2020-09-01T00:00:00,1,1,0,1,0,0.0
2020-09__daily_maximum,2020-10-01T00:00:00,2,1,1,2,0,426.9
2020-09__daily_maximum,2020-11-01T00:00:00,3,2,1,3,0,1113.5
2020-09__daily_maximum,2020-12-01T00:00:00,4,2,2,4,0,793.8
2020-09__daily_maximum,2021-01-01T00:00:00,3,1,2,5,2,1243.75
2020-09__daily_maximum,2021-02-01T00:00:00,4,1,3,6,2,2191.65
2020-09__daily_maximum,2021-03-01T00:00:00,5,2,3,7,2,3198.45
2020-09__daily_maximum,2021-04-01T00:00:00,5,1,4,8,3,5480.3
2020-09__daily_maximum,2021-05-01T00:00:00,6,2,4,9,3,6489.5
2020-09__daily_maximum,2021-06-01T00:00:00,3,0,3,10,7,3052.45
2020-09__daily_maximum,2021-07-01T00:00:00,4,1,3,11,7,3003.4
2020-09__daily_maximum,2021-08-01T00:00:00,5,1,4,12,7,3956.5
2020-09__daily_maximum,2021-09-01T00:00:00,6,2,4,13,7,5952.55
2020-09__daily_maximum,2021-10-01T00:00:00,5,2,3,14,9,1298.8
2020-09__daily_maximum,2021-11-01T00:00:00,6,3,3,15,9,11507.6
2020-09__daily_maximum,2021-12-01T00:00:00,7,3,4,16,9,10855.85
2020-09__daily_maximum,2022-01-01T00:00:00,5,1,4,17,12,6464.75
2020-09__daily_maximum,2022-02-01T00:00:00,5,1,4,18,13,9824.2
2020-09__daily_maximum,2022-03-01T00:00:00,6,2,4,19,13,21196.85
2020-09__daily_maximum,2022-04-01T00:00:00,7,2,5,20,13,20487.85
2020-09__daily_maximum,2022-05-01T00:00:00,8,3,5,21,13,20335.65
2020-09__daily_maximum,2022-06-01T00:00:00,5,1,4,22,17,15209.55
2020-09__daily_maximum,2022-07-01T00:00:00,5,2,3,23,18,5515.65
2020-09__daily_maximum,2022-08-01T00:00:00,6,2,4,24,18,15008.35
2020-09__daily_maximum,2022-09-01T00:00:00,7,3,4,25,18,17249.65
2020-09__daily_maximum,2022-10-01T00:00:00,7,3,4,26,19,16372.9
2020-09__daily_maximum,2022-11-01T00:00:00,8,4,4,27,19,18898.0
2020-09__daily_maximum,2022-12-01T00:00:00,7,3,4,28,21,13822.55
2020-09__daily_maximum,2023-01-01T00:00:00,8,4,4,29,21,9860.5
2020-09__daily_maximum,2023-02-01T00:00:00,8,4,4,30,22,15407.6
2020-09__daily_maximum,2023-03-01T00:00:00,8,4,4,31,23,14850.6
2020-09__daily_maximum,2023-04-01T00:00:00,8,3,5,32,24,22546.2
2020-09__daily_maximum,2023-05-01T00:00:00,9,4,5,33,24,25910.65
2020-09__daily_maximum,2023-06-01T00:00:00,10,4,6,34,24,24704.2
2020-09__daily_maximum,2023-07-01T00:00:00,11,5,6,35,24,26815.75
2020-09__daily_maximum,2023-08-01T00:00:00,12,5,7,36,24,30417.95
2020-09__daily_maximum,2023-09-01T00:00:00,13,6,7,37,24,40203.9
2020-09__daily_maximum,2023-10-01T00:00:00,14,6,8,38,24,32221.25
2020-09__daily_maximum,2023-11-01T00:00:00,9,3,6,39,30,21919.0
2020-09__daily_maximum,2023-12-01T00:00:00,10,3,7,40,30,25986.7
2020-09__daily_maximum,2024-01-01T00:00:00,11,4,7,41,30,36786.75
2020-09__daily_maximum,2024-02-01T00:00:00,12,4,8,42,30,37883.1
2020-09__daily_maximum,2024-03-01T00:00:00,13,5,8,43,30,49722.85
2020-09__daily_maximum,2024-04-01T00:00:00,14,5,9,44,30,52371.1
2020-09__daily_maximum,2024-05-01T00:00:00,13,5,8,45,32,39057.0
2020-09__daily_maximum,2024-06-01T00:00:00,14,5,9,46,32,66949.7
2020-09__daily_maximum,2024-07-01T00:00:00,15,6,9,47,32,79128.75
2020-09__daily_maximum,2024-08-01T00:00:00,14,5,9,48,34,58472.65
2020-09__daily_maximum,2024-09-01T00:00:00,14,6,8,49,35,73452.9
2020-09__daily_maximum,2024-10-01T00:00:00,15,6,9,50,35,83254.45
2020-09__daily_maximum,2024-11-01T00:00:00,16,7,9,51,35,81617.2
2020-09__daily_maximum,2024-12-01T00:00:00,17,7,10,52,35,91982.55
2020-09__daily_maximum,2025-01-01T00:00:00,18,8,10,53,35,99828.0
2020-09__daily_maximum,2025-02-01T00:00:00,19,8,11,54,35,114633.35
2020-09__daily_maximum,2025-03-01T00:00:00,19,9,10,55,36,97855.55
2020-09__daily_maximum,2025-04-01T00:00:00,18,7,11,56,38,86939.5
2020-09__daily_maximum,2025-05-01T00:00:00,18,8,10,57,39,130860.4
2020-09__daily_maximum,2025-06-01T00:00:00,19,8,11,58,39,114820.4
2020-09__daily_maximum,2025-07-01T00:00:00,20,9,11,59,39,129021.1
2020-09__daily_maximum,2025-08-01T00:00:00,20,9,11,59,39,107368.8
2020-09__daily_maximum,2025-09-01T00:00:00,20,9,11,59,39,112193.95
2020-09__daily_maximum,2025-10-01T00:00:00,20,9,11,59,39,124053.4
2020-09__daily_maximum,2025-11-01T00:00:00,20,9,11,59,39,132370.85
2020-09__daily_maximum,2025-12-01T00:00:00,20,9,11,59,39,128173.8
2020-09__daily_maximum,2026-01-01T00:00:00,20,9,11,59,39,102144.8
2020-09__daily_maximum,2026-02-01T00:00:00,20,9,11,59,39,126925.15
2020-09__daily_maximum,2026-03-01T00:00:00,20,9,11,59,39,108337.35
2020-09__daily_maximum,2026-04-01T00:00:00,20,9,11,59,39,85363.85
2020-09__daily_maximum,2026-05-01T00:00:00,20,9,11,59,39,131992.4
2020-09__daily_maximum,2026-06-01T00:00:00,20,9,11,59,39,149065.95
2020-09__daily_maximum,2026-07-01T00:00:00,20,9,11,59,39,115816.45
2020-09__daily_maximum,2026-07-13T21:30:40,20,9,11,59,39,122660.25
2020-10__daily_minimum,2020-10-01T00:00:00,1,1,0,1,0,0.0
2020-10__daily_minimum,2020-11-01T00:00:00,2,1,1,2,0,254.15
2020-10__daily_minimum,2020-12-01T00:00:00,3,2,1,3,0,395.35
2020-10__daily_minimum,2021-01-01T00:00:00,3,1,2,4,1,244.55
2020-10__daily_minimum,2021-02-01T00:00:00,4,2,2,5,1,1192.45
2020-10__daily_minimum,2021-03-01T00:00:00,4,1,3,6,2,2671.35
2020-10__daily_minimum,2021-04-01T00:00:00,5,2,3,7,2,4563.45
2020-10__daily_minimum,2021-05-01T00:00:00,6,2,4,8,2,5157.35
2020-10__daily_minimum,2021-06-01T00:00:00,4,1,3,9,5,1625.1
2020-10__daily_minimum,2021-07-01T00:00:00,4,1,3,10,6,2140.95
2020-10__daily_minimum,2021-08-01T00:00:00,5,2,3,11,6,3094.05
2020-10__daily_minimum,2021-09-01T00:00:00,6,2,4,12,6,4769.65
2020-10__daily_minimum,2021-10-01T00:00:00,5,3,2,13,8,562.85
2020-10__daily_minimum,2021-11-01T00:00:00,5,3,2,14,9,6561.95
2020-10__daily_minimum,2021-12-01T00:00:00,6,4,2,15,9,5946.2
2020-10__daily_minimum,2022-01-01T00:00:00,4,2,2,16,12,2912.35
2020-10__daily_minimum,2022-02-01T00:00:00,2,1,1,17,15,3515.7
2020-10__daily_minimum,2022-03-01T00:00:00,3,1,2,18,15,8204.35
2020-10__daily_minimum,2022-04-01T00:00:00,3,2,1,19,16,8051.6
2020-10__daily_minimum,2022-05-01T00:00:00,4,2,2,20,16,7978.6
2020-10__daily_minimum,2022-06-01T00:00:00,3,2,1,21,18,7094.15
2020-10__daily_minimum,2022-07-01T00:00:00,3,1,2,22,19,2558.75
2020-10__daily_minimum,2022-08-01T00:00:00,4,2,2,23,19,8369.25
2020-10__daily_minimum,2022-09-01T00:00:00,5,2,3,24,19,10502.25
2020-10__daily_minimum,2022-10-01T00:00:00,6,3,3,25,19,9751.05
2020-10__daily_minimum,2022-11-01T00:00:00,7,3,4,26,19,11755.2
2020-10__daily_minimum,2022-12-01T00:00:00,4,2,2,27,23,7716.8
2020-10__daily_minimum,2023-01-01T00:00:00,5,2,3,28,23,5517.3
2020-10__daily_minimum,2023-02-01T00:00:00,6,3,3,29,23,9702.6
2020-10__daily_minimum,2023-03-01T00:00:00,7,3,4,30,23,8193.0
2020-10__daily_minimum,2023-04-01T00:00:00,6,2,4,31,25,15907.2
2020-10__daily_minimum,2023-05-01T00:00:00,7,2,5,32,25,18342.5
2020-10__daily_minimum,2023-06-01T00:00:00,8,3,5,33,25,17498.15
2020-10__daily_minimum,2023-07-01T00:00:00,9,3,6,34,25,19762.7
2020-10__daily_minimum,2023-08-01T00:00:00,10,4,6,35,25,23649.5
2020-10__daily_minimum,2023-09-01T00:00:00,11,4,7,36,25,32582.8
2020-10__daily_minimum,2023-10-01T00:00:00,12,5,7,37,25,26751.4
2020-10__daily_minimum,2023-11-01T00:00:00,8,1,7,38,30,18460.45
2020-10__daily_minimum,2023-12-01T00:00:00,8,2,6,39,31,21911.4
2020-10__daily_minimum,2024-01-01T00:00:00,9,2,7,40,31,30267.7
2020-10__daily_minimum,2024-02-01T00:00:00,10,3,7,41,31,31310.85
2020-10__daily_minimum,2024-03-01T00:00:00,11,3,8,42,31,41910.2
2020-10__daily_minimum,2024-04-01T00:00:00,12,4,8,43,31,44085.45
2020-10__daily_minimum,2024-05-01T00:00:00,11,3,8,44,33,32138.8
2020-10__daily_minimum,2024-06-01T00:00:00,12,4,8,45,33,56590.7
2020-10__daily_minimum,2024-07-01T00:00:00,13,4,9,46,33,70342.9
2020-10__daily_minimum,2024-08-01T00:00:00,12,4,8,47,35,53316.3
2020-10__daily_minimum,2024-09-01T00:00:00,13,4,9,48,35,66393.7
2020-10__daily_minimum,2024-10-01T00:00:00,14,5,9,49,35,72395.65
2020-10__daily_minimum,2024-11-01T00:00:00,15,5,10,50,35,70161.2
2020-10__daily_minimum,2024-12-01T00:00:00,16,6,10,51,35,83740.45
2020-10__daily_minimum,2025-01-01T00:00:00,17,6,11,52,35,92745.0
2020-10__daily_minimum,2025-02-01T00:00:00,17,7,10,53,36,108070.9
2020-10__daily_minimum,2025-03-01T00:00:00,18,7,11,54,36,97769.35
2020-10__daily_minimum,2025-04-01T00:00:00,16,6,10,55,39,85018.45
2020-10__daily_minimum,2025-05-01T00:00:00,16,5,11,56,40,138832.7
2020-10__daily_minimum,2025-06-01T00:00:00,17,6,11,57,40,143355.75
