cohort,kind,start,portfolio,lower_rr,higher_rr,lower_weight,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,mdd_delta_vs_rr1,pnl_delta_vs_rr1,beats_both_constituents,smoothing
12m_2024-07-01,12m,2024-07-01,pair_0.50_3.50_low75,0.50,3.50,0.75,9178.4625,3614.6375000000007,2025-04-04,43,61,True,27,-1581.2625000000003,-1898.6124999999993,-2524.762499999999,55.98750000000018,-2572.8875000000007,False,110.13749999999982
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.50_low25,0.75,1.50,0.25,11400.800000000001,4032.5999999999995,2025-04-04,43,61,True,26,-1683.9874999999993,-2013.6749999999993,-2813.275,473.9499999999989,-350.5499999999993,False,0.0
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.50_low50,0.75,1.50,0.5,10899.900000000001,3916.7499999999995,2025-04-04,33,47,True,26,-1632.6249999999995,-1789.9500000000003,-2437.35,358.099999999999,-851.4499999999989,False,4.547473508864641e-13
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.50_low75,0.75,1.50,0.75,10399.0,3800.9000000000005,2025-04-04,33,47,True,30,-1581.2624999999998,-1785.2000000000007,-2139.525,242.25,-1352.3500000000004,False,0.0
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.75_low25,0.75,1.75,0.25,11635.85,3242.4625000000005,2025-04-04,45,63,False,26,-1683.9874999999993,-1818.6000000000004,-2944.0375,-316.1875,-115.5,True,313.5124999999989
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.75_low50,0.75,1.75,0.5,11056.6,3385.475,2025-04-04,33,47,False,30,-1632.6249999999995,-1774.5500000000002,-2574.2749999999996,-173.17500000000064,-694.75,True,213.5250000000001
12m_2024-07-01,12m,2024-07-01,pair_0.75_1.75_low75,0.75,1.75,0.75,10477.35,3535.2625000000007,2025-04-04,33,47,True,29,-1581.2624999999998,-1785.2000000000007,-2207.9874999999997,-23.387499999999818,-1274.0,False,106.76249999999982
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.00_low25,0.75,2.00,0.25,9956.7125,3782.325,2025-04-04,56,78,False,23,-1683.9875,-1855.3875,-3360.7000000000003,223.67499999999927,-1794.6375000000007,False,190.3125
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.00_low50,0.75,2.00,0.5,9937.175,3693.75,2025-04-04,43,61,False,26,-1632.6249999999995,-1748.3250000000003,-2652.8999999999996,135.09999999999945,-1814.175000000001,False,183.0250000000001
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.00_low75,0.75,2.00,0.75,9917.6375,3689.4,2025-04-04,33,47,True,26,-1581.2624999999994,-1765.400000000001,-2285.6625,130.74999999999955,-1833.7124999999996,False,91.51250000000027
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.25_low25,0.75,2.25,0.25,10397.75,3698.5499999999997,2025-04-04,56,78,False,25,-1683.9875000000002,-2067.8000000000006,-3118.7875000000004,139.89999999999918,-1353.6000000000004,False,43.57500000000027
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.25_low50,0.75,2.25,0.5,10231.2,3635.9500000000003,2025-04-04,44,62,False,26,-1632.6249999999995,-1977.15,-2562.0000000000005,77.29999999999973,-1520.1499999999996,True,87.14999999999964
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.25_low75,0.75,2.25,0.75,10064.650000000001,3655.8500000000004,2025-04-04,33,47,False,29,-1581.2624999999998,-1886.500000000001,-2408.0,97.19999999999982,-1686.699999999999,True,48.22499999999991
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.50_low25,0.75,2.50,0.25,12100.437499999998,3441.4500000000007,2025-04-04,46,64,False,27,-1683.9875000000002,-1944.8000000000002,-2823.925,-117.19999999999982,349.0874999999978,False,43.57499999999982
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.50_low50,0.75,2.50,0.5,11366.325,3464.55,2025-04-04,43,61,False,29,-1632.625,-1895.1500000000005,-2611.9750000000004,-94.10000000000036,-385.02499999999964,False,87.15000000000009
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.50_low75,0.75,2.50,0.75,10632.212500000001,3570.1500000000005,2025-04-04,33,47,False,29,-1581.2624999999998,-1845.5000000000005,-2421.8375000000005,11.5,-1119.137499999999,False,48.22499999999991
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.75_low25,0.75,2.75,0.25,10133.75,3710.0125000000007,2024-08-07,77,107,True,24,-1683.9875000000002,-2228.1875,-3710.0125000000007,151.36250000000018,-1617.6000000000004,False,611.9374999999991
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.75_low50,0.75,2.75,0.5,10055.2,3478.8250000000003,2025-04-04,45,63,True,29,-1632.6249999999995,-2084.0750000000003,-2885.775,-79.82500000000027,-1696.1499999999996,True,630.8249999999994
12m_2024-07-01,12m,2024-07-01,pair_0.75_2.75_low75,0.75,2.75,0.75,9976.650000000001,3580.562500000001,2025-04-04,33,47,True,28,-1581.2624999999998,-1939.9625000000005,-2452.6875,21.912500000000364,-1774.699999999999,True,316.78749999999945
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.00_low25,0.75,3.00,0.25,9104.0,3959.8125,2025-04-04,84,118,True,24,-1683.9875,-2228.1875,-3478.2625000000003,401.16249999999945,-2647.3500000000004,False,168.41249999999945
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.00_low50,0.75,3.00,0.5,9368.7,3812.375000000001,2025-04-04,54,76,True,24,-1632.6249999999998,-2084.0750000000007,-2731.2749999999996,253.72500000000036,-2382.6499999999996,False,168.1249999999991
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.00_low75,0.75,3.00,0.75,9633.400000000001,3747.3375,2025-04-04,43,61,True,26,-1581.2624999999994,-1939.962500000001,-2468.6625,188.68749999999955,-2117.949999999999,False,85.43750000000045
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.25_low25,0.75,3.25,0.25,8834.7125,4484.7,2025-04-04,84,118,True,21,-1683.9875000000002,-2323.4,-3488.3125,926.0499999999993,-2916.6375000000007,False,43.57500000000073
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.25_low50,0.75,3.25,0.5,9189.175,4162.3,2025-04-04,49,69,True,26,-1632.6249999999998,-2147.55,-3034.1749999999997,603.6499999999996,-2562.175000000001,False,84.90000000000055
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.25_low75,0.75,3.25,0.75,9543.6375,3922.3000000000006,2025-04-04,43,61,True,25,-1581.2624999999998,-1971.7000000000007,-2632.9374999999995,363.6500000000001,-2207.7124999999996,False,43.82499999999982
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.50_low25,0.75,3.50,0.25,8791.85,4240.300000000001,2025-04-04,63,89,True,23,-1683.9874999999997,-2323.4,-3417.7875,681.6500000000005,-2959.5,False,41.48749999999836
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.50_low50,0.75,3.50,0.5,9160.6,3999.9,2025-04-04,44,62,True,27,-1632.625,-2147.5499999999997,-3022.425,441.24999999999955,-2590.75,False,82.97499999999991
12m_2024-07-01,12m,2024-07-01,pair_0.75_3.50_low75,0.75,3.50,0.75,9529.35,3841.1000000000004,2025-04-04,33,47,True,28,-1581.2624999999994,-1971.7000000000007,-2627.0625000000005,282.4499999999998,-2222.0,False,42.86250000000018
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.50_low25,1.00,1.50,0.25,11864.112500000001,3998.0499999999993,2025-04-04,43,61,True,27,-1683.9874999999993,-2091.6624999999995,-2934.7125000000005,439.3999999999987,112.76250000000073,False,2.9500000000007276
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.50_low50,1.00,1.50,0.5,11826.525000000001,3847.6499999999996,2025-04-04,34,48,True,26,-1632.625,-2008.25,-2530.825,288.9999999999991,75.17500000000109,False,5.900000000000546
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.50_low75,1.00,1.50,0.75,11788.9375,3697.250000000001,2025-04-04,33,47,True,27,-1581.2625000000016,-2135.75,-2126.9375,138.60000000000036,37.587499999999636,False,8.849999999999454
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.75_low25,1.00,1.75,0.25,12099.1625,3207.9125000000004,2025-04-04,45,63,False,25,-1683.9874999999984,-1896.5875000000005,-3065.4749999999995,-350.7375000000002,347.8125,True,316.46249999999964
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.75_low50,1.00,1.75,0.5,11983.225,3316.375,2025-04-04,33,47,False,26,-1632.625,-2008.25,-2618.0,-242.27500000000055,231.875,True,219.42500000000018
12m_2024-07-01,12m,2024-07-01,pair_1.00_1.75_low75,1.00,1.75,0.75,11867.2875,3431.612500000001,2025-04-04,33,47,False,25,-1581.2625000000016,-2135.75,-2170.5249999999996,-127.03749999999945,115.9375,True,115.61249999999927
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.00_low25,1.00,2.00,0.25,10420.025,3752.9874999999993,2025-04-04,56,78,False,21,-1683.9875000000002,-1855.7375000000002,-3482.1375,194.33749999999873,-1331.3250000000007,False,188.0500000000011
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.00_low50,1.00,2.00,0.5,10863.8,3633.1249999999995,2025-04-04,44,62,False,21,-1632.6249999999995,-1968.6500000000005,-2895.775,74.474999999999,-887.5500000000011,False,180.45000000000073
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.00_low75,1.00,2.00,0.75,11307.575,3585.7500000000005,2025-04-04,33,47,False,24,-1581.2625000000012,-2115.9500000000007,-2309.4125,27.09999999999991,-443.77499999999964,False,100.36249999999973
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.25_low25,1.00,2.25,0.25,10861.0625,3669.2124999999996,2025-04-04,56,78,False,24,-1683.9875000000004,-2184.6500000000005,-3240.2250000000004,110.56249999999909,-890.2875000000004,False,41.3125
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.25_low50,1.00,2.25,0.5,11157.825,3577.2749999999996,2025-04-04,45,63,False,22,-1632.625,-2210.8500000000004,-2734.5,18.62499999999909,-593.5249999999996,False,82.62500000000045
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.25_low75,1.00,2.25,0.75,11454.587500000001,3552.2000000000007,2025-04-04,33,47,False,24,-1581.2625000000016,-2237.05,-2337.9500000000007,-6.449999999999818,-296.7624999999989,True,57.07499999999936
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.50_low25,1.00,2.50,0.25,12563.749999999998,3412.1125,2025-04-04,47,65,False,25,-1683.9875000000002,-2061.6500000000005,-2945.3624999999997,-146.53750000000036,812.3999999999978,True,41.3125
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.50_low50,1.00,2.50,0.5,12292.95,3405.8750000000005,2025-04-04,43,61,False,24,-1632.6250000000005,-2128.8500000000004,-2537.925,-152.7750000000001,541.6000000000004,True,82.625
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.50_low75,1.00,2.50,0.75,12022.150000000001,3466.500000000001,2025-04-04,33,47,False,26,-1581.2625000000007,-2196.05,-2330.3250000000007,-92.14999999999964,270.8000000000011,False,57.07499999999936
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.75_low25,1.00,2.75,0.25,10597.0625,3831.4500000000003,2024-08-07,85,119,True,22,-1683.9875000000004,-2345.0375000000004,-3831.4500000000003,272.7999999999997,-1154.2875000000004,False,458.9000000000001
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.75_low50,1.00,2.75,0.5,10981.825,3408.425,2025-04-04,54,76,True,22,-1632.625,-2317.7750000000005,-3128.65,-150.22500000000036,-769.5249999999996,True,638.0250000000001
12m_2024-07-01,12m,2024-07-01,pair_1.00_2.75_low75,1.00,2.75,0.75,11366.587500000001,3476.9125000000013,2025-04-04,34,48,True,24,-1581.2625000000016,-2290.5125,-2425.85,-81.73749999999927,-384.7624999999989,True,325.6374999999989
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.00_low25,1.00,3.00,0.25,9567.3125,3930.475000000001,2025-04-04,84,118,True,22,-1683.9875000000002,-2345.0375,-3599.7,371.8250000000003,-2184.0375000000004,False,166.14999999999918
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.00_low50,1.00,3.00,0.5,10295.325,3751.45,2025-04-04,54,76,True,23,-1632.6250000000002,-2317.775,-2974.15,192.79999999999927,-1456.0249999999996,False,165.85000000000036
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.00_low75,1.00,3.00,0.75,11023.337500000001,3643.6875000000005,2025-04-04,44,62,True,23,-1581.2625000000012,-2290.5125000000003,-2398.6125000000006,85.03749999999991,-728.0124999999989,False,94.28749999999991
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.25_low25,1.00,3.25,0.25,9298.025,4455.3625,2025-04-04,84,118,True,19,-1683.9875000000004,-2440.25,-3609.75,896.7124999999996,-2453.3250000000007,False,41.3125
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.25_low50,1.00,3.25,0.5,10115.8,4101.375,2025-04-04,54,76,True,22,-1632.6250000000002,-2381.2500000000005,-2980.8500000000004,542.7249999999995,-1635.550000000001,False,82.625
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.25_low75,1.00,3.25,0.75,10933.575,3818.650000000001,2025-04-04,44,62,True,23,-1581.2625000000012,-2322.25,-2445.9249999999984,260.00000000000045,-817.7749999999996,False,52.67499999999927
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.50_low25,1.00,3.50,0.25,9255.1625,4194.1375,2025-04-04,84,118,True,20,-1683.9875,-2440.25,-3355.45,635.4874999999993,-2496.1875,False,56.05000000000018
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.50_low50,1.00,3.50,0.5,10087.225,3928.05,2025-04-04,49,69,True,23,-1632.6250000000005,-2381.25,-2897.7499999999995,369.39999999999964,-1664.125,False,91.625
12m_2024-07-01,12m,2024-07-01,pair_1.00_3.50_low75,1.00,3.50,0.75,10919.2875,3737.4500000000007,2025-04-04,34,48,True,24,-1581.2625000000007,-2322.25,-2440.0499999999993,178.80000000000018,-832.0625,False,51.712499999999636
12m_2024-10-01,12m,2024-10-01,rr_0.50,0.50,,1.0,7507.95,3472.7999999999997,2025-04-04,51,71,True,23,-1529.9,-1698.3999999999999,-2317.3500000000004,-85.85000000000036,-598.9499999999998,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_0.75,0.75,,1.0,7129.3,3685.05,2025-04-04,96,134,True,20,-1529.8999999999999,-1795.8500000000001,-2254.0,126.40000000000009,-977.5999999999995,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_1.00,1.00,,1.0,8106.9,3558.65,2025-04-04,51,71,True,22,-1529.9,-2263.2500000000005,-2160.6,0.0,0.0,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_1.25,1.25,,1.0,9130.1,4050.5,2025-04-04,36,50,True,26,-1735.3500000000001,-2244.25,-2286.95,491.8499999999999,1023.2000000000007,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_1.50,1.50,,1.0,11782.2,4148.450000000001,2025-04-04,37,53,True,32,-1735.35,-2237.4,-2331.85,589.8000000000006,3675.300000000001,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_1.75,1.75,,1.0,12763.05,3158.5499999999997,2025-04-04,34,48,True,30,-1735.35,-1977.2999999999997,-1909.0500000000002,-400.10000000000036,4656.15,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_2.00,2.00,,1.0,12213.5,3872.8500000000004,2025-04-04,38,54,True,33,-1735.3500000000001,-1881.8,-2380.6499999999996,314.2000000000003,4106.6,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_2.25,2.25,,1.0,13538.1,3761.15,2025-04-04,41,59,True,35,-1735.35,-2158.45,-2870.0,202.5,5431.200000000001,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_2.50,2.50,,1.0,15312.9,3418.3500000000004,2025-04-04,38,54,True,34,-1735.3500000000004,-1994.4500000000003,-2992.2499999999995,-140.29999999999973,7206.0,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_2.75,2.75,,1.0,13674.0,3734.1499999999996,2025-03-11,35,49,True,33,-1735.35,-2372.3,-3048.75,175.49999999999955,5567.1,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_3.00,3.00,,1.0,12803.3,4109.5,2025-04-04,38,54,True,31,-1735.3500000000001,-2372.3,-3112.6500000000005,550.8499999999999,4696.4,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_3.25,3.25,,1.0,11827.25,4809.349999999999,2025-04-04,38,56,True,29,-1735.35,-2499.25,-3836.65,1250.6999999999994,3720.3500000000004,False,0.0
12m_2024-10-01,12m,2024-10-01,rr_3.50,3.50,,1.0,11567.35,4480.7,2025-04-04,50,72,True,27,-1735.35,-2499.25,-3813.15,922.0499999999997,3460.4500000000007,False,0.0
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.50_low25,0.50,1.50,0.25,10713.6375,3957.1125000000006,2025-04-04,37,53,True,34,-1683.9874999999997,-2032.1875,-2127.85,398.46250000000055,2606.737500000001,False,22.424999999999727
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.50_low50,0.50,1.50,0.5,9645.075,3765.7749999999996,2025-04-04,36,52,True,28,-1632.625,-1826.9750000000004,-2050.7000000000007,207.12499999999955,1538.175000000001,False,44.850000000000364
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.50_low75,0.50,1.50,0.75,8576.5125,3574.437499999999,2025-04-04,45,63,True,26,-1581.2624999999998,-1712.1124999999993,-2184.0249999999996,15.787499999999,469.6125000000011,False,67.275000000001
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.75_low25,0.50,1.75,0.25,11449.274999999998,3173.224999999999,2025-04-04,34,48,True,34,-1683.9874999999997,-1837.1124999999997,-2011.125,-385.4250000000011,3342.374999999998,False,63.88750000000073
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.75_low50,0.50,1.75,0.5,10135.5,3234.5000000000005,2025-04-04,33,47,True,31,-1632.625,-1725.8249999999998,-2113.2,-324.14999999999964,2028.6000000000004,False,81.17499999999927
12m_2024-10-01,12m,2024-10-01,pair_0.50_1.75_low75,0.50,1.75,0.75,8821.724999999999,3308.7999999999997,2025-04-04,45,63,True,29,-1581.2625000000003,-1712.1125,-2215.2750000000005,-249.85000000000036,714.8249999999989,False,85.4375
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.00_low25,0.50,2.00,0.25,11037.1125,3726.9625000000005,2025-04-04,38,54,True,35,-1683.9875000000002,-1765.4874999999997,-2364.825,168.31250000000045,2930.2124999999996,False,45.874999999999545
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.00_low50,0.50,2.00,0.5,9860.725,3581.0750000000003,2025-04-04,38,54,True,30,-1632.625,-1686.2250000000001,-2349.0,22.425000000000182,1753.8250000000007,False,91.74999999999955
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.00_low75,0.50,2.00,0.75,8684.3375,3462.9375,2025-04-04,42,58,True,29,-1581.2624999999998,-1692.3124999999998,-2333.175,-95.71250000000009,577.4375,True,109.875
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.25_low25,0.50,2.25,0.25,12030.5625,3643.1875000000005,2025-04-04,38,54,True,36,-1683.9874999999997,-2043.4375000000002,-2731.8375000000005,84.53750000000036,3923.6625000000004,False,45.874999999999545
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.25_low50,0.50,2.25,0.5,10523.025,3525.2250000000004,2025-04-04,38,54,True,36,-1632.625,-1928.4250000000002,-2593.675,-33.42499999999973,2416.125,False,91.74999999999955
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.25_low75,0.50,2.25,0.75,9015.4875,3429.3875,2025-04-04,40,56,True,30,-1581.2624999999998,-1813.4124999999997,-2455.5125,-129.26250000000027,908.5874999999996,True,115.5
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.50_low25,0.50,2.50,0.25,13361.662499999999,3386.087500000001,2025-04-04,38,54,True,35,-1683.9875000000002,-1920.4375,-2732.9249999999993,-172.5624999999991,5254.762499999999,True,45.87499999999909
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.50_low50,0.50,2.50,0.5,11410.425,3353.825,2025-04-04,38,54,True,32,-1632.6250000000002,-1846.4249999999997,-2578.4250000000006,-204.82500000000027,3303.5249999999996,True,91.75
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.50_low75,0.50,2.50,0.75,9459.1875,3343.6875,2025-04-04,45,63,True,28,-1581.2625,-1772.4124999999995,-2447.8875,-214.9625000000001,1352.2875000000004,True,115.5
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.75_low25,0.50,2.75,0.25,12132.4875,3418.9625000000015,2025-03-11,38,54,True,35,-1683.9874999999997,-2203.8250000000007,-2865.9000000000005,-139.68749999999864,4025.5874999999996,True,249.8499999999981
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.75_low50,0.50,2.75,0.5,10590.975,3356.375,2025-04-04,38,54,True,37,-1632.625,-2035.3500000000004,-2683.05,-202.2750000000001,2484.0750000000007,True,247.09999999999945
12m_2024-10-01,12m,2024-10-01,pair_0.50_2.75_low75,0.50,2.75,0.75,9049.4625,3354.0999999999995,2025-04-04,42,58,True,28,-1581.2624999999998,-1866.8749999999998,-2500.2,-204.55000000000064,942.5625,True,184.03750000000036
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.00_low25,0.50,3.00,0.25,11479.462499999998,3904.45,2025-04-04,38,54,True,32,-1683.9875000000002,-2203.825,-2913.8250000000007,345.7999999999997,3372.562499999998,False,45.875
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.00_low50,0.50,3.00,0.5,10155.625,3699.399999999999,2025-04-04,38,54,True,32,-1632.625,-2035.3500000000001,-2715.0,140.7499999999991,2048.7250000000004,False,91.75000000000045
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.00_low75,0.50,3.00,0.75,8831.787499999999,3520.875,2025-04-04,40,56,True,28,-1581.2624999999998,-1866.8749999999998,-2516.175,-37.77500000000009,724.8874999999989,False,111.09999999999991
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.25_low25,0.50,3.25,0.25,10747.425,4429.3375,2025-04-04,38,54,True,31,-1683.9875000000002,-2299.0375000000004,-3366.225,870.6874999999995,2640.5249999999996,False,45.875
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.25_low50,0.50,3.25,0.5,9667.6,4049.3249999999994,2025-04-04,38,54,True,30,-1632.625,-2098.8250000000003,-2895.8,490.6749999999993,1560.7000000000007,False,91.75000000000045
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.25_low75,0.50,3.25,0.75,8587.775,3695.8375,2025-04-04,45,63,True,25,-1581.2625000000003,-1898.6124999999997,-2530.6375000000003,137.1875,480.875,False,111.09999999999991
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.50_low25,0.50,3.50,0.25,10552.5,4170.6875,2025-04-04,40,56,True,27,-1683.9875,-2299.0375,-3348.6,612.0374999999999,2445.6000000000004,False,58.037499999999454
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.50_low50,0.50,3.50,0.5,9537.65,3875.1749999999997,2025-04-04,38,54,True,30,-1632.625,-2098.8250000000003,-2884.05,316.52499999999964,1430.75,False,101.57500000000027
12m_2024-10-01,12m,2024-10-01,pair_0.50_3.50_low75,0.50,3.50,0.75,8522.8,3614.6375,2025-04-04,45,63,True,26,-1581.2624999999998,-1898.6124999999997,-2524.7625000000003,55.98749999999973,415.89999999999964,False,110.13749999999982
