date,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24
2024-09-03,9051.65,10769.7,11762.6,10592.65,12150.6,10359.55,12466.75,11532.95,9634.45,9913.75,11398.4,8424.0,11339.15,13108.2,9126.6,8936.05,17417.9,12897.1,7635.25,13358.3,10473.8,8975.3,10949.0
2024-09-04,9051.65,10769.7,11686.55,10592.65,12150.6,10359.55,12396.7,11449.9,9540.4,9768.2,11398.4,8424.0,11339.15,13108.2,9126.6,9055.0,17417.9,12897.1,7523.2,13358.3,10473.8,8975.3,10949.0
2024-09-05,9051.65,10769.7,11568.5,10537.1,12150.6,10359.55,12396.7,11411.35,9540.4,9904.65,11398.4,8424.0,11282.1,13108.2,9377.05,9321.45,17417.9,12897.1,7737.15,13487.25,10384.75,8801.75,10949.0
2024-09-06,9051.65,10769.7,11568.5,10537.1,12107.55,10359.55,12396.7,11411.35,9540.4,9904.65,11398.4,8424.0,11282.1,13039.65,9612.0,9321.45,17417.9,12897.1,7650.6,13487.25,10272.2,8801.75,10949.0
2024-09-09,9051.65,10866.65,11627.95,10603.55,12062.5,10359.55,12396.7,11379.8,9629.35,9979.1,11398.4,8424.0,11282.1,12965.1,9779.45,9321.45,17417.9,13103.05,7650.6,13487.25,10272.2,8801.75,10949.0
2024-09-10,9009.1,10807.1,11627.95,10603.55,12062.5,10359.55,12349.65,11319.25,9629.35,9979.1,11398.4,8633.95,11282.1,13101.05,9779.45,9262.9,17417.9,12876.5,7650.6,13487.25,10272.2,8766.7,10949.0
2024-09-11,8974.05,10807.1,11627.95,10603.55,12062.5,10359.55,12349.65,11412.7,9629.35,9979.1,11398.4,8633.95,11282.1,13101.05,9779.45,9262.9,17417.9,13139.45,7650.6,13685.7,10272.2,8766.7,10949.0
2024-09-12,9021.5,10807.1,11627.95,10687.5,12062.5,10293.5,12377.1,11412.7,9577.3,9928.55,11331.35,8633.95,11238.05,13057.0,9779.45,9262.9,17649.35,12924.4,7798.05,13685.7,10272.2,8693.15,10949.0
2024-09-13,9082.95,10807.1,11576.9,10687.5,12062.5,10349.45,12409.55,11412.7,9577.3,9928.55,11331.35,8633.95,11238.05,13057.0,9779.45,9378.35,17633.3,12924.4,7798.05,13685.7,10272.2,8693.15,10949.0
2024-09-16,9082.95,10807.1,11576.9,10630.45,12062.5,10325.4,12393.0,11412.7,9577.3,9928.55,11331.35,8598.4,11238.05,13057.0,9779.45,9333.8,17633.3,13023.35,7913.5,13767.15,10272.2,8701.1,10949.0
2024-09-17,9035.9,10807.1,11576.9,10630.45,12042.45,10325.4,12393.0,11412.7,9577.3,9928.55,11331.35,8598.4,11238.05,13119.45,9721.4,9260.75,17392.75,13023.35,7913.5,13767.15,10272.2,8738.05,10949.0
2024-09-18,9035.9,10776.05,11549.35,10608.9,12042.45,10325.4,12393.0,11458.15,9577.3,9928.55,11331.35,8598.4,11206.5,13119.45,9655.85,9260.75,17252.7,13023.35,8208.45,13689.6,10431.65,8738.05,10949.0
2024-09-19,9239.85,10938.5,11549.35,10735.35,12042.45,10325.4,12393.0,11529.6,9577.3,10029.5,11331.35,8598.4,11206.5,13224.4,9614.3,9326.2,17491.15,13023.35,8067.9,13634.05,10431.65,8738.05,10949.0
2024-09-20,9206.8,10867.95,11549.35,10707.3,12042.45,10267.85,12393.0,11529.6,9577.3,9991.95,11331.35,8598.4,11206.5,13296.35,9614.3,9219.15,17491.15,13211.8,8067.9,13634.05,10442.1,8738.05,10949.0
2024-09-23,9206.8,10908.9,11549.35,10707.3,11994.9,10224.3,12393.0,11529.6,9577.3,9991.95,11331.35,8586.35,11168.45,13234.3,9614.3,9128.6,17342.6,13108.25,8067.9,13636.0,10386.55,8677.0,10949.0
2024-09-24,9206.8,10935.35,11549.35,10641.75,11994.9,10224.3,12393.0,11529.6,9613.75,10068.9,11331.35,8586.35,11109.9,13091.75,9614.3,9128.6,17342.6,13108.25,8067.9,13636.0,10386.55,8677.0,10949.0
2024-09-25,9180.25,10935.35,11549.35,10601.7,11994.9,10188.75,12393.0,11529.6,9613.75,10026.85,11331.35,8641.8,11109.9,13275.7,9614.3,9287.55,17342.6,13108.25,8067.9,13636.0,10386.55,8745.95,10949.0
2024-09-26,9237.2,10935.35,11549.35,10711.15,11994.9,10188.75,12438.95,11529.6,9613.75,10026.85,11331.35,8727.25,11109.9,13228.15,9570.75,9287.55,17342.6,13108.25,8067.9,13801.95,10386.55,8737.9,10923.95
2024-09-27,9272.15,10935.35,11549.35,10711.15,11994.9,10188.75,12438.95,11529.6,9546.7,10026.85,11454.3,8644.2,11109.9,13313.6,9570.75,9287.55,17342.6,13108.25,8067.9,13801.95,10386.55,8737.9,10923.95
2024-09-30,9233.6,10935.35,11549.35,10711.15,11994.9,10188.75,12438.95,11488.05,9463.65,10026.85,11454.3,8582.15,11109.9,13313.6,9690.7,9287.55,17342.6,13012.7,7931.85,13801.95,10386.55,8737.9,10923.95
2024-10-01,9233.6,10992.3,11549.35,10711.15,11994.9,10188.75,12438.95,11488.05,9390.1,9901.3,11454.3,8582.15,11109.9,13313.6,9690.7,9287.55,17342.6,13273.15,7931.85,14050.4,10386.55,8737.9,10923.95
2024-10-02,9189.55,10893.25,11470.3,10711.15,11994.9,10127.2,12438.95,11488.05,9316.05,9901.3,11454.3,8582.15,11202.85,13313.6,9590.65,9287.55,17503.05,13118.1,7931.85,14050.4,10386.55,8737.9,10923.95
2024-10-03,9189.55,10846.7,11470.3,10656.1,11935.85,10127.2,12438.95,11451.0,9243.5,9901.3,11454.3,8582.15,11202.85,13313.6,9538.1,9464.0,17503.05,12878.55,7931.85,14050.4,10386.55,8817.35,10923.95
2024-10-04,9257.0,10846.7,11470.3,10656.1,11935.85,10127.2,12384.4,11451.0,9243.5,9941.75,11454.3,8662.6,11202.85,13648.55,9857.05,9464.0,17685.0,12878.55,8087.3,13980.85,10468.5,8817.35,10923.95
2024-10-07,9257.0,10846.7,11470.3,10656.1,11935.85,10127.2,12384.4,11451.0,9207.45,9941.75,11454.3,8662.6,11273.8,13711.5,9857.05,9464.0,17533.45,12782.5,8087.3,13899.3,10468.5,8817.35,10923.95
2024-10-08,9257.0,10846.7,11470.3,10656.1,11874.3,10127.2,12312.85,11451.0,9207.45,10096.7,11563.75,8662.6,11213.25,13833.95,9857.05,9519.95,17533.45,12782.5,8087.3,13899.3,10468.5,8817.35,10923.95
2024-10-09,9257.0,10846.7,11449.25,10656.1,11874.3,10127.2,12312.85,11403.45,9207.45,10096.7,11635.7,8662.6,11213.25,13833.95,9857.05,9519.95,17657.4,12782.5,8087.3,13812.25,10468.45,8776.3,10923.95
2024-10-10,9257.0,10846.7,11412.7,10656.1,11840.25,10127.2,12312.85,11403.45,9158.4,10096.7,11597.15,8624.55,11213.25,13787.9,9857.05,9441.9,17745.35,12810.45,8087.3,13812.25,10468.45,8803.75,10923.95
2024-10-11,9297.45,10846.7,11389.15,10656.1,11840.25,10095.15,12312.85,11403.45,9158.4,10096.7,11597.15,8624.55,11168.7,13787.9,9831.0,9441.9,17745.35,12810.45,8087.3,13761.7,10425.4,8803.75,10923.95
2024-10-14,9297.45,10806.65,11389.15,10623.05,11840.25,10137.1,12353.3,11403.45,9219.85,10158.15,11597.15,8689.5,11168.7,13842.35,9831.0,9441.9,17745.35,12810.45,8087.3,13761.7,10469.35,8803.75,10923.95
2024-10-15,9297.45,10772.6,11389.15,10553.0,11840.25,10111.55,12353.3,11403.45,9219.85,10111.1,11597.15,8689.5,11168.7,13842.35,9831.0,9441.9,17745.35,12810.45,8087.3,13650.65,10469.35,8807.7,10923.95
2024-10-16,9367.4,10772.6,11351.1,10599.95,11840.25,10111.55,12353.3,11403.45,9166.3,10011.55,11597.15,8689.5,11168.7,13842.35,9831.0,9397.35,17745.35,12810.45,8096.25,13650.65,10469.35,8807.7,10923.95
2024-10-17,9367.4,10772.6,11321.55,10599.95,11840.25,10111.55,12437.75,11403.45,9166.3,10134.0,11597.15,8689.5,11168.7,13842.35,9900.95,9397.35,17745.35,12652.9,8096.25,13562.1,10469.35,8807.7,10913.9
2024-10-18,9348.85,10751.05,11321.55,10599.95,11795.2,10111.55,12490.2,11403.45,9166.3,10134.0,11597.15,8645.95,11227.65,13842.35,9900.95,9298.3,17745.35,12542.35,8127.2,13562.1,10416.3,8807.7,10907.85
2024-10-21,9348.85,10751.05,11286.0,10599.95,11795.2,10111.55,12490.2,11403.45,9166.3,10068.45,11597.15,8645.95,11227.65,13842.35,9900.95,9298.3,17745.35,12752.3,8238.15,13562.1,10416.3,8889.15,10907.85
2024-10-22,9348.85,10751.05,11286.0,10599.95,11795.2,10111.55,12490.2,11403.45,9166.3,10010.9,11597.15,8645.95,11156.6,13795.8,9835.4,9440.75,17745.35,12752.3,8438.1,13562.1,10416.3,8804.1,10907.85
2024-10-23,9348.85,10751.05,11286.0,10599.95,11773.65,10111.55,12490.2,11403.45,9166.3,10043.35,11597.15,8645.95,11156.6,13746.25,9835.4,9369.2,17558.3,12752.3,8438.1,13562.1,10578.75,8804.1,10907.85
2024-10-24,9348.85,10846.5,11286.0,10568.4,11730.1,10111.55,12490.2,11501.4,9166.3,10107.8,11597.15,8645.95,11156.6,13786.7,9795.85,9369.2,17397.25,12752.3,8548.55,13562.1,10601.2,8804.1,10880.3
2024-10-25,9297.3,10876.45,11286.0,10568.4,11703.05,10111.55,12517.65,11501.4,9166.3,10169.75,11597.15,8645.95,11125.05,13841.15,9795.85,9642.65,17397.25,12752.3,8440.5,13562.1,10601.2,8804.1,10880.3
2024-10-28,9297.3,10936.4,11286.0,10568.4,11703.05,10177.5,12517.65,11560.35,9166.3,10217.2,11542.1,8645.95,11125.05,13753.1,9795.85,9642.65,17397.25,12667.25,8357.45,13562.1,10601.2,8804.1,10880.3
2024-10-29,9297.3,10936.4,11286.0,10568.4,11670.5,10177.5,12517.65,11560.35,9166.3,10117.15,11542.1,8587.4,11057.5,13753.1,9754.3,9642.65,17474.7,12770.2,8357.45,13562.1,10655.15,8804.1,10880.3
2024-10-30,9354.25,10936.4,11286.0,10568.4,11670.5,10141.45,12517.65,11599.8,9166.3,10083.6,11542.1,8587.4,11014.95,13753.1,9754.3,9388.6,17474.7,12770.2,8357.45,13562.1,10655.15,8533.0,10880.3
2024-10-31,9354.25,10936.4,11286.0,10568.4,11670.5,10141.45,12517.65,11599.8,9166.3,10022.05,11507.05,8718.35,11014.95,13753.1,9754.3,9388.6,17474.7,12770.2,8282.4,13562.1,10655.15,8533.0,10880.3
2024-11-01,9354.25,10936.4,11286.0,10609.35,11670.5,10110.9,12463.6,11599.8,9321.75,10022.05,11445.5,8673.3,11014.95,13701.05,9868.25,9388.6,17231.15,12770.2,8282.4,13562.1,10655.15,8533.0,10880.3
2024-11-04,9528.7,10936.4,11392.45,10609.35,11670.5,10069.85,12463.6,11599.8,9321.75,10022.05,11503.45,8673.3,11014.95,13701.05,9868.25,9388.6,17231.15,12770.2,8282.4,13562.1,10655.15,8533.0,10880.3
2024-11-05,9528.7,10936.4,11466.9,10609.35,11670.5,10069.85,12506.55,11599.8,9321.75,10081.0,11503.45,8673.3,11014.95,13701.05,9868.25,9643.05,17231.15,12904.65,8282.4,13562.1,10558.6,8610.95,10880.3
2024-11-06,9528.7,10983.85,11466.9,10609.35,11670.5,9993.3,12903.0,11599.8,9321.75,10081.0,11503.45,8673.3,11014.95,13924.0,9868.25,9558.0,17434.6,12904.65,8282.4,13562.1,10558.6,8610.95,10880.3
2024-11-07,9528.7,10983.85,11519.35,10609.35,11670.5,10048.25,12903.0,11599.8,9321.75,10081.0,11600.4,8673.3,11071.4,13924.0,9927.7,9558.0,17434.6,13026.1,8208.85,13562.1,10558.6,8610.95,10840.75
2024-11-08,9504.65,10983.85,11562.8,10609.35,11670.5,10048.25,12939.45,11599.8,9321.75,10081.0,11600.4,8673.3,11071.4,13924.0,9927.7,9607.45,17434.6,13026.1,8277.8,13562.1,10558.6,8610.95,10840.75
2024-11-11,9504.65,10983.85,11639.25,10609.35,11689.95,10048.25,12939.45,11581.25,9377.7,10081.0,11600.4,8673.3,11121.35,13924.0,9927.7,9607.45,17434.6,13026.1,8277.8,13686.05,10558.6,8610.95,10840.75
2024-11-12,9504.65,10948.3,11639.25,10609.35,11689.95,10048.25,12939.45,11550.7,9377.7,10038.95,11600.4,8673.3,11121.35,13978.45,9927.7,9545.4,17434.6,13026.1,8277.8,13732.0,10558.6,8551.9,10840.75
2024-11-13,9504.65,10948.3,11639.25,10609.35,11689.95,10022.7,12939.45,11550.7,9377.7,10102.9,11600.4,8673.3,11121.35,13940.4,9850.15,9545.4,17434.6,13026.1,8277.8,13672.95,10558.6,8436.85,10840.75
2024-11-14,9462.6,10948.3,11639.25,10609.35,11650.9,10053.65,12939.45,11550.7,9455.65,10102.9,11600.4,8629.25,11121.35,13940.4,9850.15,9421.85,17434.6,12896.05,8277.8,13672.95,10558.6,8436.85,10840.75
2024-11-15,9462.6,10948.3,11639.25,10648.8,11650.9,10053.65,12939.45,11550.7,9455.65,10102.9,11600.4,8629.25,11161.3,13912.35,9850.15,9421.85,17434.6,12896.05,8212.25,13672.95,10622.05,8436.85,10840.75
2024-11-18,9462.6,10948.3,11595.2,10648.8,11650.9,10053.65,12939.45,11516.15,9455.65,10026.85,11600.4,8629.25,11161.3,13854.8,9850.15,9421.85,17596.05,12896.05,8212.25,13672.95,10622.05,8436.85,10840.75
2024-11-19,9462.6,10948.3,11654.15,10648.8,11650.9,10023.1,12939.45,11516.15,9399.6,10026.85,11600.4,8629.25,11161.3,13854.8,9850.15,9738.3,17596.05,12896.05,8379.2,13672.95,10622.05,8454.3,10840.75
2024-11-20,9569.05,10948.3,11654.15,10648.8,11650.9,10075.55,12939.45,11561.6,9399.6,10026.85,11600.4,8629.25,11161.3,13854.8,9850.15,9738.3,17596.05,12731.0,8379.2,13672.95,10742.0,8454.3,10840.75
2024-11-21,9467.0,10948.3,11654.15,10648.8,11701.85,10075.55,12939.45,11561.6,9399.6,10026.85,11600.4,8629.25,11161.3,13946.25,9983.6,9738.3,17596.05,12731.0,8388.65,13672.95,10742.0,8454.3,10840.75
2024-11-22,9467.0,10948.3,11716.1,10648.8,11701.85,10075.55,12939.45,11487.55,9370.05,10026.85,11600.4,8629.25,11161.3,13946.25,9983.6,9673.75,17596.05,12731.0,8388.65,13672.95,10765.95,8479.25,10840.75
2024-11-25,9467.0,10989.75,11716.1,10648.8,11683.8,10075.55,12919.9,11487.55,9351.5,10026.85,11557.35,8629.25,11161.3,13946.25,10059.05,9673.75,17596.05,12588.45,8388.65,13672.95,10765.95,8572.2,10840.75
2024-11-26,9420.45,10989.75,11808.55,10648.8,11683.8,10040.0,12919.9,11433.0,9308.45,10026.85,11667.3,8585.2,11224.75,13946.25,10059.05,9562.7,17442.5,12588.45,8305.1,13672.95,10765.95,8572.2,10840.75
2024-11-27,9420.45,10989.75,11852.5,10648.8,11683.8,10040.0,12885.85,11403.95,9282.4,10026.85,11667.3,8585.2,11224.75,13946.25,10059.05,9562.7,17442.5,12481.4,8305.1,13672.95,10717.4,8572.2,10840.75
2024-11-28,9420.45,11033.2,11831.45,10648.8,11683.8,10040.0,12885.85,11413.9,9282.4,10026.85,11697.25,8566.65,11274.2,13946.25,10042.0,9562.7,17442.5,12481.4,8305.1,13672.95,10717.4,8572.2,10840.75
2024-11-29,9420.45,11033.2,11938.9,10648.8,11683.8,10012.95,12885.85,11388.35,9282.4,10026.85,11697.25,8566.65,11274.2,13946.25,10042.0,9498.65,17442.5,12481.4,8271.05,13672.95,10717.4,8572.2,10840.75
2024-12-02,9420.45,10992.65,11875.85,10648.8,11665.75,9973.4,12852.8,11388.35,9305.35,10026.85,11697.25,8566.65,11358.15,13946.25,10042.0,9498.65,17442.5,12521.85,8220.5,13672.95,10735.85,8572.2,10840.75
2024-12-03,9420.45,10992.65,11875.85,10678.25,11665.75,9973.4,12852.8,11388.35,9286.8,10008.3,11697.25,8566.65,11320.6,13888.2,10008.95,9498.65,17442.5,12521.85,8289.45,13672.95,10735.85,8572.2,10840.75
2024-12-04,9453.9,10992.65,11898.8,10678.25,11695.7,9973.4,12852.8,11388.35,9286.8,10064.25,11697.25,8606.1,11320.6,13860.15,10050.4,9498.65,17442.5,12521.85,8289.45,13606.4,10735.85,8572.2,10840.75
2024-12-05,9453.9,10992.65,11871.75,10661.7,11695.7,9973.4,12852.8,11388.35,9286.8,10040.2,11729.65,8606.1,11364.55,13860.15,10050.4,9442.1,17442.5,12432.3,8289.45,13606.4,10735.85,8524.65,10840.75
2024-12-06,9517.35,11031.1,11871.75,10661.7,11695.7,9985.85,12852.8,11388.35,9272.25,10020.15,11729.65,8567.05,11364.55,13860.15,10267.3,9442.1,17442.5,12432.3,8289.45,13596.35,10735.85,8524.65,10840.75
2024-12-09,9517.35,11031.1,11912.2,10661.7,11672.65,9985.85,12875.25,11388.35,9293.2,10020.15,11729.65,8524.5,11364.55,13776.1,10232.75,9398.05,17442.5,12432.3,8224.4,13517.8,10735.85,8521.1,10840.75
2024-12-10,9517.35,10992.05,11912.2,10640.15,11658.6,9985.85,12859.2,11388.35,9293.2,10081.6,11791.1,8524.5,11420.5,13776.1,10232.75,9453.0,17442.5,12432.3,8123.85,13517.8,10735.85,8521.1,10840.75
2024-12-11,9517.35,10992.05,11912.2,10640.15,11658.6,10005.3,12883.65,11388.35,9293.2,10081.6,11824.55,8524.5,11420.5,13776.1,10391.7,9453.0,17442.5,12432.3,8186.8,13517.8,10735.85,8476.05,10840.75
2024-12-12,9517.35,10992.05,11912.2,10660.1,11674.05,9995.25,12867.6,11388.35,9293.2,10047.55,11824.55,8492.45,11401.45,13776.1,10332.15,9453.0,17526.95,12432.3,8086.25,13517.8,10735.85,8476.05,10837.7
2024-12-13,9517.35,10992.05,11912.2,10660.1,11674.05,9995.25,12900.55,11388.35,9293.2,10077.0,11869.5,8492.45,11371.4,13829.05,10332.15,9567.45,17526.95,12432.3,8086.25,13615.75,10735.85,8435.5,10837.7
2024-12-16,9517.35,10992.05,11848.6,10639.05,11674.05,9995.25,12900.55,11445.8,9270.65,10149.45,11869.5,8492.45,11448.35,13829.05,10369.1,9685.4,17526.95,12555.75,8086.25,13615.75,10774.8,8388.45,10837.7
2024-12-17,9517.35,10992.05,11888.55,10639.05,11674.05,9968.7,12900.55,11445.8,9270.65,10149.45,11946.45,8540.9,11448.35,13829.05,10307.55,9685.4,17526.95,12555.75,7992.7,13615.75,10774.8,8431.9,10837.7
2024-12-18,9517.35,10992.05,11915.0,10639.05,11674.05,9968.7,12873.5,11445.8,9270.65,10188.4,12012.9,8540.9,11404.8,13788.5,10307.55,9685.4,17526.95,12555.75,7992.7,13615.75,10774.8,8431.9,10837.7
2024-12-19,9517.35,10992.05,11915.0,10639.05,11674.05,9968.7,12809.45,11582.75,9270.65,10281.85,12012.9,8540.9,11404.8,13788.5,10307.55,9567.35,17526.95,12555.75,7992.7,13615.75,10774.8,8343.85,10837.7
2024-12-20,9517.35,10992.05,11915.0,10639.05,11674.05,9968.7,12809.45,11582.75,9270.65,10281.85,12012.9,8540.9,11404.8,14024.45,10515.0,9441.3,17526.95,12555.75,7992.7,13615.75,10645.25,8343.85,10837.7
2024-12-23,9517.35,10992.05,11915.0,10639.05,11732.0,9968.7,12809.45,11582.75,9270.65,10281.85,12012.9,8540.9,11404.8,14024.45,10515.0,9207.25,17526.95,12555.75,7992.7,13615.75,10645.25,8381.8,10837.7
2024-12-24,9517.35,10992.05,11915.0,10598.5,11732.0,10007.15,12809.45,11582.75,9270.65,10377.8,12012.9,8540.9,11404.8,14089.9,10515.0,9207.25,17526.95,12555.75,7908.15,13615.75,10645.25,8381.8,10837.7
2024-12-25,9517.35,10992.05,11915.0,10598.5,11732.0,10007.15,12809.45,11582.75,9270.65,10377.8,12012.9,8540.9,11404.8,14089.9,10515.0,9207.25,17526.95,12555.75,7908.15,13615.75,10645.25,8381.8,10837.7
2024-12-26,9517.35,10966.0,11915.0,10664.95,11732.0,10007.15,12809.45,11582.75,9241.1,10377.8,12012.9,8458.35,11404.8,14089.9,10472.95,9207.25,17502.4,12467.7,7908.15,13615.75,10587.2,8381.8,10837.7
2024-12-27,9485.3,10966.0,11915.0,10664.95,11732.0,9980.1,12774.9,11582.75,9241.1,10377.8,12012.9,8458.35,11364.75,14089.9,10472.95,9207.25,17502.4,12467.7,8109.1,13615.75,10485.15,8418.75,10837.7
2024-12-30,9459.25,10889.45,11847.95,10664.95,11705.95,9947.05,12774.9,11526.2,9241.1,10377.8,12012.9,8414.8,11333.7,14089.9,10472.95,9207.25,17709.85,12467.7,8109.1,13615.75,10485.15,8418.75,10837.7
2024-12-31,9564.7,10889.45,11907.9,10664.95,11705.95,9880.5,12774.9,11526.2,9188.55,10377.8,12012.9,8454.75,11333.7,14089.9,10472.95,9123.2,17709.85,12467.7,8109.1,13615.75,10485.15,8418.75,10837.7
2025-01-01,9564.7,10889.45,11907.9,10664.95,11705.95,9880.5,12774.9,11526.2,9188.55,10377.8,12012.9,8454.75,11333.7,14089.9,10472.95,9123.2,17709.85,12467.7,8109.1,13615.75,10485.15,8418.75,10837.7
2025-01-02,9564.7,10889.45,11907.9,10664.95,11705.95,9943.95,12774.9,11472.15,9188.55,10305.75,12012.9,8454.75,11333.7,14089.9,10383.9,9123.2,17709.85,12225.15,8109.1,13615.75,10662.1,8530.2,10837.7
2025-01-03,9564.7,10889.45,11907.9,10664.95,11657.4,9943.95,12868.35,11472.15,9117.0,10305.75,12012.9,8454.75,11333.7,14089.9,10383.9,9340.65,17709.85,12225.15,8109.1,13615.75,10662.1,8530.2,10837.7
2025-01-06,9564.7,10889.45,11982.35,10664.95,11710.35,9943.95,12868.35,11514.6,9117.0,10386.2,12012.9,8454.75,11414.15,14034.85,10383.9,9581.6,17709.85,12126.1,8109.1,13615.75,10662.1,8636.15,10837.7
2025-01-07,9564.7,10857.4,11934.8,10664.95,11656.8,9943.95,12868.35,11514.6,9209.95,10449.15,12012.9,8366.2,11414.15,14117.8,10383.9,9581.6,17709.85,12126.1,8109.1,13615.75,10662.1,8636.15,10837.7
2025-01-08,9660.15,10857.4,11934.8,10664.95,11656.8,9943.95,12801.8,11514.6,9209.95,10449.15,12012.9,8366.2,11414.15,14117.8,10383.9,9581.6,17511.3,11952.05,8109.1,13615.75,10609.55,8636.15,10837.7
2025-01-09,9660.15,10857.4,11934.8,10627.4,11656.8,9943.95,12801.8,11514.6,9209.95,10534.1,12062.35,8366.2,11414.15,14041.25,10383.9,9581.6,17511.3,11952.05,8109.1,13615.75,10609.55,8636.15,10837.7
2025-01-10,9660.15,10857.4,12035.25,10627.4,11656.8,9893.9,12801.8,11514.6,9338.4,10534.1,12176.3,8366.2,11414.15,14041.25,10383.9,9581.6,17420.25,11952.05,8362.05,13615.75,10609.55,8636.15,10837.7
2025-01-13,9489.1,10857.4,12035.25,10627.4,11656.8,9837.85,12801.8,11514.6,9338.4,10463.55,12176.3,8366.2,11414.15,14041.25,10276.35,9460.55,17683.7,11805.5,8604.5,13615.75,10609.55,8762.6,10837.7
2025-01-14,9489.1,10805.85,12035.25,10748.35,11656.8,9940.3,12762.75,11514.6,9408.85,10463.55,12176.3,8366.2,11414.15,14041.25,10406.3,9460.55,17683.7,11805.5,8604.5,13615.75,10609.55,8979.05,10837.7
2025-01-15,9489.1,10777.8,12035.25,10716.3,11656.8,9961.25,12762.75,11492.55,9408.85,10463.55,12265.25,8435.65,11414.15,14041.25,10947.25,9633.0,17683.7,11805.5,8776.45,13719.2,10697.5,8979.05,10837.7
2025-01-16,9489.1,10777.8,11993.2,10716.3,11656.8,9961.25,12762.75,11565.0,9408.85,10463.55,12265.25,8353.6,11371.1,14041.25,10846.7,9633.0,17503.15,11805.5,8562.4,13719.2,10514.95,8979.05,10837.7
2025-01-17,9489.1,10777.8,11993.2,10716.3,11689.75,9961.25,12709.7,11536.45,9408.85,10463.55,12265.25,8316.05,11334.05,14041.25,11031.15,9633.0,17503.15,11805.5,8562.4,13719.2,10514.95,8902.5,10837.7
2025-01-20,9489.1,10855.75,11993.2,10716.3,11739.7,9961.25,12709.7,11536.45,9448.3,10463.55,12265.25,8316.05,11292.0,14041.25,11239.1,9633.0,17503.15,11687.45,8562.4,13719.2,10514.95,8902.5,10837.7
2025-01-21,9489.1,10786.2,11993.2,10916.25,11739.7,9961.25,12709.7,11613.4,9542.75,10590.5,12265.25,8316.05,11292.0,13975.7,11179.55,9633.0,17503.15,11869.4,8562.4,13719.2,10514.95,8948.95,10858.15
2025-01-22,9489.1,10786.2,12056.65,10916.25,11781.65,9982.2,12709.7,11597.85,9611.7,10640.45,12265.25,8316.05,11292.0,14019.15,11179.55,9792.95,17380.1,11768.85,8562.4,13719.2,10514.95,8948.95,10858.15
2025-01-23,9489.1,10786.2,12017.6,10868.7,11781.65,9952.15,12709.7,11573.3,9611.7,10640.45,12344.7,8316.05,11248.45,13953.1,11114.5,9737.9,17380.1,11768.85,8562.4,13719.2,10678.4,8948.95,10858.15
2025-01-24,9489.1,10786.2,12017.6,10922.65,11781.65,9952.15,12709.7,11537.25,9611.7,10728.4,12415.65,8284.5,11248.45,13953.1,11114.5,9811.35,17380.1,11686.8,8562.4,13719.2,10678.4,8969.9,10858.15
2025-01-27,9489.1,10786.2,12017.6,10848.6,11740.6,9952.15,12709.7,11537.25,9611.7,10728.4,12415.65,8284.5,11248.45,13953.1,11114.5,10156.3,17380.1,11686.8,8562.4,13719.2,10678.4,9097.85,10858.15
2025-01-28,9489.1,10786.2,11956.05,10848.6,11678.05,9898.1,12709.7,11537.25,9775.15,10580.85,12415.65,8284.5,11248.45,13953.1,11114.5,10156.3,17840.05,11530.75,8562.4,13645.65,10782.85,9097.85,10858.15
2025-01-29,9457.05,10853.65,11956.05,10823.05,11820.0,9898.1,12709.7,11646.2,9727.6,10580.85,12319.1,8226.45,11207.9,13953.1,11114.5,10156.3,17840.05,11530.75,8466.35,13645.65,10984.3,9097.85,10829.6
2025-01-30,9457.05,10853.65,11956.05,10823.05,11820.0,9898.1,12683.15,11646.2,9763.55,10580.85,12319.1,8226.45,11150.35,13953.1,11114.5,10012.75,17840.05,11610.2,8466.35,13818.1,10984.3,9097.85,10829.6
2025-01-31,9807.0,10853.65,11956.05,10823.05,11820.0,9898.1,12727.1,11646.2,9763.55,10580.85,12472.55,8226.45,11106.8,13953.1,11075.45,10163.7,17840.05,11610.2,8355.8,13818.1,10984.3,9097.85,10829.6
2025-02-03,9807.0,10853.65,11956.05,10823.05,12133.95,9898.1,12727.1,11886.15,9763.55,10580.85,12350.5,8109.9,11106.8,13953.1,10952.4,10040.65,17840.05,11610.2,8355.8,13818.1,10984.3,9097.85,10905.05
2025-02-04,9807.0,10853.65,11956.05,10823.05,12133.95,9811.05,12727.1,11810.1,9763.55,10580.85,12486.95,8229.35,11106.8,14007.05,10952.4,10261.6,17840.05,11489.65,8355.8,13818.1,10935.25,9032.8,10905.05
2025-02-05,9807.0,10797.6,11956.05,10780.5,12133.95,9811.05,12727.1,11810.1,9763.55,10580.85,12486.95,8310.8,11106.8,14007.05,10952.4,10261.6,17840.05,11489.65,8355.8,13908.55,10935.25,8989.75,10905.05
2025-02-06,9846.45,10797.6,11956.05,10828.95,12133.95,9811.05,12727.1,11810.1,9728.0,10526.3,12486.95,8310.8,11106.8,14097.5,10952.4,10261.6,17840.05,11489.65,8255.75,13908.55,10935.25,9073.7,10905.05
