policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,path_fingerprint,stage,copies_checked,alive_rr050,alive_rr250,trading_neutral,earnings_vs_benchmark_usd,book_ceiling_usd,ceiling_capture
legacy_500_blocks,30900.0,5800.0,342750.0,65442.08,408192.08,27,304,14,190685.1,122158.01,527774.4,5535.01,535885.1,127693.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.761716
legacy_500_blocks,31000.0,5900.0,341750.0,66442.08,408192.08,27,298,14,191685.1,122158.01,527774.4,5535.01,535885.1,127693.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.761716
legacy_500_blocks,31100.0,6000.0,338850.0,67842.08,406692.08,27,299,14,194685.1,123658.01,527774.4,5535.01,535885.1,129193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.758917
legacy_500_blocks,31600.0,6500.0,331100.0,75592.08,406692.08,27,293,16,202685.1,123658.01,527774.4,5535.01,535885.1,129193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.758917
legacy_500_blocks,32100.0,7000.0,323850.0,80842.08,404692.08,27,281,16,210185.1,125658.01,527774.4,5535.01,535885.1,131193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.755184
legacy_500_blocks,32600.0,7500.0,316600.0,86092.08,402692.08,27,269,16,217685.1,127658.01,527774.4,5535.01,535885.1,133193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.751452
legacy_500_blocks,33100.0,8000.0,309350.0,91342.08,400692.08,27,259,16,225185.1,129658.01,527774.4,5535.01,535885.1,135193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.74772
legacy_500_blocks,33600.0,8500.0,302100.0,88196.14,390296.14,27,245,15,232685.1,140053.95,527774.4,5535.01,535885.1,145588.96,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.728321
legacy_500_blocks,34100.0,9000.0,295850.0,94446.14,390296.14,27,231,16,239185.1,140053.95,527774.4,5535.01,535885.1,145588.96,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.728321
legacy_500_blocks,34600.0,9500.0,290000.0,99296.14,389296.14,27,223,16,245185.1,141053.95,527774.4,5535.01,535885.1,146588.96,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.726454
legacy_500_blocks,35100.0,10000.0,283150.0,114350.35,397500.35,27,212,17,252185.1,132382.61,527774.4,6002.14,535885.1,138384.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.741764
maximum_excess_monthly,,,52320.4,0.0,52320.4,2,55,0,4915.75,4915.75,53599.0,0.0,57236.15,4915.75,d038fcf09cedbdf2ca085b23507f95d5e8a9e71f7fe57156aa02d4e1a3ef2d22,coarse,33843,1,1,False,-474175.4,535885.1,0.097634
maximum_excess_monthly,25100.0,0.0,52320.4,0.0,52320.4,2,55,0,4915.75,4915.75,53599.0,0.0,57236.15,4915.75,d038fcf09cedbdf2ca085b23507f95d5e8a9e71f7fe57156aa02d4e1a3ef2d22,coarse,33843,1,1,False,-474175.4,535885.1,0.097634
maximum_excess_monthly,25600.0,500.0,52320.4,0.0,52320.4,2,55,0,4915.75,4915.75,53599.0,0.0,57236.15,4915.75,d038fcf09cedbdf2ca085b23507f95d5e8a9e71f7fe57156aa02d4e1a3ef2d22,coarse,33843,1,1,False,-474175.4,535885.1,0.097634
maximum_excess_monthly,26100.0,1000.0,52021.35,0.0,52021.35,2,55,0,4915.75,4915.75,53287.75,0.0,56937.1,4915.75,7225b9b87c173463eb47ef844b2497f50a59c0f795857337370307ac3b0d165d,coarse,33848,1,1,False,-474486.65,535885.1,0.097076
maximum_excess_monthly,26600.0,1500.0,48213.45,0.0,48213.45,2,54,0,4915.75,4915.75,49845.5,0.0,53129.2,4915.75,13b46714aa22f978178396cf218abacd589eac4bf03fe8d6fd8eea2d761d9b6c,coarse,38296,1,1,False,-477928.9,535885.1,0.08997
maximum_excess_monthly,27100.0,2000.0,71359.55,0.0,71359.55,3,72,0,6427.9,6427.9,74501.95,0.0,77787.45,6427.9,3016646beba84f1576e91e6c75eb261061abac973e6ee9c2e3d6b3107a8bd93c,coarse,50566,2,1,False,-453272.45,535885.1,0.133162
maximum_excess_monthly,27600.0,2500.0,130276.4,1912.14,132188.54,5,110,1,11902.05,9989.91,138564.55,0.0,142178.45,9989.91,ae055ad39985830d191e62b8bdd955e91ee7f0ca633fe90caac021c6c5021e59,coarse,63152,4,1,False,-389209.85,535885.1,0.246673
maximum_excess_monthly,28100.0,3000.0,244379.7,9648.56,254028.26,10,166,4,27780.4,18131.84,267678.85,0.0,272160.1,18131.84,f2981a467b63fd7cfe824ea851839201e5826ae80ad98705ba7b5a39855b659f,coarse,78951,9,1,False,-260095.55,535885.1,0.474035
maximum_excess_monthly,28600.0,3500.0,264990.6,20384.98,285375.58,13,182,7,39992.05,19607.07,298601.75,0.0,304982.65,19607.07,2341a8eae94352fc5b98b71868b203699a764608782e23adf645a81429e01341,coarse,85340,12,1,False,-229172.65,535885.1,0.532531
maximum_excess_monthly,29100.0,4000.0,279450.56,23884.98,303335.54,13,195,7,44992.05,21107.07,318614.6,307.89,324750.5,21414.96,00e28137194e1c70dd88a4838e43f86c4bc8978a403613b69c17ed66ed8d1258,coarse,89883,12,1,False,-209159.8,535885.1,0.566046
maximum_excess_monthly,29200.0,4100.0,328399.55,24584.98,352984.53,13,224,7,45992.05,21407.07,369266.9,1368.0,375759.6,22775.07,2cbc301873423d90aa42405f5b6c923138f8d2aa443122e603d419430a22dac4,local_refinement,98517,12,1,False,-158507.5,535885.1,0.658694
maximum_excess_monthly,29300.0,4200.0,325535.3,26784.98,352320.28,13,222,8,47486.3,20701.32,369095.8,1338.0,374359.6,22039.32,ab339d63ebcd888955034b60c12fe13028cf59c4c31bbc2355cee1d7774843de,local_refinement,98519,12,1,False,-158678.6,535885.1,0.657455
maximum_excess_monthly,29400.0,4300.0,374955.32,27484.98,402440.3,13,250,8,48386.3,20901.32,419484.4,1623.58,424965.2,22524.9,9809ea6a002ed2f67a39afaece2d9946d341bd661152f0a4dd01dbb322d9c753,local_refinement,107127,12,1,False,-108290.0,535885.1,0.750982
maximum_excess_monthly,29500.0,4400.0,372705.32,28184.98,400890.3,13,248,8,49286.3,21101.32,417495.7,1573.58,423565.2,22674.9,aa7962035d53f8f372ebbf8f82d0033f39c95187c8534cf882b189fa212212d7,local_refinement,107141,12,1,False,-110278.7,535885.1,0.74809
maximum_excess_monthly,29600.0,4500.0,415319.38,80269.97,495589.35,27,264,20,117169.2,32747.14,527774.4,7548.61,535885.1,40295.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.924805
maximum_excess_monthly,29700.0,4600.0,413038.7,82105.65,495144.35,27,262,20,119514.2,33192.14,527774.4,7548.61,535885.1,40740.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.923975
maximum_excess_monthly,29800.0,4700.0,409771.3,85445.65,495216.95,27,259,21,122841.6,33119.54,527774.4,7548.61,535885.1,40668.15,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.92411
maximum_excess_monthly,29900.0,4800.0,407631.3,87285.65,494916.95,27,257,21,125041.6,33419.54,527774.4,7548.61,535885.1,40968.15,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.92355
maximum_excess_monthly,30000.0,4900.0,405491.3,89125.65,494616.95,27,257,21,127241.6,33719.54,527774.4,7548.61,535885.1,41268.15,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.922991
maximum_excess_monthly,30100.0,5000.0,403351.3,90965.65,494316.95,27,257,21,129441.6,34019.54,527774.4,7548.61,535885.1,41568.15,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.922431
maximum_excess_monthly,30600.0,5500.0,392246.79,101665.65,493912.44,27,251,22,140846.1,34424.04,527774.4,7548.62,535885.1,41972.66,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.921676
maximum_excess_monthly,31100.0,6000.0,379739.84,105453.51,485193.35,27,237,21,153653.05,43143.13,527774.4,7548.62,535885.1,50691.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.905406
maximum_excess_monthly,31600.0,6500.0,367393.27,117182.25,484575.52,27,230,23,166270.9,43760.98,527774.4,7548.6,535885.1,51309.58,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.904253
maximum_excess_monthly,32100.0,7000.0,356648.82,125932.25,482581.07,27,223,23,177265.35,45755.43,527774.4,7548.6,535885.1,53304.03,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.900531
maximum_excess_monthly,32600.0,7500.0,346008.81,134682.25,480691.06,27,215,23,188155.35,47645.43,527774.4,7548.61,535885.1,55194.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.897004
maximum_excess_monthly,33100.0,8000.0,334247.76,136020.11,470267.87,27,211,22,200166.4,58068.62,527774.4,7548.61,535885.1,65617.23,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.877554
maximum_excess_monthly,33600.0,8500.0,323704.2,144270.11,467974.31,27,205,22,210959.95,60362.17,527774.4,7548.62,535885.1,67910.79,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.873274
maximum_excess_monthly,34100.0,9000.0,313719.95,154020.11,467740.06,27,196,23,221194.2,60596.42,527774.4,7548.62,535885.1,68145.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.872836
maximum_excess_monthly,34600.0,9500.0,304424.47,162315.59,466740.06,27,191,23,230694.2,61596.42,527774.4,7548.62,535885.1,69145.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.87097
maximum_excess_monthly,35100.0,10000.0,294652.77,170665.59,465318.36,27,186,23,240615.9,63018.12,527774.4,7548.62,535885.1,70566.74,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.868317
minimum_monthly,,,103700.0,1500.0,105200.0,10,239,1,83018.1,81518.1,182699.95,0.0,186718.1,81518.1,be58583b70c211d064cebea9be5a03a244a646f3d07579459b05b7faa2012201,coarse,54959,5,5,False,-345074.45,535885.1,0.196311
minimum_monthly,25100.0,0.0,103700.0,1500.0,105200.0,10,239,1,83018.1,81518.1,182699.95,0.0,186718.1,81518.1,be58583b70c211d064cebea9be5a03a244a646f3d07579459b05b7faa2012201,coarse,54959,5,5,False,-345074.45,535885.1,0.196311
minimum_monthly,25600.0,500.0,103700.0,1500.0,105200.0,10,239,1,83018.1,81518.1,182699.95,0.0,186718.1,81518.1,be58583b70c211d064cebea9be5a03a244a646f3d07579459b05b7faa2012201,coarse,54959,5,5,False,-345074.45,535885.1,0.196311
minimum_monthly,26100.0,1000.0,103700.0,1500.0,105200.0,10,239,1,83018.1,81518.1,182699.95,0.0,186718.1,81518.1,be58583b70c211d064cebea9be5a03a244a646f3d07579459b05b7faa2012201,coarse,54959,5,5,False,-345074.45,535885.1,0.196311
minimum_monthly,26600.0,1500.0,138200.0,1500.0,139700.0,13,308,1,120692.05,119192.05,254011.95,0.0,258892.05,119192.05,aafce37d0e1dc1ec8ffd65c1d7e27d6db2fe9df58391491b705c3b12db792448,coarse,66306,6,7,False,-273762.45,535885.1,0.26069
minimum_monthly,27100.0,2000.0,140700.0,1500.0,142200.0,16,313,1,142146.3,140646.3,276849.3,0.0,282846.3,140646.3,de74eb894a39c2f6a2eb1015b5b9beaf2b3b7ade48d01c520b71620d21633cda,coarse,75136,9,7,False,-250925.1,535885.1,0.265355
minimum_monthly,27600.0,2500.0,169700.0,1500.0,171200.0,20,371,1,185326.35,183826.35,348060.15,0.0,355026.35,183826.35,42f2a9992a02fa46b1d5ae687fff7dd5306d0c543339ab6f260b0308efdd6ff0,coarse,87504,12,8,False,-179714.25,535885.1,0.319471
minimum_monthly,28100.0,3000.0,163200.0,1500.0,164700.0,21,358,1,197132.75,195632.75,353278.4,0.0,360332.75,195632.75,258ee82e2795d5f85693c42ceaf04fe3c9bd53b3b386c79c2c6ca0b924e9ae19,coarse,88119,12,9,False,-174496.0,535885.1,0.307342
minimum_monthly,28600.0,3500.0,209700.0,1500.0,211200.0,24,451,1,250981.45,249481.45,453115.1,0.0,460681.45,249481.45,397b6702331a7bf7f9303bd9b3aae067a6769690fa0cf61e7f7c8f52051c4629,coarse,102032,12,12,False,-74659.3,535885.1,0.394114
minimum_monthly,29100.0,4000.0,219200.0,1500.0,220700.0,26,470,1,282850.9,281350.9,494142.8,0.0,502050.9,281350.9,7aa757a95b2c5129e396b84d0c2f7716f0e33b2f9894036300f1d29d416634f1,coarse,106976,12,14,False,-33631.6,535885.1,0.411842
minimum_monthly,29200.0,4100.0,218200.0,1500.0,219700.0,26,468,1,283850.9,282350.9,494142.8,0.0,502050.9,282350.9,7aa757a95b2c5129e396b84d0c2f7716f0e33b2f9894036300f1d29d416634f1,local_refinement,106976,12,14,False,-33631.6,535885.1,0.409976
minimum_monthly,29300.0,4200.0,218200.0,1500.0,219700.0,26,468,1,283850.9,282350.9,494142.8,0.0,502050.9,282350.9,7aa757a95b2c5129e396b84d0c2f7716f0e33b2f9894036300f1d29d416634f1,local_refinement,106976,12,14,False,-33631.6,535885.1,0.409976
minimum_monthly,29400.0,4300.0,234200.0,1500.0,235700.0,27,500,1,301685.1,300185.1,527774.4,0.0,535885.1,300185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.439833
minimum_monthly,29500.0,4400.0,232200.0,1500.0,233700.0,27,496,1,303685.1,302185.1,527774.4,0.0,535885.1,302185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.436101
minimum_monthly,29600.0,4500.0,230200.0,1500.0,231700.0,27,492,1,305685.1,304185.1,527774.4,0.0,535885.1,304185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.432369
minimum_monthly,29700.0,4600.0,229200.0,1500.0,230700.0,27,490,1,306685.1,305185.1,527774.4,0.0,535885.1,305185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.430503
minimum_monthly,29800.0,4700.0,227700.0,1500.0,229200.0,27,487,1,308185.1,306685.1,527774.4,0.0,535885.1,306685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.427704
minimum_monthly,29900.0,4800.0,226700.0,1500.0,228200.0,27,485,1,309185.1,307685.1,527774.4,0.0,535885.1,307685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.425838
minimum_monthly,30000.0,4900.0,225200.0,1500.0,226700.0,27,482,1,310685.1,309185.1,527774.4,0.0,535885.1,309185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.423038
minimum_monthly,30100.0,5000.0,223200.0,1500.0,224700.0,27,478,1,312685.1,311185.1,527774.4,0.0,535885.1,311185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.419306
minimum_monthly,30600.0,5500.0,216200.0,3000.0,219200.0,27,464,2,319685.1,316685.1,527774.4,0.0,535885.1,316685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.409043
minimum_monthly,31100.0,6000.0,206700.0,4500.0,211200.0,27,445,3,329185.1,324685.1,527774.4,0.0,535885.1,324685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.394114
minimum_monthly,31600.0,6500.0,199700.0,4500.0,204200.0,27,431,3,336185.1,331685.1,527774.4,0.0,535885.1,331685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.381052
minimum_monthly,32100.0,7000.0,191700.0,4500.0,196200.0,27,415,3,344185.1,339685.1,527774.4,0.0,535885.1,339685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.366123
minimum_monthly,32600.0,7500.0,183200.0,7500.0,190700.0,27,398,5,352685.1,345185.1,527774.4,0.0,535885.1,345185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.35586
minimum_monthly,33100.0,8000.0,177200.0,7500.0,184700.0,27,386,5,358685.1,351185.1,527774.4,0.0,535885.1,351185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.344663
minimum_monthly,33600.0,8500.0,169700.0,7500.0,177200.0,27,371,5,366185.1,358685.1,527774.4,0.0,535885.1,358685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.330668
minimum_monthly,34100.0,9000.0,161700.0,7500.0,169200.0,27,355,5,374185.1,366685.1,527774.4,0.0,535885.1,366685.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.315739
minimum_monthly,34600.0,9500.0,156200.0,7500.0,163700.0,27,344,5,379685.1,372185.1,527774.4,0.0,535885.1,372185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.305476
minimum_monthly,35100.0,10000.0,149700.0,9000.0,158700.0,27,331,6,386185.1,377185.1,527774.4,0.0,535885.1,377185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.296146
