cohort,kind,start,left,right,daily_pnl_correlation,joint_negative_days,negative_day_jaccard,joint_underwater_fraction,deep_drawdown_jaccard
full_2021-01-01,full,2021-01-01,0.75,1.00,0.9459489740012047,612,0.8464730290456431,0.8628411476557033,0.4556213017751479
full_2021-01-01,full,2021-01-01,0.75,1.25,0.9040346300353724,581,0.7614678899082569,0.8425472358292512,0.3609467455621302
full_2021-01-01,full,2021-01-01,0.75,1.50,0.8699057770863197,562,0.707808564231738,0.8362491252624212,0.3795180722891566
full_2021-01-01,full,2021-01-01,0.75,1.75,0.8483742701919387,551,0.6785714285714286,0.8236529041287614,0.32748538011695905
full_2021-01-01,full,2021-01-01,0.75,2.00,0.8428532757898228,550,0.6699147381242387,0.8320503848845346,0.288135593220339
full_2021-01-01,full,2021-01-01,0.75,2.25,0.823093902153831,532,0.6432889963724304,0.8327501749475158,0.3004115226337449
full_2021-01-01,full,2021-01-01,0.75,2.50,0.8104240435310258,521,0.6284680337756333,0.8264520643806857,0.26229508196721313
full_2021-01-01,full,2021-01-01,0.75,2.75,0.801100681446822,519,0.6230492196878752,0.8418474457662701,0.2606837606837607
full_2021-01-01,full,2021-01-01,0.75,3.00,0.8006917834119877,520,0.6183115338882283,0.8320503848845346,0.3181818181818182
full_2021-01-01,full,2021-01-01,0.75,3.25,0.797540825893252,514,0.6140979689366786,0.821553533939818,0.3054187192118227
full_2021-01-01,full,2021-01-01,0.75,3.50,0.7932788924872521,518,0.6152019002375297,0.8299510146955913,0.32941176470588235
full_2021-01-01,full,2021-01-01,1.00,1.25,0.9517769874515477,623,0.8581267217630854,0.8488453463960812,0.7701149425287356
full_2021-01-01,full,2021-01-01,1.00,1.50,0.9160472303787779,593,0.7721354166666666,0.8292512246326103,0.6630434782608695
full_2021-01-01,full,2021-01-01,1.00,1.75,0.8907541731060925,577,0.729456384323641,0.8194541637508748,0.6413043478260869
full_2021-01-01,full,2021-01-01,1.00,2.00,0.8822631550981145,572,0.7114427860696517,0.8271518544436669,0.35714285714285715
full_2021-01-01,full,2021-01-01,1.00,2.25,0.8617296964208624,553,0.6818742293464858,0.8257522743177047,0.2972972972972973
full_2021-01-01,full,2021-01-01,1.00,2.50,0.845009382243747,542,0.6666666666666666,0.8222533240027992,0.25405405405405407
full_2021-01-01,full,2021-01-01,1.00,2.75,0.8363661348079038,538,0.6568986568986569,0.834149755073478,0.25862068965517243
full_2021-01-01,full,2021-01-01,1.00,3.00,0.837294508565525,539,0.6517533252720678,0.8271518544436669,0.34057971014492755
full_2021-01-01,full,2021-01-01,1.00,3.25,0.8292280002313228,531,0.6436363636363637,0.8180545836249126,0.32167832167832167
full_2021-01-01,full,2021-01-01,1.00,3.50,0.8252645033949874,533,0.640625,0.8250524842547236,0.47058823529411764
full_2021-01-01,full,2021-01-01,1.25,1.50,0.9550967423629353,633,0.858887381275441,0.8425472358292512,0.8266666666666667
full_2021-01-01,full,2021-01-01,1.25,1.75,0.9220119728181035,611,0.7976501305483029,0.827851644506648,0.7763157894736842
full_2021-01-01,full,2021-01-01,1.25,2.00,0.9045740235903726,600,0.7643312101910829,0.8306508047585724,0.40397350993377484
full_2021-01-01,full,2021-01-01,1.25,2.25,0.8833511446953932,578,0.7270440251572327,0.8285514345696291,0.3333333333333333
full_2021-01-01,full,2021-01-01,1.25,2.50,0.8626632930109012,564,0.705,0.820853743876837,0.2857142857142857
full_2021-01-01,full,2021-01-01,1.25,2.75,0.8502524289560149,558,0.6905940594059405,0.8320503848845346,0.30128205128205127
full_2021-01-01,full,2021-01-01,1.25,3.00,0.8466443441180563,558,0.6829865361077111,0.8229531140657803,0.39669421487603307
full_2021-01-01,full,2021-01-01,1.25,3.25,0.8361341538640451,551,0.6769041769041769,0.8166550034989503,0.3515625
full_2021-01-01,full,2021-01-01,1.25,3.50,0.8344080370154725,552,0.6715328467153284,0.8222533240027992,0.5402298850574713
full_2021-01-01,full,2021-01-01,1.50,1.75,0.963866850641803,651,0.8821138211382114,0.8404478656403079,0.7402597402597403
full_2021-01-01,full,2021-01-01,1.50,2.00,0.9428560474428935,627,0.8142857142857143,0.8362491252624212,0.43537414965986393
full_2021-01-01,full,2021-01-01,1.50,2.25,0.9226152502231625,606,0.7779204107830552,0.834149755073478,0.3765432098765432
full_2021-01-01,full,2021-01-01,1.50,2.50,0.8993126554059334,590,0.7506361323155216,0.827851644506648,0.3271604938271605
full_2021-01-01,full,2021-01-01,1.50,2.75,0.8866218393583596,585,0.7377049180327869,0.8369489153254024,0.3466666666666667
full_2021-01-01,full,2021-01-01,1.50,3.00,0.8804345079725419,584,0.7272727272727273,0.8257522743177047,0.4608695652173913
full_2021-01-01,full,2021-01-01,1.50,3.25,0.8637899388470346,575,0.7169576059850374,0.8180545836249126,0.4214876033057851
full_2021-01-01,full,2021-01-01,1.50,3.50,0.8573522823409324,576,0.7111111111111111,0.8264520643806857,0.6219512195121951
full_2021-01-01,full,2021-01-01,1.75,2.00,0.9728171655005221,664,0.8972972972972973,0.8495451364590623,0.375
full_2021-01-01,full,2021-01-01,1.75,2.25,0.948987372472999,636,0.8412698412698413,0.8418474457662701,0.3076923076923077
full_2021-01-01,full,2021-01-01,1.75,2.50,0.9258658943717242,618,0.807843137254902,0.834149755073478,0.2603550295857988
full_2021-01-01,full,2021-01-01,1.75,2.75,0.9132012020848378,610,0.7870967741935484,0.8355493351994402,0.27388535031847133
full_2021-01-01,full,2021-01-01,1.75,3.00,0.9077622802277715,603,0.7623261694058154,0.8229531140657803,0.3387096774193548
full_2021-01-01,full,2021-01-01,1.75,3.25,0.8851644595767516,595,0.7541191381495564,0.8173547935619314,0.328125
full_2021-01-01,full,2021-01-01,1.75,3.50,0.8796736429332248,597,0.75,0.8243526941917425,0.5595238095238095
full_2021-01-01,full,2021-01-01,2.00,2.25,0.9714765473199438,663,0.8995929443690638,0.8586424072778167,0.8282208588957055
full_2021-01-01,full,2021-01-01,2.00,2.50,0.9464056347469785,642,0.8571428571428571,0.8502449265220434,0.7159763313609467
full_2021-01-01,full,2021-01-01,2.00,2.75,0.9305503284449709,628,0.8209150326797385,0.853743876836949,0.6993865030674846
full_2021-01-01,full,2021-01-01,2.00,3.00,0.9247094925656187,620,0.7928388746803069,0.8432470258922323,0.5283018867924528
full_2021-01-01,full,2021-01-01,2.00,3.25,0.8995341612267301,606,0.7709923664122137,0.8362491252624212,0.4034090909090909
full_2021-01-01,full,2021-01-01,2.00,3.50,0.893321172623956,609,0.7689393939393939,0.841147655703289,0.38666666666666666
full_2021-01-01,full,2021-01-01,2.25,2.50,0.9687021546565953,665,0.9313725490196079,0.8635409377186843,0.7456647398843931
full_2021-01-01,full,2021-01-01,2.25,2.75,0.948709129306546,647,0.8814713896457765,0.8628411476557033,0.7202380952380952
full_2021-01-01,full,2021-01-01,2.25,3.00,0.9357839466591006,635,0.8410596026490066,0.8502449265220434,0.5548780487804879
full_2021-01-01,full,2021-01-01,2.25,3.25,0.9103953684007027,619,0.8134034165571616,0.8390482855143457,0.430939226519337
full_2021-01-01,full,2021-01-01,2.25,3.50,0.9021653520520271,619,0.8038961038961039,0.8439468159552135,0.375
full_2021-01-01,full,2021-01-01,2.50,2.75,0.9795619143006423,666,0.943342776203966,0.8600419874037789,0.7898089171974523
full_2021-01-01,full,2021-01-01,2.50,3.00,0.9634565789790698,652,0.8943758573388203,0.8481455563331001,0.5153374233128835
full_2021-01-01,full,2021-01-01,2.50,3.25,0.9366764956500145,635,0.8627717391304348,0.8404478656403079,0.4101123595505618
full_2021-01-01,full,2021-01-01,2.50,3.50,0.9267680069511549,633,0.8473895582329317,0.8432470258922323,0.3333333333333333
full_2021-01-01,full,2021-01-01,2.75,3.00,0.9808615726514931,670,0.9396914446002805,0.867739678096571,0.5918367346938775
full_2021-01-01,full,2021-01-01,2.75,3.25,0.9522329973754586,651,0.9016620498614959,0.853743876836949,0.4875
full_2021-01-01,full,2021-01-01,2.75,3.50,0.936189465247926,645,0.8751696065128901,0.8572428271518544,0.35374149659863946
full_2021-01-01,full,2021-01-01,3.00,3.25,0.9702794201376478,674,0.9519774011299436,0.8621413575927221,0.7288135593220338
full_2021-01-01,full,2021-01-01,3.00,3.50,0.951780932553208,668,0.9239280774550485,0.8600419874037789,0.5
full_2021-01-01,full,2021-01-01,3.25,3.50,0.9771460486135348,678,0.9644381223328592,0.86074177746676,0.5089285714285714
full_2022-01-01,full,2022-01-01,0.50,0.75,0.9435806372075096,475,0.7929883138564274,0.8316239316239317,0.32195121951219513
full_2022-01-01,full,2022-01-01,0.50,1.00,0.9017854847005835,460,0.7467532467532467,0.8042735042735043,0.24390243902439024
full_2022-01-01,full,2022-01-01,0.50,1.25,0.8650050153676665,448,0.6989079563182528,0.7965811965811965,0.24271844660194175
full_2022-01-01,full,2022-01-01,0.50,1.50,0.8374843641893149,441,0.6661631419939577,0.8042735042735043,0.26865671641791045
full_2022-01-01,full,2022-01-01,0.50,1.75,0.8150328243837046,438,0.6469719350073855,0.7982905982905983,0.24019607843137256
full_2022-01-01,full,2022-01-01,0.50,2.00,0.815056070142137,433,0.6321167883211679,0.8094017094017094,0.2840466926070039
full_2022-01-01,full,2022-01-01,0.50,2.25,0.7979883479808066,421,0.6128093158660844,0.8025641025641026,0.29056603773584905
full_2022-01-01,full,2022-01-01,0.50,2.50,0.783645273143047,413,0.6020408163265306,0.7974358974358975,0.28076923076923077
full_2022-01-01,full,2022-01-01,0.50,2.75,0.770195748565985,415,0.6049562682215743,0.805982905982906,0.2698412698412698
full_2022-01-01,full,2022-01-01,0.50,3.00,0.7674489443041131,415,0.5988455988455988,0.7923076923076923,0.29411764705882354
full_2022-01-01,full,2022-01-01,0.50,3.25,0.75967650518366,408,0.5904486251808972,0.7846153846153846,0.33640552995391704
full_2022-01-01,full,2022-01-01,0.50,3.50,0.7526536385819617,411,0.5888252148997135,0.7965811965811965,0.27918781725888325
full_2022-01-01,full,2022-01-01,0.75,1.00,0.9452340812738068,491,0.8364565587734242,0.8222222222222222,0.6521739130434783
full_2022-01-01,full,2022-01-01,0.75,1.25,0.9025562570756843,466,0.7456,0.805982905982906,0.6630434782608695
full_2022-01-01,full,2022-01-01,0.75,1.50,0.8681219436136589,451,0.6896024464831805,0.8085470085470086,0.7078651685393258
full_2022-01-01,full,2022-01-01,0.75,1.75,0.8484468054714164,447,0.6671641791044776,0.8,0.5957446808510638
full_2022-01-01,full,2022-01-01,0.75,2.00,0.8456618372734235,445,0.6592592592592592,0.805982905982906,0.4276729559748428
full_2022-01-01,full,2022-01-01,0.75,2.25,0.8260202453061993,434,0.6420118343195266,0.8017094017094017,0.4397590361445783
full_2022-01-01,full,2022-01-01,0.75,2.50,0.8137915504037803,423,0.6238938053097345,0.7957264957264957,0.3772455089820359
full_2022-01-01,full,2022-01-01,0.75,2.75,0.8033426205339802,422,0.6196769456681351,0.8034188034188035,0.3821656050955414
full_2022-01-01,full,2022-01-01,0.75,3.00,0.8028988927655615,423,0.6157205240174672,0.7931623931623931,0.512396694214876
full_2022-01-01,full,2022-01-01,0.75,3.25,0.7988786237404895,418,0.6120058565153733,0.7854700854700855,0.48412698412698413
full_2022-01-01,full,2022-01-01,0.75,3.50,0.7955428623269634,423,0.6148255813953488,0.7982905982905983,0.6021505376344086
full_2022-01-01,full,2022-01-01,1.00,1.25,0.9520864470996109,503,0.8525423728813559,0.8145299145299145,0.9571428571428572
full_2022-01-01,full,2022-01-01,1.00,1.50,0.9159723387828992,480,0.7655502392344498,0.8025641025641026,0.8133333333333334
full_2022-01-01,full,2022-01-01,1.00,1.75,0.8918152597030835,470,0.724191063174114,0.7965811965811965,0.7866666666666666
full_2022-01-01,full,2022-01-01,1.00,2.00,0.8856286386718021,466,0.7103658536585366,0.8017094017094017,0.3973509933774834
full_2022-01-01,full,2022-01-01,1.00,2.25,0.8654921787620035,453,0.6874051593323217,0.7948717948717948,0.3273809523809524
full_2022-01-01,full,2022-01-01,1.00,2.50,0.8493767006244893,443,0.6712121212121213,0.7931623931623931,0.281437125748503
full_2022-01-01,full,2022-01-01,1.00,2.75,0.8390387981947434,440,0.6616541353383458,0.7965811965811965,0.28846153846153844
full_2022-01-01,full,2022-01-01,1.00,3.00,0.8399102315345417,439,0.6523031203566122,0.7897435897435897,0.39166666666666666
full_2022-01-01,full,2022-01-01,1.00,3.25,0.8306831773854358,432,0.6438152011922503,0.7837606837606838,0.368
full_2022-01-01,full,2022-01-01,1.00,3.50,0.827958764631981,435,0.6415929203539823,0.7957264957264957,0.5647058823529412
full_2022-01-01,full,2022-01-01,1.25,1.50,0.9549800341903355,515,0.8512396694214877,0.8239316239316239,0.8266666666666667
full_2022-01-01,full,2022-01-01,1.25,1.75,0.923213053656126,501,0.7939778129952456,0.8136752136752137,0.7763157894736842
full_2022-01-01,full,2022-01-01,1.25,2.00,0.908070207901547,492,0.7651632970451011,0.8136752136752137,0.40397350993377484
full_2022-01-01,full,2022-01-01,1.25,2.25,0.8866830319965285,477,0.7361111111111112,0.8076923076923077,0.3333333333333333
full_2022-01-01,full,2022-01-01,1.25,2.50,0.8663303949627715,464,0.7116564417177914,0.7991452991452992,0.2874251497005988
full_2022-01-01,full,2022-01-01,1.25,2.75,0.8527029826001654,459,0.6965098634294385,0.8034188034188035,0.3032258064516129
full_2022-01-01,full,2022-01-01,1.25,3.00,0.8492367280419164,457,0.6841317365269461,0.7931623931623931,0.4
full_2022-01-01,full,2022-01-01,1.25,3.25,0.8364864678820702,451,0.6781954887218045,0.7888888888888889,0.3543307086614173
full_2022-01-01,full,2022-01-01,1.25,3.50,0.836027399262424,453,0.6731054977711739,0.7991452991452992,0.5402298850574713
full_2022-01-01,full,2022-01-01,1.50,1.75,0.9655412114746685,539,0.8879736408566722,0.8307692307692308,0.7402597402597403
full_2022-01-01,full,2022-01-01,1.50,2.00,0.9454266965449873,517,0.8180379746835443,0.8239316239316239,0.43537414965986393
full_2022-01-01,full,2022-01-01,1.50,2.25,0.9250817771964873,503,0.7908805031446541,0.8179487179487179,0.3765432098765432
full_2022-01-01,full,2022-01-01,1.50,2.50,0.9028070670025874,489,0.7628705148205929,0.8094017094017094,0.32919254658385094
full_2022-01-01,full,2022-01-01,1.50,2.75,0.8890913417855772,484,0.7469135802469136,0.8136752136752137,0.348993288590604
full_2022-01-01,full,2022-01-01,1.50,3.00,0.8832817589337447,482,0.7336377473363774,0.7991452991452992,0.4649122807017544
full_2022-01-01,full,2022-01-01,1.50,3.25,0.864481449483232,474,0.7225609756097561,0.7923076923076923,0.425
full_2022-01-01,full,2022-01-01,1.50,3.50,0.8589867516903337,477,0.7194570135746606,0.805982905982906,0.6219512195121951
full_2022-01-01,full,2022-01-01,1.75,2.00,0.9730397440440006,548,0.8939641109298532,0.8376068376068376,0.375
full_2022-01-01,full,2022-01-01,1.75,2.25,0.9495409484954648,528,0.8475120385232745,0.82991452991453,0.3076923076923077
full_2022-01-01,full,2022-01-01,1.75,2.50,0.9269539052810085,512,0.8126984126984127,0.8188034188034188,0.2619047619047619
full_2022-01-01,full,2022-01-01,1.75,2.75,0.9148059012843995,505,0.7902973395931142,0.8196581196581196,0.27564102564102566
full_2022-01-01,full,2022-01-01,1.75,3.00,0.9092335078140138,499,0.7653374233128835,0.8034188034188035,0.34146341463414637
full_2022-01-01,full,2022-01-01,1.75,3.25,0.8847335993010185,492,0.7569230769230769,0.7965811965811965,0.33070866141732286
full_2022-01-01,full,2022-01-01,1.75,3.50,0.8799848438927693,495,0.7534246575342466,0.8094017094017094,0.5595238095238095
full_2022-01-01,full,2022-01-01,2.00,2.25,0.9717144321969227,547,0.9011532125205931,0.8487179487179487,0.8282208588957055
full_2022-01-01,full,2022-01-01,2.00,2.50,0.9470479063410284,528,0.8557536466774717,0.8358974358974359,0.7202380952380952
full_2022-01-01,full,2022-01-01,2.00,2.75,0.9316510803249116,515,0.814873417721519,0.8393162393162393,0.7037037037037037
full_2022-01-01,full,2022-01-01,2.00,3.00,0.9256389063941317,509,0.7891472868217054,0.8256410256410256,0.5316455696202531
full_2022-01-01,full,2022-01-01,2.00,3.25,0.8992522273769946,497,0.7669753086419753,0.8162393162393162,0.4057142857142857
full_2022-01-01,full,2022-01-01,2.00,3.50,0.8941416768246134,501,0.7660550458715596,0.8264957264957264,0.38666666666666666
full_2022-01-01,full,2022-01-01,2.25,2.50,0.9687332984756885,546,0.9269949066213922,0.8504273504273504,0.75
full_2022-01-01,full,2022-01-01,2.25,2.75,0.9490615959600618,530,0.8731466227347611,0.8461538461538461,0.7245508982035929
full_2022-01-01,full,2022-01-01,2.25,3.00,0.9361024292378669,521,0.8362760834670947,0.8307692307692308,0.558282208588957
full_2022-01-01,full,2022-01-01,2.25,3.25,0.9093820695684737,507,0.8073248407643312,0.8213675213675213,0.43333333333333335
full_2022-01-01,full,2022-01-01,2.25,3.50,0.9029156094121954,508,0.7974882260596546,0.82991452991453,0.375
full_2022-01-01,full,2022-01-01,2.50,2.75,0.980916735272154,546,0.9381443298969072,0.8444444444444444,0.7884615384615384
full_2022-01-01,full,2022-01-01,2.50,3.00,0.9648472148625711,536,0.8948247078464107,0.82991452991453,0.5123456790123457
full_2022-01-01,full,2022-01-01,2.50,3.25,0.9367278560521313,521,0.8611570247933884,0.8222222222222222,0.4067796610169492
full_2022-01-01,full,2022-01-01,2.50,3.50,0.9283905728201043,520,0.8441558441558441,0.8282051282051283,0.33544303797468356
full_2022-01-01,full,2022-01-01,2.75,3.00,0.9807851068161705,552,0.9435897435897436,0.8452991452991453,0.589041095890411
full_2022-01-01,full,2022-01-01,2.75,3.25,0.9506346193516506,536,0.9054054054054054,0.8324786324786325,0.48427672955974843
full_2022-01-01,full,2022-01-01,2.75,3.50,0.9364420998985945,532,0.8778877887788779,0.8393162393162393,0.3561643835616438
full_2022-01-01,full,2022-01-01,3.00,3.25,0.9690346644467354,553,0.9501718213058419,0.8427350427350427,0.7264957264957265
full_2022-01-01,full,2022-01-01,3.00,3.50,0.9521067818115118,549,0.9211409395973155,0.8427350427350427,0.5045871559633027
full_2022-01-01,full,2022-01-01,3.25,3.50,0.9783961487627343,557,0.9620034542314335,0.8444444444444444,0.5135135135135135
full_2023-01-01,full,2023-01-01,0.50,0.75,0.9465412825142655,358,0.7799564270152506,0.7993421052631579,0.3627450980392157
full_2023-01-01,full,2023-01-01,0.50,1.00,0.904154725954111,347,0.733615221987315,0.7730263157894737,0.21818181818181817
full_2023-01-01,full,2023-01-01,0.50,1.25,0.8659509634083364,334,0.6844262295081968,0.7576754385964912,0.21818181818181817
full_2023-01-01,full,2023-01-01,0.50,1.50,0.8357522329309225,329,0.6514851485148515,0.7609649122807017,0.24761904761904763
full_2023-01-01,full,2023-01-01,0.50,1.75,0.8141994567906393,327,0.632495164410058,0.7521929824561403,0.22522522522522523
full_2023-01-01,full,2023-01-01,0.50,2.00,0.815222304168334,322,0.6133333333333333,0.7653508771929824,0.2909090909090909
full_2023-01-01,full,2023-01-01,0.50,2.25,0.798276996944593,310,0.5916030534351145,0.75,0.34615384615384615
full_2023-01-01,full,2023-01-01,0.50,2.50,0.7818687853605987,306,0.583969465648855,0.7346491228070176,0.28846153846153844
full_2023-01-01,full,2023-01-01,0.50,2.75,0.7693208990009298,309,0.5919540229885057,0.75,0.27102803738317754
full_2023-01-01,full,2023-01-01,0.50,3.00,0.7654344083839697,305,0.5765595463137996,0.7368421052631579,0.2761904761904762
full_2023-01-01,full,2023-01-01,0.50,3.25,0.7620062565337091,304,0.5746691871455577,0.7335526315789473,0.33035714285714285
full_2023-01-01,full,2023-01-01,0.50,3.50,0.7557676887583565,308,0.5757009345794393,0.7467105263157895,0.3
full_2023-01-01,full,2023-01-01,0.75,1.00,0.9450785750769454,372,0.8248337028824834,0.7894736842105263,0.6037735849056604
full_2023-01-01,full,2023-01-01,0.75,1.25,0.9058848957345752,349,0.7331932773109243,0.7653508771929824,0.6037735849056604
full_2023-01-01,full,2023-01-01,0.75,1.50,0.87661028059119,339,0.6807228915662651,0.7653508771929824,0.64
full_2023-01-01,full,2023-01-01,0.75,1.75,0.8570188337240753,336,0.6575342465753424,0.7510964912280702,0.5818181818181818
full_2023-01-01,full,2023-01-01,0.75,2.00,0.854773516226074,333,0.6441005802707931,0.7576754385964912,0.576271186440678
full_2023-01-01,full,2023-01-01,0.75,2.25,0.8337428802357668,320,0.6189555125725339,0.7478070175438597,0.5964912280701754
full_2023-01-01,full,2023-01-01,0.75,2.50,0.8214902720953262,314,0.605009633911368,0.7357456140350878,0.4406779661016949
full_2023-01-01,full,2023-01-01,0.75,2.75,0.8100689048664057,315,0.6069364161849711,0.75,0.38095238095238093
full_2023-01-01,full,2023-01-01,0.75,3.00,0.8097180861660602,313,0.5973282442748091,0.7379385964912281,0.4406779661016949
full_2023-01-01,full,2023-01-01,0.75,3.25,0.8094014622405206,313,0.5984703632887189,0.7368421052631579,0.3888888888888889
full_2023-01-01,full,2023-01-01,0.75,3.50,0.805420400740088,318,0.6022727272727273,0.7510964912280702,0.5882352941176471
full_2023-01-01,full,2023-01-01,1.00,1.25,0.9592264311289215,380,0.8482142857142857,0.7796052631578947,1.0
full_2023-01-01,full,2023-01-01,1.00,1.50,0.927182605393986,362,0.7573221757322176,0.7620614035087719,0.7906976744186046
full_2023-01-01,full,2023-01-01,1.00,1.75,0.9035110524416351,356,0.7206477732793523,0.7543859649122807,0.8222222222222222
full_2023-01-01,full,2023-01-01,1.00,2.00,0.8974226427113627,352,0.7025948103792415,0.7609649122807017,0.5714285714285714
full_2023-01-01,full,2023-01-01,1.00,2.25,0.8766634954451981,338,0.6733067729083665,0.7478070175438597,0.4576271186440678
full_2023-01-01,full,2023-01-01,1.00,2.50,0.859274000357234,332,0.6587301587301587,0.7390350877192983,0.3114754098360656
full_2023-01-01,full,2023-01-01,1.00,2.75,0.8483836969178884,331,0.6541501976284585,0.7467105263157895,0.28125
full_2023-01-01,full,2023-01-01,1.00,3.00,0.8496691314329546,327,0.6374269005847953,0.7390350877192983,0.3114754098360656
full_2023-01-01,full,2023-01-01,1.00,3.25,0.8423829711299796,325,0.632295719844358,0.7357456140350878,0.25
full_2023-01-01,full,2023-01-01,1.00,3.50,0.8390752723858755,328,0.6295585412667947,0.7467105263157895,0.5510204081632653
full_2023-01-01,full,2023-01-01,1.25,1.50,0.9585248860131264,385,0.8424507658643327,0.7850877192982456,0.7906976744186046
full_2023-01-01,full,2023-01-01,1.25,1.75,0.9285798942138875,372,0.775,0.7719298245614035,0.8222222222222222
full_2023-01-01,full,2023-01-01,1.25,2.00,0.9131839136261939,367,0.7520491803278688,0.7697368421052632,0.5714285714285714
full_2023-01-01,full,2023-01-01,1.25,2.25,0.892250561193756,352,0.7183673469387755,0.7543859649122807,0.4576271186440678
full_2023-01-01,full,2023-01-01,1.25,2.50,0.8687283650853829,345,0.6997971602434077,0.7390350877192983,0.3114754098360656
full_2023-01-01,full,2023-01-01,1.25,2.75,0.8546471879063637,340,0.6813627254509018,0.7478070175438597,0.28125
full_2023-01-01,full,2023-01-01,1.25,3.00,0.8519658915996263,336,0.6640316205533597,0.7357456140350878,0.3114754098360656
full_2023-01-01,full,2023-01-01,1.25,3.25,0.8456192621161697,336,0.6653465346534654,0.7357456140350878,0.25
full_2023-01-01,full,2023-01-01,1.25,3.50,0.8448384139536199,339,0.662109375,0.7467105263157895,0.5510204081632653
full_2023-01-01,full,2023-01-01,1.50,1.75,0.9679932777222057,404,0.8782608695652174,0.7872807017543859,0.717391304347826
full_2023-01-01,full,2023-01-01,1.50,2.00,0.9477940960227333,385,0.7987551867219918,0.7796052631578947,0.6346153846153846
full_2023-01-01,full,2023-01-01,1.50,2.25,0.9283254038884396,372,0.7717842323651453,0.7675438596491229,0.5660377358490566
full_2023-01-01,full,2023-01-01,1.50,2.50,0.9026955376748759,364,0.7489711934156379,0.7521929824561403,0.4
full_2023-01-01,full,2023-01-01,1.50,2.75,0.8884355628158576,360,0.7331975560081466,0.7631578947368421,0.3620689655172414
full_2023-01-01,full,2023-01-01,1.50,3.00,0.8836881111877345,357,0.7183098591549296,0.7456140350877193,0.4
full_2023-01-01,full,2023-01-01,1.50,3.25,0.87248236487892,356,0.716297786720322,0.7456140350877193,0.3142857142857143
full_2023-01-01,full,2023-01-01,1.50,3.50,0.8648805286596883,360,0.7157057654075547,0.7587719298245614,0.6222222222222222
full_2023-01-01,full,2023-01-01,1.75,2.00,0.9722954756944353,410,0.8779443254817987,0.7960526315789473,0.5789473684210527
full_2023-01-01,full,2023-01-01,1.75,2.25,0.9501444746715618,393,0.8343949044585988,0.7774122807017544,0.4666666666666667
full_2023-01-01,full,2023-01-01,1.75,2.50,0.9238026371877454,382,0.799163179916318,0.7587719298245614,0.3225806451612903
full_2023-01-01,full,2023-01-01,1.75,2.75,0.9117778229303747,375,0.7716049382716049,0.7653508771929824,0.2923076923076923
full_2023-01-01,full,2023-01-01,1.75,3.00,0.9068820342775111,369,0.7454545454545455,0.7478070175438597,0.28125
full_2023-01-01,full,2023-01-01,1.75,3.25,0.8942240177591193,369,0.7469635627530364,0.7478070175438597,0.22784810126582278
full_2023-01-01,full,2023-01-01,1.75,3.50,0.8904197328620636,374,0.749498997995992,0.7598684210526315,0.5
full_2023-01-01,full,2023-01-01,2.00,2.25,0.9727209621022358,410,0.8971553610503282,0.7971491228070176,0.8076923076923077
full_2023-01-01,full,2023-01-01,2.00,2.50,0.9449483914283422,396,0.8479657387580299,0.7774122807017544,0.4666666666666667
full_2023-01-01,full,2023-01-01,2.00,2.75,0.9285741868093474,384,0.8,0.7861842105263158,0.5
full_2023-01-01,full,2023-01-01,2.00,3.00,0.923785647509348,377,0.7693877551020408,0.7708333333333334,0.4915254237288136
full_2023-01-01,full,2023-01-01,2.00,3.25,0.9107212993675823,373,0.7565922920892495,0.768640350877193,0.410958904109589
full_2023-01-01,full,2023-01-01,2.00,3.50,0.9063722482278364,379,0.7625754527162978,0.7785087719298246,0.5849056603773585
full_2023-01-01,full,2023-01-01,2.25,2.50,0.9667713562004527,409,0.927437641723356,0.7949561403508771,0.5925925925925926
full_2023-01-01,full,2023-01-01,2.25,2.75,0.9453183594933512,397,0.8744493392070485,0.7916666666666666,0.6296296296296297
full_2023-01-01,full,2023-01-01,2.25,3.00,0.9326589695203304,387,0.828693790149893,0.7741228070175439,0.5925925925925926
full_2023-01-01,full,2023-01-01,2.25,3.25,0.9181051684219024,380,0.8033826638477801,0.7708333333333334,0.4852941176470588
full_2023-01-01,full,2023-01-01,2.25,3.50,0.9132840327442099,384,0.8016701461377871,0.7817982456140351,0.6078431372549019
full_2023-01-01,full,2023-01-01,2.50,2.75,0.9794310026561638,411,0.9426605504587156,0.7927631578947368,0.64
full_2023-01-01,full,2023-01-01,2.50,3.00,0.9635578806260467,401,0.8930957683741648,0.7752192982456141,0.5384615384615384
full_2023-01-01,full,2023-01-01,2.50,3.25,0.9486061390604446,393,0.8618421052631579,0.7708333333333334,0.484375
full_2023-01-01,full,2023-01-01,2.50,3.50,0.9399335564091552,395,0.8512931034482759,0.7774122807017544,0.52
full_2023-01-01,full,2023-01-01,2.75,3.00,0.980505149813546,412,0.9384965831435079,0.793859649122807,0.673469387755102
full_2023-01-01,full,2023-01-01,2.75,3.25,0.9618681551441014,403,0.901565995525727,0.7850877192982456,0.6440677966101694
full_2023-01-01,full,2023-01-01,2.75,3.50,0.9455631713729807,402,0.8777292576419214,0.7916666666666666,0.5294117647058824
full_2023-01-01,full,2023-01-01,3.00,3.25,0.9791717062125437,416,0.9519450800915332,0.7982456140350878,0.7272727272727273
full_2023-01-01,full,2023-01-01,3.00,3.50,0.961779791830587,415,0.9263392857142857,0.7960526315789473,0.52
