cohort,kind,start,end,portfolio,components,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,event_realized_max_drawdown,mean_constituent_max_drawdown,smoothing_vs_mean_constituent_dd,best_constituent_max_drawdown,max_constituent_net_pnl,mdd_delta_vs_rr1,pnl_delta_vs_rr1
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_1.75_3.00,1.75/3.00,3643.825,4725.599999999999,2022-07-01,119,165,True,14,-884.0249999999996,-2187.625,-3197.5250000000005,5056.050000000022,4758.175,32.57500000000073,4686.7,3931.5,416.7499999999991,-117.67500000000018
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_1.75_3.25,1.75/3.25,4540.475,4399.025,2022-07-01,121,170,True,14,-884.0250000000001,-2187.6250000000005,-3268.7000000000003,4734.900000000021,4563.075000000001,164.0500000000011,4296.5,5724.8,90.17499999999927,778.9750000000004
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_1.75_3.50,1.75/3.50,4400.775,4445.725,2022-06-20,121,170,True,14,-884.0249999999996,-2158.625,-3201.9500000000007,4734.325000000021,4706.050000000001,260.3250000000007,4582.450000000001,5445.4,136.875,639.2749999999996
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_2.25,2.00/2.25,3108.2,4846.275,2022-07-01,119,165,True,16,-947.8000000000002,-2063.3999999999996,-3063.2,5069.72500000003,4846.275,0.0,4728.7,3699.75,537.4249999999993,-653.3000000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_2.50,2.00/2.50,3292.075,4621.150000000001,2022-07-01,119,165,True,15,-928.2750000000005,-2110.0999999999995,-2953.9,4865.575000000022,4621.15,-9.094947017729282e-13,4513.6,3699.75,312.3000000000002,-469.4250000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_2.75,2.00/2.75,3492.575,4666.325000000001,2022-07-01,119,165,True,14,-884.0250000000001,-2065.85,-2859.9000000000005,4910.750000000022,4666.325,-9.094947017729282e-13,4603.95,3699.75,357.47500000000036,-268.9250000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_3.00,2.00/3.00,3815.625,4707.7,2022-07-01,119,165,True,15,-884.0250000000001,-2065.85,-3066.65,4952.125000000023,4707.7,0.0,4686.7,3931.5,398.84999999999945,54.125
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_3.25,2.00/3.25,4712.275,4382.1,2022-07-01,121,170,True,14,-884.0250000000001,-2065.8499999999995,-3140.875,4714.225000000024,4512.6,130.5,4296.5,5724.8,73.25,950.7749999999996
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.00_3.50,2.00/3.50,4572.575,4473.325000000001,2022-06-20,121,170,True,14,-884.0250000000005,-2036.85,-3074.1250000000005,4722.900000000016,4655.575000000001,182.25,4582.450000000001,5445.4,164.47500000000036,811.0749999999998
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.25_2.50,2.25/2.50,2700.525,4738.725,2022-07-01,119,165,True,14,-928.2750000000001,-2110.1000000000004,-3015.15,4962.175000000022,4738.725,0.0,4513.6,2884.4,429.875,-1060.975
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.25_2.75,2.25/2.75,2901.025,4783.9,2022-07-01,119,165,True,13,-884.0250000000005,-2065.8499999999995,-2921.149999999999,5007.350000000025,4783.9,0.0,4603.95,3285.4,475.0499999999993,-860.4749999999999
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.25_3.00,2.25/3.00,3224.075,4825.275,2022-07-01,119,165,True,13,-884.0250000000005,-2065.8499999999995,-3103.124999999999,5048.725000000023,4825.275,0.0,4686.7,3931.5,516.4249999999993,-537.4250000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.25_3.25,2.25/3.25,4120.725,4474.900000000001,2022-07-01,121,170,True,13,-884.0249999999996,-2065.8500000000004,-3177.3500000000004,4807.025000000028,4630.174999999999,155.27499999999873,4296.5,5724.8,166.05000000000018,359.22500000000036
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.25_3.50,2.25/3.50,3981.0249999999996,4565.15,2022-06-20,121,170,True,14,-884.0250000000005,-2036.8499999999995,-3110.5999999999995,4814.725000000024,4773.15,208.0,4582.450000000001,5445.4,256.2999999999993,219.52499999999964
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.50_2.75,2.50/2.75,3084.9,4558.775,2022-07-01,119,165,True,12,-864.5,-2112.55,-2811.8499999999995,4820.175000000036,4558.775,0.0,4513.6,3285.4,249.92499999999927,-676.5999999999999
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.50_3.00,2.50/3.00,3407.95,4600.15,2022-07-01,119,165,True,12,-864.5,-2112.55,-3092.5999999999995,4861.55000000003,4600.15,0.0,4513.6,3931.5,291.2999999999993,-353.5500000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.50_3.25,2.50/3.25,4304.6,4306.275,2022-07-01,121,170,True,11,-864.5,-2112.55,-3166.825,4623.650000000032,4405.05,98.77500000000055,4296.5,5724.8,-2.5750000000007276,543.1000000000004
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.50_3.50,2.50/3.50,4164.9,4347.8,2022-06-20,121,170,True,12,-864.5,-2083.55,-3100.075,4623.07500000003,4548.025000000001,200.22500000000036,4513.6,5445.4,38.94999999999982,403.39999999999964
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.75_3.00,2.75/3.00,3608.45,4645.324999999999,2022-07-01,119,165,True,12,-820.25,-2068.2999999999997,-3066.3249999999994,4906.725000000033,4645.325,9.094947017729282e-13,4603.95,3931.5,336.47499999999854,-153.05000000000018
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.75_3.25,2.75/3.25,4505.1,4369.425,2022-07-01,121,170,True,11,-820.2499999999995,-2068.3,-3140.55,4668.8250000000335,4450.225,80.80000000000018,4296.5,5724.8,60.57499999999982,743.6000000000004
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_2.75_3.50,2.75/3.50,4365.4,4429.2,2022-06-20,121,170,True,12,-820.25,-2039.2999999999997,-3073.7999999999997,4668.250000000031,4593.200000000001,164.0000000000009,4582.450000000001,5445.4,120.34999999999945,603.8999999999996
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_3.00_3.25,3.00/3.25,4828.15,4410.799999999999,2022-07-01,121,170,True,12,-820.2499999999995,-2068.3,-3425.0249999999996,4710.200000000043,4491.6,80.80000000000109,4296.5,5724.8,101.94999999999891,1066.6499999999996
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_3.00_3.50,3.00/3.50,4688.45,4509.075,2022-06-20,121,170,True,12,-820.25,-2039.2999999999997,-3358.275,4725.92500000003,4634.575000000001,125.50000000000091,4582.450000000001,5445.4,200.22499999999945,926.9499999999998
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,pair_3.25_3.50,3.25/3.50,5585.1,4439.475,2022-06-20,121,170,True,12,-820.25,-2039.3000000000002,-3432.5,4656.325000000032,4439.475,0.0,4296.5,5724.8,130.625,1823.6000000000004
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,wide4,0.50/1.50/2.50/3.50,4035.7375,3908.6125,2022-07-04,119,165,True,13,-869.2875000000004,-1934.0749999999998,-2711.2875,4222.13749999999,4201.85,293.2375000000002,2816.8,5445.4,-400.2375000000002,274.2375000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,center4,1.25/1.75/2.25/2.75,2816.0125,4690.5625,2022-07-04,119,165,True,13,-937.5374999999999,-2114.55,-3032.8624999999997,4975.412500000004,4728.9625,38.399999999999636,4518.4,3356.15,381.71249999999964,-945.4875000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,edge4,0.50/0.75/3.25/3.50,4910.475,3540.475,2022-07-04,121,170,True,13,-839.8000000000002,-1851.3625000000002,-2691.6875,3824.574999999989,3901.5125000000003,361.03750000000036,2816.8,5724.8,-768.3750000000005,1148.9750000000004
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,without050,0.75/1.50/2.50/3.50,4061.9875,4204.625,2022-07-04,119,165,True,13,-898.7875000000004,-2134.6625,-2909.7625,4501.524999999993,4475.225,270.60000000000036,3910.3,5445.4,-104.22500000000036,300.4875000000002
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,grid5,0.50/1.25/2.00/2.75/3.50,3743.95,4029.98,2022-07-04,119,165,True,14,-884.5900000000001,-1884.7600000000002,-2708.2299999999996,4309.120000000022,4250.0599999999995,220.07999999999947,2816.8,5445.4,-278.87000000000035,-17.550000000000182
12m_2021-10-01,12m,2021-10-01,2022-10-01T00:00:00,duplicate_rr1,1.00/1.00,3761.5,4308.85,2022-07-04,114,158,True,14,-1034.3000000000002,-2095.55,-3261.35,4467.950000000014,4308.85,0.0,4308.85,3761.5,0.0,0.0
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_0.50,0.50,2843.05,2816.8,2022-07-04,85,119,True,15,-800.3500000000004,-1360.5499999999997,-1867.3000000000002,3021.350000000036,2816.8,0.0,2816.8,2843.05,-1492.0500000000002,1102.2500000000002
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_0.75,0.75,2619.25,3910.3,2022-07-04,178,249,True,13,-918.3499999999999,-2064.6000000000004,-2661.2000000000003,4138.900000000021,3910.3,0.0,3910.3,2619.25,-398.5500000000002,878.45
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_1.00,1.00,1740.8,4308.85,2022-07-04,178,249,True,10,-1034.3,-2095.55,-3261.35,4467.950000000002,4308.85,0.0,4308.85,1740.8,0.0,0.0
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_1.25,1.25,668.75,4518.4,2022-07-04,178,249,True,12,-1034.3,-2019.5500000000002,-3153.3,4693.749999999997,4518.4,0.0,4518.4,668.75,209.54999999999927,-1072.05
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_1.50,1.50,2108.85,4894.55,2022-07-04,178,249,True,14,-947.8,-2306.9500000000003,-3349.1499999999996,5094.200000000004,4894.55,0.0,4894.55,2108.85,585.6999999999998,368.04999999999995
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_1.75,1.75,1049.3,4829.65,2022-07-01,181,254,True,12,-947.8,-2306.95,-3360.05,5210.700000000006,4829.65,0.0,4829.65,1049.3,520.7999999999993,-691.5
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_2.00,2.00,102.65,4728.7,2022-07-01,183,256,True,14,-947.8000000000002,-2063.4,-3001.95,4956.1500000000115,4728.7,0.0,4728.7,102.65,419.84999999999945,-1638.1499999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_2.25,2.25,-388.05,4963.85,2022-07-01,183,256,True,13,-947.8000000000001,-2063.3999999999996,-3124.45,5187.300000000003,4963.85,0.0,4963.85,-388.05,655.0,-2128.85
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_2.50,2.50,-99.65,4513.6,2022-07-01,183,256,True,11,-910.9,-2156.8,-2905.85,4775.0000000000055,4513.6,0.0,4513.6,-99.65,204.75,-1840.45
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_2.75,2.75,615.75,4603.95,2022-07-01,183,256,True,13,-820.25,-2068.2999999999997,-2781.85,4865.350000000016,4603.95,0.0,4603.95,615.75,295.09999999999945,-1125.05
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_3.00,3.00,1568.9,4686.7,2022-07-01,183,256,True,12,-820.25,-2068.2999999999997,-3350.7999999999997,4948.10000000002,4686.7,0.0,4686.7,1568.9,377.84999999999945,-171.89999999999986
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_3.25,3.25,3028.2,4296.5,2022-06-20,136,191,True,13,-820.25,-2068.3,-3499.25,4513.3500000000295,4296.5,0.0,4296.5,3028.2,-12.350000000000364,1287.3999999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,rr_3.50,3.50,2690.95,4582.45,2022-06-20,185,261,True,12,-820.25,-2010.3,-3365.75,4799.300000000028,4582.45,0.0,4582.45,2690.95,273.59999999999945,950.1499999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_0.75,0.50/0.75,2731.15,3334.5750000000003,2022-07-04,90,126,True,14,-859.3500000000004,-1663.4250000000002,-2264.25,3580.125000000032,3363.55,28.97499999999991,2816.8,2843.05,-974.2750000000001,990.3500000000001
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_1.00,0.50/1.00,2291.925,3550.825,2022-07-04,131,183,True,12,-917.3250000000003,-1678.8999999999999,-2564.325,3731.8000000000197,3562.8250000000003,12.000000000000455,2816.8,2843.05,-758.0250000000005,551.1250000000002
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_1.25,0.50/1.25,1755.9,3637.325,2022-07-04,180,253,True,12,-917.3250000000003,-1640.8999999999999,-2510.2999999999997,3857.55000000001,3667.6,30.27500000000009,2816.8,2843.05,-671.5250000000005,15.100000000000136
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_1.50,0.50/1.50,2475.95,3810.1,2022-07-04,129,179,True,15,-874.0750000000003,-1784.6000000000001,-2608.225,4045.900000000026,3855.675,45.57500000000027,2816.8,2843.05,-498.75000000000045,735.1499999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_1.75,0.50/1.75,1946.1750000000002,3798.1,2022-07-04,181,254,True,11,-874.0749999999998,-1784.6,-2613.675,4116.025000000026,3823.225,25.125,2816.8,2843.05,-510.75000000000045,205.37500000000023
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_2.00,0.50/2.00,1472.8500000000001,3668.2000000000003,2022-07-04,181,254,True,13,-874.0750000000005,-1662.8249999999998,-2407.125,3982.3750000000273,3772.75,104.54999999999973,2816.8,2843.05,-640.6500000000001,-267.9499999999998
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_2.25,0.50/2.25,1227.5,3785.7749999999996,2022-07-04,181,254,True,12,-874.075,-1662.8249999999998,-2438.1000000000004,4099.950000000023,3890.3250000000003,104.55000000000064,2816.8,2843.05,-523.0750000000007,-513.3
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_2.50,0.50/2.50,1371.7,3560.65,2022-07-04,181,254,True,12,-854.55,-1709.525,-2265.8,3874.8250000000253,3665.2000000000003,104.55000000000018,2816.8,2843.05,-748.2000000000003,-369.0999999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_2.75,0.50/2.75,1729.4,3605.8250000000003,2022-07-04,132,184,True,14,-810.3000000000002,-1665.2749999999999,-2287.1,3920.00000000003,3710.375,104.54999999999973,2816.8,2843.05,-703.0250000000001,-11.399999999999864
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_3.00,0.50/3.00,2205.9750000000004,3647.2000000000007,2022-07-04,132,184,True,13,-810.3000000000002,-1665.2749999999999,-2453.9750000000004,3961.375000000032,3751.75,104.54999999999927,2816.8,2843.05,-661.6499999999996,465.1750000000004
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_3.25,0.50/3.25,2935.625,3259.1500000000005,2022-07-04,135,190,True,13,-810.3000000000002,-1665.275,-2528.2000000000003,3545.475000000037,3556.65,297.49999999999955,2816.8,3028.2,-1049.6999999999998,1194.825
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.50_3.50,0.50/3.50,2767.0,3258.5750000000003,2022-07-04,136,191,True,15,-810.3000000000002,-1636.275,-2461.4500000000003,3544.900000000034,3699.625,441.0499999999997,2816.8,2843.05,-1050.275,1026.2
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_1.00,0.75/1.00,2180.025,4109.575,2022-07-04,178,249,True,12,-976.3249999999998,-2080.0750000000003,-2961.2749999999996,4290.5750000000135,4109.575000000001,9.094947017729282e-13,3910.3,2619.25,-199.27500000000055,439.22500000000014
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_1.25,0.75/1.25,1644.0,4214.349999999999,2022-07-04,178,249,True,15,-976.3249999999998,-2042.075,-2907.25,4416.325000000009,4214.35,9.094947017729282e-13,3910.3,2619.25,-94.50000000000091,-96.79999999999995
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_1.50,0.75/1.50,2364.05,4402.425,2022-07-04,178,249,True,14,-933.0749999999998,-2185.775,-3005.175,4604.675000000021,4402.425,0.0,3910.3,2619.25,93.57499999999982,623.2500000000002
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_1.75,0.75/1.75,1834.275,4356.875,2022-07-04,181,254,True,13,-933.0749999999998,-2185.7750000000005,-3010.625,4674.800000000021,4369.975,13.100000000000364,3910.3,2619.25,48.024999999999636,93.47500000000014
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_2.00,0.75/2.00,1360.95,4226.975,2022-07-04,181,254,True,13,-933.075,-2064.0000000000005,-2804.075,4541.150000000023,4319.5,92.52499999999964,3910.3,2619.25,-81.875,-379.8499999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_2.25,0.75/2.25,1115.6,4344.55,2022-07-04,181,254,True,13,-933.075,-2064.0,-2835.05,4658.725000000018,4437.075000000001,92.52500000000055,3910.3,2619.25,35.69999999999982,-625.2
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_2.50,0.75/2.50,1259.8,4119.425,2022-07-04,181,254,True,12,-913.55,-2110.7000000000003,-2662.7500000000005,4433.600000000023,4211.950000000001,92.52500000000055,3910.3,2619.25,-189.42500000000018,-481.0
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_2.75,0.75/2.75,1617.5,4164.6,2022-07-04,181,254,True,13,-869.2999999999997,-2066.45,-2635.2000000000003,4478.775000000025,4257.125,92.52499999999964,3910.3,2619.25,-144.25,-123.29999999999995
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_3.00,0.75/3.00,2094.075,4205.975,2022-07-04,181,254,True,14,-869.2999999999997,-2066.45,-2848.0999999999995,4520.150000000022,4298.5,92.52499999999964,3910.3,2619.25,-102.875,353.27499999999986
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_3.25,0.75/3.25,2823.725,3822.375,2022-07-04,136,191,True,14,-869.2999999999997,-2066.45,-2921.925,4104.2500000000255,4103.4,281.02499999999964,3910.3,3028.2,-486.47500000000036,1082.925
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_0.75_3.50,0.75/3.50,2655.1,3839.85,2022-06-16,185,261,True,13,-869.3000000000002,-2037.45,-2855.175,4103.675000000024,4246.375,406.5250000000001,3910.3,2690.95,-469.00000000000045,914.3
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_1.25,1.00/1.25,1204.775,4413.625,2022-07-04,178,249,True,13,-1034.3000000000002,-2057.55,-3207.325,4572.724999999999,4413.625,0.0,4308.85,1740.8,104.77499999999964,-536.0249999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_1.50,1.00/1.50,1924.8249999999998,4601.7,2022-07-04,178,249,True,13,-991.05,-2201.2500000000005,-3305.2499999999995,4781.075000000007,4601.700000000001,9.094947017729282e-13,4308.85,2108.85,292.84999999999945,184.02499999999986
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_1.75,1.00/1.75,1395.05,4508.2,2022-07-04,180,253,True,11,-991.05,-2201.25,-3310.7000000000003,4826.4750000000095,4569.25,61.05000000000018,4308.85,1740.8,199.34999999999945,-345.75
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_2.00,1.00/2.00,921.725,4378.299999999999,2022-07-04,180,253,True,11,-991.0499999999997,-2079.4750000000004,-3104.1499999999996,4692.82500000001,4518.775,140.47500000000036,4308.85,1740.8,69.44999999999891,-819.0749999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_2.25,1.00/2.25,676.375,4498.15,2022-07-04,178,249,True,13,-991.05,-2079.4750000000004,-3135.125,4810.400000000008,4636.35,138.20000000000073,4308.85,1740.8,189.29999999999927,-1064.425
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_2.50,1.00/2.50,820.5749999999999,4304.025,2022-07-04,178,249,True,12,-971.5249999999999,-2126.175,-2962.825,4585.27500000001,4411.225,107.20000000000073,4308.85,1740.8,-4.825000000000728,-920.225
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_2.75,1.00/2.75,1178.275,4349.2,2022-07-04,178,249,True,14,-927.2750000000001,-2081.925,-2935.2749999999996,4630.450000000013,4456.4,107.19999999999982,4308.85,1740.8,40.349999999999454,-562.5249999999999
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_3.00,1.00/3.00,1654.85,4357.3,2022-07-04,180,253,True,12,-927.2750000000001,-2081.925,-3148.175,4671.825000000015,4497.775,140.47499999999945,4308.85,1740.8,48.44999999999982,-85.95000000000005
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_3.25,1.00/3.25,2384.5,3959.3,2022-07-04,136,191,True,13,-927.2749999999996,-2081.925,-3016.175,4255.925000000021,4302.675,343.375,4296.5,3028.2,-349.5500000000002,643.7
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.00_3.50,1.00/3.50,2215.875,3972.6,2022-06-16,185,261,True,11,-927.2750000000001,-2052.9249999999997,-3112.875,4255.3500000000195,4445.65,473.0499999999997,4308.85,2690.95,-336.25000000000045,475.07500000000005
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_1.50,1.25/1.50,1388.8,4706.475,2022-07-04,178,249,True,12,-991.0500000000001,-2163.25,-3251.2249999999995,4885.850000000002,4706.475,0.0,4518.4,2108.85,397.625,-352.0
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_1.75,1.25/1.75,859.025,4619.549999999999,2022-07-04,181,254,True,11,-991.0499999999998,-2163.25,-3256.675,4952.225000000006,4674.025,54.475000000000364,4518.4,1049.3,310.6999999999989,-881.775
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_2.00,1.25/2.00,385.7,4579.325000000001,2022-07-04,183,256,True,13,-991.05,-2041.4750000000001,-3050.1249999999995,4818.575000000006,4623.549999999999,44.224999999998545,4518.4,668.75,270.47500000000036,-1355.1
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_2.25,1.25/2.25,140.35,4696.9,2022-07-04,183,256,True,12,-991.05,-2041.475,-3081.1000000000004,4936.150000000003,4741.125,44.225000000000364,4518.4,668.75,388.0499999999993,-1600.45
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_2.50,1.25/2.50,284.55,4471.775,2022-07-04,183,256,True,10,-971.5249999999999,-2088.175,-2908.8,4711.025000000006,4516.0,44.225000000000364,4513.6,668.75,162.92499999999927,-1456.25
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_2.75,1.25/2.75,642.25,4516.95,2022-07-04,183,256,True,11,-927.2750000000001,-2043.9249999999997,-2881.25,4756.200000000008,4561.174999999999,44.224999999999454,4518.4,668.75,208.09999999999945,-1098.55
12m_2022-01-01,12m,2022-01-01,2023-01-01T00:00:00,pair_1.25_3.00,1.25/3.00,1118.825,4558.325,2022-07-04,183,256,True,12,-927.2750000000001,-2043.9249999999997,-3094.15,4797.575000000008,4602.549999999999,44.224999999999454,4518.4,1568.9,249.47499999999945,-621.9749999999999
