cohort,rr,budget,method,breached,horizon_open_trade_censored,trade_key,window,entry,exit,pnl_before,pnl_after,kind,interval_start
12m_2022-07-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.25,1500,closed_peak_dd,True,0,RR2.25:4-5:228:901,4-5,2022-09-05T04:00:40,2022-09-05T08:58:40,2255.65,2189.1,realized_drawdown,2022-09-05T08:58:40
12m_2022-07-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.50,1500,closed_peak_dd,True,0,RR2.50:9-10:244:913,9-10,2022-09-05T09:04:40,2022-09-05T10:46:40,1712.35,1669.3,realized_drawdown,2022-09-05T10:46:40
12m_2022-07-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.75,1500,closed_peak_dd,True,0,RR2.75:9-10:244:913,9-10,2022-09-05T09:04:40,2022-09-05T10:46:40,1692.9,1649.85,realized_drawdown,2022-09-05T10:46:40
12m_2022-07-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.00,1500,closed_peak_dd,True,0,RR3.00:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,2752.95,2273.4,realized_drawdown,2022-11-04T17:51:40
12m_2022-07-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.25,1500,closed_peak_dd,True,0,RR3.25:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,3027.2,2547.65,realized_drawdown,2022-11-04T17:51:40
12m_2022-07-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-07-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.50,1500,closed_peak_dd,True,0,RR3.50:16-17:405:1127,16-17,2022-11-03T16:45:40,2022-11-03T21:57:40,2430.3,2178.25,realized_drawdown,2022-11-03T21:57:40
12m_2022-07-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-07-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-07-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,0.50,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,0.50,1500,closed_peak_dd,True,0,RR0.50:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-523.1,-1002.65,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,0.75,1500,closed_floor,True,0,RR0.75:17-18:182:910,17-18,2023-01-05T17:08:40,2023-01-05T22:50:40,-1402.8,-1623.85,close,2023-01-05T22:50:40
12m_2022-10-01,0.75,1500,excursion_floor,True,0,RR0.75:17-18:182:910,17-18,2023-01-05T17:08:40,2023-01-05T22:50:40,-1402.8,-1623.85,mae,2023-01-05T17:08:40
12m_2022-10-01,0.75,1500,closed_peak_dd,True,0,RR0.75:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-1000.25,-1479.8,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.00,1500,closed_peak_dd,True,0,RR1.00:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-723.95,-1203.5,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.25,1500,closed_peak_dd,True,0,RR1.25:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-510.8,-990.35,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.50,1500,closed_peak_dd,True,0,RR1.50:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,117.0,-362.55,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.75,1500,closed_peak_dd,True,0,RR1.75:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-206.45,-686.0,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,2.00,1500,closed_floor,True,0,RR2.00:17-18:176:872,17-18,2022-11-14T17:07:40,2022-11-14T23:30:00,-1486.3,-1542.85,close,2022-11-14T23:30:00
12m_2022-10-01,2.00,1500,excursion_floor,True,0,RR2.00:17-18:176:872,17-18,2022-11-14T17:07:40,2022-11-14T23:30:00,-1486.3,-1542.85,mae,2022-11-14T17:07:40
12m_2022-10-01,2.00,1500,closed_peak_dd,True,0,RR2.00:14-15:243:932,14-15,2022-11-04T14:30:20,2022-11-04T14:30:40,-334.0,-408.05,realized_drawdown,2022-11-04T14:30:40
12m_2022-10-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,2.25,1500,closed_floor,True,0,RR2.25:3-4:265:981,3-4,2022-12-28T03:29:40,2022-12-28T16:30:40,-1491.2,-1533.75,close,2022-12-28T16:30:40
12m_2022-10-01,2.25,1500,excursion_floor,True,0,RR2.25:17-18:181:902,17-18,2022-12-23T17:25:40,2022-12-23T23:30:00,-1450.5,-1410.05,mae,2022-12-23T17:25:40
12m_2022-10-01,2.25,1500,closed_peak_dd,True,0,RR2.25:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-70.5,-550.05,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,2.50,1500,closed_floor,True,0,RR2.50:11-12:222:968,11-12,2023-01-05T11:18:40,2023-01-05T15:30:40,-1461.05,-1544.1,close,2023-01-05T15:30:40
12m_2022-10-01,2.50,1500,excursion_floor,True,0,RR2.50:11-12:222:968,11-12,2023-01-05T11:18:40,2023-01-05T15:30:40,-1461.05,-1544.1,mae,2023-01-05T11:18:40
12m_2022-10-01,2.50,1500,closed_peak_dd,True,0,RR2.50:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,-62.9,-542.45,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,2.75,1500,closed_floor,True,0,RR2.75:17-18:182:910,17-18,2023-01-05T17:08:40,2023-01-05T22:50:40,-1369.25,-1590.3,close,2023-01-05T22:50:40
12m_2022-10-01,2.75,1500,excursion_floor,True,0,RR2.75:17-18:182:910,17-18,2023-01-05T17:08:40,2023-01-05T22:50:40,-1369.25,-1590.3,mae,2023-01-05T17:08:40
12m_2022-10-01,2.75,1500,closed_peak_dd,True,0,RR2.75:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,226.8,-252.75,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.00,1500,closed_peak_dd,True,0,RR3.00:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,463.9,-15.65,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.25,1500,closed_peak_dd,True,0,RR3.25:16-17:408:1135,16-17,2022-11-04T16:41:40,2022-11-04T17:51:40,647.5,167.95,realized_drawdown,2022-11-04T17:51:40
12m_2022-10-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2022-10-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.50,1500,closed_peak_dd,True,0,RR3.50:16-17:405:1127,16-17,2022-11-03T16:45:40,2022-11-03T21:57:40,156.0,-96.05,realized_drawdown,2022-11-03T21:57:40
12m_2022-10-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2022-10-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2022-10-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,0.50,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:18-19:275:1191,18-19,2023-10-18T18:26:20,2023-10-18T19:49:40,-266.2,-397.25,realized_drawdown,2023-10-18T19:49:40
12m_2023-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,0.75,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,1158.25,1047.2,realized_drawdown,2023-10-25T18:42:40
12m_2023-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,2849.6,2738.55,realized_drawdown,2023-10-25T18:42:40
12m_2023-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:18-19:277:1196,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,2958.35,2842.8,realized_drawdown,2023-10-20T22:45:40
12m_2023-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:9-10:332:1275,9-10,2023-10-19T09:17:40,2023-10-19T10:45:40,2255.95,2207.9,realized_drawdown,2023-10-19T10:45:40
12m_2023-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,3081.25,3017.2,realized_drawdown,2023-10-04T08:53:40
12m_2023-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,3289.15,3225.1,realized_drawdown,2023-10-04T08:53:40
12m_2023-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4289.65,4211.1,realized_drawdown,2023-10-23T22:12:40
12m_2023-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:4-5:334:1299,4-5,2023-10-24T04:02:40,2023-10-24T04:33:40,4360.45,4316.9,realized_drawdown,2023-10-24T04:33:40
12m_2023-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:16-17:537:1514,16-17,2023-10-23T16:30:40,2023-10-23T16:33:40,4972.0,4908.95,realized_drawdown,2023-10-23T16:33:40
12m_2023-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4731.45,4652.9,realized_drawdown,2023-10-23T22:12:40
12m_2023-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,4058.5,3979.95,realized_drawdown,2023-10-23T22:12:40
12m_2023-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:18-19:276:1194,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,3641.0,3525.45,realized_drawdown,2023-10-20T22:45:40
12m_2023-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,0.50,1500,excursion_floor,True,0,RR0.50:19-20:293:1208,19-20,2023-10-30T19:24:40,2023-10-30T20:00:00,-1493.8,-1385.85,mae,2023-10-30T19:24:40
12m_2023-04-01,0.50,1500,closed_peak_dd,True,0,RR0.50:18-19:275:1191,18-19,2023-10-18T18:26:20,2023-10-18T19:49:40,-400.6,-531.65,realized_drawdown,2023-10-18T19:49:40
12m_2023-04-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,0.75,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,0.75,1500,closed_peak_dd,True,0,RR0.75:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,-47.15,-158.2,realized_drawdown,2023-10-25T18:42:40
12m_2023-04-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:220:1141,17-18,2023-10-25T17:39:40,2023-10-25T18:42:40,628.2,517.15,realized_drawdown,2023-10-25T18:42:40
12m_2023-04-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.25,1500,closed_peak_dd,True,0,RR1.25:18-19:277:1196,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,1004.15,888.6,realized_drawdown,2023-10-20T22:45:40
12m_2023-04-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.50,1500,closed_peak_dd,True,0,RR1.50:9-10:332:1275,9-10,2023-10-19T09:17:40,2023-10-19T10:45:40,310.65,262.6,realized_drawdown,2023-10-19T10:45:40
12m_2023-04-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.75,1500,closed_peak_dd,True,0,RR1.75:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,1044.55,980.5,realized_drawdown,2023-10-04T08:53:40
12m_2023-04-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,2.00,1500,closed_peak_dd,True,0,RR2.00:7-8:369:1317,7-8,2023-10-04T07:20:40,2023-10-04T08:53:40,1386.45,1322.4,realized_drawdown,2023-10-04T08:53:40
12m_2023-04-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2023-04-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,2.25,1500,closed_peak_dd,True,0,RR2.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,1391.25,1312.7,realized_drawdown,2023-10-23T22:12:40
12m_2023-04-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2023-04-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2023-04-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2023-04-01,2.50,1500,closed_floor,False,1,,,,,,,,
12m_2023-04-01,2.50,1500,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,2.50,1500,closed_peak_dd,True,1,RR2.50:4-5:334:1299,4-5,2023-10-24T04:02:40,2023-10-24T04:33:40,1528.95,1485.4,realized_drawdown,2023-10-24T04:33:40
12m_2023-04-01,2.50,6800,closed_floor,False,1,,,,,,,,
12m_2023-04-01,2.50,6800,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,2.50,6800,closed_peak_dd,False,1,,,,,,,,
12m_2023-04-01,2.75,1500,closed_floor,False,1,,,,,,,,
12m_2023-04-01,2.75,1500,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,2.75,1500,closed_peak_dd,True,1,RR2.75:16-17:537:1514,16-17,2023-10-23T16:30:40,2023-10-23T16:33:40,1845.4,1782.35,realized_drawdown,2023-10-23T16:33:40
12m_2023-04-01,2.75,6800,closed_floor,False,1,,,,,,,,
12m_2023-04-01,2.75,6800,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,2.75,6800,closed_peak_dd,False,1,,,,,,,,
12m_2023-04-01,3.00,1500,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.00,1500,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.00,1500,closed_peak_dd,True,1,RR3.00:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,1778.0,1699.45,realized_drawdown,2023-10-23T22:12:40
12m_2023-04-01,3.00,6800,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.00,6800,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.00,6800,closed_peak_dd,False,1,,,,,,,,
12m_2023-04-01,3.25,1500,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.25,1500,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.25,1500,closed_peak_dd,True,1,RR3.25:22-23:309:1182,22-23,2023-10-23T22:05:20,2023-10-23T22:12:40,1199.6,1121.05,realized_drawdown,2023-10-23T22:12:40
12m_2023-04-01,3.25,6800,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.25,6800,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.25,6800,closed_peak_dd,False,1,,,,,,,,
12m_2023-04-01,3.50,1500,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.50,1500,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.50,1500,closed_peak_dd,True,1,RR3.50:18-19:276:1194,18-19,2023-10-20T18:55:40,2023-10-20T22:45:40,957.45,841.9,realized_drawdown,2023-10-20T22:45:40
12m_2023-04-01,3.50,6800,closed_floor,False,1,,,,,,,,
12m_2023-04-01,3.50,6800,excursion_floor,False,1,,,,,,,,
12m_2023-04-01,3.50,6800,closed_peak_dd,False,1,,,,,,,,
12m_2023-07-01,0.50,1500,closed_floor,True,0,RR0.50:20-21:307:1159,20-21,2023-10-26T20:03:40,2023-10-26T20:30:40,-1487.8,-1593.35,close,2023-10-26T20:30:40
12m_2023-07-01,0.50,1500,excursion_floor,True,0,RR0.50:20-21:307:1159,20-21,2023-10-26T20:03:40,2023-10-26T20:30:40,-1487.8,-1593.35,mae,2023-10-26T20:03:40
12m_2023-07-01,0.50,1500,closed_peak_dd,True,0,RR0.50:18-19:275:1191,18-19,2023-10-18T18:26:20,2023-10-18T19:49:40,-619.8,-750.85,realized_drawdown,2023-10-18T19:49:40
12m_2023-07-01,0.50,6800,closed_floor,False,0,,,,,,,,
