job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,signals_executed,zero_live_signals,allocation_sha256
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 20, 5, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,20,5,True,332973.0,1500.0,334473.0,89,5,352000.0,89,109,194,6402.0,11125.0,17527.0,351073.0,16600.0,0,7,100917,12658,"{""booked_net_trading_usd"": 342119.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15267.35, ""failed_positive_ledger_usd"": 7431.2, ""failed_negative_ledger_usd"": 32578.7, ""purchase_fees_usd"": 17527.0, ""pocket_usd"": 334473.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 32578.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 32578.7, ""dead_account_booked_deficits_usd"": 32578.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",84,69,15,0.0714,80.44,187.38,7213.22,116.27,70.67,10.81,9,10,6,2600,13,523,831,9024,371,d8b503927e2598052adef0cee0bc4b2be7fab801b03cec2fe8660bde16ce1439
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 20, 10, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,20,10,False,336549.0,1500.0,338049.0,97,5,357500.0,97,126,222,7326.0,12125.0,19451.0,354649.0,16600.0,0,7,101553,12658,"{""booked_net_trading_usd"": 334820.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15267.35, ""failed_positive_ledger_usd"": 7636.2, ""failed_negative_ledger_usd"": 45583.1, ""purchase_fees_usd"": 19451.0, ""pocket_usd"": 338049.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 45583.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 45583.1, ""dead_account_booked_deficits_usd"": 45583.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,77,15,0.25,43.44,172.31,6031.57,112.12,63.67,10.88,10,12,8,5179,22,566,915,9051,341,af44d91ff1e026b5978e359a948fa2236a21bfe8bc5e1a7d6a002bcece09a5de
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, false, 7, 20, 10, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,False,7,20,10,True,331367.0,1500.0,332867.0,88,5,350500.0,88,117,201,6633.0,11000.0,17633.0,349467.0,16600.0,0,7,99910,12658,"{""booked_net_trading_usd"": 340884.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15267.35, ""failed_positive_ledger_usd"": 7148.9, ""failed_negative_ledger_usd"": 32032.1, ""purchase_fees_usd"": 17633.0, ""pocket_usd"": 332867.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 32032.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 32032.1, ""dead_account_booked_deficits_usd"": 32032.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",83,68,15,0.0964,57.16,172.31,6383.19,116.27,70.67,10.7,10,12,6,5179,22,566,915,9024,371,5513ee328999c5acb2fde1b215238f7f6bb32e3e21d8406c24ffe48af6bd45e7
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 0, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,0,False,279916.0,0,279916.0,75,6,295000.0,75,77,173,5709.0,9375.0,15084.0,296516.0,16600.0,0,2,82526,12658,"{""booked_net_trading_usd"": 303389.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 28067.1, ""failed_positive_ledger_usd"": 5785.0, ""failed_negative_ledger_usd"": 25462.45, ""purchase_fees_usd"": 15084.0, ""pocket_usd"": 279916.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25462.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25462.45, ""dead_account_booked_deficits_usd"": 25462.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",69,55,14,0.0,98.78,228.12,6991.75,119.33,399.67,8.83,2,2,6,0,0,0,0,7741,2104,0eedfcbc9f1265b1a87643cc66844348c47eed0eabd5ca5352083a3d9747745f
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 0, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,0,True,279916.0,0,279916.0,75,6,295000.0,75,77,173,5709.0,9375.0,15084.0,296516.0,16600.0,0,2,82526,12658,"{""booked_net_trading_usd"": 303389.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 28067.1, ""failed_positive_ledger_usd"": 5785.0, ""failed_negative_ledger_usd"": 25462.45, ""purchase_fees_usd"": 15084.0, ""pocket_usd"": 279916.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25462.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25462.45, ""dead_account_booked_deficits_usd"": 25462.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",69,55,14,0.0,98.78,228.12,6991.75,119.33,399.67,8.83,2,2,6,0,0,0,0,7741,2104,0eedfcbc9f1265b1a87643cc66844348c47eed0eabd5ca5352083a3d9747745f
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 2, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,2,False,285975.0,0,285975.0,82,4,302000.0,82,86,175,5775.0,10250.0,16025.0,302575.0,16600.0,0,2,82961,12658,"{""booked_net_trading_usd"": 292198.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18217.6, ""failed_positive_ledger_usd"": 5718.65, ""failed_negative_ledger_usd"": 33737.4, ""purchase_fees_usd"": 16025.0, ""pocket_usd"": 285975.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33737.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33737.4, ""dead_account_booked_deficits_usd"": 33737.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",78,62,16,0.0513,87.04,233.44,7914.24,116.27,341.67,8.88,2,4,6,308,2,143,252,7959,1809,19b1a3643921966789614fae42be162a417b6061892ea2321aab30f6bc8d7232
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 2, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,2,True,275949.0,0,275949.0,79,5,291500.0,79,83,172,5676.0,9875.0,15551.0,292549.0,16600.0,0,2,82718,12658,"{""booked_net_trading_usd"": 289039.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 23953.85, ""failed_positive_ledger_usd"": 5137.65, ""failed_negative_ledger_usd"": 31552.2, ""purchase_fees_usd"": 15551.0, ""pocket_usd"": 275949.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31552.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31552.2, ""dead_account_booked_deficits_usd"": 31552.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",74,59,15,0.0,102.34,235.12,7984.94,116.27,341.67,8.85,2,4,6,308,2,143,252,7959,1809,6e75804953fef3f181ad165a3aad7e63b09924698cadd3b30a135f0ccd1eab9d
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 5, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,5,False,291968.0,0,291968.0,85,2,308500.0,85,89,179,5907.0,10625.0,16532.0,308568.0,16600.0,0,2,82815,12658,"{""booked_net_trading_usd"": 285092.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8226.5, ""failed_positive_ledger_usd"": 5839.4, ""failed_negative_ledger_usd"": 37473.5, ""purchase_fees_usd"": 16532.0, ""pocket_usd"": 291968.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 37473.5, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 37473.5, ""dead_account_booked_deficits_usd"": 37473.5, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",83,65,18,0.1084,63.04,233.44,7940.82,116.27,365.67,8.87,2,5,6,308,2,143,252,7856,1946,5287f0610851a1d4c42739a16281ea1b19e5052f01b7cc1730cceeae255388b4
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 5, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,5,True,275949.0,0,275949.0,79,5,291500.0,79,83,172,5676.0,9875.0,15551.0,292549.0,16600.0,0,2,82718,12658,"{""booked_net_trading_usd"": 289039.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 23953.85, ""failed_positive_ledger_usd"": 5137.65, ""failed_negative_ledger_usd"": 31552.2, ""purchase_fees_usd"": 15551.0, ""pocket_usd"": 275949.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31552.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31552.2, ""dead_account_booked_deficits_usd"": 31552.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",74,59,15,0.0,102.34,235.12,7984.94,116.27,341.67,8.85,2,4,6,308,2,143,252,7959,1809,6e75804953fef3f181ad165a3aad7e63b09924698cadd3b30a135f0ccd1eab9d
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 10, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,10,False,289579.0,0,289579.0,90,2,307000.0,90,94,187,6171.0,11250.0,17421.0,306179.0,16600.0,0,2,82892,12658,"{""booked_net_trading_usd"": 276496.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8226.5, ""failed_positive_ledger_usd"": 5705.75, ""failed_negative_ledger_usd"": 44435.95, ""purchase_fees_usd"": 17421.0, ""pocket_usd"": 289579.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 44435.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 44435.95, ""dead_account_booked_deficits_usd"": 44435.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",88,70,18,0.1591,60.37,233.44,7921.79,116.27,362.67,8.88,2,10,6,308,2,143,252,7871,1929,dd9402f9c0e99b00768218672fb30e5b9a730c1fc41d3fff7653d9897c04ec95
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 2, 10, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,2,10,True,275949.0,0,275949.0,79,5,291500.0,79,83,172,5676.0,9875.0,15551.0,292549.0,16600.0,0,2,82718,12658,"{""booked_net_trading_usd"": 289039.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 23953.85, ""failed_positive_ledger_usd"": 5137.65, ""failed_negative_ledger_usd"": 31552.2, ""purchase_fees_usd"": 15551.0, ""pocket_usd"": 275949.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31552.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31552.2, ""dead_account_booked_deficits_usd"": 31552.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",74,59,15,0.0,102.34,235.12,7984.94,116.27,341.67,8.85,2,4,6,308,2,143,252,7959,1809,6e75804953fef3f181ad165a3aad7e63b09924698cadd3b30a135f0ccd1eab9d
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 0, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,0,False,333633.0,0,333633.0,73,1,348500.0,73,91,174,5742.0,9125.0,14867.0,350233.0,16600.0,0,5,93122,12658,"{""booked_net_trading_usd"": 324270.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5790.3, ""failed_negative_ledger_usd"": 34133.05, ""purchase_fees_usd"": 14867.0, ""pocket_usd"": 333633.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 34133.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 34133.05, ""dead_account_booked_deficits_usd"": 34133.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",72,53,19,0.0,99.12,357.35,9525.5,116.27,256.67,9.95,5,9,10,3508,11,665,695,8295,1345,df786e30f5aa92320ff8d7e4ade551ed581bebfe3f6b9480d37575b9509ad156
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 0, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,0,True,333633.0,0,333633.0,73,1,348500.0,73,91,174,5742.0,9125.0,14867.0,350233.0,16600.0,0,5,93122,12658,"{""booked_net_trading_usd"": 324270.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5790.3, ""failed_negative_ledger_usd"": 34133.05, ""purchase_fees_usd"": 14867.0, ""pocket_usd"": 333633.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 34133.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 34133.05, ""dead_account_booked_deficits_usd"": 34133.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",72,53,19,0.0,99.12,357.35,9525.5,116.27,256.67,9.95,5,9,10,3508,11,665,695,8295,1345,df786e30f5aa92320ff8d7e4ade551ed581bebfe3f6b9480d37575b9509ad156
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 2, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,2,False,329968.0,0,329968.0,81,1,346000.0,81,92,179,5907.0,10125.0,16032.0,346568.0,16600.0,0,5,94730,12658,"{""booked_net_trading_usd"": 317603.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5654.6, ""failed_negative_ledger_usd"": 38164.35, ""purchase_fees_usd"": 16032.0, ""pocket_usd"": 329968.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 38164.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 38164.35, ""dead_account_booked_deficits_usd"": 38164.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",80,61,19,0.05,63.44,202.38,6276.64,116.27,102.67,10.14,5,7,10,3273,6,843,905,8878,566,9e8d4a0c7c33bdd192ec7f16f5886950e49badce7e3498e77a7565a0c6b9e6b2
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 2, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,2,True,330284.0,0,330284.0,79,1,346000.0,79,90,177,5841.0,9875.0,15716.0,346884.0,16600.0,0,5,94671,12658,"{""booked_net_trading_usd"": 320017.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5654.6, ""failed_negative_ledger_usd"": 35750.0, ""purchase_fees_usd"": 15716.0, ""pocket_usd"": 330284.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 35750.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 35750.0, ""dead_account_booked_deficits_usd"": 35750.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",78,59,19,0.0256,63.44,232.08,6292.77,116.27,106.67,10.13,5,7,10,3273,6,843,905,8866,579,8da4f82b09a989bd4426bfc4b15c551e926aa2d8e39efd56fcea5392a72e275a
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 5, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,5,False,328839.0,0,328839.0,84,1,346500.0,84,96,217,7161.0,10500.0,17661.0,345439.0,16600.0,0,5,89930,12658,"{""booked_net_trading_usd"": 312326.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6366.45, ""failed_negative_ledger_usd"": 44653.05, ""purchase_fees_usd"": 17661.0, ""pocket_usd"": 328839.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 44653.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 44653.05, ""dead_account_booked_deficits_usd"": 44653.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",83,64,19,0.1205,60.37,227.19,6244.36,116.27,240.67,9.62,5,10,10,3963,7,910,923,8360,1291,672edee9184a8ea35f4eb682b7ba7d9f4e113a5ea147368c2fdbcee07a48ee13
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 5, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,5,True,330058.0,0,330058.0,79,1,346500.0,79,91,199,6567.0,9875.0,16442.0,346658.0,16600.0,0,5,89699,12658,"{""booked_net_trading_usd"": 318499.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6159.65, ""failed_negative_ledger_usd"": 38273.45, ""purchase_fees_usd"": 16442.0, ""pocket_usd"": 330058.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 38273.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 38273.45, ""dead_account_booked_deficits_usd"": 38273.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",78,59,19,0.0513,63.44,232.08,6317.82,116.27,244.67,9.59,5,10,10,3897,7,882,895,8348,1304,91027af68baa16ad50f915d43e60efbc87c99bbe32d70dee91835d005b9e3867
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 10, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,10,False,325825.0,0,325825.0,90,1,344500.0,90,102,225,7425.0,11250.0,18675.0,342425.0,16600.0,0,5,91378,12658,"{""booked_net_trading_usd"": 303833.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5894.0, ""failed_negative_ledger_usd"": 50673.7, ""purchase_fees_usd"": 18675.0, ""pocket_usd"": 325825.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 50673.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 50673.7, ""dead_account_booked_deficits_usd"": 50673.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",89,70,19,0.1685,60.37,202.38,6377.75,112.12,212.67,9.78,5,10,10,3069,7,1007,1007,8460,1139,7272cb37bb3e90879004fc78d1f5495316fcc8ff8d2060a6ca6dca896d8565e6
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 5, 10, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,5,10,True,328263.0,0,328263.0,80,1,344500.0,80,91,189,6237.0,10000.0,16237.0,344863.0,16600.0,0,5,90921,12658,"{""booked_net_trading_usd"": 316989.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5589.9, ""failed_negative_ledger_usd"": 37213.75, ""purchase_fees_usd"": 16237.0, ""pocket_usd"": 328263.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 37213.75, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 37213.75, ""dead_account_booked_deficits_usd"": 37213.75, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",79,60,19,0.038,68.76,202.38,6512.67,116.27,219.67,9.72,5,8,10,2947,6,933,965,8433,1169,36eb1e7ace5260ea07304ba533645bf4fa5c2d7cd54656a783a9a3c02a6348bc
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 10, 0, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,10,0,False,296893.0,0,296893.0,91,1,315000.0,91,111,204,6732.0,11375.0,18107.0,313493.0,16600.0,0,10,85144,12658,"{""booked_net_trading_usd"": 272690.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6595.85, ""failed_negative_ledger_usd"": 53018.8, ""purchase_fees_usd"": 18107.0, ""pocket_usd"": 296893.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 53018.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 53018.8, ""dead_account_booked_deficits_usd"": 53018.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",90,71,19,0.0,95.37,321.08,10070.56,116.27,204.67,9.14,10,10,11,4828,7,774,977,8509,1067,a1ce8d8c550fd5418e37cb41056e9673e6dd79cb43da77ce376c3c267d48418a
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 10, 0, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,10,0,True,296893.0,0,296893.0,91,1,315000.0,91,111,204,6732.0,11375.0,18107.0,313493.0,16600.0,0,10,85144,12658,"{""booked_net_trading_usd"": 272690.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6595.85, ""failed_negative_ledger_usd"": 53018.8, ""purchase_fees_usd"": 18107.0, ""pocket_usd"": 296893.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 53018.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 53018.8, ""dead_account_booked_deficits_usd"": 53018.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",90,71,19,0.0,95.37,321.08,10070.56,116.27,204.67,9.14,10,10,11,4828,7,774,977,8509,1067,a1ce8d8c550fd5418e37cb41056e9673e6dd79cb43da77ce376c3c267d48418a
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 10, 2, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,10,2,False,331129.0,0,331129.0,91,1,349500.0,91,109,212,6996.0,11375.0,18371.0,347729.0,16600.0,0,10,95449,12658,"{""booked_net_trading_usd"": 309450.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 5430.95, ""failed_negative_ledger_usd"": 49593.65, ""purchase_fees_usd"": 18371.0, ""pocket_usd"": 331129.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 49593.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 49593.65, ""dead_account_booked_deficits_usd"": 49593.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",90,71,19,0.0444,63.44,202.38,6208.32,38.2,102.67,10.21,10,10,13,3584,8,846,996,8878,566,5fb6e93f4cad20bdf01c11c32d7fb58086ba941e7ea064be1409d6567d63b216
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 10, 2, true]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,10,2,True,331287.0,0,331287.0,90,1,349500.0,90,108,211,6963.0,11250.0,18213.0,347887.0,16600.0,0,10,95465,12658,"{""booked_net_trading_usd"": 313899.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6184.5, ""failed_negative_ledger_usd"": 45898.05, ""purchase_fees_usd"": 18213.0, ""pocket_usd"": 331287.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 45898.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 45898.05, ""dead_account_booked_deficits_usd"": 45898.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",89,70,19,0.0225,63.44,202.38,6209.51,38.2,106.67,10.21,10,10,12,3584,8,846,996,8866,579,5d5be7d9660ebb39854912a9ae2f884b11fb5f90fc85f5edc8dd35916b13dc0a
"[""blocked"", 2020, 1000, 200, ""minimum"", ""daily"", 3900, 0, true, 0, 10, 5, false]",blocked,2020,1000,200,minimum,daily,3900,0,29000.0,True,0,10,5,False,331780.0,0,331780.0,109,1,352500.0,109,123,215,7095.0,13625.0,20720.0,348380.0,16600.0,0,10,101012,12658,"{""booked_net_trading_usd"": 299518.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 4113.25, ""failed_positive_ledger_usd"": 6198.0, ""failed_negative_ledger_usd"": 63292.45, ""purchase_fees_usd"": 20720.0, ""pocket_usd"": 331780.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 63292.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 63292.45, ""dead_account_booked_deficits_usd"": 63292.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",108,89,19,0.1296,60.37,170.08,6776.25,38.2,59.67,10.82,10,10,13,3922,4,1014,1203,9050,337,3f7ff3f52301b7096c046cd9d9755dae504557a23bc5e7c03ca62d4f8b76cafc
