job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 10, 5, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,10,5,False,360682.0,191428.78,552110.78,60,20,564428.78,60,79,146,4818.0,7500.0,12318.0,568710.78,16600.0,0,5,171007,12658,"{""booked_net_trading_usd"": 558064.65, ""firm_split_usd"": 6833.07, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1928.35, ""failed_negative_ledger_usd"": 17125.75, ""purchase_fees_usd"": 12318.0, ""pocket_usd"": 552110.78, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 17125.75, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 17125.75, ""dead_account_booked_deficits_usd"": 17125.75, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",40,40,0,0.25,35.02,133.51,2000.0,0,78.67,13.4,10,10,14,2844,13,516,632
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 10, 5, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,10,5,True,356762.0,189822.86,546584.86,62,20,558822.86,62,75,136,4488.0,7750.0,12238.0,563184.86,16600.0,0,0,170243,12658,"{""booked_net_trading_usd"": 551101.45, ""firm_split_usd"": 6701.49, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2082.35, ""failed_negative_ledger_usd"": 18505.45, ""purchase_fees_usd"": 12238.0, ""pocket_usd"": 546584.86, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18505.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18505.45, ""dead_account_booked_deficits_usd"": 18505.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",42,42,0,0.2143,35.05,133.51,2101.92,0,78.67,13.34,10,10,14,2844,13,516,632
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 10, 10, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,10,10,False,363251.0,191422.26,554673.26,63,20,568422.26,63,92,178,5874.0,7875.0,13749.0,571273.26,16600.0,0,10,169265,12658,"{""booked_net_trading_usd"": 557822.4, ""firm_split_usd"": 7193.89, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1861.35, ""failed_negative_ledger_usd"": 21655.3, ""purchase_fees_usd"": 13749.0, ""pocket_usd"": 554673.26, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 21655.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 21655.3, ""dead_account_booked_deficits_usd"": 21655.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",43,43,0,0.3953,26.13,117.02,1703.41,0,128.67,13.27,10,10,18,1307,19,626,655
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 10, 10, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,10,10,True,350970.0,190014.33,540984.33,66,20,554514.33,66,85,160,5280.0,8250.0,13530.0,557584.33,16600.0,0,0,167691,12658,"{""booked_net_trading_usd"": 540683.25, ""firm_split_usd"": 6389.42, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2015.35, ""failed_negative_ledger_usd"": 24236.05, ""purchase_fees_usd"": 13530.0, ""pocket_usd"": 540984.33, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24236.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24236.05, ""dead_account_booked_deficits_usd"": 24236.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",46,46,0,0.2609,33.71,117.02,1937.81,0,128.67,13.14,10,10,14,1307,19,626,655
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 0, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,0,False,354106.0,186734.6,540840.6,64,20,552734.6,64,71,118,3894.0,8000.0,11894.0,557440.6,16600.0,0,0,167757,12658,"{""booked_net_trading_usd"": 545028.35, ""firm_split_usd"": 6846.1, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1809.65, ""failed_negative_ledger_usd"": 18362.2, ""purchase_fees_usd"": 11894.0, ""pocket_usd"": 540840.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18362.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18362.2, ""dead_account_booked_deficits_usd"": 18362.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",44,44,0,0.0,48.88,194.51,2876.08,0,103.67,13.13,9,9,8,1552,4,255,430
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 0, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,0,True,354106.0,186734.6,540840.6,64,20,552734.6,64,71,118,3894.0,8000.0,11894.0,557440.6,16600.0,0,0,167757,12658,"{""booked_net_trading_usd"": 545028.35, ""firm_split_usd"": 6846.1, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1809.65, ""failed_negative_ledger_usd"": 18362.2, ""purchase_fees_usd"": 11894.0, ""pocket_usd"": 540840.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18362.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18362.2, ""dead_account_booked_deficits_usd"": 18362.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",44,44,0,0.0,48.88,194.51,2876.08,0,103.67,13.13,9,9,8,1552,4,255,430
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 2, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,2,False,362736.0,188593.57,551329.57,67,20,564093.57,67,77,133,4389.0,8375.0,12764.0,567929.57,16600.0,0,2,174383,12658,"{""booked_net_trading_usd"": 554088.2, ""firm_split_usd"": 7369.83, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1995.8, ""failed_negative_ledger_usd"": 21371.2, ""purchase_fees_usd"": 12764.0, ""pocket_usd"": 551329.57, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 21371.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 21371.2, ""dead_account_booked_deficits_usd"": 21371.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",47,47,0,0.1277,39.56,196.05,3041.06,0,78.67,13.66,12,12,11,2620,7,390,564
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 2, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,2,True,362302.0,187904.77,550206.77,67,20,562904.77,67,75,131,4323.0,8375.0,12698.0,566806.77,16600.0,0,0,173976,12658,"{""booked_net_trading_usd"": 552130.05, ""firm_split_usd"": 7369.83, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2025.65, ""failed_negative_ledger_usd"": 22170.4, ""purchase_fees_usd"": 12698.0, ""pocket_usd"": 550206.77, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 22170.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 22170.4, ""dead_account_booked_deficits_usd"": 22170.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",47,47,0,0.0851,40.65,196.05,3102.7,0,78.67,13.63,12,12,11,2620,7,390,564
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 5, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,5,False,367366.0,190702.97,558068.97,62,20,570702.97,62,82,148,4884.0,7750.0,12634.0,574668.97,16600.0,0,5,171546,12658,"{""booked_net_trading_usd"": 562915.3, ""firm_split_usd"": 7530.23, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1928.35, ""failed_negative_ledger_usd"": 19246.45, ""purchase_fees_usd"": 12634.0, ""pocket_usd"": 558068.97, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 19246.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 19246.45, ""dead_account_booked_deficits_usd"": 19246.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",42,42,0,0.2381,21.55,133.51,1906.98,0,78.67,13.44,15,15,14,2844,13,516,632
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 5, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,5,True,363446.0,189097.05,552543.05,64,20,565097.05,64,78,138,4554.0,8000.0,12554.0,569143.05,16600.0,0,0,170782,12658,"{""booked_net_trading_usd"": 555952.1, ""firm_split_usd"": 7398.65, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2082.35, ""failed_negative_ledger_usd"": 20626.15, ""purchase_fees_usd"": 12554.0, ""pocket_usd"": 552543.05, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20626.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20626.15, ""dead_account_booked_deficits_usd"": 20626.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",44,44,0,0.2045,24.06,133.51,2008.9,0,78.67,13.38,15,15,14,2844,13,516,632
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 10, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,10,False,367522.0,191017.21,558539.21,68,20,572517.21,68,96,166,5478.0,8500.0,13978.0,575139.21,16600.0,0,10,170235,12658,"{""booked_net_trading_usd"": 556866.65, ""firm_split_usd"": 7749.09, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1780.4, ""failed_negative_ledger_usd"": 27180.25, ""purchase_fees_usd"": 13978.0, ""pocket_usd"": 558539.21, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 27180.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 27180.25, ""dead_account_booked_deficits_usd"": 27180.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",48,48,0,0.375,6.49,103.51,1301.12,0,78.67,13.34,18,18,18,3167,18,660,689
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 1, 20, 10, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,1,20,10,True,358965.0,189676.91,548641.91,70,20,562176.91,70,88,145,4785.0,8750.0,13535.0,565241.91,16600.0,0,0,169097,12658,"{""booked_net_trading_usd"": 544746.65, ""firm_split_usd"": 7195.09, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1934.4, ""failed_negative_ledger_usd"": 28559.95, ""purchase_fees_usd"": 13535.0, ""pocket_usd"": 548641.91, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28559.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28559.95, ""dead_account_booked_deficits_usd"": 28559.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",50,50,0,0.3,7.49,103.51,1451.04,0,78.67,13.25,16,16,16,3167,18,660,689
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 0, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,0,False,306556.0,166922.59,473478.59,61,20,485822.59,61,61,143,4719.0,7625.0,12344.0,490078.59,16600.0,0,0,143965,12658,"{""booked_net_trading_usd"": 472473.3, ""firm_split_usd"": 5175.17, ""retained_profit_usd"": 4665.74, ""failed_positive_ledger_usd"": 1557.7, ""failed_negative_ledger_usd"": 24747.9, ""purchase_fees_usd"": 12344.0, ""pocket_usd"": 473478.59, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24747.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24747.9, ""dead_account_booked_deficits_usd"": 24747.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",41,41,0,0.0,50.62,162.12,2643.51,0,43.67,11.26,2,2,3,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 0, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,0,True,306556.0,166922.59,473478.59,61,20,485822.59,61,61,143,4719.0,7625.0,12344.0,490078.59,16600.0,0,0,143965,12658,"{""booked_net_trading_usd"": 472473.3, ""firm_split_usd"": 5175.17, ""retained_profit_usd"": 4665.74, ""failed_positive_ledger_usd"": 1557.7, ""failed_negative_ledger_usd"": 24747.9, ""purchase_fees_usd"": 12344.0, ""pocket_usd"": 473478.59, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24747.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24747.9, ""dead_account_booked_deficits_usd"": 24747.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",41,41,0,0.0,50.62,162.12,2643.51,0,43.67,11.26,2,2,3,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 2, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,2,False,267713.0,156863.97,424576.97,67,20,438363.97,67,69,164,5412.0,8375.0,13787.0,441176.97,16600.0,0,2,132041,12658,"{""booked_net_trading_usd"": 427873.3, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 8885.28, ""failed_positive_ledger_usd"": 2416.4, ""failed_negative_ledger_usd"": 25859.1, ""purchase_fees_usd"": 13787.0, ""pocket_usd"": 424576.97, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25859.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25859.1, ""dead_account_booked_deficits_usd"": 25859.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",47,47,0,0.1277,55.15,139.47,2972.81,0,382.67,10.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 2, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,2,True,290090.0,164569.21,454659.21,61,20,467069.21,61,61,145,4785.0,7625.0,12410.0,471259.21,16600.0,0,0,134388,12658,"{""booked_net_trading_usd"": 453192.15, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 5044.54, ""failed_positive_ledger_usd"": 1626.85, ""failed_negative_ledger_usd"": 24615.2, ""purchase_fees_usd"": 12410.0, ""pocket_usd"": 454659.21, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24615.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24615.2, ""dead_account_booked_deficits_usd"": 24615.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",41,41,0,0.0,50.11,139.47,2546.29,0,382.67,10.5,2,2,4,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 5, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,5,False,280937.0,155796.47,436733.47,66,20,450296.47,66,71,161,5313.0,8250.0,13563.0,453333.47,16600.0,0,5,133853,12658,"{""booked_net_trading_usd"": 438830.65, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 8690.78, ""failed_positive_ledger_usd"": 2172.7, ""failed_negative_ledger_usd"": 26396.05, ""purchase_fees_usd"": 13563.0, ""pocket_usd"": 436733.47, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26396.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26396.05, ""dead_account_booked_deficits_usd"": 26396.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",46,46,0,0.1087,48.63,139.47,2648.1,0,382.67,10.45,2,5,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 5, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,5,True,290090.0,164569.21,454659.21,61,20,467069.21,61,61,145,4785.0,7625.0,12410.0,471259.21,16600.0,0,0,134388,12658,"{""booked_net_trading_usd"": 453192.15, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 5044.54, ""failed_positive_ledger_usd"": 1626.85, ""failed_negative_ledger_usd"": 24615.2, ""purchase_fees_usd"": 12410.0, ""pocket_usd"": 454659.21, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24615.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24615.2, ""dead_account_booked_deficits_usd"": 24615.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",41,41,0,0.0,50.11,139.47,2546.29,0,382.67,10.5,2,2,4,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 10, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,10,False,280640.0,155796.47,436436.47,66,20,450296.47,66,76,170,5610.0,8250.0,13860.0,453036.47,16600.0,0,10,133853,12658,"{""booked_net_trading_usd"": 438830.65, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 8690.78, ""failed_positive_ledger_usd"": 2172.7, ""failed_negative_ledger_usd"": 26396.05, ""purchase_fees_usd"": 13860.0, ""pocket_usd"": 436436.47, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26396.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26396.05, ""dead_account_booked_deficits_usd"": 26396.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",46,46,0,0.1087,48.63,139.47,2648.1,0,382.67,10.45,2,10,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 2, 10, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,2,10,True,290090.0,164569.21,454659.21,61,20,467069.21,61,61,145,4785.0,7625.0,12410.0,471259.21,16600.0,0,0,134388,12658,"{""booked_net_trading_usd"": 453192.15, ""firm_split_usd"": 4066.75, ""retained_profit_usd"": 5044.54, ""failed_positive_ledger_usd"": 1626.85, ""failed_negative_ledger_usd"": 24615.2, ""purchase_fees_usd"": 12410.0, ""pocket_usd"": 454659.21, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24615.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24615.2, ""dead_account_booked_deficits_usd"": 24615.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",41,41,0,0.0,50.11,139.47,2546.29,0,382.67,10.5,2,2,4,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 0, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,0,False,421883.0,186554.89,608437.89,50,20,617954.89,50,52,99,3267.0,6250.0,9517.0,625037.89,16600.0,0,0,192514,12658,"{""booked_net_trading_usd"": 618709.3, ""firm_split_usd"": 12717.16, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1177.25, ""failed_negative_ledger_usd"": 15140.2, ""purchase_fees_usd"": 9517.0, ""pocket_usd"": 608437.89, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 15140.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 15140.2, ""dead_account_booked_deficits_usd"": 15140.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",30,30,0,0.0,40.96,188.02,1926.02,0,43.67,15.13,5,5,7,26,0,0,26
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 0, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,0,True,421883.0,186554.89,608437.89,50,20,617954.89,50,52,99,3267.0,6250.0,9517.0,625037.89,16600.0,0,0,192514,12658,"{""booked_net_trading_usd"": 618709.3, ""firm_split_usd"": 12717.16, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1177.25, ""failed_negative_ledger_usd"": 15140.2, ""purchase_fees_usd"": 9517.0, ""pocket_usd"": 608437.89, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 15140.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 15140.2, ""dead_account_booked_deficits_usd"": 15140.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",30,30,0,0.0,40.96,188.02,1926.02,0,43.67,15.13,5,5,7,26,0,0,26
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 2, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,2,False,348033.0,186553.45,534586.45,77,20,549953.45,77,89,174,5742.0,9625.0,15367.0,551186.45,16600.0,0,2,174364,12658,"{""booked_net_trading_usd"": 531449.65, ""firm_split_usd"": 6863.9, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2692.15, ""failed_negative_ledger_usd"": 30060.05, ""purchase_fees_usd"": 15367.0, ""pocket_usd"": 534586.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 30060.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 30060.05, ""dead_account_booked_deficits_usd"": 30060.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",57,57,0,0.1228,41.47,194.51,2871.84,0,43.67,13.66,5,7,7,470,9,158,286
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 2, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,2,True,353962.0,188376.03,542338.03,73,20,556776.03,73,83,161,5313.0,9125.0,14438.0,558938.03,16600.0,0,0,175257,12658,"{""booked_net_trading_usd"": 539321.8, ""firm_split_usd"": 6897.82, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2328.1, ""failed_negative_ledger_usd"": 28680.35, ""purchase_fees_usd"": 14438.0, ""pocket_usd"": 542338.03, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 28680.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 28680.35, ""dead_account_booked_deficits_usd"": 28680.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",53,53,0,0.0566,41.47,194.51,2724.76,0,43.67,13.74,5,7,7,470,9,158,286
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 5, false]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,5,False,363484.0,189372.55,552856.55,68,20,566372.55,68,79,152,5016.0,8500.0,13516.0,569456.55,16600.0,0,5,175896,12658,"{""booked_net_trading_usd"": 553686.6, ""firm_split_usd"": 7451.4, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 2103.25, ""failed_negative_ledger_usd"": 24240.8, ""purchase_fees_usd"": 13516.0, ""pocket_usd"": 552856.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24240.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24240.8, ""dead_account_booked_deficits_usd"": 24240.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",48,48,0,0.2708,29.57,194.51,2488.77,0,46.67,13.79,5,8,9,1772,6,270,492
"[""unrestricted"", 2020, 1000, 200, ""minimum"", ""calendar_month"", 2800, 0, true, 7, 5, 5, true]",unrestricted,2020,1000,200,minimum,calendar_month,2800,0,27900.0,True,7,5,5,True,363078.0,190032.76,553110.76,68,20,566032.76,68,74,134,4422.0,8500.0,12922.0,569710.76,16600.0,0,0,175913,12658,"{""booked_net_trading_usd"": 551353.75, ""firm_split_usd"": 7353.74, ""retained_profit_usd"": 2000.2, ""failed_positive_ledger_usd"": 1939.55, ""failed_negative_ledger_usd"": 25972.5, ""purchase_fees_usd"": 12922.0, ""pocket_usd"": 553110.76, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25972.5, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25972.5, ""dead_account_booked_deficits_usd"": 25972.5, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",48,48,0,0.1875,28.78,194.51,2457.19,0,46.67,13.79,5,8,9,1772,6,270,492
