months,budget,left,right,periods,left_failed,right_failed,both,left_only,right_only,neither,reciprocal,jaccard,both_cases,left_only_cases,right_only_cases
6,6800,0.75,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,1.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,1.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,1.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.00,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,1.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,1.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.25,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,1.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.50,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,1.75,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,2.00,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.25,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.25,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,2.25,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,2.25,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,2.25,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.50,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,2.50,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,2.50,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,2.50,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,2.75,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,2.75,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,2.75,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,3.00,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,3.00,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,3.25,3.50,13,0,0,0,0,0,13,False,,,,
