case,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change
3m_2021-10-01,1.75,2.25,3784.6749999999997,1124.9249999999997,2021-12-06,12,16,True,9,-725.7,-1124.9249999999997,-933.0
3m_2021-10-01,1.75,2.50,3579.1,1205.4250000000002,2021-12-06,12,16,True,9,-725.6999999999998,-1205.4250000000002,-1027.475
3m_2021-10-01,1.75,2.75,3332.8,1270.0500000000002,2021-12-06,28,40,True,6,-725.6999999999998,-1238.4,-1269.4750000000004
3m_2021-10-01,1.75,3.00,3051.625,1255.1750000000002,2021-12-06,33,47,True,5,-725.6999999999996,-1198.6250000000005,-1254.6
3m_2021-10-01,1.75,3.25,3239.125,1270.4500000000003,2021-12-06,28,40,True,6,-725.6999999999996,-1136.3750000000005,-1269.8750000000005
3m_2021-10-01,1.75,3.50,3309.35,1299.9750000000001,2021-12-06,33,47,True,5,-725.7,-1136.3749999999998,-1299.4000000000003
3m_2021-10-01,2.00,2.25,4017.8999999999996,1150.225,2021-12-06,18,26,True,8,-725.6999999999998,-1094.4250000000002,-921.4250000000002
3m_2021-10-01,2.00,2.50,3812.325,1229.2249999999997,2021-12-06,18,26,True,8,-725.6999999999996,-1174.9250000000004,-1015.8999999999999
3m_2021-10-01,2.00,2.75,3566.025,1296.4499999999998,2021-12-06,18,26,True,8,-725.6999999999996,-1207.9000000000005,-1257.9000000000005
3m_2021-10-01,2.00,3.00,3284.8500000000004,1259.1499999999999,2021-12-06,23,33,True,7,-725.6999999999998,-1168.1250000000002,-1243.0249999999999
3m_2021-10-01,2.00,3.25,3472.3500000000004,1258.3000000000004,2021-12-06,32,44,True,6,-725.6999999999998,-1105.8750000000002,-1258.3000000000004
3m_2021-10-01,2.00,3.50,3542.575,1287.8250000000003,2021-12-06,32,44,True,6,-725.6999999999998,-1105.875,-1287.8250000000003
3m_2021-10-01,2.25,2.50,4003.075,1128.9499999999998,2021-12-06,18,26,True,8,-725.6999999999998,-1111.6499999999996,-877.5249999999996
3m_2021-10-01,2.25,2.75,3756.7749999999996,1196.1750000000002,2021-12-06,18,26,True,8,-725.7,-1144.625,-1119.5250000000005
3m_2021-10-01,2.25,3.00,3475.6,1158.8750000000002,2021-12-06,18,26,True,8,-725.6999999999998,-1104.8500000000001,-1104.6499999999999
3m_2021-10-01,2.25,3.25,3663.1,1136.8999999999999,2021-12-06,18,26,True,8,-725.6999999999998,-1042.6000000000001,-1119.9250000000004
3m_2021-10-01,2.25,3.50,3733.325,1172.1749999999997,2021-12-06,18,26,True,8,-725.7000000000003,-1042.6,-1149.4500000000003
3m_2021-10-01,2.50,2.75,3551.2,1275.1749999999997,2021-12-06,18,26,True,7,-725.6999999999998,-1225.125,-1214.0
3m_2021-10-01,2.50,3.00,3270.025,1237.875,2021-12-06,18,26,True,7,-725.6999999999996,-1185.3500000000004,-1199.125
3m_2021-10-01,2.50,3.25,3457.525,1215.8999999999996,2021-12-06,18,26,True,7,-725.6999999999996,-1123.1000000000004,-1214.4
3m_2021-10-01,2.50,3.50,3527.75,1251.1749999999997,2021-12-06,18,26,True,7,-725.7,-1123.1,-1243.9250000000002
3m_2021-10-01,2.75,3.00,3023.7250000000004,1441.125,2021-12-06,32,44,True,6,-725.6999999999996,-1218.3250000000003,-1441.125
3m_2021-10-01,2.75,3.25,3211.2250000000004,1456.4,2021-12-06,27,37,True,7,-725.6999999999996,-1156.0750000000003,-1456.4
3m_2021-10-01,2.75,3.50,3281.45,1485.9250000000002,2021-12-06,27,37,True,7,-725.7,-1156.0749999999998,-1485.9250000000002
3m_2021-10-01,3.00,3.25,2930.05,1441.525,2021-12-06,33,45,True,6,-725.6999999999998,-1116.3000000000002,-1441.525
3m_2021-10-01,3.00,3.50,3000.275,1471.0500000000002,2021-12-06,34,49,True,6,-725.6999999999998,-1116.3000000000002,-1471.0500000000002
3m_2021-10-01,3.25,3.50,3187.775,1486.3250000000003,2021-12-06,34,49,True,6,-725.6999999999998,-1054.0500000000002,-1486.3250000000003
3m_2022-01-01,0.50,0.50,633.9,2768.0499999999997,2022-02-23,54,76,True,2,-967.4000000000001,-1166.1499999999999,-1657.0499999999997
3m_2022-01-01,0.75,0.75,-410.2,3684.75,2022-02-23,62,86,True,0,-952.3499999999999,-1473.25,-2252.45
3m_2022-01-01,1.00,1.00,-718.25,3450.5,2022-02-23,62,86,True,0,-909.3499999999999,-1646.1000000000001,-2034.0
3m_2022-01-01,1.25,1.25,-439.9,2939.6,2022-02-21,62,86,True,0,-909.3500000000001,-1787.05,-1921.55
3m_2022-01-01,1.50,1.50,395.35,2695.2,2022-01-27,39,55,True,4,-909.35,-1966.85,-1485.5
3m_2022-01-01,1.75,1.75,-1046.55,3927.15,2022-01-27,62,86,True,0,-1493.3500000000001,-2599.3500000000004,-2802.8
3m_2022-01-01,2.00,2.00,-36.85,3942.8,2022-01-27,60,84,True,1,-1493.35,-2394.8,-2891.9
3m_2022-01-01,2.25,2.25,-679.25,4337.05,2022-02-23,62,86,True,0,-1493.3500000000001,-2459.3,-2885.25
3m_2022-01-01,2.50,2.50,-1358.35,4052.9,2022-02-23,62,86,True,0,-1493.35,-2467.15,-2789.1
3m_2022-01-01,2.75,2.75,-755.3,4225.75,2022-02-23,62,86,True,0,-1493.3500000000001,-2420.65,-2880.5
3m_2022-01-01,3.00,3.00,248.85,3870.7999999999997,2022-01-27,60,84,True,1,-1493.3500000000001,-2451.05,-2824.3
3m_2022-01-01,3.25,3.25,-524.65,4187.3,2022-01-27,62,86,True,0,-1493.35,-2561.1,-3298.8
3m_2022-01-01,3.50,3.50,-1252.0,4459.55,2022-02-21,62,86,True,0,-1493.35,-2561.1000000000004,-3556.35
3m_2022-01-01,0.50,0.75,111.85,3226.4,2022-02-23,60,84,True,1,-938.3750000000002,-1290.3,-1844.1999999999998
3m_2022-01-01,0.50,1.00,-42.17500000000001,3109.275,2022-02-23,60,84,True,1,-938.3749999999999,-1379.025,-1734.975
3m_2022-01-01,0.50,1.25,97.0,2661.1,2022-02-23,55,77,True,2,-938.3750000000001,-1304.275,-1678.75
3m_2022-01-01,0.50,1.50,514.625,2411.4249999999997,2022-02-23,53,73,True,3,-938.375,-1539.3999999999999,-1460.725
3m_2022-01-01,0.50,1.75,-206.325,3056.275,2022-02-23,62,86,True,0,-974.125,-1855.65,-2119.375
3m_2022-01-01,0.50,2.00,298.525,3122.25,2022-02-23,59,83,True,1,-974.1249999999998,-1753.3750000000002,-2163.925
3m_2022-01-01,0.50,2.25,-22.67500000000001,3552.55,2022-02-23,60,84,True,1,-974.125,-1785.625,-2160.6
3m_2022-01-01,0.50,2.50,-362.22499999999997,3410.475,2022-02-23,62,86,True,0,-974.1249999999998,-1789.5500000000002,-2112.525
3m_2022-01-01,0.50,2.75,-60.69999999999999,3496.8999999999996,2022-02-23,60,84,True,1,-974.125,-1766.3,-2158.225
3m_2022-01-01,0.50,3.00,441.375,3055.725,2022-02-21,55,77,True,2,-974.1250000000005,-1781.5,-2130.125
3m_2022-01-01,0.50,3.25,54.625,3193.475,2022-02-21,60,84,True,1,-974.1249999999998,-1836.525,-2367.375
3m_2022-01-01,0.50,3.50,-309.05,3405.2000000000003,2022-02-21,62,86,True,0,-974.1250000000002,-1836.525,-2496.15
3m_2022-01-01,0.75,1.00,-564.225,3567.625,2022-02-23,62,86,True,0,-909.35,-1557.375,-2143.225
3m_2022-01-01,0.75,1.25,-425.04999999999995,3120.8499999999995,2022-02-21,62,86,True,0,-909.3500000000001,-1630.15,-2087.0
3m_2022-01-01,0.75,1.50,-7.424999999999983,2869.775,2022-02-23,60,84,True,1,-909.3499999999999,-1717.75,-1868.975
3m_2022-01-01,0.75,1.75,-728.375,3514.625,2022-02-23,62,86,True,0,-1222.85,-2034.0,-2527.625
3m_2022-01-01,0.75,2.00,-223.525,3580.6,2022-02-23,62,86,True,0,-1222.8500000000001,-1931.725,-2572.175
3m_2022-01-01,0.75,2.25,-544.725,4010.8999999999996,2022-02-23,62,86,True,0,-1222.85,-1963.9750000000001,-2568.85
3m_2022-01-01,0.75,2.50,-884.275,3868.825,2022-02-23,62,86,True,0,-1222.8500000000001,-1967.8999999999999,-2520.7749999999996
3m_2022-01-01,0.75,2.75,-582.75,3955.25,2022-02-23,62,86,True,0,-1222.85,-1944.65,-2566.475
3m_2022-01-01,0.75,3.00,-80.675,3531.35,2022-02-21,62,86,True,0,-1222.85,-1959.8500000000001,-2538.375
3m_2022-01-01,0.75,3.25,-467.42499999999995,3669.1,2022-02-21,62,86,True,0,-1222.8500000000001,-2014.8750000000002,-2775.625
3m_2022-01-01,0.75,3.50,-831.1,3880.8250000000003,2022-02-21,62,86,True,0,-1222.8499999999997,-2014.875,-2904.3999999999996
3m_2022-01-01,1.00,1.25,-579.075,3082.25,2022-02-21,62,86,True,0,-909.3499999999999,-1670.0499999999997,-1977.775
3m_2022-01-01,1.00,1.50,-161.45,2811.3250000000003,2022-02-21,62,86,True,0,-909.3500000000001,-1806.4750000000001,-1759.75
3m_2022-01-01,1.00,1.75,-882.4,3452.725,2022-02-21,62,86,True,0,-1145.6000000000001,-2122.7250000000004,-2418.4
3m_2022-01-01,1.00,2.00,-377.55,3530.45,2022-02-21,62,86,True,0,-1145.6,-2020.4500000000003,-2462.95
3m_2022-01-01,1.00,2.25,-698.75,3893.775,2022-02-23,62,86,True,0,-1145.6000000000001,-2052.7000000000003,-2459.625
3m_2022-01-01,1.00,2.50,-1038.3,3751.7,2022-02-23,62,86,True,0,-1145.6,-2056.6250000000005,-2411.55
3m_2022-01-01,1.00,2.75,-736.775,3838.125,2022-02-23,62,86,True,0,-1145.6000000000001,-2033.375,-2457.25
3m_2022-01-01,1.00,3.00,-234.7,3492.7500000000005,2022-02-21,62,86,True,0,-1145.6000000000004,-2048.575,-2429.15
3m_2022-01-01,1.00,3.25,-621.45,3630.5000000000005,2022-02-21,62,86,True,0,-1145.6,-2103.6,-2666.4
3m_2022-01-01,1.00,3.50,-985.125,3842.2250000000004,2022-02-21,62,86,True,0,-1145.6000000000004,-2103.6000000000004,-2795.175
3m_2022-01-01,1.25,1.50,-22.274999999999977,2668.675,2022-02-21,60,84,True,1,-909.3500000000001,-1696.0750000000003,-1703.525
3m_2022-01-01,1.25,1.75,-743.2249999999999,3310.075,2022-02-21,62,86,True,0,-1145.6,-2012.3249999999998,-2362.175
3m_2022-01-01,1.25,2.00,-238.375,3387.7999999999997,2022-02-21,62,86,True,0,-1145.6,-1913.675,-2406.725
3m_2022-01-01,1.25,2.25,-559.575,3516.85,2022-02-21,62,86,True,0,-1145.6,-1942.2999999999997,-2403.4
3m_2022-01-01,1.25,2.50,-899.125,3374.775,2022-02-21,62,86,True,0,-1145.6,-1946.225,-2355.325
3m_2022-01-01,1.25,2.75,-597.5999999999999,3461.2000000000003,2022-02-21,62,86,True,0,-1145.6,-1937.35,-2401.025
3m_2022-01-01,1.25,3.00,-95.52499999999999,3350.1000000000004,2022-02-21,60,84,True,1,-1145.6,-1938.175,-2372.925
3m_2022-01-01,1.25,3.25,-482.275,3487.8500000000004,2022-02-21,62,86,True,0,-1145.6,-1993.1999999999998,-2610.175
3m_2022-01-01,1.25,3.50,-845.95,3699.575,2022-02-21,62,86,True,0,-1145.6,-1993.1999999999998,-2738.95
3m_2022-01-01,1.50,1.75,-325.59999999999997,3311.175,2022-01-27,62,86,True,0,-1145.6,-2283.1,-2144.15
3m_2022-01-01,1.50,2.00,179.25,3319.0,2022-01-27,60,84,True,1,-1145.6000000000001,-2180.825,-2188.7
3m_2022-01-01,1.50,2.25,-141.95,3313.45,2022-01-27,62,86,True,0,-1145.6,-2213.075,-2185.375
3m_2022-01-01,1.50,2.50,-481.49999999999994,3236.625,2022-01-27,62,86,True,0,-1145.6000000000001,-2217.0,-2137.3
3m_2022-01-01,1.50,2.75,-179.97499999999997,3282.325,2022-01-27,62,86,True,0,-1145.6,-2193.75,-2183.0
3m_2022-01-01,1.50,3.00,322.1,3283.0,2022-01-27,60,84,True,1,-1145.6,-2208.9500000000003,-2154.9
3m_2022-01-01,1.50,3.25,-64.64999999999998,3441.25,2022-01-27,60,84,True,1,-1145.6000000000001,-2263.9750000000004,-2392.15
3m_2022-01-01,1.50,3.50,-428.325,3428.65,2022-02-21,62,86,True,0,-1145.5999999999997,-2263.975,-2520.925
3m_2022-01-01,1.75,2.00,-541.6999999999999,3934.9750000000004,2022-01-27,62,86,True,0,-1493.35,-2497.0750000000003,-2847.3500000000004
3m_2022-01-01,1.75,2.25,-862.9,3929.425,2022-01-27,62,86,True,0,-1493.3500000000001,-2529.3250000000003,-2844.025
3m_2022-01-01,1.75,2.50,-1202.4499999999998,3852.6000000000004,2022-01-27,62,86,True,0,-1493.35,-2533.2500000000005,-2795.95
3m_2022-01-01,1.75,2.75,-900.925,3898.3,2022-01-27,62,86,True,0,-1493.3500000000001,-2510.0,-2841.65
3m_2022-01-01,1.75,3.00,-398.84999999999997,3898.975,2022-01-27,62,86,True,0,-1493.3500000000004,-2525.2,-2813.55
3m_2022-01-01,1.75,3.25,-785.5999999999999,4057.225,2022-01-27,62,86,True,0,-1493.35,-2580.225,-3050.8
3m_2022-01-01,1.75,3.50,-1149.275,4070.05,2022-02-21,62,86,True,0,-1493.3500000000004,-2580.2250000000004,-3179.575
3m_2022-01-01,2.00,2.25,-358.05,3965.0499999999997,2022-02-21,62,86,True,0,-1493.35,-2427.05,-2888.575
3m_2022-01-01,2.00,2.50,-697.5999999999999,3860.425,2022-01-27,62,86,True,0,-1493.35,-2430.9750000000004,-2840.5
3m_2022-01-01,2.00,2.75,-396.075,3909.4,2022-02-21,62,86,True,0,-1493.35,-2407.7250000000004,-2886.2
3m_2022-01-01,2.00,3.00,106.0,3906.8,2022-01-27,60,84,True,1,-1493.35,-2422.925,-2858.1000000000004
3m_2022-01-01,2.00,3.25,-280.75,4065.05,2022-01-27,62,86,True,0,-1493.35,-2477.95,-3095.3500000000004
3m_2022-01-01,2.00,3.50,-644.425,4147.775000000001,2022-02-21,62,86,True,0,-1493.35,-2477.9500000000003,-3224.125
3m_2022-01-01,2.25,2.50,-1018.8,4194.974999999999,2022-02-23,62,86,True,0,-1493.35,-2463.2250000000004,-2837.175
3m_2022-01-01,2.25,2.75,-717.275,4281.4,2022-02-23,62,86,True,0,-1493.3500000000001,-2439.9750000000004,-2882.875
3m_2022-01-01,2.25,3.00,-215.2,3927.3500000000004,2022-02-21,62,86,True,0,-1493.3500000000004,-2455.1749999999997,-2854.775
3m_2022-01-01,2.25,3.25,-601.95,4065.1000000000004,2022-02-21,62,86,True,0,-1493.35,-2510.2,-3092.025
3m_2022-01-01,2.25,3.50,-965.625,4276.825,2022-02-21,62,86,True,0,-1493.3500000000004,-2510.2000000000003,-3220.8
3m_2022-01-01,2.50,2.75,-1056.8249999999998,4139.325,2022-02-23,62,86,True,0,-1493.35,-2443.9000000000005,-2834.8
3m_2022-01-01,2.50,3.00,-554.75,3824.425,2022-01-27,62,86,True,0,-1493.35,-2459.1,-2806.7
3m_2022-01-01,2.50,3.25,-941.5,3982.675,2022-01-27,62,86,True,0,-1493.35,-2514.125,-3043.95
3m_2022-01-01,2.50,3.50,-1305.175,4134.75,2022-02-21,62,86,True,0,-1493.35,-2514.1250000000005,-3172.725
3m_2022-01-01,2.75,3.00,-253.22499999999997,3871.7,2022-02-21,62,86,True,0,-1493.3500000000004,-2435.85,-2852.4
3m_2022-01-01,2.75,3.25,-639.9749999999999,4028.375,2022-01-27,62,86,True,0,-1493.35,-2490.875,-3089.65
3m_2022-01-01,2.75,3.50,-1003.65,4221.175,2022-02-21,62,86,True,0,-1493.3500000000004,-2490.875,-3218.425
3m_2022-01-01,3.00,3.25,-137.89999999999998,4029.0499999999997,2022-01-27,60,84,True,1,-1493.35,-2506.075,-3061.55
3m_2022-01-01,3.00,3.50,-501.575,4110.075,2022-02-21,62,86,True,0,-1493.35,-2506.075,-3190.325
3m_2022-01-01,3.25,3.50,-888.325,4247.825,2022-02-21,62,86,True,0,-1493.35,-2561.1,-3427.575
3m_2022-04-01,0.50,0.50,-3797.95,5370.099999999999,2022-05-12,62,87,True,1,-679.8499999999999,-1928.8999999999996,-4009.8999999999996
3m_2022-04-01,0.75,0.75,-2931.65,4759.9,2022-05-12,62,87,True,1,-679.8499999999999,-1817.85,-3395.45
3m_2022-04-01,1.00,1.00,-4744.3,5550.55,2022-05-12,62,87,True,1,-784.8000000000002,-2473.65,-4148.35
3m_2022-04-01,1.25,1.25,-3466.0,5035.55,2022-05-12,62,87,True,1,-784.8000000000002,-2338.45,-3516.9
3m_2022-04-01,1.50,1.50,-3436.3,4585.7,2022-05-12,62,87,True,1,-784.8000000000002,-2266.45,-3111.75
3m_2022-04-01,1.75,1.75,-4652.05,5192.75,2022-06-20,62,87,True,1,-843.8000000000002,-2370.8999999999996,-3489.9999999999995
3m_2022-04-01,2.00,2.00,-4960.0,5456.3,2022-06-30,62,87,True,1,-843.7999999999997,-2414.3999999999996,-3355.9
3m_2022-04-01,2.25,2.25,-3948.35,4487.35,2022-06-20,62,87,True,1,-843.7999999999997,-2338.9,-3166.8500000000004
3m_2022-04-01,2.50,2.50,-4147.4,4820.099999999999,2022-05-12,62,87,True,1,-843.8000000000002,-2346.8999999999996,-3242.2999999999997
3m_2022-04-01,2.75,2.75,-3851.35,4812.05,2022-05-12,62,87,True,1,-843.8000000000002,-2252.8500000000004,-3301.7500000000005
3m_2022-04-01,3.00,3.00,-3502.05,5020.9,2022-05-12,62,87,True,1,-843.8000000000002,-2617.85,-3510.6
3m_2022-04-01,3.25,3.25,-3121.85,4468.2,2022-05-12,62,87,True,1,-843.8,-2377.3,-2893.5
3m_2022-04-01,3.50,3.50,-2182.9,4289.6,2022-05-12,62,87,True,1,-843.8000000000002,-2332.3,-2749.9
3m_2022-04-01,0.50,0.75,-3364.8,5065.0,2022-05-12,62,87,True,1,-679.8500000000004,-1873.375,-3702.6749999999997
3m_2022-04-01,0.50,1.00,-4271.125,5460.325,2022-05-12,62,87,True,1,-679.8499999999995,-2201.2749999999996,-4079.125
3m_2022-04-01,0.50,1.25,-3631.975,5202.825000000001,2022-05-12,62,87,True,1,-686.3249999999998,-2133.675,-3763.4000000000005
3m_2022-04-01,0.50,1.50,-3617.125,4977.900000000001,2022-05-12,62,87,True,1,-686.3249999999998,-2097.675,-3560.8250000000003
3m_2022-04-01,0.50,1.75,-4225.0,5141.974999999999,2022-05-12,62,87,True,1,-761.8250000000003,-2149.899999999999,-3749.9499999999994
3m_2022-04-01,0.50,2.00,-4378.975,5294.925,2022-05-12,62,87,True,1,-761.8249999999998,-2171.6499999999996,-3641.9249999999997
3m_2022-04-01,0.50,2.25,-3873.1499999999996,4927.375,2022-05-12,62,87,True,1,-761.8249999999998,-2133.8999999999996,-3588.375
3m_2022-04-01,0.50,2.50,-3972.6749999999997,5095.099999999999,2022-05-12,62,87,True,1,-761.8250000000003,-2137.899999999999,-3626.0999999999995
3m_2022-04-01,0.50,2.75,-3824.6499999999996,5091.075,2022-05-12,62,87,True,1,-761.8250000000003,-2090.8749999999995,-3655.825
3m_2022-04-01,0.50,3.00,-3650.0,5195.5,2022-05-12,62,87,True,1,-761.8250000000003,-2273.375,-3760.25
3m_2022-04-01,0.50,3.25,-3459.8999999999996,4919.150000000001,2022-05-12,62,87,True,1,-761.8249999999998,-2153.1000000000004,-3451.7000000000003
3m_2022-04-01,0.50,3.50,-2990.425,4829.85,2022-05-12,62,87,True,1,-761.8250000000003,-2130.6000000000004,-3379.9
3m_2022-04-01,0.75,1.00,-3837.9750000000004,5155.225,2022-05-12,62,87,True,1,-679.8499999999999,-2145.75,-3771.9
3m_2022-04-01,0.75,1.25,-3198.825,4897.725,2022-05-12,62,87,True,1,-686.3249999999998,-2078.1500000000005,-3456.175
3m_2022-04-01,0.75,1.50,-3183.9750000000004,4672.8,2022-05-12,62,87,True,1,-686.3249999999998,-2042.1500000000005,-3253.6000000000004
3m_2022-04-01,0.75,1.75,-3791.8500000000004,4836.874999999999,2022-05-12,62,87,True,1,-761.8249999999998,-2094.374999999999,-3442.7249999999995
3m_2022-04-01,0.75,2.00,-3945.825,4989.825,2022-05-12,62,87,True,1,-761.8249999999998,-2116.125,-3334.7
3m_2022-04-01,0.75,2.25,-3440.0,4622.275,2022-05-12,62,87,True,1,-761.8249999999998,-2078.375,-3281.15
3m_2022-04-01,0.75,2.50,-3539.5249999999996,4789.999999999999,2022-05-12,62,87,True,1,-761.8249999999998,-2082.374999999999,-3318.874999999999
3m_2022-04-01,0.75,2.75,-3391.5,4785.974999999999,2022-05-12,62,87,True,1,-761.8249999999998,-2035.3499999999995,-3348.5999999999995
3m_2022-04-01,0.75,3.00,-3216.8500000000004,4890.4,2022-05-12,62,87,True,1,-761.8250000000003,-2217.85,-3453.0249999999996
3m_2022-04-01,0.75,3.25,-3026.75,4614.05,2022-05-12,62,87,True,1,-761.8249999999998,-2097.5750000000003,-3144.4750000000004
3m_2022-04-01,0.75,3.50,-2557.275,4524.75,2022-05-12,62,87,True,1,-761.8250000000003,-2075.0750000000003,-3072.675
3m_2022-04-01,1.00,1.25,-4105.15,5293.049999999999,2022-05-12,62,87,True,1,-784.7999999999997,-2406.0499999999993,-3832.6249999999995
3m_2022-04-01,1.00,1.50,-4090.3,5068.125,2022-05-12,62,87,True,1,-784.7999999999997,-2370.0499999999997,-3630.0499999999997
3m_2022-04-01,1.00,1.75,-4698.175,5289.35,2022-06-20,62,87,True,1,-784.8000000000002,-2422.2750000000005,-3819.175
3m_2022-04-01,1.00,2.00,-4852.15,5403.375,2022-06-20,62,87,True,1,-784.8000000000002,-2444.0249999999996,-3711.15
3m_2022-04-01,1.00,2.25,-4346.325,5017.6,2022-05-12,62,87,True,1,-784.8000000000002,-2406.275,-3657.6000000000004
3m_2022-04-01,1.00,2.50,-4445.85,5185.325000000001,2022-05-12,62,87,True,1,-784.8000000000002,-2410.2750000000005,-3695.3250000000003
3m_2022-04-01,1.00,2.75,-4297.825,5181.300000000001,2022-05-12,62,87,True,1,-784.8000000000006,-2363.250000000001,-3725.0500000000006
3m_2022-04-01,1.00,3.00,-4123.175,5285.725,2022-05-12,62,87,True,1,-784.8000000000002,-2545.75,-3829.475
3m_2022-04-01,1.00,3.25,-3933.075,5009.375,2022-05-12,62,87,True,1,-784.7999999999997,-2425.4749999999995,-3520.9249999999997
3m_2022-04-01,1.00,3.50,-3463.6000000000004,4920.075000000001,2022-05-12,62,87,True,1,-784.8000000000002,-2402.9750000000004,-3449.1250000000005
3m_2022-04-01,1.25,1.50,-3451.15,4810.625,2022-05-12,62,87,True,1,-784.8000000000002,-2302.45,-3314.325
3m_2022-04-01,1.25,1.75,-4059.025,4974.7,2022-05-12,62,87,True,1,-784.8000000000002,-2354.6749999999997,-3503.45
3m_2022-04-01,1.25,2.00,-4213.0,5127.650000000001,2022-05-12,62,87,True,1,-784.8000000000002,-2376.425,-3395.425
3m_2022-04-01,1.25,2.25,-3707.175,4760.099999999999,2022-05-12,62,87,True,1,-784.7999999999997,-2338.6749999999993,-3341.8749999999995
3m_2022-04-01,1.25,2.50,-3806.7,4927.825,2022-05-12,62,87,True,1,-784.8000000000002,-2342.6749999999997,-3379.6
3m_2022-04-01,1.25,2.75,-3658.675,4923.8,2022-05-12,62,87,True,1,-784.8000000000002,-2295.65,-3409.3250000000003
3m_2022-04-01,1.25,3.00,-3484.025,5028.225,2022-05-12,62,87,True,1,-784.8000000000002,-2478.1500000000005,-3513.7500000000005
3m_2022-04-01,1.25,3.25,-3293.925,4751.875,2022-05-12,62,87,True,1,-784.8000000000002,-2357.875,-3205.2
3m_2022-04-01,1.25,3.50,-2824.45,4662.575,2022-05-12,62,87,True,1,-784.8000000000002,-2335.375,-3133.3999999999996
3m_2022-04-01,1.50,1.75,-4044.175,4749.775,2022-05-12,62,87,True,1,-784.8000000000002,-2318.6749999999997,-3300.875
3m_2022-04-01,1.50,2.00,-4198.15,4902.725,2022-05-12,62,87,True,1,-784.8000000000002,-2340.425,-3192.8500000000004
3m_2022-04-01,1.50,2.25,-3692.325,4535.174999999999,2022-05-12,62,87,True,1,-784.7999999999997,-2302.6749999999997,-3139.2999999999997
3m_2022-04-01,1.50,2.50,-3791.85,4702.9,2022-05-12,62,87,True,1,-784.8000000000002,-2306.6749999999997,-3177.0249999999996
3m_2022-04-01,1.50,2.75,-3643.825,4698.875,2022-05-12,62,87,True,1,-784.8000000000002,-2259.65,-3206.75
3m_2022-04-01,1.50,3.00,-3469.175,4803.3,2022-05-12,62,87,True,1,-784.8000000000002,-2442.1500000000005,-3311.175
3m_2022-04-01,1.50,3.25,-3279.075,4526.95,2022-05-12,62,87,True,1,-784.8000000000002,-2321.875,-3002.625
3m_2022-04-01,1.50,3.50,-2809.6000000000004,4437.65,2022-05-12,62,87,True,1,-784.8000000000002,-2299.375,-2930.825
3m_2022-04-01,1.75,2.00,-4806.025,5306.775,2022-06-20,62,87,True,1,-843.7999999999997,-2392.649999999999,-3381.9749999999995
3m_2022-04-01,1.75,2.25,-4300.2,4840.049999999999,2022-06-20,62,87,True,1,-843.8,-2354.9000000000005,-3328.425
3m_2022-04-01,1.75,2.50,-4399.725,4936.400000000001,2022-06-20,62,87,True,1,-843.8000000000002,-2358.8999999999996,-3366.1499999999996
3m_2022-04-01,1.75,2.75,-4251.7,4862.95,2022-05-12,62,87,True,1,-843.8000000000002,-2311.875,-3395.875
3m_2022-04-01,1.75,3.00,-4077.05,4967.374999999999,2022-05-12,62,87,True,1,-843.8000000000002,-2494.374999999999,-3500.2999999999993
3m_2022-04-01,1.75,3.25,-3886.95,4691.025,2022-05-12,62,87,True,1,-843.8000000000002,-2374.1,-3191.75
3m_2022-04-01,1.75,3.50,-3417.4750000000004,4601.724999999999,2022-05-12,62,87,True,1,-843.8000000000004,-2351.5999999999995,-3119.95
3m_2022-04-01,2.00,2.25,-4454.175,4954.075,2022-06-20,62,87,True,1,-843.7999999999995,-2376.6499999999996,-3220.4
3m_2022-04-01,2.00,2.50,-4553.7,5050.425,2022-06-20,62,87,True,1,-843.7999999999997,-2380.649999999999,-3258.124999999999
3m_2022-04-01,2.00,2.75,-4405.675,5015.9,2022-05-12,62,87,True,1,-843.7999999999997,-2333.6249999999995,-3287.8499999999995
3m_2022-04-01,2.00,3.00,-4231.025,5120.325,2022-05-12,62,87,True,1,-843.8000000000002,-2516.125,-3392.2749999999996
